,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.0811615594849316,-0.214029574746687,0,0,0,0,0,-0.22604281334863,-0.0936873862905862,0,0,0,-0.216008917781197,-0.230813093332261,0,0.219106825848204,0,0.139046331290698,0.985714489233675,0,0,0,0,0,0,0,0,0,0.0338222889392472,0,0,0,0,0,0,0,0,0,0,0.0941637758601044,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0562131046928882,0,0.0769552053600593,0,0,0,0.544931289703667,0,0,0,0,0.235918732255021,0,0,0.140679670629613,-0.0955274808882214,0,0,3.46944695195361e-18,0,0,0,0,-0.0942924063183928,0,0,-0.658683337899931,0,0,0,0,0,0,0,0.0127926519689739,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.138026927540871,0,0,-0.0541995867902315,0,0,0,0,-0.0278428360249211,0,0.00190013296451326,0.241481597761305,0,0,0.207822246910745,0,0.112808832433066,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.173537287303851,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164824005493694,0,0,0,0,0.0835219958356352,0,0,0,0,0,0,0,0,0,0,-0.0851162802039366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0618445934324307,0,0,0,0,-0.204279372592125,0.230221386486026,0,0,0,0,0,0,0,0,0,0,0,0,0.186578054734769,0,0.179995465661017,0.0284608322241742,3.46944695195361e-18,0,0,0,0.418365248232046,0,0,-0.178491625534032,0,0.0203792594457509,0,0,0,0,0,0.0707103529757133,0.0571163906901646,0,0,0,0,0,-0.0349338317147942,0,0,0.0128318489207206
X601658.CH.Equity,0,0,0.040242893804514,0,0,0,0,0,0,0.0710766111534876,0,0.417046121006308,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0948669534955764,0,0,0,0.303868077165307,0.0833418461597158,0,0,0,0,0,0,0,0,-0.138359692582049,0.0948406166285331,0,-0.0229428151836957,0,0.0240369123672116,-0.115122143868341,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.202464396789152,0,0,0.218688922417629,0,0.0685554250736758,0,0.0360435763409251,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304327732450913,0.0559983106123627,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0920152729583212,0,0,0,0.174081359724167,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.030550935831693,0,0.12996893599344,0,0,0,0.37213905394663,0.131681269139268,-0.336990870357315,0.196883300521774,0,0,0.170989750323759,0,0,0,0,0,0,0,0,0,0.0577695305186455,0,0,0,0.15127308298371,0,0,0
X600036.CH.EQUITY,0.00559253839818761,0,0,0,0,0,0.0940090838360956,0.0548731924916818,0,0.261517457789234,-0.0419047521824677,0,0,0,0,0,0.0896890692231837,0,0.0827414112653523,0,0,0,0,0.201417468886162,0,0.296623043277198,0.0531713760722213,0,0.00747129779469089,0,0,0,0,0,0,0.159286044727952,0,0,0,0,-0.0451181608203629,0,0.0296686846505562,0,0.116603841542589,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.227103198891578,0,0,0.0263367585493517,0.310917020559366,0,0,0.0456088512784171,0.13725688872433,0,0,0,-0.00840110468581328,0.126300555141322,0,0,-0.178493154118181,0.206015017224474,0,0,0,0,0,0,0,0,0,0,0.134496536199451,0,0,0,0,0,0,0,0,0,0.0750288649886958,0,0,0
