,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,-0.0280584081100426,0,0.278090500467999,0,0,-0.0172718955453849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308820145031849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03031624627561,0,0,-0.00295623669109829,0.119135693706828,0,0,0,0.406676682912525
X601328.CH.EQUITY,0,0,0,0,0,0.116801156661056,0,0,0,0,0,0,0.255900886258031,0,0,0,0,0,0,0.0448657995878107,0.283996623862777,0,0.0523737470383259,0,0,0,0,0,0,0,0,0,0,0,0,0.166700742998597,0,0,0,0,0,0.0126534221455832,0,0,0,0,0,0,0,0.0713546742648146
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.144003982530043,0.381570817128703,0,0,0.0188053065336182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128330927795744,0,0.143691826558099,0,0,0,0,0,0,0,0,0,0,0.0103337220922686,0,0,0,0.0597419831471,0.0927732262845053
X388.HK.EQUITY,0,0,0,0.0698584891953978,0,0,0,0,0,0,0,0,0,0,0.216914117628055,0,0,0,0,0.248706381782717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166486376584817,0,0,0,0.000766358237493485,0,0,0,0
X000001.CH.EQUITY,0,0.0423793732049455,0.00629813423772373,0,0,0,0.0596076392683596,0,0,0,0.248212140821268,0,0,0.108852928502621,0,0,0.102813152204795,0,0,0,0,0.19211967783782,0,0,0,0,0,0,0.189413972322854,0.0423868469265528,0,0,0,0,0,0,0,0,0,0.0681238860066543,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00854484666345868,0,0,0,0,0,0,0,0.0494229120881077,0,0.00116641748200976,0,0,0,0.362122228718433,0,0,0,0,0.102484724630146,0,0.0774424853391877,0,0,0,0.191073256850629,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0476340290312278,0,0,0,0,0,0,0,0,0,0,0,0.212679957676064,0,0,0,0,0,0,0,0,0.148239420760516,0,0,0,0,-0.247262262578997,8.67361737988404e-19,0.609486977628981,8.67361737988404e-19,0,0,0,0,0,0,0,0.094966173428334,0,0.035459117170027,0.00134262088958404,0,0,0,0.0364244774373445,0,-0.128957941783425,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.377886579632499,0,0,0,0,0,0.0206263391450695,0,0,0,0,0,0.530648287334134,0,0,0,0.0496905354984474,0,0,0,0,-0.104644419592221,0,0,0,-0.0874286461663389,0,0,0,0,0,-0.0177286948163187,0.0379069767117577,0,0,0,0,0,0,0,0.146589265971313,2.16840434497101e-19,0.0329508162882483
X601601.CH.EQUITY,0,0,0.0605974281430635,0.323907001311088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180453462255047,0,0,0,0,0,0,0,0.100388052686639,0,0,0.0308093902997556,0,0,0,0,0,0.136263398011095,0,0.127285317631865,0,0,0.0172929978018961,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0830886180642292,0,0,0,0,0,0,0.136888870708526,0,0,0,0,0,0.422733069361295,0,0,0,0,0.173830469680478,-0.0379706600365476,0,0,0,0,0,0,-0.0552585098418471,0.115658678903344,0.0472190352782606,0,0,0,0,0,0,0,0,0.0509041141538887,0,0,0,0,0,0,0.0396858784492189,0
X600016.CH.EQUITY,0,8.67361737988404e-19,0.109283243971536,0,0,0,0,0,0,0,0,0.218111382353899,0.0462410048576936,0,0,0,0,0,0,0,0,0,0.0715871881028819,0,0,0,0.0258055551029621,0,0,0,0,0,0.0442842284632405,0,0,0.182298761687792,0.102602213588707,0,0,0,0,0,0,0,0.0262071445908021,0,0.185375769722072,0,0,0
X601998.CH.EQUITY,0,0.0586192931773859,0,0,0,0,0,0,0.0570726841857804,-0.0193520917474751,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.211822145605723,0,0,0,0.0338076674041574,0,0,0,0,0,0,0,0.365910327820625,0,0,-1.73472347597681e-18,0,0,0.0600145822155172,0,0.204171819315909,0,0,0,0.042363972272941,0
X267.HK.EQUITY,0,0,0,0.0989814342592338,0.147225966085193,-1.73472347597681e-18,0,0.0548776310615611,0,0,0,0,0,0,0,0,0,0.13171749051154,0,0.0373798776804238,0.116697030672372,0,0,0,0,0.120862312461616,0,0,0,0,0,0,0.134251164934371,0,0,0,0,0,0,0,0.127217411480951,0,0,0.0752115477117643,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.139088487714122,-0.068117544054721,0,0,0,0,-0.0131669269177952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.576284198861704,-0.0263196267187015,0,0,0,0.176402277635746,0.253695651379281,0,-0.0677667274324429,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0416846678084948,0,0,0.0151158150397917,0,0,0,0,0.0802971965998089,0,0,0.0596787271243597,0,0,0,0,0,0,0.286335471555003,0,0,0,0,0,0,0.0212470010588515,0,0,0,0,0,-0.09657651805889,0,0,0,0,0,0,0,0.109467826769542,0,0,0,0,0,0,0.393634396844822
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0895664788773313,0.0283006767042173,0,0,0,0,0,0,0,0,0.121789611680398,0,0,0,0,0,0.221590303821535,0.00188776649461227,0,0,0,0.214771561459107,0,0.0782034151835397,0,0,0,0.0934098600882628,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0101331077766494,0,0,0,0,0,0,0,0,0,0,0.270591931066907,0,0,0,0,0,0,0.065491187785119,0,0,0,0,0,0,0.234082887180235,0.205737880246382,0,0,0,0.0360170456224746,0,0,0,0,0,0,0,0.166135184109692,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159263808247192,0.418259538481863,0,0,0.00399950818051262,0,0,0,0.169352234532566,0,0,0,0.187819096891136,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.249414107556519,0,0,0,0,0.367197198888426,0,0,0.00222748736137566,0,0,0,0.0121762116617721,0,0,0,0,0,0,0,0,0,-0.0261035602096009,0,-0.215695438189892,0,0,0,0.0354157944975039,0.639674644642897,0,0,0,-0.103194191216105,0,0,0,-0.025716563010355,0,0,0,0,0,0,0,0,0,-0.31681267013468,0.0310426660454416
X300059.CH.EQUITY,-0.0881509487223256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185195672128085,0,0,0,0,0,0,0,0,0.0208958302709899,0,0,0,0.0578769516142578,0,0.11215424568598,0,0,0,0,0,0,0.201515642070596,0,0,0,0,0.00564756047918958,0.00474743172313849,0,0,0,0.320551299551971,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.133376070331839,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0688672525932477,0,0.282008887992349,0.00994124806168416,0,0,0,0.135257422150421,0,0.0369784376667917,0,0,0.0351829298100467,0,0,0,0,0,0,0,0,0,0.155908251163973,0.0338478962722975,0,0
X601229.CH.EQUITY,0,0,0.406253257275306,0,0,0,0,0,0,0.0488860725943402,0,0,0.152644332627249,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0493165796284703,0,0,0,0,0.133894627231057,0,0,0,0,0,0,-0.0443008331051881,0,0,0,0,0,0,0,0,0.211777940158235
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0681419536538693,0,0,0,0,0,0,0,0,0.190618961415925,0,0,0,0,0,0,0,0,0.0689469262735847,0,0,0,0,0,0,0,0,0,0.422669013218927,0,0,-0.0815515692817114,0.107787279956484,0,0,0.326324453083055,0,-0.0877821020543458,0,0
X000166.CH.EQUITY,0,0,0,0.0600724444475418,0,0,0,0,0,0,0,0,0.0022589035749466,0,0,0,0,0,0,0,0,0,0,0,0,0.0959908141654058,-1.38777878078145e-17,0.355055629857354,0,0,0,0.0701703250970238,0,0,0,0.0572972301721762,0,0,0,0.0265086960587728,0,0,0.0474102549340244,0.0212491758038094,0,0,0,0.296275230379605,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221396182830226,0,0,0,0,0.0272915254556852,0,0,0,0,0,0.0784193656708624,0.127517433233776,0,0,0,0,0,0.194919622929255,0,0,0,0.199961641744539,0,0,0,0,0,0,0.065406583908901,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0387676308207378,0,0,0,0,0,0,0.161388392632566,0,0,0.0223326702259407,0,0,0,0.0433453095309724,0,0,0,0,0,0.021324375985485,0,0,0.053659991584467,0,0,0.208592175762809,0.0153315633333024,0,0,0,0,0.34773011688318,0.0415427243613133,0,0,0,0,0,0,0.0391782408868147,0,0.0210248142643493,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0535714984015086,0,0,0.0621239099929874,0,0,0,0.177320856724196,0,0,0,0,0.0338116472310707,0,0,0,0.160921361373206,-0.0551313098054808,0,0.0735704353837139,0,0,0,0,0,0.0236668797253125,0,0,0,0,0.315635621552828,0,0,0,0,0,0,0,0,0.0470096510050635,0,0.0190142091872407,0.0698598857952948,0,0
X000776.CH.EQUITY,0,0,0,0,-0.0786898533394491,0,0,0,0,0.0110063481441597,0,0,0,0,0,0.213201892529216,0,0,0,0,0,0,0,0.0584324650138521,0,0,0,0.115195102109374,0,0,0,0,0,0,0.187388189763815,0.0242474815015218,0,0,0,0,0.00168397034160132,0,0.0518951006158411,0,0,0,0.173394640663007,0.233530337641486,0,0
X2881.TT.EQUITY,0,0.121887021862696,0.205900017222207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971116639436717,0,0,0,-0.0803556626559161,0,0,0,0,0,0,0,0,0.240073829993421,0,0,0,0,0,0,0,0,0.0205220912291319,0,0,0,0.162519157382306,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0243142860912,0,-0.00844241915174111,0,0,0,0,0,0,0.0248151252170154,0,0,0,0,0,0,0.0262016009205754,0,0,0,0,0.109503575728822,0.0414955220887635,0,-8.67361737988404e-19,0,0.362867380768598,0,0,0,0.182725223762031,0,0,0,0,0,0,0.072579023939747,0,0,0.211915293605249,0,0
X2886.TT.EQUITY,0.0585173846530878,0,0,0,0.195137603745955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744569560503938,0,0,0,0,0,0,0,0,0,0,0,-0.0187071124211157,0,0,0,0,0,0,0.320730704258473,0,0,0,0.307016340785039,0,0,0,0
X2891.TT.EQUITY,0,0,0.407166860510251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957288633094383,0,0,0,0,0,-0.0279016763934061,0,0,0,0,0,0,0,0,0.0126301583160633,0,0.287013238312127,0,-0.139357333140894,0,0,0.233341580706022,0,0,0.0953985985055953,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0.253397340405851,0,-0.366104591026336,0,0,0,0,0,0,0.0316591125538293,0,0,0,0,0,0,0.114037425091017,0,0.328482688492724,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.133139902456773,0,0,0,0.174998785008715,-0.0572918928468892,0
X601881.CH.EQUITY,0,0,0,0,0.167723293196923,0,0,0,0,-0.0671027913904701,0.260417479267664,0,0,-0.141120163082497,0,0,0,0.204169450368921,0,0,0,0,0,0.119330860361529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108751160513009,0,0,0,0,0,0,0,0,0.724033664628787,0,0
X601916.CH.Equity,-0.187422801425925,0,0,0,0,0,-0.356441405839312,0,0,0,0,0,0,0,0.130637779323396,0,0,0,0,0.0500191449291293,0,0.7887774155718,0,0.00971634940944331,0,0,0,0,0,0,0,0,0,0,0,0,0.16163684646209,0,0.202964515603768,0,0,0,0.0603445205412623,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.237165886334957,0.0188105881305404,0,0,0,0,0,0,0,-0.126650710053293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142280287373334,0,0,0,0,0,0,0.0243971429081591,0.426861601413453,0,0,0,0,0,0,0,0.269761126450694,0
X600919.CH.EQUITY,0,0,0.471024121335313,0,0,0,0,0,0,0.141116043758495,0,0,0.327225925131772,-0.00634386915676321,0,0,0,0,0,0,0,0,0,-0.038663377698463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179085024816463,0,0,0,0,0.0141987689787441
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617559918552561,0,0.176418433336377,-0.0373469007477053,0.0812405937660517,0,0,0,0.170549576951961,0.135845329496074,0,0.160889069737839,0,-0.100298239090013,0,0,0,0.0571521543748945,0.198659941643328,0.0151250126996129,-0.0887245740353204,0,0,0.108120462927471,0
X2892.TT.EQUITY,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0380515802932661,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.138560785234585,0,0,0,0,0.161606571457951,0.202225024088259,0,0,0,0,0,0,0.251728925181656,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0862861444973715,0,0,0,0,0,0,0.140161417618692,0.29968116012908,0,0,0.0511885358190334,0,0,0,0.021496901729171,0,0,0,0,0,0.0747394094986188,0,0,0,0,0.0632161905305987,0,0,0,0,0,0,0.199230368573013,0.0102902388624581,0,0,0,0.00200328683541925,0,0,0,0,0,0,0,0
