,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.333201547272161,0.38465758877219,0.170738317891165,0,0,0,-0.0361878226499115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049308813375282,0,0,0,0.114729990001577,0,0.0375837218350811,0,0,0,0,0,0,-0.0586060257704821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223280074971415,0
X601939.CH.EQUITY,0.0239891010108607,0,0,0.12015124811367,0,0,0.0781330576094317,0,0,0,0,0,0,0.217835072760077,0.200365977457522,0,0,0,0,0,0.0843507646721142,0,0,0,0,0,0,0.0490697997344387,0,-0.047113623282498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.255542910654058,0.269247349082133,0,0.00184502745612712,0,0,0,0.106447906581109,0,0,0,0,0,0,0,0,0,0,0.0691774897903964,0,0,0,0,0,0,0.142326882426484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.104444801012805
X601988.CH.EQUITY,0.193472268435387,0,0.374713952351468,0,0,0,0.0322591969568307,0,0.0912991345062147,0,0.000537336965084938,0,0,0,-3.46944695195361e-18,-0.0282933109300085,0,0,0,0,0.133884899950083,0,0,0,0,0,0.0863224230959427,0.0617284780522844,0.122962773832125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.0780351575071199,0,0,0,0,0,0,0,0,0,0.344684498660885,0,0,0,0,0,0,0,0,0,0,0,0.0286663635477644,0,0,0,0,-0.162348168524794,-0.165097865363919,0.542831464891416,0,0,0.0627368149697924,-0.155807842153407,0.30129706233113,0,0,0,0,0,-0.0308542499673112,0.246864172526995,0,-0.00901931948372188,0.106228696005048,0,0,0,0,0
X601658.CH.Equity,0,0,0.0449629934160181,0.104571765612075,0,0,0,1.73472347597681e-18,0.391868166167901,0,0,0,0,0,0,0,0,0,0,0.141649645271694,0,0,0,0.236620104594253,0,0,0,0.0740199646237602,0,0,-0.177446482309824,-6.93889390390723e-18,0,0,0,0,0,0.0277842827322565,0,0.0506870750317778,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.111761527157852,0,0.0954954976404753,0,0,0,0,0,0,0,0.154099409073809,0,0,0.35653280232844,0,0,0,0,0,0.0444882727663595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486269708830387,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276929286822734,0,0,0.171953857460491,0,0,0.0140667533755196,0,0.0602259278667681,0,0.182865374815917,0,0.231580679425683,0,0,0,0,0,0.118128513509683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.154308265759232,0,0.027585586057137,0,0,0,0,0,0,0,0,0.219375848356782,0,0,0,0,0,-0.106401546168695,0,0.0241231447716418,0,0,0,-0.00489549579385279,0,0.421169734943611,0,0,0,0,0,0.00740087402527862,0,0,0,0,0.0585770508222178,0,0.281335342977057,0,0,0,0.303186550303817,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.217066133791616,0,0,0,0.0379655021238356,0.239776864934195,0,0,0.0616704651304239,-0.047783958455737,0,0,0,0,0,0,0,0.308936911420902,0,-0.16076215160202,0,0,0,0,0,0,0,-0.138880494732071,0,0.178908150633224,0,0,0,0,0.0033906427573833,0,0,0,0,0
