,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.311273109972663,0.16369323029794,0.294373955344444,0,0,0,0,0.0246616270609284,0,0,0.048808347158778,0.0664243488669984,0,0,0,0,0,0,0,0,0,0.0282492049652928,0,0,0,0,0,0,0.00303865569191686,0,0,0,0,0.0185636637687709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.550703977894379,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.064752211240897,0,0,0,0.0803114276698169,0.0377269923659048,0,0,0,-0.0257114245584247,0,-0.0367258228232506,0.0310946325173878,0,0,0,-0.000992933341444254,0,0,0,0,0.0612308369552004,0,0,0,0.168249662729235,0,0,0,-0.0595088248345201,0,0,0.143576522698069,0,0,0
X601288.CH.EQUITY,0,0.195866119784387,0,0.501639215872738,0,0,0,0,0,0,0.148142280913657,0,4.38640712457613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357952448865617,0,0,0,0,0.0555291409120693,-0.0137367038810069
X601988.CH.EQUITY,0,0,0.173803951652453,0,-0.0100556699405689,0,0,0.199225017910193,0,-0.135955579904143,0,0,0.0920957635725759,0,0,0,0,0,0,0,0,0,0,0.06122645351563,0,0.0399113692001865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189048171995912,0,0,0,0,0,0
X5.HK.EQUITY,0,0.161196496467635,0,0,0,0.115076789149159,0.114555004196295,0,0,0.0397000894653839,0,0,0,0,0,0,0,0,0,0,0.307402723311436,0,0,0,0,0,0,0.11116754637406,0,0.0257508838950397,0,0,0,0,-0.116417860144175,-0.0754244737784534,0,0,0.11041006880364,0,0,-0.0626971425405893,0,0,0,0,0,0,0,-0.0713821492139506
X601658.CH.Equity,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.105783338486834,0,0,0,0.151477359230535,0,0,0.0823255306175019,0.0622323946887619,0,0,0,0.234922324545,0,0,0,0,0.422901085993195,0,0,-0.104062712478866,0,0,0,0,0,-0.0431371884167483,0,0,0,0,0,0,0,0,0,-0.00468125826641361,0,0,0,0.34715928720477,0
X601318.CH.EQUITY,0,0.193095258500694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138585830627691,0,-0.0123707581300277,0,0.101572674779829,0,0,0,0,0,0,0,0,0,0,0.0531128665793508,0.198612784009179,0,0,0,0.0418861954727247,0,0,0,0.1931335977842,0.116740520467009,0,0,0.0766691419276459,0,0
X601328.CH.EQUITY,0,0.0415049605097424,0,0.211748228463907,0,0,0,0,0,0,0.0168903977906811,0,0,0.16151511961542,0,0.0863199237365455,0,0.120192829770361,0,0,0,0.179022217530185,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0621369577748009,0.00507594916154601,0,0,0.0911253953808194,0,0.0445522411251627
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.297110770646743,0,0,0.14923653371602,0.0574277151879779,4.33680868994202e-19,0,0.0132012360021172,0,0.265321083712264,0.219065457319483,0,0,0,0,0,0,0.0242645941959997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0832218690198517,0,0,0,0,0,0.0107574444894612,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.182248460333453,0.0163758930955374,0,0,0.229316928467259,0,0,0,0,0,0,0,0.408719561207705,0,0,0,-0.0045667852267352,-0.147751399534285,0,0,0,0.0561719577193385,0,0,-0.076577240354659,0,0,0,0.260859016277396,0,0,-0.0395191286927941,0,0,0,0.110881322498675,8.67361737988404e-19,0,0,0.0630173035931784,0,-0.0423089730280483,3.46944695195361e-18,0,0.212692952357649,0
