,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0.347775150493751,0,0,0,0,0,-0.0228420835080131,0,0,0.292390200091699,0,0,0,0,0.160431960356658,0,0,0,0,0,-0.0257363244582812,0,0,0.0227330909252926,0,0,0,0,0.0557168629135783,0,0,0.134283443315323,0,0,0,0,0,0,0,0,0,0,0,-0.0313268308966654,0,0,0.0369526277304818
X601166.CH.EQUITY,0,0.108182699524313,0,0,0,0,0.192970587473492,0,0,0,0,0,0.0839997587384839,0,0,0,0,0,0,0,0,0,0,0,0.273647972012424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412490969344867,0,0,0,0,0.0533956476427765,0,0,0,0.281644451014652,0
X600000.CH.EQUITY,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.034186579317175,0,0,0,0,0,0,0.242324664018005,0,0.116914372739656,0,0,0,0,0,0,0,0,0,0.114839018345376,0,0,0,0,0.0741714062533932,0,0.0811068596804032,0,0,0,0,0.0470868483204137,0,0,0,0.166226754774602,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111409610619013,0.276899295479678,0,0,0.0179671114357949,0.0118873336041244,0,0.261982799620192,0,0,0.114881356710345,0,0.0937960574837637,0.00799150391190456,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,8.67361737988404e-19,0,0,0,0.146241732255041,0.433913616132969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120799532211238,0,0.00592261318937529,0,0,0,0,0.0128507514566646,0,3.46944695195361e-18,0.0514915377476038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895757284634288
X601319.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.166012951074644,0,0,0,0,0,0.0402114769074396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243827490406388,0.286828367605017,0,0.127734475854007,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.0892155584746075,0,0,0,0.27740974087322,0,0.071221213227667,0,0,-1.38777878078145e-17,0,0,0,0,0,0.108967914080216,0,0,0,0,0.263992236995215,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0.103241022134011,0,0,0,0.191030454791543,0
X600016.CH.EQUITY,0,0,0,0.0794500189465157,0.179987530946101,0,0,0,0,0,0.404326326069088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24309548792404,0,0,0,0,0,-6.93889390390723e-18,0.0900461421082939,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.185927256487504,0,0.344028111339824,0,0.28351453037902,0,0.235927752487421,0,0,0,0,0,0,0,0,0,0,0.220388641442522,0,0.552448824059801,0,1.38777878078145e-17,0,0,0,-0.061073091202491,0,0,0,0,0,0,0,-0.216543984756874,0,0,0,0,0,0,0,-0.196426365406595,0,-0.173164439420741,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0.00357954660506784,0,0,0,0.172840936673734,0,0,0,0,0,0,0,0,0,0,0,0.284492819421793,0,0,0,0.0876223116259717,0,0,0,0,0,0,0.0751887314005659,0.242655126830537,0,0,0,0,0.184156300380108,0,0,0,0,0,0,0,-0.0308161627459952
X601601.CH.EQUITY,0,0.0544644950070072,0.0458663639614455,0.296579407980205,0,0,0,0.0961713852624559,0.0156930620160882,0,0,0,-8.67361737988404e-19,0,0,0,0.0449913794267545,0,0.0140802123770222,0,0,0,0,0,0,0,0,0,0,0,0,0.0768443075942426,0,0,0,0.235638487752761,0,0,0,0,0.0297051568080349,0,0,0,0,8.67361737988404e-19,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.216971464070323,0,0,0,0,0.0199497516442672,-1.38777878078145e-17,0,0,0,0.00377777550223243,0,3.46944695195361e-18,0,0,0,0,0,0.429172173493348,0.123825176377961,0,0,0,0,0.158709129440908,0,0,0,0,0,0,0,0,0.0539297654117802,0,0,0,0,0.0230165788669159,0.0298014722397411,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.199208280880603,0,0.0276907347997022,0,0,0,0,0,0,0,0,0,0,0.447508761635915,0,0,0.0472408473935048,0,-0.0124485009151142,0,0,0,0,0,0,0,0,0.000473497926236086,0,0,0,0.0731368355380829,0,0,0.00554494340788115,0.216036004349158,0,0,0,0.117021067605639,0,0,0,0,0.0489959707040599
X601066.CH.EQUITY,-0.270408656911626,0,0,0,0,0.0217382733895599,0,0,0.0154724545666626,-0.0337711429689418,0,0,0,0,0,0,0,0,0,0,0.0568414204935443,0,0,0,0,0,0,0.0518566807499475,0,0,0,0,0,0,0,0,0,0.612082196669989,0,0,0,-0.00230195145688817,0.309636766312054,0,0,0.180870313025065,-0.139606492103974,0,0,0.0124536247368044
X601818.CH.EQUITY,0,0,0,0.00991666706021701,0,0,0,0,0,0,0,0.414125984057739,0,0,0,0,0,0,0,0.555911057574985,0,0,0,-0.00973946464658578,0,0,0,0,0.0102833495504221,0,0,0,0,-0.0516278813646308,0,0,0,0,0,0,0,0,0,0,0,0,0.0498458608693057,0,0,-0.0237855424037724
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641936342409464,0,0,0.213993760175139,0.101819198270852,0,-6.93889390390723e-18,0.12986733572208,0,0,0,0.126512741856827,0.0256950818294418,0,0,0.014139956901293,0,0,0,0.0646728586058557,0,0.17353953055373,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-4.33680868994202e-19,0.148791077713404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320255191719555,0,0,0,0,0,0.0673131696593798,0.159213969644235,0,0,0,0.223919028845526,0,0,0.0980003882855552,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0300286203030514,0,0,0,0,0,0,0,0,0,0.0170151031461976,0,0,0,0,0,0,0,0,0,0.122762652766872,0.261901687553932,0,0,0,0.0613563669703154,0.114488547155291,0.0671439319814141,0,0,0,0,0.168390386073687,0.073942650724359,0,0,0,0,0.0969053106511802,0,0,0,0.00253215558792627,0,0
X002142.CH.EQUITY,0,0,0.130021827953322,0,0,-0.0400609354353078,0,0.157770414027635,0,0.123072840141084,0,0,0,0,0.0930098670306292,0,0.228467387736605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618222453801998,0,0,-0.0679475414509425,0,0,0,0,0,0.141774961039322,0,0,0,0
X601229.CH.EQUITY,0,0.271829660000871,0,0,0.0594152800842482,0,0,0,0,0.04843764554749,0.113615764336978,0,0.0831361676196662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081678832214524,0,0,0,0,0.105520642097385,0,0,0,0,0,-0.0146776293589182,0,0,0,0,0,0,0,0,0.261428418211952,0
X300059.CH.EQUITY,0,0,0,0,-0.0478631063138818,0.107786376513649,0,0,0,0.0375442964902378,0,0,0,0.0848481503416728,0,0,0,0,0.124235882589958,0,0,0,0,0.12084365327552,0,0.207207802918583,0,0,0,0,0,-0.0415674489207637,0,0.165154830362794,0,0,0,0,0,0,0,0,0.0876068251687376,0.0958423717921596,0,0,-0.145155914339143,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.0431447804366879,0,-0.162657271512755,0,0,0.168189242535518,0,0,0,0,0.243716387808878,0,0,0,0,0,0,0,0,0,0,0,0,-0.152986940208631,0,0,0,0,0,0,0.0274818448322593,0,0,0,0.0791236916014196,0.735856847074688,0,0,0,0,0,-0.030065377458225,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0707465222031797,0,0,0,0,0,0,0.0235778101696247,0.311930027330421,0,0,0,0,0,0,0,0,0.0125134970277516,0,0,0,0.376761032083296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756112248688718,0,0,0,0,0.151639196230552,0,0.0290556686182354
X600999.CH.EQUITY,0,0,0,0,0,0.00646620274287136,0,0,0,0,0,0,0,0,0.0701423883208326,0,0,0,0,0,0,0,0,0,0,0.0148213127972205,0.106739882539707,0.201112942496903,0,0,0,0.0141113879928919,0.17952764050706,0,0,0.0526549637091142,0,0.135407406481428,0.108445495669631,0,0,0,0,0,0,0.0314989313888907,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0705770796154905,6.93889390390723e-18,0,0,0,0.0858874316202275,0,0,0,0.25460465750614,0,0,0,0,0,0,0.0273554937300882,0,0,0.362895997707213,0,0,0,0,0,0.0155865018403896,0.0486964722684601,0.0782858280665026,0,0,0,0,0,0,0,0,0.0044580205078255,0,0.0550008746201641,0
X601336.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0.0733409659498084,0,0,0,0,0,0,0,0,0,0.189923112630258,0,0,0,0,0,0,0,0,0,0.0431285805442032,0.188317561872284,0,0,0,0,0,0,0.293634353809069,0,0,0,0,0,0,0,0,0,0,0.125713253298061,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.127124526818843,0.010602343582474,0,0,0.0564917196897936,0,0.110165864827412,0,0,0,0,0,0,0,0,0,0,0,0.0508542021741818,0,0,0,0.0622653312587989,0,0,0,0,0.0814942514548164,0.202986293247221,0,0,0,0,0,0,0.086903219100645,0,0,0.260796055391549,0.0524595255264094,0,0.0356410697266554,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0129647184343263,0,0,0,0.121679831392432,0,0,0,0,0,0,0,0,0,0.00391780393569526,0,0,6.93889390390723e-18,0.205555883964798,0,0,0,0,0.137606550983524,0.0808635904597268,0,0,0,0,3.46944695195361e-18,0,0,0,0.060099507554899,0,0,0.0811791108671207,0,0.241147576740229,0,0
X002736.CH.EQUITY,0.13014653806235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-6.93889390390723e-18,0,0,0.130124164760306,0,0.284720239706629,0,0.0959875849787059,0,0.132872699232402,0,0,0.136290056785218,0,0,0,0,0,0,0,0,0.0277342938588049,0,0,0,0,0,0.088967304162876,0,0
X2886.TT.EQUITY,0,0,0,0,-0.00924038278126396,-0.0976621436242666,0,0,0,0.0686458630120937,0,0,0,0,0,0,0,0,0,0,0,-0.0108556542744525,0,6.93889390390723e-18,-0.0526523422197976,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.342701951080695,0,0.119405249676852,0,0.646100746208412,0,0,0,0,-0.0242534381615618
X2881.TT.EQUITY,0,0,0,0,0,0.06318627159237,0,0.307753717587875,0.0181652412408329,-0.0314235995933148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979021974434759,0.284523764042104,0,0,0,0,0,0,0,0.0842744349641647,0,0,0,0,0.284081597292318,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772455432605363,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.112394102975611,0,0,0,0,0,0,0,0,0,0.0102302202014557,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0750965426023872,0,0,-0.249225624825168,0,0,0,-0.0424119619769473,0.0958304327147379,0,0,0,0,0,0,0.772034491883802,0,0,0,0,0,0,0,0,0,0,0,0,0.118783639636466,0,0,0.007908245913203,0.136302082977687,0,-0.153172206813271
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139699924357885,-0.10977259206033,0,-0.264610667107113,0,0,0,0,0,0,0.0438184214681217,0.404718287665452,0.245442384453312,-3.46944695195361e-18,0,0,0,0.0192194745468067,0,0,0,0,0,0,0,0,0,0,0,0.246551451741209,0,0.0175223674082261,5.55111512312578e-17,0.0890238859831015,0.369202908845223,0,0
X2891.TT.EQUITY,0,0,0.073431270252741,0,0,0,0.119127864501488,-0.0307353079375047,0.0834729697978172,-0.147280054049106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327138958198539,0,0,0,0,0,0,0,0.697268264971455,0,0,0.517843260432335,0.0616675324833269,0,-0.200763231640895,0,0,0,-0.20148080247929,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0216735493787283,0,0,0,0,0,0,0,0.326675354485266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191337009019955,0,0,0,0.0412539666817083,0,0.072043081752347,0,0,0,0.0436700713849698,0,0,0,0,0,0,0.418036097511377,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104809297087222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160165470343718,0,0,0,0,0,0,0,0,0,0,0,0.0304000348888774,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717283401596856,0,0.0830404789287913,-0.0664474980750055,0,0,0,0.176046135215306,0.149537071283214,0,0,0.133677804829037,0,0,0,-0.0355585289752613,0,0.114580525562454,0.272025728974694,0,0,0,0,0,0.0669150014000316
X601009.CH.EQUITY,0,0,0,0.0860487924391518,0,0,0,0,0.0733162239429747,0,0,0.0259900861014114,0.106435045030709,0,0,0,0.208873498614362,0.146147217289615,0,0,0,0,0,0,0.0167016943967884,0,0.0106473821238347,0,0,0.0612375440234578,0,0,0,0,0,0,0,0,0,0,0,0.20119575966656,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0.0570856211675587,-0.127369110172315,0,0,0,0.670849153142144,0.160154220083719,0,-0.111634654818963,0,0,0,0,0,0,0.0666655985171676,0,0,0,0,-0.266817309709323,0,-2.16840434497101e-19,0,5.55111512312578e-17,0,0,0,0,0.34503804814622,0,0,0,0,0,0,0,0,0.0751119845918112,0,0,0
