,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X600926.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY
X601658.CH.Equity,0,0,0.121001702557928,0,0,0,0,-0.118611096251065,0,0.468334217101313,0,-0.0198165741723985,0,0,0,0.159036842142721,0,0,0,0,0.0320244487541654,0,0,0.0256290742020419,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225526859299915,0,0,0,0,0,0,0,0.320974732338337,0,-0.0228804808500632,0,0,0
X388.HK.EQUITY,0,0,0,-0.0133353729003435,-0.137912266269063,-0.135175640666779,0,0.174770996541755,0,0,-0.00225183504780709,0,0,0.0182736211160252,0,0,0,0,0,0.559884212112772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216465602889671,0,0,0,0,0,0,0,0,0,0,-0.179757211435264,0,0.268431936676729,-0.0197036649061405,0
X000001.CH.EQUITY,-0.0300025745447304,0,0,0,0.286267838361457,0,0,0,0,0.0718777309683033,0,0.150605267407032,0,0,0,0,0,0,0.0134608482757984,0,0,0.410862374563563,0,0.0831351163360034,0,0,0,0,0.158493584370249,0,0,-0.198412545585539,0,0,0,0,0,0,-0.045188078099577,0,0,0,0.264414275163589,0,0,0,-0.0793204006543922,0.0488511211743256,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423295214740175,0,0,0,0,0,0,0,0,0,0,0.0439356899354484,0.160371620861344,0.0876865800433144,0,0,0.261963640302255,0,0.0726034306354813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.276510606806822,0.141941681598605,0,0,0,0,0,0.0348675574933869,0.072213710016474,0,-0.00219190945069415,0,0,0,0,0,0,0.338544802973231,0,0.046322080756597,0,0,0,0,0,0,0,0.00633352644999701,0,0,0.0819466789124954,0,0,0,0,0,0,0,0,0.00342341285564074,0,0,0,0,0,0,-0.148157253581568,0,0
X601328.CH.EQUITY,0,0.0795690201881713,0,0,0,0,0,0,0,0,0,0,0,0,0.0830157313476459,0,0.252047881888942,0,0,0,0,0,0,0,0.350258009321631,0,0,0,0,0.0288012170098996,0.024606506242989,0.0143740514655198,0,0,0,0,0,0,0,0,0,0,0,0.0188480181766698,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.121173467946274,0,0,0.0920621960454701,0,0,0,0,0,0,0,0,0,0,0.424935781671381,0,0,0,0,0,0,0.014211397799612,0,0,0,0,0,0,0,0,0.0209301562615458,0,0,0,0,0.0102278282634807,0,0,0,0,0,0,0,0,0.00139059052906208,0,0,0,0
X601066.CH.EQUITY,0,0,0.101241880595614,0,0,0.0254840238846103,0,0,0,0,0,0,-0.0363242059262613,0.350417425977606,0,0,0,0,0,0,-0.058547700472967,0,0.0778135332724687,-0.0973100877332043,0,0,0,0.051649180753757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866897414085555,0,0,0,0,0.274487084997239,0.106439172877275,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.00532538198728513,0,0,0,0.0803558508089202,0,0,8.67361737988404e-19,0.0497730133626034,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.319119192944352,0.108656598475773,0,0,0,0,0,0,0,0.38941131172161,0,0,0,0,0,0,0.0703610128204831,0,0.125639019175442,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0776843330068945,0,0,0,0,0,0,0,0,0,0,0,0.0484326787448906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310726285198852,0.320302427451234,0,-0.00852405219768366,0,0,0.25730008495656,0,0,0,-0.0188008560242585,0,0.0406312655865584,0,-0.0130805683578326
X2388.HK.EQUITY,0,-0.0404035857129906,0,0,0,0,0,0,0.244110794998388,0,0.207283940044368,0.160939251729238,0,0,0,0,0,0,0,0,0,0,0,0,0.0459481825753532,0,0,0,-0.268037143744118,0,0,0.424279537562975,0,0,0,-0.0113248050540568,0,0,0,0,0,-0.35540179687237,0.117009186746224,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.457080302904974,0,0,-6.21441337764379e-06,0,0.0750001555269765,0,-0.0348471356788504,0.00450606372188632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122602914011937,0,0,0,0,0,0,0,0,0,0,0,0.0483001612679204,0,0.134887413971655,0,0,-0.11558599188766,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.256696255899833,0,0,0.297630098392453,0.242499163269537,0,0,0,0,0,0,0,0,0,0.045427011599088,0,0,0,0,0,0,0,0.54995111642098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.052430073097982,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.286564048956819,0,0.398070447761891,0,-0.0888408494077012,0,0,0,0,0,0,0,0,0,0.15884928396248,-0.0579110306096509,0,0,0,0,0,0,0,0,0,0.0755273921474138,0,0,0,0,0,0,0,0,-0.00426607265709749,0,0,0.275211640088375,0,-0.0243207479248563,0,0.127986463506689,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0128299954932256,0,0,0,0,0.31158737947535,0,0.0451611654735297,0.00159470901507046,-0.00857167339746873,0,0,0,0,0,0.0864030882794178,0,0.660847895268003,0,0.20584662053272,0,0,0,0,0,0,0,0,0,0,0,-0.268748377271149,0,0,0.124798982674917,0,0,0,-0.300741694577997,0
X601818.CH.EQUITY,-0.165286966098272,0.0731962202304625,0,0.0564752211336351,0,0,0,0,0,0.455205249964132,8.67361737988404e-19,0,0,0,0.0253958910512568,0,0,0,0,0,-0.0582851252333834,0.0474111603090545,0.427346896076447,0,0.0371638942697227,0,0,0,0,0,0,0,0.133394641326693,0,0.180234191868391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0.0413783658195296,0,0,-0.0155760650113913,0.0340905530552306,0,0,0,0,-0.123325833083924,0.0692378607861796,0,0.154710797794008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943315083629271,0,0,0,0,0,0.180018016372882,0,0,0,0.30006411395905,0,0.161360167986129,0
X601688.CH.EQUITY,0,0,0,0,-0.11281032250603,0.0425176436521411,0,0,0,0,0,0,0,0.325726749597492,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.257963205679751,0,0,0,0.0921616744620875,0.331615040730057,0,0,0,0,0,0,0,0,-0.0842046234455289,0,0,0,0,-0.143631120550476,0,0,0,0.00304233676987616,0,0
X601336.CH.EQUITY,0,0,0,-0.0184747899358361,0,0.583883309421643,0,0,0,0.0605499249701415,0,0,0,0.263596932650632,0,0,0,0,0.0283303901788232,0,0,0,0,0,0,0,0,0,0,0,0,0.138243254796516,0,0,-0.0459113924575713,0,0,0,0,0,0,0,0.0452396776684257,0,-0.13285565569177,0,-0.0513024343183645,0.223556097108415,0,0
X601211.CH.EQUITY,0,0,0,0,0.110539390916289,0,0,0.0848105309187741,0,0,0,0,0,0.232125541992594,0.0298191566312877,0.120856349923673,0,0,0,0,0,0,0,0,0.0905017852324431,0,0,0.175269447814286,0,0,0,0,0,0.067550939947766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741004363009028,0,0
X600837.CH.EQUITY,0,0.110546153068376,0,-0.0413482469708173,0,0,0,0.0803468569235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126862536647668,0.0576445544982414,0,0,0,0,0,0,0.37899311855699,0,0.000274956412540189,0,0.13184716239534,0,0,0,0,0,0.0338518330570306,0,0,0,0
X267.HK.EQUITY,0,0,-0.0189451069814667,0,0,0,0,0.14062943319082,0.0991361742029082,0,-0.0548076828907698,0,0,0,0,0.318024065659024,0,0,0,0,0,0,0,0.175814905177805,0,0,-0.124671151395872,0,0.136632138459906,0,0,0,0,0,0,-0.0537881357249462,0,0,0.110975462198582,0,0,0,0,0,0.0975393575675964,-6.93889390390723e-18,0,0,-0.0814944655032518,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,8.67361737988404e-19,-0.377449634824532,0,0.0880040451980523,0.0628706096778107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063814043765794,0,0.00383314547055538,0,0,0,0,0,0.255179174496794,0,0,0,0,0,0,0,0,0.167968708221009,0,0,0.426968089586376,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.104411069183105,0,0,0.00740378812226926,0,0,0,0,0,0,0,0,0.150201720472571,0,0,0,0,0,0,0,0.184135121612887,0,0.0869379290903654,0,0,0.113367489061298,0,0,0.181833910508526,0,0,-0.091089465456591,0.206827738260882,0,0,0,0,0,0,0,0.0470876305615008,0.215454954608509,0
X2882.TT.EQUITY,0,0,0,0,0.149539966825132,0,0,0.0277966601909101,0.0155374122215176,0.0404867497088954,0,0.0984723269104487,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0419914638754577,0,0,0,0.00267524179389898,0,0,0,0,0,0,0.177848122443008,0,0,0,0,0.305768131076013,0,0.433017423815297,0,0,0,0
X600918.CH.Equity,0,0,0,0.0188614116865764,0,0,0,0,0,0,0,0,0,0.0828523920045249,0.0553274756181387,0,0,0,0,0.118190663022887,0,0,0,0,0.0237036699506243,0,0.0775271869893015,0,0,0.261110349769919,0,0,0.0506406106394533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22556836529856,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0669617995640494,0,0,0,0,0,0.15382425174668,0.0541994249984163,0.398859947995762,0,0,0,0,0,0,0,0,0,0.286852681748918,0,0,0,0,-0.0462551484007373,0,0,0,-0.0435542579524107,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18
X601229.CH.EQUITY,0,0,0,0,0,-0.0838958099735451,0,0,0.0986174437224193,0,0,-0.239035673921643,0,0.01414316948496,0,0,0,0.0361688619476501,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.198001923892988,0,-0.0442640650616982,0,0,0,0,0,0,0,0,0,0.188393778549216,0,0,0.108259551030783,0,0.488661869389988,0,0.355416968537798,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0471807731531443,0,-0.024658445805195,0.0167633652790562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259476670445271,0,0,0,0,0,0,0,0,0.0819069476706164,0.0881027431728484,0.419485424017566,0,0,0,0.0299435859171177
X601169.CH.EQUITY,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.102758755858759,0,0,0,0,0.0267644777415297,0.0709650875289791,0,0,0,0,0,0.16034984662398,0,0,0,0.0309701807419959,0,0,0,0,0,0,0.0612815175394679,0,0,0,0.265233924273546,0,0,0.115770918410005,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0533281626691643,0,0,0,0,0.0680577421962706,0,0,0.17023120516118,0,0,0,0.119181549683977,0.0945885473559873,0.158065880126408,0,0,0,0,0.0231994979878207,0.139859526905346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075251914529955,0,0.171420818747982,0,0,0.076524019887175,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0674857665093748,0.0733875606058878,0,0,0,0,0.1402314519593,0,0.0925098748241071,0,0,0,0.233990495641836,0,0.087234917863312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581503269941677,0,0.17871959782758,0,0,0,0,0,0,0.0925337239752009,0,0,0,0,0,0.0704912546732424,0
X600926.CH.EQUITY,0,0,0,0,0,0.253012880296383,0.280293376472817,-0.0110807095961835,0,0,0.0216288093092937,0.0201898230666823,0,0.0693871656335748,0,0,0.0443210215071767,0,0,-0.051282412378998,1.73472347597681e-18,0.112920552943333,0,0,0,0.189069607896552,0,0,0,0,0,-0.101493538309668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223555265379156,0,0
X2886.TT.EQUITY,0,0,0,0,0.0587825996877305,0,0,0,0,0,0,-0.194678646649003,0,0,0.0034403860974694,0,0,0,0,0,0,0,0,0.0983304927478808,0,0,0.0356843296826887,0,0,0,0,0.0152687475048946,0,0,0.222596378732035,0,0,0,0,0,0,0,0,0,0,0.3982938113554,0,0,0,0
X601009.CH.EQUITY,0,0.201855542318384,0,0.280169649737099,0.0240195186282463,0,0.037779554742624,0,0,0,0,-0.298664340427898,0,0,0,0.163197241499845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150656223524698,0.0516926422869094,0,0,0,0,0,0,0.285365462052062,0,0,0
X2891.TT.EQUITY,0,0.0495015306498482,0,0,0,0,0,0,0,0,0,-0.0168496544036424,0,0,0,0,0,-0.00650043279940341,0,-0.108355933976597,0,0,0.0787974104680298,0,0,0,-0.145917853352809,0,0,0,0.209800668944623,0.141745594139835,0,0,0.21327222745815,0,-0.0184338548111428,0,0.0828855614159901,0,0,0,0,0.310634411090483,0,0,0,0,-0.0303727565332066,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.076763862412148,0,0,0.101859515888206,0,0,0,0,0,-0.0161194561966995,0,0,0.585022963971988,0,0,0,0,0,0,0,0,0,0,0.205572770939297,0,0.0718671035483206,0.0933322345007815,0.107558125545288,-0.102183654669053,0,3.46944695195361e-18,0,0,0,0.128300356378283,0
X601901.CH.EQUITY,0,0,-0.0780469371031158,0,-0.10300908009393,0,0,0,0,0,0,0,-0.0314555903615321,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.247174445651378,0.0634472096747154,0,0,0,0.188389281204639,0.261281060919248,0,0,0,0,0,0,0,0.18688830990247,0,0,0,0,0,0,0,0.00188597694977822
X600958.CH.EQUITY,0,0.119173629646615,0,0,0,0,-0.167587600575248,0,-0.0637630080932491,-0.00765658108985222,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135239341967235,0,0,0,0,0,0.330801504208839,0,0,0,0.318675393291868,0,0.0251107241631012,0.0047453923040158,0,0,0,0,0,0,0,0,-0.146293029624682,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,-0.0446456840424954,0.138653223040056,0,0,0,-0.0887985792831799,0.0547259404812457,0,0,0,0,0,0,0,0,-0.0590193721981916,0,0,0,0,0,0.00588647603559168,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.523991639972486,0,0,0,0,0.21686535004237,0,0,0,0,0.24825062216593,0
