,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0.30222639283092,0,0,0,-0.0550955456449215,0,-0.0880119255506431,0,0,0.314315514752374,0,0,0.227878859484656,0,0,0,0,0,0,0,0,0.0923869985261396,0,0.0671943628967401,0,0,0,0,0.0579284858473815,0,0,0,0.0399272135419578,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.14240704523559,0,0.0999765087921907,0,0.189951984923429,0,0,0,0,0,0,0,0.0145007539919276,0,0,0.0810651606739826,0,0,0,0,0,0,0,0.185568452024633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170149063328006,0,0,0,0,0.0389934156447938,0.106726757968452,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.119609941368672,0,0,0,0,0.373036692954272,0,0,0,0,0,0,0.148605524427157,0,0,0,0,0,0,0,0.0730634614825384,0,0,0,0.0994554059668689,0.00359355511563066,0,0,0,0,0,0,0.113620001321781,0,0,0,0.010424760798015,0,0,0
X388.HK.EQUITY,0,0,0.0491672508577685,0,0,0,0.495009044705939,0,0,0,0.09999366038597,0,0,0,0,0,0.0273112424785351,0,0.0512416847955721,0,0,0,0,0,0,0,0,0,0.0388186726222621,0,0,0.0635844833087287,0,8.67361737988404e-19,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00628272577355355,0,0,0,0,0,0,0.229919798274682,0.152287480402157,0.034700294741513,0,0.00783815592131663,0,0,0,-4.33680868994202e-19,0.260153515908177,0,0,0,0.165840370426964,0,0.0651875091848139,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.056618424621453,0,0,0,0,0,0,0.292640075107455,0,0,0,0,0,0,0,0,0,0,0,0.309809931846907,0,0,0,0,0,0,0,0.0290608316648512,0,0,0,0,0.108963106651646,0.0867570826194236,0,0,0,0,0,0.0909033527290586,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.23912834751838,0,0,0,0,0,0,0,0.156013562758231,0,0,0,0,0,0,0,0,0,0,0,0.0325843017426228,0,0,0,0.149009388423316,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.136512838814699,0,0,0.23393738605493,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.19802462800032,0,0,0,0,0,0,0,0,0,0.235654916945039,0,0,0.0270465834988286,0,0,0.204039049647601,0,0,0,0,0.0592097203947812,0,0,0,0,0,0,0.0242764140246339,0,0,0,0.217279258171079,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.11511246793767,0,0.167719239939129,0,0,0,0.0755984003893231,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.323833556609431,0,0.28842339056649,0,0.264839690809528,0,0.117405902111489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.216928572148196,0.325284253383115,0,0.11224120972575,0,0,0,0,0,0,0,0,0,0,0,0.562519783062838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14867251060106,0,0,0,0,0,0,0,0,-0.0918590764525117,0,0,0,0
X601601.CH.EQUITY,0,0,0.0699438968495167,0.1434877388498,0,0,0.0770278254581012,0,0,0,0,0,0,0,0,0,0,0.345562968785585,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-2.16840434497101e-19,0.100772550688228,0.0610482244495506,0,0,0,0,0.121032207535495,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.0631664918741957,0,0.00311091709879882,0,0,0,0,0,0.309682364761343,0,0,0,0,0,0.376428714530808,0,0,0,0,0,0,0,0,0,0,0,0.0258291976667542,0,0.144616417278923,0,0,0,0,0,0,0,0,0,0,0,0.0668208858409212,0,0,0.163771636197647,0
X601998.CH.EQUITY,0,0.00311937323453334,0,0,0.236869657589669,0,-0.0399228984024704,0.0142367404675883,0,0,0.135048557251449,0,0.0439299857785862,0,0,0,0,0,0.00521658866550456,0,0,0,0,0,0.0407532133038047,0,0,0,0,0,0,0,0,0,0,0.545898049123325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.21774122477492,0.0948959906886164,0,-0.278934907557222,0,0,0,0.173224548340419,0,0,0,0.17381305802022,0.0949457571636715,0.213705921877351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225374206190588,0,0,-0.0313424551885693,0,0,0,0,0,0,0,0.0816678342947943,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0505808341757859,0,0,-0.0282614176185618,0,0,0,0.0281659879142103,0.493947887729286,0,0,0,0,0,0,0,0,0,0,0.437176252838186,0,0,0,0,0,0,0,0,0,0,-0.0890482230894391,0,0,0,0,0,0,0,0,0.0224149301569766,0,0,0.0527463570116118,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.26279153183535,0,0.12645658396469,0.247730231084614,0,0.0402096475560602,0.109122636049123,0,0,0,0,0,0,0,0,0.0676088131062168,0.0194245040065707,0,0,0,0.0515822287798968,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114011937126623,0,0,0,0,0,0,0,0,0,0,0,0,0.108565114610503,0,0,0,0,0,0,0.117691784655239,0.0979701447664848,0,0,0.345008277657979,0,0,0,0.0804763678622356,0.0202879354212329,0,0,0,0,0,0.160756907051899
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282347410630785,0.108680178055438,0,0,0,0,0,0,0,0,0,0,0.180475939173,0,0,0,0,0,0,0,0,0.19780151187026,1.38777878078145e-17,0,0,0.252863052809491,0,0,0,0,0,0,0,0,0,0,0.253578510450303
X002142.CH.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.456410080181217,0,0,0,0.102296799314228,0,0,0.164751761121281,0,0,0,0,0.0574780878230706,0,0.147987139578582,0,0,0,0,0,0,0,-0.107190148318953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333503947784672,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.150924354718213,0,0,0.0109847367724502,0,0,0,0,0.215942735633427,0,0,0,0,0,0,0,0,0,0,0.130254463286846,0,0,-0.0860497987348968,0,0.190850800460307,0,0,0,0.106465168919808,0,-0.108003224361315,0,0,0,0,0,0,0.156970421132214,0,0.227642385853075,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.109873752210974,0,0,0,0,0.28139630220662,0,0,0.112079103104157,0,0,0.0403879526194647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523303141829483,0,0.265075458568394,0,0,-0.132094462054892,0,0,0.10126032242133,0,0,0,0,0.132175638023258,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.122196360860165,0,0,0,0,0.0584501955865117,0,0,0,0,0,0,0.186366965145334,-0.0838265700479168,0,0,0,0,-0.0804244920992401,0,0,0,0,0,0,0,0,0.207202653903732,0,0,0,0,0.648549510727126,0,0,0,0,0,0,0.119432249961729,0,0,0,0,0
X601336.CH.EQUITY,0,0,0.126899433623069,0,0,0,0,0,0,0,0,0.11507941378155,0,0,0,0,0.0971413432341856,0,0,0,0.137485652839889,0,0,0,0,0,0,0.00841152600195142,0,0,0,0,0,0.182552203205204,0,0.121355445057099,0,0,0,0,0.136485126850007,0,0,0,0,0,-4.33680868994202e-19,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127356575592372,0,0,0,0,0,0,0,0,0,0,0,0.112059667561259,0,0,0,0,0,0.0633663356292747,0.00129555885569301,0,0.123673066337313,0,0,0,0.428467757422232,0,0.158789025793164,0,0,0,0,0,0,0.040060548323035,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318777242488545,0,0,0,0,0,0,0.0304827730069967,0,0,0,0.064933757806216,0.219289618545968,0.0254007138594425,0,0.0697885990950208,0,0.0937260537941345,0,0,0,0,0,0,0,0,0.0293691298286183,0,0,0,0,0,0,0,0,0.215432136664088
X601169.CH.EQUITY,0,0.0785910411989326,0,0,0,0,0,0,0,0.00223288660417337,0.032973253183497,0,0,0,0,0,0.114100802083138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238957066909544,0,0,0,0,0,0.365065127585971,0,0,0,0.157080661908107,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,-0.0920157711937817,0,0,0,0.341705386138851,0.0742544845435403,0.127874369976548,0,0,0,0,0,0,0,0.148833630044449,0,0,0,0,0,0,0,0,0,-0.0501297908652802,0,0,0,0.379320729547141,0,0,0,0,0,0,0,0,0.016036288955679,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222829150273724,0,0,0,0,0,0,0.147337931647358,0,0,0,0,0,0,0,0,0,0,0.258618265917435,0,0,0,0,0,0,0,0.44029734181612,0,0,0,0,0,-0.0483702357395063,0,0.0455918922915634,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00786376615404618,0,0,0,0,0,0,0.00323887018587147,0,0,0,0,0,0,0,0,0,0,0.580674427793738,0,0.0330021551708455,0,0,0,0.118647805009704,0,0.0115015806763694,0,0,0,0,0.0840481989598177,0,0,0,0,0,0,0,0,0.106708141503682
X2886.TT.EQUITY,0,0,0,-0.0584102695376285,0,0,0,0.073107844631995,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.108999968670813,0,-0.0412496032081542,-0.0494280293530319,0,0,0,0,0,0,0,0,0,0,0,0,0.217726604027286,0,0,0,0,0,0,0.489346465970544,0,0,0,0.135310083138068,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0395685793256396,0.126835297090296,0,0,0,0.0533311892883896,0,0,0.0210141735918623,0,0,0,0,0,0,0,0,0,0.0756584847876612,0,0.305959165544772,0,0,0.108234918669432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109916376976652,0,0,0.112197576832925
X2891.TT.EQUITY,0,0,0.168517932966924,0,0,0,0,0,0.208769448085679,0,0,0,0,0,0,-0.353737447717366,0,0,-0.0133238223342949,0,0,0.0750412199119311,-0.0314765776612544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152406262553593,0.0327482213942236,0,0.128823293895433,0,0,0,0,0,0,0,0,0.566945181192112,0
X601916.CH.Equity,0,0,0,0.0726662595860888,0,0,0,0,0,0,0,0,0.0654453445572903,0,0,0.15138091587119,0,0,0,0,0,0,0.3937404486915,0,0,0,0.124670658665355,0,0,0,0,0,0,0,0,0.0929058629139402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0459640085473521,0,0,0,0,0.202115919791624,0,-0.12487418345495,0,0.303780137159037,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0346461690696037,0.105685490016717,0,0,0.0385965745367125,0.533977169056366
X2884.TT.EQUITY,0,-0.0910069436256504,0,-0.125239046888865,0,0,0,-0.195077233954965,0.028838705750534,0.0360286055474739,0,0,0,0,0,0,0.136928531909839,0,0,0,0,0,0,0,0,0,0,-0.0731471562019557,0.287119061567764,0,0,0,0,0,0,0,0.296602746290395,0,0,0.0798123220501254,0,0,0,0,0,0,0,0,0.723905771414327,0
X601236.CH.EQUITY,0,0,0,-0.0801525166387994,0,0,0,0,0.0159585065516456,0,0,0,0,0,0,0,0,0,0,0,0,-0.176882683907327,0,0,0,0.0868948413625507,0,0,0.039751271884129,0.701436181235256,0,0,0,0,0,0,0,0,0,0.011654049252945,0.0816468050707145,-0.0551327651518994,0,-3.46944695195361e-18,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.0158131908320495,0,0,0,0.0281612894445894,0.00517299330152668,0,0,0,0,0,0,0,0,0,0,0,0,0.0563126016061576,0,0,0,0,0,0,0,0,0,0.0616379503435071,0,0,0.327782990893125,0,0,0,0,0.191016833474169,0,0,0,0,0,0,0.24197151277262,0,0
X601009.CH.EQUITY,0,0,0,0.0222251350993037,0.0227141229729997,0,0,0,0,0,0,0,0.0243064590205923,0,0,0.383946235030351,0.0789508430189649,0,0,0,0,0,0,0,0.0706431648991065,0,0.0531782075167536,0,0,0,0,0,3.46944695195361e-18,0,0,0.0302325380566889,0,0,0,0,0,0,0.195711026010818,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539639414049773,0,0,0.0830813990533414,-0.103081905730473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859302907393179,0,0,0,0.39614196126334,0,0.106881961477555,0.533686235991373,0,0,0,0,0
X600958.CH.EQUITY,0,-0.160330683571314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214193718503549,0,0,0.037423987533304,0,0,0,0.00527922670932544,0,0.0407094794085567,0,0,0,0,0,0.203854407217306,0.202685735522811,0,0,0,0.199020367820375,0,0,0,0.103110460988322,0.217651366986113,0,0.0899193568990957,0.0286065338062414,0,0,0
