,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X601009.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY
X600030.CH.EQUITY,0,0,0,0,0.0661343255637607,0,0,0,-0.063558459007096,0.08771713142812,0,0,0.249596427416322,0,0,0,0,0,0,0,0,-0.0396464049967859,-0.00988197640186958,0.0276655191020943,0,0,0,0,0,0.131689495238411,0,0,0.0918144172783613,0.104734722560642,0,0.0480192553905421,0.180309962955169,0,0,0,0.0407613388342885,0,0,0,0,0,0,0,0,0.173517739109636
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0155575197998611,0,0,0.526554546938561,0,0,0,0,0,0,0,0,0,0,0,0.190952644050811,0,0,0,0,0.0958451420765281,0.0267843226130616,0,0,0,0.0729075971620364,0,0.0161051599032436,0,0.049284604807703,0,0,0,0,0,0,0.00353727438327781,0,0,0,0,0.0880205392173578
X601166.CH.EQUITY,0,0,0,0,0,0.198307856449075,0.126067590146334,0,0,0,0.0532240454176719,0,0,0,0,0.0241893469051856,0,0,0,0.0742252039645823,0,0,0,0,0,0.0193227716067555,0,0,0.0115631962200771,0,0,0,0,0,0,-0.0031696732322049,0,0,0,0.502926997441714,0,0,0.0536171249422867,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0475451406755556,0,0.106293069991116,0.0198702678687746,0,0,0,0,0,0,0,0,0.0307335506839606,0,0,0,0.385649874835297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240866461291451,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.133211054497967,0,0,0,0,0,0,0,0,0.0254768180061063,0,0,0,0,0,0.445483165957839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193571661634956,0,0.0386660565497966,0.357084614696808,0,-0.0247156658926855,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.135807365156267,0,0.0671428506866115,0,0,0,0,0,-0.0330434561528251,0,0,0,0,0,0.0016000384467633,0,0,0.250433152780944,0,0,0,-0.0388259576446717,0,0,0,0,0.0467879074525501,0,0,0,0,0.165519355692707,0,0,0,0,0.344006826643104,-0.043511290887616,0,0,0.0355728785297767,0,0,0,0,-0.157038553924249,0,0,0
X000001.CH.EQUITY,0,0.198955526819956,-6.93889390390723e-18,0,0,0.00574799201567013,0,0,0,0,0,0,0,0.152685656794921,0,0.170036810116786,0,0,0.0919272809764171,0,0,0,0.0771145599489585,0,0.148094722922973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680481948319547,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.391060328472735,0,0,0.00482531265336795,0.00202955979630521,0,0,0,0,0,0.0230285537890474,0,0,0,0,0.184097435631072,0.176765497334352,0,0,0,0,0.0543299386270976,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.331461377344405,0,-0.152713819335508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254522564150141,0,0.0431901197437275,0,0.00459022590972399,0,0,0,0,-0.266913535851539,0,0,0,0,-0.217354835658324,0,0,0,0.041792764754571,-0.00243725177930284,0.714592069238678,0,0,0,-0.0677402752775,0
X601998.CH.EQUITY,0.245437175001673,0,0,0,0,-0.0973130230617531,0,0,0,0,0,0,0,0,0,0,0.147555738771895,0,0,-0.0245103262176087,0,0,0.0173204330621615,0,-0.0297672202629129,0,0,0,0,0,0,0,0,0,0,0,0,0.103373167066392,0,0.551455871530381,0,0.0812756357365172,0,-0.0569157085842335,-0.00448904820785673,0,0,0.0516248392897472,0.0220522623859776,0.0469024719231557
X2388.HK.EQUITY,0,0,0,0,-0.26021721460912,0,0,0.349461192026554,0,0,0,-0.0652036216410918,0,0,0,0,0.00959755348419229,0,0,0,0,0,0.523679299405342,0,0,0.171456691791417,0,0,0,0,0,0,0.125272916818276,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0158924019350738,-0.0340542232442352,0,5.42101086242752e-20,0,0,0
X11.HK.EQUITY,-0.016340911143071,0,0,0,0,0,0,0.149293994104499,0.319423475538816,-0.174606578393906,0,0,0.0822011337610286,0,0,-0.127602492134666,0,0,6.93889390390723e-18,0,0,0.295567950312999,0,0,0.0793741292224985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861573382371817,0,0,0,0,0,0,0,0.117894277034462,0,0,0
X300059.CH.EQUITY,0,0,0,0.018859599768585,0,0,0,0,0,0.230658214295856,0,0,0.013186059377732,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00261909499570033,0,0,0.147598752084068,0,1.73472347597681e-18,0,0.00997825700001873,0,0.0376703533697826,0,0.281490371144734,0.0560855425041188,0,0,0,0,0,0,0,0.156684566665437,0,0,0
X002142.CH.EQUITY,0,0.0216923832176158,0,0,0,0.369341485677169,0,0,0,0.102868086694275,0,0,0,0,0,0,0,0.0523719819002634,0,0.122012267149487,0,0,0,0,0,-0.161880453626857,0,0,0.0624997669763747,0,0,0.166809604642823,-0.0883061123671704,0,0,0,0,0,0.311305332855418,0,0,0,0,0.0471892631549882,0.0592432435054468,0,0,0,0,0
X267.HK.EQUITY,0,0.0570680379118773,0,0,0,0,0,0.134469495044076,0.0132378146393119,0.212756166656061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191451236770828,0,0.0187479971342212,0,0,0,0,0,0,0,0,0.30319260122337
X601818.CH.EQUITY,0,0,0,0.2333125820295,0,0,0.00393914190810619,0,0,0,0,0,0,0,0.0371015571957681,0.0696671864363227,0,0,0,0,0,0,0,0,0,0.00493701471082173,0,0,0,0,0,0,0.0325916133497832,0,0,0.0447502466968681,0,0,0,0,0,0,3.46944695195361e-18,0,0.0163199144191004,0.137136137999042,0,0,0,0.171716938327739
X601688.CH.EQUITY,0.0259494759573238,0,0,0,0.0352996731391756,0,0,0,0,0.0351070898095062,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0952876899439384,0,0,0,0,0.208674974068231,0.528219736185905,0,0,0,0.0275535798136191,0.0651156484091465,0.00138307436446245,0.185445328485488,0.0341333887097503,0,0,0,0,0,0,0,0.0188671367775643,0,0,0
X600999.CH.EQUITY,0,0,0,0,-0.0625781082911228,0,0,0,-0.0461505447195989,-0.0277400827106901,0,0,0.0891918612031863,0,0,0,0,0,-0.220586817419571,0.126831027164707,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951671045646694,0.0626465334749011,0,0,0,-0.0193670714587418,0,0,0,0,0.154441936442223,0,0,3.46944695195361e-18,0,0.540011811525531,0.322734568241676
X600837.CH.EQUITY,0,0,0,0,0.00456744431107042,0,0,0,0,-0.0170975340005495,0,0.207735660641983,0,0,0,0,0,0,0,0,0,0,0.111649095662481,0.046731898861066,0,0,0,0.312708556500073,0,0,0,0,0,0,0,0.0297289668256679,0,0.0683989203684588,0,0,0,0,0.192689282022,0,-0.00668696228234805,0,0,0,0.00252643926739217,0.100430475497026
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160069728757046,0,0,0.132680086874578,0,0.038366312059429,0,0,0,0,0,0,0.419133689806726,0,0,0,0,0.124484883928774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384973656925718,0,0,0.0969485145397931
X601336.CH.EQUITY,0,0.0987092456317951,0,0,0.145826455822115,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00818500974854867,0.0452542718560614,0,0,0,0,0,0,0.0542153308819541,0,0.0590945946375326,0,0,0,0,0,0,0,0.0557575737707745,0,0.17700861136933,0,0,0,0,0,0.0925311912339793,0,0,0.0481152994639477,0,0,0
X000166.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283543451115426,0,0.144704955786735,0.34982224560241,0,0,0,0,0.0592432275776188,0,0,0,0,0,0,0.0273967348267602,0.0532764870750265,0,0.154492238807993,0,0,0,0.102745288901409
X2882.TT.EQUITY,0.00783617639511713,0,0,0,0,0,0.0190925417170831,-0.2329186275069,0.265017661129652,0,0,0,0.405804711429449,0,0,0,0,0.0784599243526655,0.152477066661765,0,0,0,0,0,0,0,-0.142580598872432,0,0,0,0,0,0,0,-0.236513351094989,0.0441927521272283,0,-0.13952959019712,0.0689554604341596,0,0.723008781548218,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.609542450008511,0,0.40517464161067,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.133317823800694,0,0,0,0,0,0,0,0,0,-0.12824895718043,0,0,0,0,0,0.00382522527133639,0,0,0,0.104411424349009,0,0,0,0,0,0,0,0.109813671616952,0,-0.552725886374232,0,0,-0.0668933502269901,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00988978766578042,0,0.0586228739947218,0,0,0,0,0,0,0,0,0,0,0,0,-0.235515827219971,0,0.0444749639105528,0.287673528337841,0,-8.67361737988404e-19,0,0.042343760749087,0,0,0.0546266226536211,0,0,0.121930506433624,0.0921769550140223,0,0.0313426641127665,0,0,0.0664902937695062,0,0,0.0474742908241286,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0288435688582614,4.33680868994202e-19,0.0162414602514862,0,0.322266498778202,0,0,0.18922773703274,0,0,0,0,0,0,0,0,0.23756420731556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075839317520359,0,0.137274010190515,0,0,0.129539579861235,0,0,0,0,0,0,0.0244788019789789
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459839815365804,0,0,0.168914669134458,0,0,0,0,-0.0318693391606813,0,0,0.118266735420903,0.028080047945714,0.0514959567837255,0.160054161165394,0,0.00324446239316381,0,0.0927684933932907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018359064802862
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298689460941632,0,0,0,0,0,0,0,-0.0502881860226754,0,0.125350427622285,-1.73472347597681e-18,0.265890667118554,0,0,0,0,0,0,0,-0.265230031462118,0.224238427139426,0,0.152517809973917,0,0,0,0,0.0801193816519399,0,0,0.114384515679935,0.311766832345395,0,0,0.243048867936314,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.780436367493125,0.0445267571766478,0,0,0,0,0,0,0,0,0,0,0,0,0.0877086740216811,0,0,0,-0.0782239608773965,0.0389557898145321,0,0,-0.038607698226022,0,0,-0.00760407467013213,0,0,0,-0.000236047867114809,0.0744371132808811,0,0,0,0,0,0,0,-0.0145076321719296,0,0,0,0,0.0274266887918343
X2881.TT.EQUITY,0.0678440556836656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157600535248123,0,-0.100214428129348,0,0,0,0,0,0,0.740503791426613,0,0,0,0,0,0,0,0,0,0,0.0597813767584358,0,0.185128755293504,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.0147836476501868,0,0,0.0469087285562767,0,0,0,-0.0131923228052209,0,0.0539331756669266,-0.0484364279744201,0.0383811155240975,0,0,0,0,0,-0.0571466600086771,0,0,0,-0.0230265262857142,0,0,0,0,0,0,0,0,0.100711916232337,0,0.102618326966966,0,0,0,0,0,0,0.03057088211552,0,0,0.718350406635234,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0757858593781995,0,0,0,0,0.0673971574053514,0,0,0,0,0,0,0,0,0.0875548593953499,0,0,0,0,0,0,0.112725333301879,0,0,0,0.0761823591642592,0.518191755049192,0,0,0,0,0,0,0,0,0,0,0,0,0.00500100692355456,0,0,0,0
X601788.CH.EQUITY,0,-0.154957684013923,0,0,0,0,0,0,0,0,0,0,-0.049209196820649,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.168515264487515,-0.00385133304880928,0,0,0,0,0,0,0,0,0.042226413686152,0.0904963098367182,0,0.644803838430985,0.219387876761263,0,0.0179780462055083,0,0,0,0,0.0913752262587185,0.211537161617293,0,-0.109077967910312,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260366900991708,-0.0781099345236303,-0.184038660012251,0,0,0,0.845123845042725,0,0,0.239343540244789,-0.1001165315011,0,0.0231535177322399,0,0,0,0,0,0,0,0.124674703189694,-0.243677957970048,0,0,0,0.4570111209701,0,0.254241997523192,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,2.77555756156289e-17,0.642770213534037,0,0,0,0,0,0,0.26396312905935,0,0,0,0,0,0,0.00560732185813231,0,0,1.73472347597681e-18,0,0,0,0,-0.151235176535976,0,0,0,0,0,0,0.121340288323959,-0.0845223863514703,0,0.00323587592702979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,-0.0303856136417972,0,-0.0582772294038637,0,0,0,0,0,0,0,0,0,0.141463128284908,0,0,0,0.12976756597306,0,0,0,0,0.0704735923391864,0,0,-0.035716824695793,0,0,0,0.189082908851025,0,0.0360663031800933,0,0.115933348125567,0,0,0,0.113661850311907,0,0,0,0,0.0761467198983894,0.205815760958009
X601009.CH.EQUITY,0,0.0873978747454486,0,0,0,0,0,0.0535301563787111,0,-0.138371647227349,0.0442489980298703,0,0,0,0,0,0,0.0323940538077809,0,0,0,0,0,0,0,-0.11554714067764,0,0,0,0,0,0,0,-0.0165514906215462,0.014133899082783,0,0,0,0.0510580593522758,0,0,0.859394008373791,0,-0.041613489875216,0,0,0,0,0,0
X2884.TT.EQUITY,0.00306148318128109,0,0,0,0,0,-0.00668795575551712,0.0949337323279023,0,0,0,0,-0.0452306652769138,0,0,0,-0.0189302082080033,0,-0.0479047994517671,0,0,0,-0.0581461289226084,0,0,0.523127750972249,0,0,1.03892952973298,0,-0.295450192479159,0,-0.170531242272851,0,0,0,0,0,0,0,0,0,0,-0.261367177560711,0,0,0.044615335387339,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0608633043895626,0,0,0,0,0,0,0,0,0.0858817416968432,0,0.202845458525564,0,0.075944387227596,0.0804034834486398,0.240129555142417,-0.0682346865862957,0,0,0,0.136329074898175,0,0,0,0.067727977594065,0,0,0.0618170891195504,0,0,0,0,0,0,0.0717454954188748,0,0,0
