,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0.0396512680263903,0,0,0.0999649643608612,0,0,0,0,0.0523594438631556,0,0.169160680282457,0,0,0,0,0,-0.135844562765852,0.206578109001479,0.142383909581497,0.00203539358585056,0,0,0,0,0,0,0,0,0.0568984348914797,-0.0180393672618819,0.210417672938662,0,0,0,0,0,0,0,0,0,0.109131159833585,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.00704288708915419,0,0,0.193482828567253,0,0,0,0.453126572930594,0,0.0231756766800189,0,-0.120318999565798,0,0,0,0,0,0,0,0.159877386126302,0.0412458964913639,0,0,0,0,0,0,0,0.00536100805538862,0,0,0,0.0100515598842692,0.17757361672016,0,0,0,0,0,0,0,0,0.0559275729113302,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0693878109243833,0,0,0,0,0,0,0,0,0,0,-0.0345819317404884,0,0,0.243715009379715,-0.00574736155914683,-0.319693617270127,0,0.198605898507475,0.264508005552791,0,0,0,0,0,-0.0236676632100474,0.277989350546133,0.277377970665334,0,0,0,0,0,0.00812120958170607,0,0,0.0962789393085005,0,0.0249956391205373
X601601.CH.EQUITY,-0.0188119398336963,0,0,0,0,-0.237960412110145,0.0500304952448077,0,0.213403362213758,0.339093056480767,0,0,0.0418588902069976,0,0.256416736116527,0,0,0.135560246572484,0,0,0,0,0,0,0,0,0,0,0.199881754485433,0,0,0,0,0,-0.0325509607300223,0,0,0.12510277675721,0,0,0,0,0.0688118241129788,-0.0553322611989118,0,0,0,0
X388.HK.EQUITY,0,-0.155988252367987,0,0,0,0,0,0.570233491816283,0,0,0,0,0,0.204035888717574,0,0,-0.178644821375722,0,0,0,0,0,0,0.0730459258963805,0,0,0,-0.338301902758577,0,0,0,0.0381572513134707,0.328169620483144,0,0,0.183242422289457,0,0.0438121185124434,0,0,0,0,0,0,0,0,-0.129322370104287,0
X11.HK.EQUITY,0,0,0,0,0.2962671179119,0,0,0.354436782949946,0,0,0,0,0,0,0,0,-0.0714413742259167,0,0,0,0.345662656568583,0,0,0,0,0.13471420158819,0,0,-0.118893638548233,0,-0.0569261799739137,0,0,0,-0.0276710149790306,0.0453236782357726,-0.101531613656027,0,0,0,0,0,0,0,0,0,0.17965884406336,-0.151668570076494
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.119653479487214,0.00701093369077028,0,0,0,0,0,0,0.0586591720914985,0.152283432457598,0,0,0,0,0,0,0.0535313181384673,0,0,0.318824915056169,0,0,0,0,-0.105940261840292
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0545682892718056,0.0439277255448294,0,0,0,0,0,0,0.654033667738008,0,0,0,0,0,0,0,0.102290504443834,-0.0717980489633718,0,0,0,0,0,0,0,0,0,0.00748940916578045,0,0,0,0,0,0,0,0,0,0,0.100507087834189,0,0.2897876570246
X601998.CH.EQUITY,0,0,0.0308016222719768,0,0,0,0,0.00426284771895138,0,0,0.0682991510683224,0,0,0,0,0,0,0,0,0.371713159566595,0.014299755816159,0,0,0,-0.241467211276083,0,0,0,0,0,0.0709450100533029,0.0120346262973112,0.306981181568913,0,0,-0.0556369208708794,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.173598447915334,0.239272723364878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738559996343327,0,0,0.167599113900266,0.031974638002232,0,0,0,0,0,0,0,0.0723896382723937,0.0813606375101821,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.15242850407124,0,0,0.0441055221377679,0,0,0,0,-0.0525549724758457,0,0,0.459504843641031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497473516380688,0,0,0,0,0,0.207559357287012,0,0.0954643062240894,0,0.257637208088391,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.00807095944949868,0,0,0.0105311100165692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450868011309153,0,0.0282382559103917,0,0,0,0,0.0929614909342878,0.23644613299904,0.0324058768438505,0,0.113182009739682,0,0,0,0.0630282551105581,0,0,0,0,0.0354435064066688,0,0.133941607052941,0,0.167903750698417,0,0,0,0,0.100776464615512
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0892324511037501,0,0,0.0175918673170325,0,0,-0.165551935770261,0,0,0,0.31607748467807,0,0,0,0,-0.0794456275089394,0,0,0,0,0,0,-0.168265821011034,0,0.39435451165198,0,0,0,0,0,0,0,0,0,0,0,0.0713945695892302,0.12916119958827,0.023104008933474,0
X002142.CH.EQUITY,0,0.22916850133851,0,0,0,0.143382092580343,0,-0.0374101463664714,0,0,0,0,0.206403029180893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798015059719727,-0.226219251426188,0,0,0,0,0,0.0751527652520055,0,0,2.16840434497101e-19,0,0,0,0,0.00130173848287188,0.0392789070627458,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0318283804835269,0,0,0.0454125253307065,0,0,0,0,0,0,0,-0.304565573701827,0,0,0,0,-6.93889390390723e-18,0,0.247677888802341,0.100889953008296,0,-1.0842021724855e-19,0,0.111522402073498,0,0,0,0,0,0.342565776979912,0.00523214527592244,0,0,0.192166545118229,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0499587124637396,0,0,0,-0.293110450300111,0,0,0,0,0,-0.140652584173275,0,0,0,-0.367220529431208,0,0,0.647070306996329,0,0,0.0232136093049559,0,0.181249439598401,0.0772757934750845,0,0,0.13582588858167,0,0,0,-3.46944695195361e-18,0,-0.00232953596762019,0,0,0,0,0,0.303973419371979,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500165032111469,0,0,0,0.0261343750908297,0,0.0794493063611162,0,0,0.0743124783219184,0,0,0,0,0.380498347424253,0,0,0.142081140764104,0,0.0656301474669865,0,0.286358579625829,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.044932184832541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713605077589013,0,0,0.228945056044546,0,0,0,0,0,0.0189972584403147,0.30529811904038,0,0.0149927542555929,-0.0798790061597883,-0.0691126036791013,0,0,0,0,0.256605180639881,0,0,0,0,0
X601229.CH.EQUITY,0.291640963068465,0,0.116223632610787,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.259794023299198,3.46944695195361e-18,0,0,0,0,0,0.0928022895606665,0,0,0,0,0.250444283961887,0,0,0,0,0,0,0,0,0,0,0,-0.10380011514618,0,0,0,0,0,0,0,0,-0.243176250080162,0,0.0915006886439701
X601336.CH.EQUITY,-0.0926135253614305,0,0,0,0,0,0.253273360966193,0,0,0,0,0,0.0932539153457086,0,0,0,0,0,0,0,0,0,0,0.12925159584144,0.184672077424736,0,0,0,0,0,0.139203903372108,0,0,0.29526244092764,0.459700284561008,0,0,0,0.165394075549092,0,0,0,0,0,0,0,0.11353560561247,-0.410147296719775
X2882.TT.EQUITY,0,0,0,0,0,0,0.00693487494594677,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0.0126063196500812,0,0,0,0,0,0,0,0.080056521071417,0,0,0,0,0,0,0,0.319786613135778,0,0,0,0,0.00333988342181868,0,0,0.0351303392070337,0,0,0,0.05797053183405,0
X601169.CH.EQUITY,-0.0432430310786343,0.0626575831183403,0,0,0,0.175709060086548,0,0,0,0,0.0213823780095166,0.206322801811023,0,0,0,0,0,0.0266350803705432,0,0,0,0,0,0,-0.00540392681632943,0.0191703446420081,0,0,0,0,0,0,0.651215673194871,0,0,0,0.0726261945812582,0,0,0,0,0,0,0,0,0,-0.0585614325120907,0
X600015.CH.EQUITY,0,0,0.00118280284161695,0,0.133492772433966,0,0,0,0,0,0,0,0.0175137004421253,0,0,0,0,0,0,0,0,0,0.464408351582155,0,0,0,0,0.139141199757772,0,0.0834746384650424,0,0.218154915811387,0,0,0.0244610946199712,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0886410279287324,0,0,0,0,0,0,0,0,0.115168207253963,0.0534406359875301,0,0,-0.0395558505185317,0,0,0,0,0,0.0121515037487333,0,0,0,0,0,0.155235633970933,0.0135330725768337,-0.0127440758101479,0,0.595044051896924,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.170437418699798,0,0,0,0,-0.0621053882553374,0,0,-0.093683849059584,0,0,0,-0.228952809340624,-0.101184158091324,0,0.0795211168288196,0,0,0,0,0,0,0.0612300109607027,0,0,-0.156506193156906,0,0,-0.125155635840746,0.232133153130769,0.593887562392666,0,0.0503381616573639,-0.0493033707595572,0,0,0,0.0798356038663424,0,0,0,0,0,0,0,0,0.21114299982967,0
X600999.CH.EQUITY,0,0,0,0,0.20335253721741,0,0,0,0,-0.0496235329115683,0,0.227905109462832,0,0.0552696232106647,0,0,0,0,-0.216265248401096,0.148569707522654,0,0,0,0,0,0,0.165181898051988,0.232782753482925,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.011952139017485,0,0,-0.0902704052194251,0
X2891.TT.EQUITY,0,0,0.28630244934419,0,0,0,0.138562160870959,0,0,0,0,0,0,0,0.0215340971237843,0,0,0,0,0,0,0,0,0.0154118564228503,-0.0428926305196138,0,0,0,0,0,0,0.0918569735049275,0,0,0,0,0,0.289116468556903,0,0,0,0,0,0.0632080075153152,0,0,0.431556698237596,0
X2886.TT.EQUITY,0,-0.207412210732592,0,0,0,0,0,0,0.24352798496683,0,0,0,0,0,0.0339714280820652,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0495131577487297,0,0.395822491743528,0,0,-0.0856774587094406,0,0,0.532070600037199,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,-0.167186320411285,0,0,0,0,0,0,0,0,-0.00500965109647932,0,0,0,0,0,0,0,0,0,0,0,0.417766319448783,0,0,0.0346630714171336,0,0,0.00405223398730363,0.0677810317467348,0.093870298641182,0,0,0,0,0,0,0,0,0,0,0.400116991578172,0,0,0,0,-0.0476466433752677,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219125829704206,0,0,0,0,0.0343517398712586,0,0,0,0,0,0,0,0,0.0249816650240651,-0.105615193063583,0.0980471095426434,0,0.0818712131383193,0,0,0,0,0,0.381798237049072,0,0.103095139205668,0.0334555219465535,-0.0806181587124545,0,0,0,0,0,-0.0593584206748151,-0.0571647654800038,0.0523524479761811,0.0123875560918028,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.122190978287402,0,0,0,0,0,0,0.0290903791788174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320730689779046,0,0,0.381500641517451,0,0,0,0,0.299701576482989,0,0,0,0.12159516541599,0.00314564378723042,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.0822877515598168,0,0,0.0578292923634474,0,0.140349761042096,0,0,0,-0.0517513660492668,0,0,0,0,0,0,0,0,0.0771089542916636,0,0,0,0,0,0,0,0.318266459179621,0,0,0,0,0,0,0,0,0,0,0,0,0.128415515549026,-0.0231268122114911,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.116251137432723,0,0,0,0,0.0166056476430971,0.0396243197099162,0,0,0,0,0,0,0,0.406773508146871,0,0,0.0382653751278131,0,0,0.00287083038351563,0,0,0.0099747029595025,0,0,0,0,0,0,0,0.134488127568575,0,0.301223590244614,0,0,0,0,0,0,0.00274114441545935
X2884.TT.EQUITY,0,0,0,0.144070679213667,0,0,0,0,0,0,0,0.102173448233179,0,-0.240170022810207,0,-0.220412004824165,0,0,0,0,0,0,0.0135881076818508,0,0,-0.0534921015664777,0,0,0,0,0.2270519842442,0,0,0,0,0,8.67361737988404e-19,0.044896645961377,0,0,0.125772438023005,0,0,0,0,0.0687431494656248,0,0.132355610431412
X601009.CH.EQUITY,0.166313971947441,0,0.360993650316081,0.0327468640478822,0,0,0,0,-0.0285123004073189,0,0,0,0.240666850034721,0,0,0.00402284611198324,0,0,0,0,0,0,0.102905868484914,0,0,0,0,0,0,0,-0.0493305710104876,0,0,0,0,0,0,0,0,-0.0399583002039796,0,0.0511709152985949,0,0,0,-0.0404265895883248,0.256866406710686,0
X601077.CH.Equity,0,0,0,0,0,0,0,0.00654457447350009,-0.376237939080538,0,0,0.223571981192121,0.146545211372406,0,0,0,0,0.190473787228991,0,0,0,0,0,0,0,0,0,0,0,0,0.0310874227497551,0,0,0,0,0.126200389742174,-0.0587915372829942,0,0,0.0599350383979465,0,-0.379970543708022,0,-0.0415526307735427,0,0,0,0
X2892.TT.EQUITY,0,0,-0.0964153365077349,0,0,-0.0958884106777505,0,0,0,0,0,0,0,0.0606159672600388,0,0.175149785067716,0,0,0,0,0.18256396006279,0,0,0,0,0,0,0,0,-0.025645228618985,0.142940845235912,0,0,0,0,0,0.0798738188528076,0,0,0,0,0,-0.0944316926388722,0.252683745211266,0,0,0,0.29269787617544
X5880.TT.EQUITY,0,0.0532920218245665,0,0,0.017550441319323,0,0.0372900339254505,0,0,0,0,0,0,0,0,0,0,0.260734274695492,0,0,0.0283114590893245,0,0,0,0,0,0,0,0,0,0.110610466745061,0,0,0,0,0,0,0,0,-0.0294248403256072,0,0,0,0.145104332021723,-0.0949381945039868,0,0.0863753813294691,0
