,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601696.CH.Equity,X601009.CH.EQUITY,X600958.CH.EQUITY,X601901.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0.254403234669711,0,0,0,0,0,0,0,0,0.382255119466325,0,0,0,0.0688731924275509,0,0,0,0,0.0403818357716593,0,-0.0036101289385192,0,0,0.0487443964617509,0,0,0,0,0.127599819892436,0,0,0.0966171021221818,0,0,0,0,0,0,0,0,0,0,0.0263185041209631,-0.101510720349106,0,0,0.0118711147979478
X601166.CH.EQUITY,0,0.100643626321241,0,0,0,0,0.153141096515912,0,0,0,0,0,0.0650727488531794,-0.00454983186957739,0.00951020649848962,0,0,0.060482947154664,0,0,0,0,0,0,0.276783469973532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02421355793395,0,0,0.0884052608759336,0,0,0.011065370453734,0.273909994162763,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.317443089535342,0,0,0,0,0,0.0668752832592984,0,0.0677970607298316,0,0,0,0.0357123674332188,0,0,0,0,0,0,0.219628072278537,0,0,0.0422820501672354,0,0,0,0,0,0,0,0,0.16762047029913,0,0,0,0.0445627598812873,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2068628134994,0.27078004502163,0,0,0,0.00218939200664943,0,0.241861705781881,0.00602660094240396,0,0.0651211579663216,0,0.116378204671563,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.051205585618134,0.465644894363977,0,0,0,0,0,0,0,0,0,0.106460302787706,0,0,0,0.0392284893999401,0,6.93889390390723e-18,0,0,0,0.053577606635774,0,0,0,0.0774601346915577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976970337844679
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.170222941347945,0,0,0,0,0,0,0.0944927958337451,0,0,0,0,0,0,0,0,0,0,0,0.146536880968461,0,0,0,0,0.0909403613654579,0.266234982612929,0,0.102169289490722,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0795708298689196,0.181640831962792,0,0,0,0,0,0.401893865703472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000396179725082612,0,0,0,0,0.242739263314717,0,3.46944695195361e-18,0,0,0,0,0.0884211983340093,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.0268623723679899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139703560666965,0,0,0,0.212243744253696,0,0,0,0.124410838965684,0,0,0,0,0.185821033442816,0,0,0,0,0,0.00627010551355535,0.0360516841164858,0,0,0,0.384055473350527,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.0803367138928554,0,0,0.0168257299062534,0,0,0,0.0186588850492426,0,0,0.0863908761516587,0,0,0,0,0,0,0,0,0.326836652757548,0,0,0,0,0,0,0,0,0,0.225552381805158,0.0196739225507125,0.242099514806361,0,0,0,0,0,0,0,0,0.169449676532625,0,0,0,-0.038228931744835
X11.HK.EQUITY,0,0,0,-0.274513212441451,0,0.484776071955011,0,0.183498274524605,0,0,0,0,0,0,0,0,0,0,0,0,0.15171532098917,0,0.481072080270665,0,0,0,0,0,0,0,0,0,0,0,0,0.106680335449987,-0.0670962450283229,0,0,0,0,0,0,-0.150031935972814,0,0,-0.169500030710767,0,0,0
X601601.CH.EQUITY,0,0,0.00867631475465218,0.342168576143409,0,0,0,0.102419390485035,0.0389999004731817,0,0,0,0,0,0,0,0,0.051902112506706,0,0.00862310890648808,0,0,0,0,0,0,0,0,0,0,0,0.0579730128282696,0,0,0,0.280808215856516,0,0,0,0.0402665110262314,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.193126963525933,0,0,0,0,0,0,0.068311536401087,0,0,0.0230187695791198,0,0,0,0,0,0,0,0.33404794303228,0.120523060748812,0,0,0,0.131275836835521,0,0,0,0,0,0,0,0,0,0.103465811143344,0,0,0,0,0.0210863093629943,0,0.00526005717767841,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,-0.157220014779782,0,0,0,0,0,0.0807275114888639,0,0.33623403093643,0,0,0,0,0.401278460464203,0,0,0,0,0,0,0,0,0,0.0106274943176101,0,0.125925980762091,0,0,0,0,0,0,0,0,0,0,0,0.181867454959132,0,0,0,0,0,0.123430059628396
X601066.CH.EQUITY,-0.23510312620386,0,0,-0.0896677481521665,0,0.145035134051897,0.1156900752265,0,0.0496410061673519,0,0,0,0,0,0,0,0,0,0,0,0.0682044194432617,0,0,0,0,0,0,0,0.200250638100779,0,0,0,-0.0238732760156634,0,0,0,0,0.439908906351063,0,0,0,-0.0499462517384943,0.294453970934141,0,0,0.116593933522091,-0.035096112719865,0,0,0.0423825910010947
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.371968634154618,0,0,0,0,0,0.0623553963866064,0.531371783243287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236697491708278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218102033963678
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910304893414793,0,0,0,0,0,0,0,0,0,0,0,0,0.0801126905245755,0,0,0.220212465968669,0.0938037550134149,0,0,0.132785023490224,0,0,0,0.103331881137891,0.0418016404113636,0,0,0,0,0,0,0.0585068066966273,0,0,0.174814273240521,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129064437677124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285842754368561,0,0,0,0.0483386976743492,0.0877230199526252,0.132117443357962,0,0,0,0.240355683833792,0,0,0.0971658620108994,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.322726849802312,0,0,-0.0595939588352339,0,0.0789477408718627,0,0.0986112141824381,0.0363250026648411,0,0,0,0.0227810410705853,0,0,0.397992111642094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596850388199093,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101369646377531,0.403597893138605,0,0,0,0.00247760286894642,0.05097153906241,0,0,0,-3.46944695195361e-18,0,0.157358252857432,0.122186091862706,0,-0.00415031556496888,0,0,0,0.0718621085791304,0,-0.0439290753008755,0,0.0644747899796754,0
X601229.CH.EQUITY,0,0,0,0.245106993143422,0.00962895202273435,0,0,0,0,0.0960900277934387,0,0,0.249015673238856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756185765502705,0.0560358326552006,0,0,0,0,0,0,0,0,0,0,0,0,-0.034469257099948,0,0,0,0,0,0,0.314720466434864,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0649159866155098,0.0261202068429827,0,0,0,0.0498853106125544,0,0,0,0,0,0,0,0,0,0.148841587889998,0,0,0,0.0852247885452893,0,0.308127141336676,0,0,0,0.0142269135729399,0,0,0,0.168265112094128,0,0,0,0,0,0,0,0,0.092510625197766,0,0.120668101136136,0,-0.143716035783316,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.112718763237091,0,0,0.0141532852851391,0,0,0,0,0.229245538069855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11197443422104,0,0,0,0,0.75762839141126,0.00905032935920187,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0977572983379712,0,0,0,0,0,0,0,0.268796434031572,0,0,0,0,0,0,0,0,0,0,0,0,0.345114260605235,0,0.039965982251899,0.0322382575863884,0,0,0,0,0,0,0,0,0.000572216516634003,0,0,0,0.0904433332205548,0,0,0,0,0,0.155325434234403,0.0375204102977878
X600999.CH.EQUITY,0,0,0.0337267563836138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147968501736089,0,0.0942379695039594,0.0331216029464135,0,0.0160940092729056,0.0251936456871637,0,0,0,0,0,0.309342775689617,0,0,0,0,0,0,0.203170517524708,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0379081475034332,0,0,0,0,0,0,0,0.245815637646542,0,0,0.046327732909852,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0163398208271862,0,0,0.0388865747025286,0.0110044495794917,0,0,0,0,0,0,0.13298768986995,0.281159252485896,0.0692062102342565,0,0,0,0.115188134079965,0,0,0,0.0211580817377373,0,0,0,0
X601336.CH.EQUITY,0,0,0.133483490558213,0,0,0,0.0646183548749656,0,0,0,0,0,0,0,0,0,0,0.187769213395544,0,0.0218534908583795,0.213139585598364,0,0,0,0,0,0.0252670724452505,0,0.0924428304677201,0,0,0,0,0.0626893266282171,0,0,0,0,0.191441241100544,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.244062245924093,0,0,0,0,0,0,0,0,0.0787365540035527,0,0,0,0.0534489661960605,0,0,0,0.0300239485765086,0,0.174823953844912,0,0,0.0465256544121172,0,0,0,0,0,0,0.45957272448415,0,0,0,0,0,0,0,0,0.264250813767075,0.00345869160020743,0.0213843357249186,0,0,0.140879500316752,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00454448025918561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169264539709572,0,0,0.318333042589764,0,0,0,0.202926508694481,0.0434933758929584,0,0,0,0,0,0,0,0.0166572099816152,0.0545874998997603,0,0,0.0569247137967535,0,0,0.212290797477097,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885216554710468,0,0,0,0,0.102316852460671,0,0,0.0600902363845401,0,0.21724496450858,0,0,0,0.211757549413555,0.114021775879325,0,0.0864450505145122,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.131257339155696,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.292606790499712,0,-0.0193198884773137,0,0,0,0,0,0,0,0,0,0,0,0,0.0607639435254658,0,0,0,0,0,0,0,0.0189168513511919,0.271755435820844,0,0,0,0,0,0,0,0,0.0890594543489982,0,0,0.22354091433344,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,-0.0719876421022756,-0.165587287726492,0.00298552652617312,0,-0.069319021910437,0.0681718303089187,0,0,0,0,0,0,0,0,0,0,0,-0.0487126281876218,0,0,-0.165262700261059,0,0,0,0,0,0,0,0,-0.0475958995974675,0,0,0,0,0,0.908756198475163,0,0,0.0517112543680251,0.320019353998449,0,0,-0.0067097196843847,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0.119791076599224,0,0,0.125462663423636,0,0,0,0.225665650684043,0,0,0,0,0,0,0,0,0,0.00527120290652743,0,0,0.0200933397013625,0,0,0,0,0,0,0.184402257174641,0,0,0,0,0,0,0,0,0.292625484993688,0,0.0481702196067674,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0.00523399586594274,0,0,0,0,0,0,0.00436371885007215,0,0,0,-0.248899838011145,0,0,-0.112865613895616,0.0724139641254189,0,0,0,0,0,0,0.806531445471851,0,0.234013538964112,0,0,0,0,0,0,0,0.0301000231168113,0,0,0,0.129327559447218,0,0.0260124374511833,0,0,-0.204295433019888
X2891.TT.EQUITY,0,0,0.203624064293162,0,0,0,0.0594822637743777,0,0.10841535954243,-0.0242005841325148,0,0,-0.54712245716865,0,0,0,0,0,0,0,0.0323040678601261,0,0,0.0162237896037712,0,0,0,0,0,0,0,0,0,0,0,0,0.669465956616863,0,0,0.157233330555301,0.532626631001658,-0.00361945710180571,-0.152795416744479,0,0,0,-0.109731480977753,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0801216558768284,0,0,0,0,0,-0.440065743167107,0,0.00874793605124451,0,0,0,0.162633171239097,0.233376217583494,0.489495651013245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346196354018428,0,0.109337468483241,0,0,0,0.0960881015656007,0,0.338884136384473,0
X600919.CH.EQUITY,0,0.127257907345101,0,0,0,0,0,0,0,0.0179355262878788,0.138798227866657,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0659305659082924,0,0,0.065076499110942,0.00565980571741768,0,0.0361085729899714,0,0,0,0,0,0,0,0,0.0260619348702796,0.498643014233394,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105571529564695,0,0,0,-0.097342816756161,0.019828788724124,0,0,0,0.0737760536506798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625778535388641,-0.0547670441155601,0,0.0601642549598468,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.035584095437155,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.044527484108792,0,0.0501245258977633,0,0,0,0.371915098679445,0.116147259481336,0,0,0.043311261770554,0,0,0,0.0543988086015815,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00673619510029998,0,0,0,0,0,0,0.175114943202205,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137662763085265,0,-0.0315785331176729,0.0201786159140773,0,0,0,0.154255898415374,0.171849231843927,0,0,0,0,0,0,0,0.0380127755129755,0.134800099799512,0,0.293603872544883,0,0,0,0,0.0799807670190763
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0.0273021129785106,-0.136178414217763,0,0,1.38777878078145e-17,0.615139924122155,0.133411287156746,0,0,-0.139594187950648,0,0,0,0,0,0,0,0,0,-0.205014331014402,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.441410787598728,0,0,0,0,0,0,0,0,0.0724323396589284,0,0,0
