,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY,X600958.CH.EQUITY
X601166.CH.EQUITY,0,0,0.131923825881866,0,0,-0.0765887307672765,0,0,0.0310482372841287,0,0,0,0.272900494648771,0,0,0,0,-0.0131303362641949,-0.00192557074605004,0,0,0,0,0.0350488924338098,0.105571906046408,0.360923338721875,0,0,0.0314584095922506,0,0.0460304773533899,0,0,0,0,0,0,0.0140672460689239,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,-0.307890268427046,0,0,0.172443779786528,-0.0350629066326792,0,0.362187077961867,0,0,0,0,0.143095543668324,0,0,0,0.102672485887097,0,0,0,0,0,0,-0.13034430866317,0,-0.0927607439163463,0,0,0,0,0,0,0,0,0,0,0,0.351231081083033,0,-0.0166400552790741,0,0.217585865866452,0,0.0973776563942651,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.103585144272913,0.245704810048675,0,0,0,0,0,0,0,0,0,0.0323393513329973,0,0,0,0.456090326688896,0,0,0,0,0,0.00391874440900614,-0.0341063882491634,0,0,0,0,0,0,0,0,0,0,0,-0.120829004735024,0.340281411537875,0,-0.00764851651341224,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706125922172781,0,0.0647742239966757,0,0,0,0,0,0,0,0.18593351520914,0.0840971594579075,0,0,0,-0.0117014474338082,0,0.18460512878151,0.0938955210288941,0,0,0.118824333874581,0,0,0,0,0,0,0,0.0120113815371205,0,0.112387449079589,0.0686583375067843
X601601.CH.EQUITY,0,0.349198832512658,0,0,0,0,0,0.0224335021908188,0.127292592810745,0,0,0,0.179359109573995,0,0,0,0,0,0.302000044506855,0,0,0,0,0,0,0,0,0,0,0,-0.0937631066121176,0.0484758482417611,0,0,0,0.0996159567508954,0.0967070164348927,0,0,0,0,0,0,-0.0633712090327486,0.0707330959002098,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0562810814544,0,0,0,4.33680868994202e-19,0.0308897265708273,0,0,0,0.165847499993769,0,0,0,0,0.263008754258198,0,0,0,0,0,0.10903204163353,0,0,0,0.00611254677333523,0,0,0.0920222614501632,0.079482114404026,0.10718906481814,0,0,0,0,0,0,0,0,0.0408273353487412,0,0,0.0824165264891195,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.102527878610367,0,0,0,0,0,0,0,0,0,0,0.509140077769337,0,0,0,0,0,0.0344538534359221,0,0,0,0,0,0,0,0,0,0,0,0.0370616050574376,0,0,0.0384645572638903,0,0,0,0,0.0159268790206643,0,0,0,0.0057552889070995,0.0548604117442567,0,0,0
X601066.CH.EQUITY,0,0,0.0639161688399741,0,-0.124525755992967,0,0.0701364177837484,0,0,0,0,0,0,0.463409092708951,0,-0.0396056491134658,0,0,0,0,-0.157019918266868,0.19900375491795,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.144038347543142,0,0,0,0,0,0,0,0,0.069299117856298,0,-0.0511631789431792,0,0,0,0.129784696755398,0
X601319.CH.EQUITY,0,0.30902765488256,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159344752239498,0,0,0.0572634940582306,0,0,0,0,0,0.114600338872614,0,0,0,0,0,0,0,0,0,0,0.0530737511953273,0.086320447990145,0,0,0,0,0.0413572587321796,0.207108461376553,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0999365479434716,0,0.0269881124491862,0,0,0.015675229101871,0,0,0.228897996346998,0,0,-0.0251888773974096,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500271015905771,0.127315463671685,0,0,0.0786125042857437,0,0,0,0,-0.0644132435312788,0.0802330073925851,0,0,0,0,0.0103318112903777
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0781426353272675,0.683985629867946,0.0753822642310481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245461057029516,0,0,0,0,0,0,0,0.160999333436022,-0.10138020263454,0,0,0,0,0,0,0,-0.0881849997550524,0.128611060477138,0,0,0,0,0,0.0378016365669239,0,0
X601998.CH.EQUITY,0,0,-0.0608600946268903,0.376922088781374,0.109941707174328,0.110011472731453,0,0.0872074623029577,0,0,-0.178652851342759,0,0,0,0,0,0.0298455808303574,0.228302463357107,0,0,0,0,0,0,0,0.460642869662556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429682684204451,0,0.0865959546294429,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.112648734128253,0,0,0,0,0,0,0,0,0,0,0,0,0.148358430488669,0,0,0,0,0,0.0844984811795191,0,0,0,0,0,0.379479430173812,0.190722063949487,0,0,0,0,0,0,0,0,0,0,0.475176028249971,0,-0.0186715568356474,-0.501571634392806,0,0,0.0446711730346827,0,0,0,-0.0831793965430154
X2388.HK.EQUITY,0,0,0,0,0.124629797903717,0,0,0,0.179033522226488,0,0,0.0256413559177953,4.33680868994202e-19,0,0,0,0,0,0,0,0.270781899356853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227403648201779,0.0529382771584559,0,0,0,0,0,0,0,0.0264516371144297,0,0,0,0,0
X002142.CH.EQUITY,0,-0.16168552606697,0,0,0.166965985943341,0,0,0,0,-0.0797367506674946,0.0448814634083439,0,0,0,0,0.0351241173266938,0,0,0,0,0,0,0,0,0,0,0.168742032364288,0,0.196341797663024,0,0.0534300359561867,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333765049961555,0.233299545943391,0.0535516106437734,0,0.0534544213781919,0,0
X601818.CH.EQUITY,-0.0401723693049715,0.341317389078555,0,0,0,0,0,-0.000279314569797268,0,0,0.196751545497647,0.0576541855029457,0,0,0,0,0,0,0,0,0.100419382242739,0.241715337534361,0,-0.123424514721403,0.272824933492181,0,0,0,0,0,0,-0.0794389816657586,0.138405196028615,0,0,-0.0801711304721634,0,0,0,0,0,0,0,0,0,0,0,0.00204339707795748,0,0
X600999.CH.EQUITY,0,0,0,0,0.0736315613599266,0.102661658910449,0.0546231538452672,0.155945690748663,0,0,0,-0.113289369791623,0,0,0,0.0922825657290774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108526887395978,0,0.152880292974505,0,0,0,-0.080870473955396,0,0,0,0,0.139355514696424,0,0,0,0,0,0.248478601634577,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0163007419923716,0,0,0,0,0,0,0.418821433654277,0,0,-0.106551426609595,0,0,0,0,0,0.0330882296465975,0,0,0,0,0,0.224295353686001,0.328433777020567,0,0,0,0,0,0,0,0,0,0,0,-0.0202259880924685,0,0,-0.109052395374901,0.235078632287841,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.033647751735996,0.560388705130498,0,0,0.0843779828803273,0,-0.225994611597665,0,0.104769378636461,0,0,0.118283970171112,0,0.0674046111456192,0,0,0,0,0,0.0236135213503149,0,0,-2.16840434497101e-19,0,0,0,0,-0.0517391604551159,0,0,0,0,0,0,0,0.10170439240977,0,0,0,0.10540214867662,0.00459081569179829,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0670383565606459,0.0480431355796817,0,0,0,0,0,0,0,0,0,0.190384714975054,0,0,0,0,0,0,0,0,0,0,0.0406375371436977,0.413284941066987,0,0,0,0,0.00733871656818394,0,0,0.0453895171284153,0,0,0.0505864594085283,0,0,0,0.121998340979476,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0.0747690044633117,0,0.0353182152169723,0,0,0,0.0409923498506081,0,0,0,0,0.304734748191461,0,0,0,0,0,0,0,0,0,0,0,0,0.204222813835858,0,0,0,0,0,0,0,0,0,0,0,0.0801742620214406,0,0,0,-0.637222053181017,0,0,0,0.303431837902026,0
X267.HK.EQUITY,0.111867022451918,0.231585244247185,0,0,0,0,0.111250695855086,0.304924325623788,0,0,0,0,0,0,0.188440650290692,0,0,0,-0.688594151814192,0,0,0,0,0,0.157245641145857,0,0,0,0.103223707150462,0,0.026579720841907,0,0,0,0,0.140425883828765,0,0,0,0,0,0,0,0,0.0827552868447788,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.0487183945704419,0,0,0,0.00920445710447918,0,0,0.0591883883539951,0,0,0,0.0746077035768709,0,0,0,0.121883966892974,0,0.0147869507720758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388436267225598,0,0,0,0.191938564981443,0,0.119957218893085,0,0,0,0.14935572982174,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.249005111682679,0.262350660075454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0632115202617982,0,0,0.100512095523859,0,0,0,0,0,-0.109181237339509,0,0.30305176096265,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.211442613256615,0,0.22567616312953,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.00758983601381143,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0332288316986857,0,0,0,0.160055228608531,0,0,0,0,0.0127846976836068,0,0,0,0.0366489452830512,0,0.124045252051343,0,0,0.0185801475255472,0,0.0807131923569048,0,0,0,0,0,0,0.229016782987415,0,0,0.12642255450379,0,0,0,0.226389424185707
X600918.CH.Equity,0.0224694364539353,0,0,0,0,0,0,0,0,-0.0204818301513067,0,0,0,0.28898415421091,0,0,0,0.142132014024267,0,0,0,0,0,0,0,-0.0753461666931939,0.250237565566392,0,0,0.0977015213406855,0,0,0,0.00573135465330097,0,0,0,0,0,0,0,0,0.0532551585963485,0,0,0,0,-0.0400072909222473,0,0
X601229.CH.EQUITY,0,0.121019799237899,0,0,0,-0.047835722632418,-0.0645346327671143,0,0.137480904363257,-0.0478176926587022,0,0.0766482404096172,0,0,0,0,0,0,0.0573547695094313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109246064799484,0,0.187544556947762,0,0.410594683106379,0,0.421517103353756,0
X2881.TT.EQUITY,0,0,0.238877080929449,0.177097251532025,0,0,0,0,0.0437855076858723,0,0.0602811280095941,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422605386443205,0.0148679290836656,0,0,0,0,0,0.339584532157438,0.346740620573491,0,0,0,0,0,0,0,0,0.0158626197332791,0,0.185118329768236,0,-0.274725781311698,-0.154493580011667,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0768907646651749,0,0,0,0,0,0,0,0.15728575069856,0,0.475605865929947,0,0,0,0,0,0,0,0,0,0.228319416073122,0,0,-0.0262333137982302,0,0,0,0,-0.0372272706309264,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0949621657653804,0,0.271601965177093,0,0,0,0,0,0.054043303321705,0,0,0,0,0,0,0,0.227376594400645,0,0,-0.113161362155702,0.6681053383446,0.103227386674024,0,0,0.0133247017099753,0,0,0,0,-0.0899023690688914,0,0,0,0,0,-0.0794136363614654,0,0,0,0,0,-0.0368249723709873,0,0,0,0,0,0
X600015.CH.EQUITY,0.0161043286521496,0,0.0814342255683853,0,0,0,0,0.164609390705978,0,0,0,0.198312770337679,0,0.292653466983537,0,0,0,0,0.156915919475571,0,0,0,0,0,0,0,0,0,0,0,0.0199194121261743,0,-0.0618165394089539,0,0.0535478852758347,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.133851040026467,0,0,0
X2886.TT.EQUITY,0,0.0550267412365591,0,0,0.0265253765330106,0,0,0,0,-0.141872094338537,0,-0.0389196207065431,0,0,0,0,8.67361737988404e-19,0,0,0,0.0997606680349349,0,0,0,0,0,0.063243539587795,0,0,0,0,0,0.220490232398178,0.0159489625643784,0,0,0,0,0,0,0,0,0,0.39591460171408,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,-0.0503507092089787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0107153466632398,0,0,0.355939374289934,0.0662954504963143,0.113048206230205,0,0,0,0.0075004434329872,0.0549551177510928,0.187211190359675,0,0.0774962168273328,0.0923460076439913,-0.0332066527215383,0,0,0,0,0,0,0,0,0,0.258535103357979
X2891.TT.EQUITY,0,0,0,0,0.0714627538424706,0,0,0,0,0,0,0,0,0,0,0,0.0256569811254721,0,0,0,0,0.0170560600956416,0,0,0,0,0,-0.0313003332325367,0,0,0.0534347938684641,0.0967081467135521,0,0,0,-0.114537275420927,0,0.496590063257803,-0.0876861015691082,0,0.0569432800410771,0.276342491392283,0,0,-0.287145058179539,0,0.0843385672787431,0,0,-0.0170021772812441
X600926.CH.EQUITY,0,0,0,0,0,-0.0831538139603978,0,0,0,0.0656328115031365,0,0,0.335057297306413,0,0.098305433544078,0,0,0,0,0,0,0,0,0,0.131274895552703,0,0,0,0.0541625950114555,0,0,0,-0.0411676055157396,0,0,0,0,0,-0.00253218694091888,0,0,0,0,-0.125928878148838,0,0.108006129686837,0,0,0,0
X600919.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0344004164998622,-0.0583634652997911,0,0.175846357987915,-0.0223740575764654,0,0,0.208298228134824,0,0,0.222647808555971,0,0,-0.0249972123744119,0,0,0.248933806566383,0,0,0.529539869615973,0.18053852720236,0,0,-0.139643585104668,0,0,0,0,0,0,0,0,0,0.202209652763575,-0.615606754995052,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0847224233981003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387817783727732,0,0,0,0,0,0.0175106678259172,0,0,0,0,0,0,0,0,0,0.292250252932226,0,0,0,0.329101464812077,0.0556717549573039,0,0.042728581573606,0,0,0,0.0526123140973269,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.0948992296482538,0,0,0.0363635733471395,0,-0.0966875726562439,0,0,0,0,0,0,0,0,0,-0.0231431075714416,0,0,0,0,0.059636856660317,0,0,0,0,0,0,0,0,0,0,0.376354009002739,0,0,0,0.121339618743632,0,0.105309147790744,0.0516558643332622,0,0.187723684604713,0,-0.0396246552396394,0.346387372019881
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.0910162759699704,0,0,0,0,0,0.475892070949456,-0.000521426427448605,0,0,0.349989073692062,0,0,0,0,0,0,0,0,0,0,0,0,0.0192058905646176,0,0,0,0,0,0.287833758629356,0,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,-0.000181665504508223,-0.167918697227475,0,0,0,0,0,0,0,0,0,0.106198532572115,0.342011600505369,-0.210460431187244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223015427668957,0,0,0,0,0,0,0,0,-0.0470824225700869,0,0,0,0,0,0
