,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X11.HK.EQUITY,0,0,0,0,0.481275475368038,0,-0.0480891370487224,0.0942645042348002,0,0,0,0,0,0,0.332127529985542,0,3.46944695195361e-18,0,0,0,0,0,0,-0.385033715063759,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.4598931264194,0,0,0,0,0,0,0,0,0,0.106366209407728,0.0296358060578457,0,0.103885721706392,0
X601601.CH.EQUITY,0,0.0771982014563578,0,0,0,0,5.42101086242752e-20,0.0583100370906807,0.251523519785769,0,0,0.0167986027278784,0.00890954066750823,0,0,0,0,0,0,0,0,0,0,0,0,0.265424671368147,0,0,0,0,0,0,0.0307379068204374,0,0,0,0,0,0,0,0,0,0.124586717503267,0,0,0,-6.93889390390723e-18,0
X388.HK.EQUITY,0,0,0,0,0.0754667983737563,0,0,0,0,0,0,0,0,0.0789813626292711,0.261281349475096,0,0.559317825752505,0.0626794891471974,0,0,0,0,0,-0.0658035008421189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249965675302782,0,0,0
X2388.HK.EQUITY,-0.0553992474638686,0.415331041089668,0,-0.315663589547104,0.21215326574948,-0.461751191872291,0,0,0,0,0,0,0,0.0909474851444566,0,0.373132079427577,0,-0.121673205498602,0,0,0,0,0,-0.176231732386356,0,0,0,-1.38777878078145e-17,0,0.0171557159860014,0,0,0,0,0,0,0,0,0,0,0,0,0.0478318958350271,0.554541380763908,-0.0896178618343288,0,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.307428303548246,0,0,0,0.029950833549842,0,0,0,-0.0891971682885897,0,0.373770364217595,0,0,0,0,0,0,0,0,0,0,0,0.179608343900791,0.268081281155147,-0.347459087584879,0,0,0,0,-0.171561776004795,0,0,0.196230570882938,0,0,-0.132049829714244,0,0.145275884711688,0.0926232964632858,0.213260504560708,0,-8.67361737988404e-19,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881823765884668,0.133671471556858,0.089379155063636,0.387754068858921,0,0,0,0,0,0,0.127163674789925,0,0,0,0.0832934195521997,0,0,0,0.120930965504629,0,0,0,0,0,0
X601998.CH.EQUITY,0.160353872452077,0,0,0.0876742934070348,0,0,0,0,0.0754689196677394,0,0.161636382430877,0,0,0,0,0,0,0.0827413462009823,0,0,0,0.176867838224766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553515648884863,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19
X600016.CH.EQUITY,0,0,0,0,0,0.143656953799896,0,0,0,0,0,0,0.250829274797181,0,0.0531791289325764,0,-0.0724534704962644,0,0,0,0,0.233603351106548,0.0582150365343079,0,0,0,0,0,0,0.0236217593211441,0,0,0,0,0,0,0,0,-0.0403485347988205,0,0,0,0,0,0,0,0,0.0958329159034827
X000001.CH.EQUITY,0,0,0,0,0,0.121220820261802,0,0.019091305336942,0.129237686646762,0,0,0,0.0549389894133601,0,0.0711061308525335,0.0209916859528103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127563104202969,0,0,0.152957765592357,0,0.0148163899997682,0.103413134296454,0,0,0,0,0,0,0,0.053813319670955,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.245920996082312,0,0,0,0.364642601848845,0,0,0,0,0,0,0,0,0,0.0534674930598252,0,0,0,0,0,0,0,-0.0831417247760946,0,0.398009030144181,0,0,0,-0.0981561491354366,0,0,0,-0.455041432086344,-0.216071439891999,0,0,0.00749773114780899,0,0.465444998236848,0,0.111193727575964,0,0,0.0563972525231295,0.0347230693401313
X601688.CH.EQUITY,0,0,0,0,0,0,0,-0.0284188843858952,0,0,0,0,0,0,0,0,0,0,0.637012528566854,0,0,0,0,0,0,0,0,0.103409168398722,0,0,0.038183936848737,0,0,0,0,0,0,0,0,0,0,0.14501741196566,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0263819468579307,0,0,0,-0.0426869463648802,0,0,0,0,0,0.384165270811371,0,0.0245629654029817,0,0,0,0,0,0.0792389166733729,0,0,0,0,0.00614520118210878,0,0.0170707884274037,0,0.133070360238778,0,0.225557898525191,0,0,0,0.117916257549749,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.029560136689092,0,0.130452090837036,0,0.0284237605436652,0,0,0.186832571185945,0,0,0.267963501759642,0,0,0,0.116891187541034,0,0,0.1710169812401,0,0,0,0,0,0,0,0.141888669417873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109446505253866,0,-0.0325846387396448,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.161104142549462,0,0,0,0,0,0,0,0,0,0.176185458189645,0,0,0,0,0.42789571787968,0,0,0,0.00138713575151227,0,0,0,0,0,0,0,0,0,0.0733958281068176,0,0,0,0.0278718971410441,0,0,0,0,0.0316998052336592,0.0587770725238622
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232245919974595,0,0,0,0,0,0,0,0,0.190099171790416,0,0,0,0,0,0,-0.161842646223654,0,0,0,0,0,0,-0.17033824340677,0,0,-0.0448012784784042,0.418064227979877,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.384252375670294,0,0,0,0,0,0,0.0382773491568987,0,0,0,0,0.054694874068083,0,0.13682983364018,0,0.00930178658298878,0,0,0,0,0,0,0,0,0,0,0,0,0.0648822699578919,0,0,0,-1.38777878078145e-17,0,0.205731314264305,0.0569234259788202,0,0,0.17533905441049,0,0.0295564160393886,0,0,-0.17187200565968,0,0,0
X002142.CH.EQUITY,-0.0374258076600674,0.127955373968932,0.281025541509392,0,0,0.018950180409635,0,0,0,-0.0803412261317297,0,0.263203419409917,0,0,0,0,0,0,0,0,0,0.0963917893061444,0,0,0,0,0,0,0,0,0.010948675423323,-0.167705429050516,0,0,0,0,0.0984934368137279,0,0.000149593083115789,0.175965970170801,0,0,0,0,0,0.165907313932134,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0648925037450488,0,0,0,0,0,0,0,-0.0973638829087485,0,0,0,0,0.231203406064323,0,0,0.0990009275884754,0,0,0,0,0.202313417513328,0,0,0,0.0247513079517784,0.614423401698127,0,0,0,0,0,0.0372699137340404,0.166897875046555,0,0,0,0,-0.243535941541008,0,0.115040140566582,0
X2882.TT.EQUITY,0.0564518154727052,0,0,0,0,0,0,0,-0.105442132632709,0,0,0,0,0,0,0,-0.174963697386197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186083700703123,0,0,0,0.190308456903377,0,1.11502249209361,0,0,0,0,0,-0.137535319521064,0,0,0,0,-0.102749347090666
X600015.CH.EQUITY,0.131505334758371,0,0,0,-0.165981863892805,0,0,0.410668995885037,-0.0296797688002558,0,0,0,-0.215311298028569,0,0,0,0,0,0,0.473813615103285,0,0.241664025868874,0,0,2.77555756156289e-17,0,0,0,0.0388438382633631,0,0.322591245804457,0,0,0,0,0,0,0,0,-0.218052262247647,0,0,0,0,0,-0.121057923962929,-0.0583757005179159,0
X000166.CH.EQUITY,-0.0516370646789002,0,0,0.0289337570818207,0,0,-0.0545646663333776,0,0,0,0,0.071328558406978,0,0.129766424818738,0,0,0,0,0,0,0,0,0,0,0,0,0.0841630787891458,0,0,0,0,0,0,0,0.090591893412023,0,0,0.302265746304345,-0.000457831347232832,0,0.477966118595557,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.00875168123457753,0,0,0.0219882918887342,0.0659581697610592,0,0,0,0,0,0,0,0,0.0210995553022869,0,0,0,0,0,0,0.0197578161702882,0,0,0,0,0,0.0570823509327613,0,0,0.10523750992788,0,0.184916632742026,0,0,0,0,0,0,0.237413745516304,0,0,0.0260081994381973,0,0.283946008493798,0,0.0312721401545595
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190443569771426,0,0.180407771751016,0,0,0,0,0,0.483170192837501,0,0,0.0375055298388763,0,0,0,0,0,0,0.144515512105141,0,0,0.0697707667959241,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.0574507606296568,0,0,0,0,0,0,0,0,0,0,-0.0808182061037146,0.0223982924390453,0,-0.144556216525642,-0.12179170873529,0,0,0,0,0,0,0,0,0,0,0.40539391186355,0.339761750086361,0,0.634144842896699,-0.0102792816024325,0,0,0,0,0,0,0.0051146151136997,0,0,0,0,0,0,0,-0.596087000877388
X000776.CH.EQUITY,0,0,0,0,-0.111997578099149,0,0,0,0,0,0,0,0,-0.0464638059885397,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0.337487274080865,0.0104952022908237,0.147182264392565,0,0,0,0,0,0,0.340590376244988,0,0,-0.00846492903155043,0,-0.035768030031684,0,0,0,0,0.241830431913269,0,0.0155858448160817,0,0
X2886.TT.EQUITY,-0.211382403723878,0,0,0,0,0,0,-0.000874127357199968,0,-0.268056209842241,0,0,0.12926898708254,0.346764500917195,0.129130165654318,0,0,-0.145898858549019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231701084524284,0,0,-0.085405358774491,0,0,0,0,-0.0304880269825289,0,0.0400942022284008,0.109841744765114,0,0,0.457117734716413,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0985081219580684,0.21292897445095,-0.00125500263319295,0,0,0,0.31365995540193,0,0,0,0,0,0,0,0,0,-0.166397817556359,0.103522129620422,0,0,0.0225118858969572,0,0,-0.154925625195109,0,0.0522062076705584,0,0.130753881807943,0,0,0,0,-0.125344308185927,0,0,0.0276065481523091,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0943243952400603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129340751400365,0,0,0,0,0.00831563267454376,0.431325681483354,0.00650779927183657,0,0.0363428677392673,0,0,-0.0639630739276259,0,0.370377546989447,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,-0.173368845458513,0,0,0,0,0,0,0.0524756750666443,0,0,0,0,0,0,0.0680716029887393,0,0.118984096383668,0,0,0,0.122441524555692,0.0161965984967515,0,0,-0.108987317317843,0,0,0.17903463599285,-0.177381086622143,0,-0.0950479203177283,-1.73472347597681e-18,0,0,0.295417443565878,0,-0.016912485482881,0,0,0.387587678146949,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,-0.0657479098241222,0.701879630418869,0,0,0,-0.0907181705275428,0,0,0,0,0.184040106695653,0.0762601663408154,0,0,0,0,0,0,0,0,0,0.136420544671735,0,-0.234535346000541,0,0,0,0,0,0.0254377981495226,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,-0.00968838436487241,0,0.0273242522725353,0,0,0.179850360474067,0,0,-0.0600888968478792,0,0,0.116283070848096,0.200992412664498,0,-0.0365572008283374,0,0.388293236758188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682904600647655,0,0,-0.153547949820657,0,-0.181591601004927,0.332617144310344,0,-0.105120437742918,0,0,0.107759039246022
X2884.TT.EQUITY,0,0,0,0.0474961874005498,0,0,0,0,0.0615858439830324,0,0,0,0,0.0611678794129918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318625843206983,0,0,0,0,0,0,0.239392930125741,0,0,0,0.186536166893429,0,0,-0.498319007490703,0,0,0,0,0.385645441377759,0
X600958.CH.EQUITY,0,0,0.0925722677153622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286802633123327,0,0,0,-3.46944695195361e-18,0.0323175658522067,0,0,0.161371157079351,0,0,0,0.0690145738403531,0,0.43817839191554,0,0,0,0,0,0,0
X2892.TT.EQUITY,1.73472347597681e-18,0,0,0,0,0.210380238381892,0,0,0,0,0,0,0.0611883012372906,-0.0283197999122737,0,-0.116562699199197,-0.143232994542333,0,0,0,0,0,0,0,0.0342817016174618,0.0138751204369921,0,0,0.0554093074431376,0,0.108393976032137,0,0,0,0,0,0,0,0.386731165999168,0,0,0,0,0,0.489488134743651,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.217404553662927,0,0,0,0.0340887189717932,0,0,0,-0.0138639161876325,0,0,0,0,0,0,0.117233774644202,0,0,0,0,0,0.74768066822389,-0.358381209729642,0,0,0,0,0,0,0,0,0,0,0,0,0.048010954581901,0,0,0,-0.150518629671852,0.0347655819325067,0,0
