,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY
X601818.CH.EQUITY,0,0,0,0.0400933937645485,0,0,0.0413823910493339,0,0,0,0,0.33921154181094,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.411482900290636,0,-0.0295818813513555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584123849263104,0,0,0.0622107104981647,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076355235700881,0,0,0,0.0367137032708995,0,0,0,0,0,0.292455772269989,0,0,0,0,0.153331696458054,0,0,0.104383470727833,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.19427729161251
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0396046051320847,0,0,0,0,0,0,0,0.305197657046108,0,0,0,0,0,0,0,0,0,0,0,0,0.262063895210076,0.0248200697273972,0.183007428519868,0,0,0,0.0435423616280709,0,0,0,0,0,0,0,0,0.109729723041519,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159426583535511,0.422014721325007,0,0,0,0,0,0,0,0.174747350552186,0,0,0,0.185228724984249,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.182375193312788,0,0,0,0,0.617802118291733,0,0.0860234496150197,0.0129958653092707,0,0,0,0,0,0.0209254836489941,0,0,0,0,0,0,0,0,0,-0.251204338214151,0,0,0,0,0.459664677904289,0,0,0,-0.0249024233870862,0,0,-0.0759383541503401,0,0,0,0,-0.0327822971246483,0,0,0,0,-0.289806169930167,0,0
X300059.CH.EQUITY,0,0,0,0,0.0817906603455936,-0.14363935674714,0,0,0,0.037228953972168,0,0,0,0,0,0,0.1393649739341,0,0,0,-0.0617763356840158,0,0,0.131458968433817,0,0,0,0,0.0221921660344583,0,0,0,0,0,0.550952575869121,0,0,0,0,0,0,0,0.0577506948506269,0,0.12729486006282,0,0,0,0,0
X601336.CH.EQUITY,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0320068441196686,0,0.195121234900248,0,0,0,0.0286191570761171,0,0.0813786429155035,0,0,0,0,0,0.070650494683225,0,0,0,0,0,0,0,0,0.0771420984184122,0.0967414139525712,0,0,0.199009105848274,0,0,0,0,0,0,0.137264333475398,0,0,0
X601229.CH.EQUITY,0,0,0.387177987095258,0.0365063923215851,0,0,0,0,0,0.0719321614357561,0,0,0.121860432148195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885262690775045,0,0,0,0,0,0.079695734087217,0,0,0,0,0,0,-0.0456316554652875,0,0.0778061764244762,0,0,0,0,0,0.166341988292805
X2882.TT.EQUITY,0,0,0,0,0,0,0.106218659231559,0,0,0,0,0,0,0,0,0,0,0,0.139203286280518,0.228130204433369,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0278707226086907,0,0,0,0,0,0,0,0,0.340229935382831,0,0,-0.137757456857149,0,0,0,0.0591941852183347,0.360779848743185,0,0,-0.119750388767143,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124655804796868,0,0,0,0,0,0,0,0,0,0,0.21386505325532,0.268947103277672,0,0,0,0,0,0,0,0.0362987733360983,8.67361737988404e-19,0,0.326768051074003,0,0,0,0,0.0650855761233133,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265986104543797,0,0,0,0,0,0.0368240975552658,0,0,0.0210844468956765,0.0320730676989807,0.216108556342853,0,0.0466261610763123,0,0.13882084075291,0,0,0,0,0,0,0,0,0,0,0,0,0.129538375391557,0,0,0,0.166495610058599,0
X601169.CH.EQUITY,0,0,0,0,0.0401372616206184,0,0,0,0,0,0.17531585064221,4.33680868994202e-19,0,0,0.00732972783499655,0,0,0,0.0271230806508893,0,0,0,0,0,0.0276133663979417,0,0,0.0691460032419733,0.00294474569964195,0,0.214555057919291,0,0,0,0,0,0.354309122469762,0,0.0364717180062161,0,0,0,0,0.0357480499529288,0,0,0.0219747353731701,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0228748779280206,0,0,0.0865354295587498,0,0,0,0.281234558735449,0,0,0.0013978251845266,0,0,0,0,0,0.218368862583011,-0.0078772045249725,0,0,0,0,0,0,0,0,0,0,0,0,0.306572769003653,0,0,0,0,0,-0.0449881222600854,0,0.0217881045959427,0,0,0.007926182688804,0,0.0440235545554438,0
X2881.TT.EQUITY,0,0.0544563444032886,0.187923399324193,0,0,0,0,0,0,-0.0392528305423484,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089233567344574,0,0,0,0,0,0,0,0,0.341151571641824,0,0,0,0,0,0,0,0.121126404340997,0,0,0.0818182769716758,0,0.104856763331321,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,-0.0737078826646507,0,0,-0.0254309559387858,0,0.0054564915522659,0,0,0,0,0,0,0.17578901122489,0,0,0,0,0,0,0.086721378069177,0,0,0,0.122593904856313,0,0,0,0,0,0.165622944495887,0,0.0562207316455105,0,0,0,0,0,0,0,0,0.0379269463887841,0,0.217123913800771,0,0.225012661477723,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0136599963672172,0,0,0,0,0,0,0,0,0,0.0308129452427554,0,0,0,0,0,0,0,0,0,0,0.118445998916755,0.0323175972734014,0,0,0,0,0.358801349147225,0,0,0,0.159086915662177,0,0,0,0,0.0386325294556545,0,0,0,0,0.26590600472017,0
X2891.TT.EQUITY,0.0362009215906777,0,0.130165878558912,0.197280548716521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0963948188083392,0,0,0,0,0,-0.0656683624082445,0,0,0,0,0,0,0,0,0,0,0,0.167996559631352,0,0,-0.0392449251201586,0.291856736835282,-3.46944695195361e-18,0.146929738907381,0,0
X2886.TT.EQUITY,0,0,0,0,0.227124795251684,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110136677321605,0,0,0,0.0424162964192683,0,0,0.308308909562789,0,0,0,0,0.340981044426938,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.187430651700998,0,0,0,0,-0.0619016050166912,0,0.274122509975736,0,-0.160528665742547,0,0.258935742745821,0,0,0,0,0,0,0,0.136830009273749,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155631149966287,0,0,0,0,0,0,0,0,0,0,0.655399231020738,0
X601916.CH.Equity,-0.213776380035262,0,0,0,0,0,-0.332216348873291,0,0,0,0,0,0,0,0.151158297242875,0,0,0,0,0.048698713798748,0,0.785909597511089,0,0.03839575681461,0,0,0,0,0,0,0,0,0,0,0,0,0.207738419787282,0.201614651820057,0,0,-0.0320585019836444,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0.254859053584845,0,-0.303618479950973,0,0,0,0,0,-0.170516868029017,0,0,0,0,0,0,0,0.118525753570001,0,0,0,0,0,0.61383901384023,0,0,0.093934567833681,0,0,0,0,0,0,0,0,0,0.0773210900166408,-0.0439495083913551,0,0,0,0,0.0812898463590278,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.253509761336429,0.0154756022611317,0,0,0,0,0,-0.132943594460071,0,0,0,0,0,0,0,0,0,0,0,0,0.0139179295731395,0,0,0,0.131111926202287,0,0,0,0,0,0,0,0,0.421093670171423,0,0,0,0,0,0.292768571456911,0,0
X600919.CH.EQUITY,0,0,0.42965391443265,0,0,0,0,-0.0732915033376434,0,0.128521719411866,0.109740013077273,0,0.32570006803737,0,0,0,0,0,0,0,0,0,0,-0.00826736833961836,0,0,0,0,0,0,0,0.00665623767203399,0,0,0,0,0,0,0.000838347304547528,0,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737139144414609,0,0,0,0,0,0,0,0,0,0.0913154509532656,0,0,0,0.0478534023512185,0,0,0,0,0.263344563057853,0,0,0,0,0.152940941927641,0,0,0,0,0,0,0,0.229209869923674,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618102532169475,0,0.17600593178844,-0.0371438700857806,0.0830443835167284,0,0,0,0.136040574404841,0.171738360781621,0,0.161254318249034,-0.1003931511595,0,0,0,0,0.199196140730558,0.0151444536233933,0.0595105055728872,-0.0893059466162262,0,0.108440321625322,0,0
X601009.CH.EQUITY,0,0,0.0980462760380323,0.0207772094123622,0,0,0,0,0,0,0.068828960722714,0.21483481641602,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282676398502362,0,0,0,0.35290965487269,0.136955206672893,0,0,0,0.018326382893992,0,0,0,0,0,0,0,0,0
