,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY
X601211.CH.EQUITY,0,0.0546397055416679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169061868091363,0,0,0,0,0,0.0031147601416368,0.0240992622557096,0,0,0,0.399605762267395,0,0,0,0,0.0356287744268866,0.184308371384977,0,0,0,0,0,0,0,0,0.0529289550037446,0,0,0,0,0,0,0.0507515485853044
X600837.CH.EQUITY,0,0,0.108613336388278,0,-0.4208692008977,0,0,0,0,0,0.213331403480118,0,0,0.210581271646028,0,0,0,0,0,0,0,0.0860975640898168,0,0,0,0,0,0,0.116940816129953,0,0,0,0,0,0,0,0,0,0,0.0560225496693296,0.195250491110343,0,0,0.122989539731807,-0.474170508804068,0,0,0,0,0.0444668992461537
X601336.CH.EQUITY,0,0,0,0,-0.0430767840337672,0.0614519831924942,0.532043663260222,0,0,0.171583970599304,0,0,0,0,0.163210843964079,0,0,0,0,0.162225109694158,0,0.0101738393341744,0,0,0,0,0,0,0,0,0,0,0,-0.0429486786595043,0,0,0,0,0,0.068180247978346,0.0591760522747238,0,0,0,0.136800353802768,0,0.040547507816244,0.0585854344288056,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0499444036798968,0,-0.0167049773289943,0,0,0,0.0858629505012639,0,0,0,0.112159503422652,0,0,0,0,0,0,0,0,0.00123284384689219,0,0,0,0,0,0,0,0.394681930159161,0,0,0,0.25949436262299,0,0,0,-0.0377088515088126,0.034819440759878,0,0.137698623665681,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.148910179117163,0,0,0,0,0,0,0,0,0,0.0933587925588789,-0.130987388927863,0,0.0898818486362595,0,-0.0866339706557688,0,0.0691656485822283,0,-0.105820327988609,0.099626678219885,0,0,-0.222594671478561,0,0.0245806209727017,0,0.176608734377774,0,0,0.393386287632821,0,0,0,0,0,-4.33680868994202e-19,0,0.198397893698118,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.141509441732328,0,0,0.204358924076346,0,0,0,0,0,0,0,0,0,0.000859335845964121,0.10135862313704,0,0,0,0,0,0,0,0,0,0,0.0751409843839361,0,0.117087470410188,0.249026372050278,0.0147436249321119,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0526126115019927,0,0,0,0,0,0.205738107945663,0,0,0.162450709073749,0,0,0,0,0,0,0,0,0,0,0.00281668121075731,0,0,0,0.0503305929156087,0,0,0.159068203798475,0,0,0,0,0,0.20909972717826,-0.104359018602273,0,0,0,0.033849106514515,0,0.021151930589911
X000166.CH.EQUITY,0,0,-0.014872698609234,0,0,0,0,0,0,-0.168506797208712,0,0,0,0.184429165538508,0,0,0,0,0,0.0705446837951964,0,0,0,0,0,0,0,0,0,0.14272542047699,0,0,0,0,0,0,0,0,0,0.290734500415809,0,0,0.23687337744569,-0.0479966459909892,0,0,0,0,0,0.177580247136674
X2881.TT.EQUITY,0,0,0,0.190626277978928,0.0233828865004435,0,0,0,0.243568980301911,0.0225061732249616,0,0,0,0,0,0,0,0,0,0,0,-0.0232020248275943,0,0,0,0,0,0,0.0753825167322894,0,0,0,0.349110751743221,0,0,0,0,0,0,0,0,0.326600046672703,0,0,0,-0.0572094157456094,0,0,0,0
X601169.CH.EQUITY,0,0.127086361378126,0.0705703335523999,0.152755026564214,0,0,0,0,0,0.0767414764288308,0,-0.0121474107183351,0,0,0,0,0,0.122565074737934,-0.0700906532579318,-3.46944695195361e-18,0,0,-0.00619923181806218,0.692506985700131,0.147200749393587,0,0,0,0,0,0,0,0,0,0,0,0,-0.245717693858176,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0.0419338306721061,0,0.0335221403777635,0,0,0,0,0,0,0,0,0,0,0.0744008951407269,0,0,0,-3.46944695195361e-18,0.0383116396271744,0,0,0,0,0,0,0,0,0,0,0.27454965090589,0,0,0,0,0.0281076524059399,0,0.245283966705936,0,0,0,0,0,0.00481030041060454,0,0.0657726421092983,0.0649056725657129,0,0,-0.0505206537951553,0
X600015.CH.EQUITY,0,0,0,0,0.00339022650942918,0,0,0.271897716158396,0,0,0,0,0,0,0,0,0,0,0,0,0.0774021780210617,0,0,0,0,0,0,0,0,0,0.0589718281269708,0,0,0,0,0,0.00793332702374053,0,0.10335399867025,0,0,0,0,0,0,0.31889608706308,0.378246740755499,0,0,0
X2886.TT.EQUITY,0,0,0,0.114736787176524,0,0.00449769485007208,0,-0.130101985485012,0,-0.0320352170321511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718244269847344,0,0,0,0.41703000670881,0,0,0,0,0.165722399779442,0,0,0.106799465885581,0,0,0.265735282608937,0,0,0,0.0706247523112455,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216138245548516,0.221733917078379,0,0,0,0,0,0,0,-0.00569497972216805,0,0,0,0,0,0.349811926967236,0,0,0,0.0576755181263279,0,0.0841551340689232,0.16514092137752,0.0351696847172545,-0.0983221111003298,0.208756947307289,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.0321696559928163,0,0,0,0,0,0.0218868701554693,0,0,0,0,-0.0866442506885663,0,0,0,0,0,0,0,0,0.0258535866349158,0,0,0,0,0,0,0,0.0922123637590881,0,0.400405577034949,0,0,-0.051200372327987,-0.0207806058379815,0.329590971788455,0,0,0,0.074979208845514,0,0,-0.102673883108223,0,0,0,0.047713208807636,0
X600926.CH.EQUITY,-0.248088050497169,0,0.211209602551296,-0.0281853309588381,0,0,0,0,-0.0901196789809323,0.0430860299245304,0.565996331197116,0,0,0,0,0,0,0,0,0,-0.0904857333233427,0,0,0,0,0,0,0,0,0,0,0.144538675403445,0,0.0917216378171258,0,0,0,0,0,0,0,-0.0251452550308662,0,0,0,-3.46944695195361e-18,0,0,0,0
X601009.CH.EQUITY,0.10845159866727,0.037982493186672,0,0.00618069281993534,0.144286869328001,0,0,0,0,0,0,0,0,0,0,0.207331344941855,0,0,0,0.0351318880874767,0,0,0,0,0,0.126139747392743,0,0,0,-0.113959115461013,0,0,0,0,0,0,0,0,0,0,0.265926836171117,0,0,0,0,0,0.0554634362719408,0,0.0379175146713484,0
X600919.CH.EQUITY,0,0,0,0.162167841141725,0,0,0,0,0,0,0,0,0,0,0,0,0.217632962246001,0,0,0.372791433528292,0,0,0,0.178953028360347,0.041714682685542,0,0,0.264055584998465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.906316903439941,0.0772353737971804,0,0.144562876015562,0,0,0,0.377936387553656
X601901.CH.EQUITY,0.386363761302736,0,0,0,0,0.0321553053704293,0,0,0,0,0,0,0,0,0,0,0,-0.347963255456938,0,0,0,-0.0133843973479925,0,0,-0.0699342351992869,0,0,0,-0.0527198413322991,0,0,0.031143712249691,0,-3.46944695195361e-18,0,0,0.280516278484966,0,0,0.440235378560974,-0.0919403873846245,0.0129835731377466,0,0,0.0612897644337939,0,0,0,0,-0.223451873409148
X2884.TT.EQUITY,0,0,0,0.0675364066919225,0,0,-0.132778986026178,0.0549965986975869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17722303493412,0,0,0,0.0374453531217574,0,0,-0.139617051954348,0,0,0,0.169825974634822,0.0945088780974562,0.332096713854095,0,0,0,0.184961050377534,0,0,0,0.149237998282852,0,0,0,-0.119922794198754
X601788.CH.EQUITY,0,0,-0.00602716789492989,0,0,0.0495935889202811,-0.0660502719716122,0,0,0,-0.0992183992063372,0,0,0,0,0.136529435877975,0,0,0,0,0,0,0,0,0,0,0.117375855626033,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.356585176042945,0,0.154303906990236,0.224134023417624,0,0,0,0,0.00751517887390048,0,0
