,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.0947659307698254,0.412116692642962,0.262796794559606,-3.46944695195361e-18,0,0,-0.304404855899871,0,0,0,0,0.1057327827667,0.042997253339244,0,0,0,0,0,0,0,-0.0372565185751228,0,0.371671109462883,0,0.123322757317848,0,0,0,0,0,0,0,0,-0.0654339669409734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067482522753361
X601939.CH.EQUITY,0.070617957032257,0,0,0.192734145598598,0,0,0.0530451777132887,0,0,0,0,0,0,0.300954770139207,2.77555756156289e-17,0,0,0,0.23085962835108,-0.0521521619335927,-0.0393947963549707,0.184996887269339,0,0,0,0,0,0,0,0,0,-0.0518363807829011,0,0,0,0,0,0,0,0,-0.00608797740479616,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346927129014336,0.335570975207763,0,0,0,0.00936547827613037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649736538656125,0,0,0,0,0.113589160032482,0,0,0,0,0,0.0964263528575118,0,0,0,0,0,0,0,0.0186195923811686,0,0,0,0,0,0,0,0,0,0.0874571401906638
X601988.CH.EQUITY,0.180332163244049,0.101436554765281,0.155538331571378,0,0,0.159188922195931,0.0825415549465394,0,0,0.293513890792932,0,0,0,0,0,0,0,0,0,0,0,0.0651581654190627,0,0,-0.179589481638572,0,0,0.0549067959005335,0,0.126009937822846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.190355314922198,0,0.00150844456325574,0,0,0.0209230728276956,0,0,-3.46944695195361e-18,0,0.248901137727944,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.104707317640158,0,0,0,0,0,0,0,0.360996604056159,0,0,0,-0.118316465183112,0.324510076630557,0,0,0,0,0,0.183436181534178,0,0,0,0.0950339802781241,0,0,0,0,0
X601658.CH.Equity,0,0,0.0154869300621576,0.0832878005681696,0,0,0,0.0684974677063091,0.267857086149374,0,0,0,0,0,0.110147730557823,0,0,0,0,0,0,0,0,0.175950413873864,0,0,0,0.0225392710367586,0,0,0,0.0253371855296426,0,0,0,0.0294603894889141,0,0,0,0.0427824000943284,-0.0208955341454352,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.135972697480718,0.0452526712379482,0.0589839503886643,0,0,0,0,0,0,0,0.267302245353423,0.0958872877939443,0.00767731505471309,0.0403210307925737,0,0,0,0.299255281176359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229481291039988,0,0,0.0637593183617823,-0.0469999961191837,0,0.0359060075894659,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0928719012219755,0,0,0,0,0,0,0,0.150334558811077,0.105016153076585,0.175412048091542,0.0827795636021496,0,0,0,0.00917664369779454,0,0,0,0.0707129985995012,0,0.0926199745986778,0,0,0,0,0,0.0755248423200581,0,0,0.0652928717071216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.280250527857299,0,0,0,0,0,0.158160279801683,0,0.230334249782751,0,0,0,0,0,0.117425347265198,0,0,0,0,0,0,0,0,0,0,0.0122452675943456,0,0,0,0.0363632708168553,0,0,0,0,0,0,0.202372432194395,0,0,0,0,0,0,0,0.229419856176254,0,0,0,0
X601166.CH.EQUITY,0.0718469348403665,0,0,0.15065969286083,0,0,0,0,0,0,0.342641177012609,0,0.0110197568511558,0,0,0,0.022419856388501,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.166776994934706,0,-0.0186877738324332,0,0,0,0,0,0,0,0,0,0.265097937364573,0,0,0,0,0,0,0,0,0.0550325493299505,-0.340294227212164
