,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X601916.CH.Equity,X002736.CH.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0,8.67361737988404e-19,-1.38777878078145e-17,0,0,0,0.0393093419893158,0,0.412986202980758,0,0,0,0,0,0,-0.0326927257605187,0.144710444539217,0.148341619454454,0,0,0,0,0,0,0,0,0,0,0.177667964213049,0,0,0,0,0,0,0,0.104171802761854,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0614663611239272,0,0,0,0.105339945944155,0.19615272632345,-0.0648301352923894,0,0,0.269353663873622,0,0.109570521048353,-0.0487723634526875,0,0,0,0.0177460008356947,0,0,0,0,0.209418654366439,0,0,0,0,0,0,0,0,0,0,0,0.0107529001014086,0.047481362405112,0.181421141343032,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,-0.0502711224921363,0,0,0,0,0,0.179763017525669,0,0,0,0,0,0,0,0,0.0423141428202457,5.42101086242752e-20,0,0,0,0.195633526187478,0.0105252038492723,-0.110656499529586,0,0,0.189964673823624,0,0,0.0559618232780135,0,0,0,0.505647227040399,0,0,0,0,0,0,0,0,0,0,0.132837451588232,0,-0.218515701094344
X601601.CH.EQUITY,-0.0873457129642804,0,0,0,-0.170729453519331,0,0,0,0.341297642442889,0.32293706066999,0,0,0,0,0.141550233882399,0,0,0,0.31933540992413,0,0,0,0,0,0,0.0435275689062096,0.130422005967079,0,0.145118384804392,0,0,0,0,0,0,0,-0.00203620930381692,0,0,0,0,0.0323314278304757,0.00917225032315254,0,-0.0838193867012492,0,0,0,0
X388.HK.EQUITY,0,-0.123938464051348,0,-4.33680868994202e-19,0,0,0.0732782103576207,0.502200609596278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.429225581064243,0,0,0,0,0,0,0,0.232111517507464,0,0.0939986231435654,0,0,0.0299267297666723,0.117112695399871,0,0.477636964367086,0,0,0,-0.170074154955697,0
X11.HK.EQUITY,0,0,1.73472347597681e-18,0,0.209218054256914,0,0,0.194228085026567,0,0,0,0,0,0,0,0,0,0.024403013644467,0,0,0.534731133786273,0.0130839034448923,0,0,0,0.0795114569620382,0,0,-0.153422180658082,-0.216836423227498,0,0,0,0,0,0,0.0615407516873272,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-1.73472347597681e-18,0
X601319.CH.EQUITY,0,0,0.0510796837034676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986349802115152,0,0,0,0,-0.0581252744906406,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0719636839552962,0,0,0.129503374132742,0,0,0.266047604262979,0.1810528441852,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.220028658978573,0.0923591099081772,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0757268263024046,0.2788713479349,0,0.0355388812855132,0,0.158186776396277,0,0.0291759525372051,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.255182138402026,0.179426235951331,0,0,0,0.215611579448042,0,0,0.506417997898538,0,0,0,0,0,0,0.0226272936807961,0.112916326246595,-0.107422274379481,0,0,0,0,0,0,0,0,0,0.141977382518206,0,0,0,0.16520170551542,0,0,0,0,0,0,0,0.0168588899324044,0.0413489073140551,0
X601998.CH.EQUITY,0,0,0.030000610663005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455871800231095,0,0,0,0,0,0,-0.244235404485001,0,0,0,0.028651599438366,0,0.0391803197060871,0,0.269825022857795,0,0.0146937433891654,0,0,0,0.0621946269490341,0,0,0,0,0,0,0,0,0.0119238032277122,0
X2388.HK.EQUITY,0,0,0.120500955254828,0,0.320546693991105,0,0,0.353694108156348,0,0,0,0,0,0,0,0.286003733804486,0,0,-0.157342838310429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103604762495725,0,0.101098639782118,0,0.129831783437266,0,0.0167562247170373,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341844545395261,0,0,0,0,0.0510241746809456,0.242300985542935,0,0,0.0694484772014042,0.0520651013415913,0,0.00888892414742695,0.0489805292295582,0,0,0,0.284928803109427,0,0,0.0242250674221584,0,0.165845182143863,0,0,0,0,0,0.0550485324775962
X601818.CH.EQUITY,0,0,-0.143253667526651,0,0,0,0,0,0,0,0,0.0660748811536433,0.090351598552678,0,0,0,0,0,0,0.187494916656724,0,0,0,0,0,0,0,0,0,-0.062261935297124,0.245903791962116,0,0.139269193759862,0,0,0,-0.0613261733846132,0,0,0,0,0,0,0,0,0.0830012066619716,0.119506077450332,0.168282348211103,0
X002142.CH.EQUITY,0,0.160934452270613,0,0,0,0,0.149768832080425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155815695601888,0,0.196833707754138,0,0,-0.076976292356017,0,0,0,0,0,0,0,0,-0.0467344462078604,0,-0.000200765255386972,0.416484675166688,0.068685256743545,-0.276900689719634,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0194016928584132,0,0,0,0,0,0,0,-0.318088657075988,0,0,0,0,0.0622243922563182,0,0.285475306805648,0.116199262332758,0,0,0,0.0253022699697381,0,0,0,0,0,0,0,0.211446496255701,0,0.176591759176788,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,-0.0999422115937636,0,0,0,0,0,-0.293954324944307,0,0,0,0,0,0,0,0,0,0,-0.465122315449311,0,0.247472129776098,0,0,0,0,0.0988898666951106,0,0,0,0,0,0,0,0,0,0,0,0,0.374973838350687,0,0,0.366652875919624,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0729849486477823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249536764750841,0,0,0,0.0869166084494628,0,0,0,0.0333308321493103,0,0,0,0,0,0.339933216506297,-0.100719252645211,0,0,0,0.234050534086088,0,0.11172055476309,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0237977771585363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146647335277725,0,-0.0538346409457027,0.0466959298295935,0,0.234059246362413,0,0,0,0,0,0,0.268256600022001,0,0,-0.156069185641045,0,0,0,0,0,0.182478064801595,0,0,0,0,0,0
X601229.CH.EQUITY,0.306890054041324,0,0.167165550987117,0,0,0,0,0,-0.0710335827678228,-0.0223554745655367,0,0,0,0.083083729540444,0,0,0,0.0274557376503639,0,0,0,0,0,0,0.333167206916856,0,0,0,0,-0.156314760083645,0,0,0,-0.0145559295557286,0,0.0399039036283011,-0.0839777264042903,0,0,0,0,0,0,0,0,0,-0.188033484539394,0.209334874463857,0
X2882.TT.EQUITY,-0.0803013758110507,0,0,0,0,0,0.0922349824006785,0.0381354812006418,0,0,0,0,0,0,0,0,0,0,0.0350649235536048,0,0.0933630471140845,0,0,0,0.151196576712419,0,0,0,-0.0203439223306924,0,0,0,0,-0.0987213850558233,0.411139828391965,0,0,0,-0.105360649944214,0,0,0.0353042079215434,0,0,0.109201984139902,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.0124585901522059,-0.0334104563568635,0,0,-0.212099069657066,-0.086058104894793,0,0,0,0,0,0,0,0,0,0,0,0,0.0279172424470911,0.057577438006837,0,0.0866209710935494,0,0,0,0,0.134636343740467,0,0,0.517985172315823,0,0.0732204868237627,0,0,0,0,-0.00706244444057337,0.166560441275851,0,0,0,0,0,0,-0.0834974456354857,0.121648384302517
X601169.CH.EQUITY,-0.0427190743089325,0.0206583576176354,0,0,0,0.0145459554824976,0,0,0,0,0.2706462956365,0.295842602310279,0,0,0,0,0,0,0,0,0,0,0,0.0352954001049999,0,0,0,0,0,0,0.0278268888283171,0,0.461927441298935,0,0,0,0,0,0,0,0,0.0512842648841194,0,0,0,0,0,-0.0955026816359015,0
X600015.CH.EQUITY,0,0,0.110408634076714,0,0.0189693256220297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603942703511342,0,0,0.171951764983036,0,0.10777232511651,0,0.0508899870349854,0,0,0,0.260320987177554,0.0461933673503326,0,0,0,0,0,0.0455654261517697,0,0,0,0,0,0.038854458948567,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0708574743789145,0,0,0,0,0,0,0.0296284032344785,0,0,0.00593326812674989,0,0,0,0,0.0920719483376425,0,0,0,0,0,-0.0496826106244709,0,0,0,0.0385594139326611,0,0,0,0,0,0,0,0.166972961017583,0,0.066764070327406,0,0.412333560409755,0,-0.00701455142786442,0,0,0,0,0,0,0.149132340452712
X2881.TT.EQUITY,0.026387162615581,0,0,0,0,0,0,0,0,0,0,0,-0.308096651758482,-0.098576237537023,0,0.00550533151950547,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206248531916343,0.462344646553213,0.287353991618549,0,0.189111154376604,0,0,0,0.226854210177095,0,0,-0.291702726390504,0,0,0,0,0,0.0634584713371435,0.135728090677206,0.255768797651872,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.129672621549826,0,0,0,0,0,0,0,0.271615414788244,0,-0.08641642998484,0,0,0,0,0,-0.173872457420344,0.802051582278946,0.0369777161635602,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0297932464608071,0,0,-0.0156468625057674,0,0,-0.0368205721132607,0
X2891.TT.EQUITY,0,0,0.392836456226969,0,0,0,0,0,0,0,0,0.131773373172881,0,0,0,0,0,0,0,0,0,0,0,0.134186242483526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969569451699975,0,0.330613857488835,0,0,0.115043162898916,0,0,0.330480420693993,0
X000776.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.191457936130413,0,0,0,0,0,0,0.357828926912463,0,0,0,0,0.0409750364773536,0.110825318510858,0,-0.0581285189074654,0,0,0,0.103039476465776,0,0,0,0,0,0.0116933844463851,0.111186359633558,0,0,0,0.108921673008563,0,0,0,0
X601916.CH.Equity,-0.736143437350133,0,-0.2245115423877,-0.190903343824088,0,0.934170123946482,-0.306580895760385,0,0,0,0,0,0,0,0,0,0,0,0.284953724015672,0.680439209280888,0,0,0,0,0.0893404576455598,0.139304942552224,0,0,0,0,0,0,0,0,0.236497002571973,0,-0.174181132539998,0,0,0,0,0,-0.355830396517675,0,-0.00305074766063152,0,0.0541540692704404,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202227225131236,0,0,0.0190082343413539,-0.0812426585630875,0.119039403423673,0,0.0140641394753024,0,0,0,0.0236893784704338,0,0.426719364253866,0,0.049496369875221,0,0,0,0,0,0,0,0,-0.0885495116801863,0,0,0,0.482359350972485
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636888544396107,0,0,0.072387399951787,0,0,-1.73472347597681e-18,0,0,0.0536886515891306,0,0,0.0805063992175707,-0.111379170443552,0,0,0.391811624650674,0,0,0,0,0,0,0,0,-0.0819853793366839,0,0.259480553616906
X2886.TT.EQUITY,0,-0.195262426617887,0,0,0,0,0,0,0.331880676419558,0,0,0,-0.047887756479891,0.0191165406012469,0.0351667866448293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160111796979403,0,0,0,-0.131195680398856,0,0,0.393309611426905,0,0.139119658258822,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.0400697906738667,0,0.16516875218289,0,0,0.0223333004391024,0,0,0,0,0,0,0,0,0.505599608818544,0,0,0,0,0,0.040215622894728,0,0.0396984293202381,0,0,0,0.0995353716933969,0,0.0294586975874123,0,0,-0.0947786539772148,1.73472347597681e-18,0.0935814449706828,0,0,0,0.136643855163654,0,0,0,0
X600919.CH.EQUITY,0,0,0.100927793813254,0,0,0,0,0,0.0273431445550964,0.125527398219464,0,0,0,0,0,0,0,0,0,0.0276146322506676,0,0,0,0.0727232740167037,0,0,0,0,0.0732685284474619,0,0,0.0992054402350898,0,0,0,0,0.0559217606074886,0,0,0.187744068275916,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.215155767044725,0,0,0,0,0,0,0,0.080962817844097,0,-0.226876658292641,0,-0.199343466862841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227239486049417,0,0,0,0,2.16840434497101e-19,0,0,0.122168705470485,0,0,0,0.048623510489706,0,0,0,0,0,0.134489197638315,0
X601009.CH.EQUITY,0,0,8.67361737988404e-19,0.235584417657655,0,0,0,0,0,0,0,0,0.223292883545005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593168800133684,0,0.00881754143863588,0,0,0,0.210491860718228,0,0.125141118213449,0,0,0.0574135809494756,0,0,0,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0.0323518856447466,0,-0.400178081835081,-0.0886855685483125,0,0,0.0274032435650089,0,0,0,0,0,0.110205114276576,0,0,0,0,0,0,0,0,0,0,0.0877277429250866,0,0,0,0,0,0.135973169934965,0,0,0,0.29660388862917,0,0,0,-0.0743980544138218,-0.0178531702790572,0,0,0,0
X2892.TT.EQUITY,-0.0673895947799748,0,0,0,0,-0.236555861130785,0,0.0454361817615124,0.104480040696094,0,0,0,0,0.0310673700048345,0.0624206228288601,0,0,0,0,0,0.39246447828335,0,0,0,0,0,0,0,0,0.0394791436644549,0,0,0,0,0.148277619084916,0,0.0802346021977599,0,0,0,0,0.0317065963526066,-0.0796767337989416,0,0.358972175827944,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356277199560083,0,0.10729542654669,0,0,0.143455767255278,0,0,0.149600576897703,0,0.262816129534553,0,0,0.00474135180625307,0.00205896829598162,0,0,1.73472347597681e-18,0,0,0,0,0,0
