,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X2884.TT.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601696.CH.Equity
X601328.CH.EQUITY,0.145512501608483,0,0,0.46150122855771,0,0,0,0,0,0,0,0.0286396772603474,0,0,0.0599659753960676,0,0,0,0,0,0,0,0,0,0,0,0,0.0210100776277483,0,0,0,0,0,0,0,0,0,0,0.164079687486971,0,0,0,0,0,0.0530367153949564,0,0,0,0,0
X388.HK.EQUITY,0,0,0.22361204257452,0,0,0,0.212228630940515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688799790880228,0,0,0,0,0,0,0,0,0.087842766010835,0,-0.0152042692684948,0,0,0
X601166.CH.EQUITY,0,0,0,0.0356006156738806,0,0.376252924801373,0,0,0,0,0,0,0,0.0494529943135194,0,0.0670635517811332,0,0,0,0,0,0,0,0,0.269113659534989,0,0,0,0,0,0,0,0,0.0203179991416338,0,0,0,0,0.0307431065183016,0,0,0,0,0,0,0,0,0,0.115652723983952,0
X600000.CH.EQUITY,0.132095285666386,0.0949155614379758,0,0.0657366531632345,0,0,1.73472347597681e-18,0.026978574783899,0.126984274032897,0,0,0,0,0,0,0.0498662518876763,0.0403970045566634,0.0409385474413314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987414470791612,0,0.0760966013508792,0,0,0,0,0,0,0,0,0,0.185792711442101,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0566843246469578,0,0,0,0,0,0,0,0.0395960267737364,0.274052739055671,0,0,0,0,0,0.183018585057652,0.128340368874192,0,0.0814914927612735,0,0,0,0,0,0,0,0,0,0,0.169837913186873,0,0,0,0,0,0.0726342027284229,0,0,-0.0271416290819462
X000001.CH.EQUITY,0,0,0.342300258347968,0,0,0,0,0,0,0,0.0869645938364834,0,0,0,0,0,0,0,0,0,0.0095190750588192,0,-0.0107320220340769,0,0.0624999588948827,0.0384106234686091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17853004652801,0.26404507852864,0,0,0,0,0
X600016.CH.EQUITY,0.161137121953438,0,0,0.312457705921312,0.0978443709369683,0.0482799858410607,0,0,0,0.034720436669743,0.136609879276605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937038885331043,0,0,0,0,0.0803343276209514,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0187081599790023,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0257856839397058,0,0,0,0,0.103677755803197,0,0,0.110122006307739,0.181285620470175,0.147404294325678,0,0,0,0.0143061939906786,0,0,0,0,0,0.0882402182028663,0,0.100607217755429,0,0.142883847737792,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.108875426597535,0,0.367913448050282,0.0709637158913411,0,0,0.0609610196139609,0,0,-0.0444766658952577,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208346812737399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469949297843148,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.333370814743622,0,0.132294973180971,0,-0.0228150857159595,0.173943856836925,0,0,0,0,-0.0436351705082545,0,0,0,0,0,0.37670313912008,0,-0.055835259500979,0,0,0,0,0,0,0,0.0949365171865718,0,0,0,0,0,0.0824234695554154,0,0,0,0,0,-0.02275663670948,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0861361187983679,0,0,0,0,0,0,0,0.46613467997969,0,0,0,0,0,0,0,0,0,0,-0.0424059527520867,0.206852321321618,0.0788389449641223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127771801163038,0,0,0.00849332343016891,0,0.081180456033708,0,0.144463148036809,-0.0700950741911728
X601998.CH.EQUITY,0,0.102159794540927,0,0,0.0691958446155763,0,0,0,0,0,0.169374805174864,0,0,0.10796850818338,0,0,0,0,0,0,0,0,0,0,0.167501355581748,0.0704357797090233,0,0,0,-0.0322915553800959,0,0,0,0,0,0,0.432816084925994,0,0,0,0,0,0.00927246127754995,0,0,0,0,0.00758283759387174,0,0
X11.HK.EQUITY,0,0,0,0,-0.10620821147111,0,0,0.323523676328976,0,0,0,0,0,0,0,0,0,0,0.238204689635665,0.556305637059864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00967523419066457,0,0,0,0,0,0,0,0,0,0,-0.0919862141188465,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.00474292646778459,0.2604936119763,0,-0.187014936964247,0,0,0,0,0,0,0.258929652796608,0,0.236196702267626,0,0,0,0,0,0,0,0,0.300727809022811,0,0,0,0,0,0,0.0266752765212787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144185058742728
X601818.CH.EQUITY,0.157666531532047,0,0,0.275143897827312,0,0,0,0,0,0,0.0381976540434058,0,0.269112270595859,0,0,0.0571132866196224,0,0,0,0,0,0.0696316015655231,0,0,0,0.0273131981015678,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0123675484747682,0,0,0,0,0,0,0,0,0,0,0.0404686162355112,0,0,0.0595460706703444
X002142.CH.EQUITY,0,0,0,0,0,0,0.14418209981722,0,0.0334317866108202,0.123216522137587,-0.0167127777634553,0,0,0,0,0.293146144037902,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0225908135637626,0,0.0401935432001852,0.402980190501891,0,0,0,0,0,0,0,0,0,0,0,-0.052560466696157,0,0,0.0276416182035923,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0361267721535911,0,0,0,0,0,0,0,0,0,0,0.0567989224519131,0,0.0957459524456748,0.361267365098248,0,0,0.069795991594309,0,0,0,0,0.364989690450944,0.0385135951272679,0,0,0,0,0,0,0,-0.0260387766064813
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.293754523324091,0,0,0,0.0629079478763399,0,0,0.14397435469792,0,0,0.0643749432462215,0,0,0.0722651137783457,0,0,0.322863456641755,0,0,0,0,0,0,0,0,0.0325251235468251,0,0,0,0,0.0413713124905367,0.0242653962212089,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,-0.00599514730173511,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0338869274180132,0,0,0,0,0,0,0,-0.0755470880830692,0,0,0,0,0,0,0,0,0,0.605138279629494,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.00866469011561175,0,0,0.225475155672299,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328164005624173,0,0,0,0,0,0,0,0,0,0,0,0.146429689688144,0,0,0,0,0,0,0,0,0,0,0,-0.103369404334214,0,0.231314486029834,0,0,0,0,0,0.173750436378632,0,0,-0.0439558087316463
X601336.CH.EQUITY,0,0,0,0,0,0.342098717115611,0,0,0,0,0,0,0,0,0,0.17651904039295,0,0,0.00685874760184237,0,0,0,0.055785756197992,0,0,0,0,0,0.0187783566837693,0,0,0,0,0,0,0,0,0.025311248992408,0,0,0,0,0,0,0,0.216201912373115,0,0,0,0
X601229.CH.EQUITY,0,0,0.0465671047586113,0,0,0,0,0,0,0,-0.170243127770323,0,0,0.162353478911363,0,0,0,0.080630689299486,0,0,0,0,0,0.135131890630658,0,0.0952938391014766,0.0848734272893997,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.102948840860722,0.18623196374757,0.0857967908405035,0,0,0,0.0903717306515194,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0819993964343086,0,0,0,0,0,0,0,5.42101086242752e-20,0.122160533776409,0,0,0,-0.0148611580671063,0,0.025143527495802,0,0,0,0.198854068553639,-0.0696908129955177,0,0,0.0656328958214855,0,0,0,0,-0.0175665115325529,0.448570188845134,0.0993860164893601,0,0,0,0.032494669686159,0.0577302228508536,0,0,0
X2881.TT.EQUITY,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.00592855550833727,0.0642422132388138,0,0,8.67361737988404e-19,0,0,0,0,-0.0879293260753126,0,0,0.0854893360839005,0,0,0,0,0.47066441111799,0,0,0,0,0,0,0,0,0.29422732811909,0,0,0,0,0,0.0768289126582552,0,0,-0.111735469842582,0,0.00669243751681257,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.110327436073574,0,0,0.017558571472431,0,0,0,0,0.178857089874681,0,0,0,0,-0.138554756043575,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0442759047796908,0,0,0,0,0,0.2605837704889,0,0,0,0.123843525691947,0.262940371544705,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0558358226236739,0,0.096385397858316,0,0.15681981757464,0,0.0295065368799325,0,0,0,0,0,0.0860484302428753,0,0,0,0,0,0,0,0,0,0.408824447134188,0.0912595712295342,0,0,0,0,0,0,0.149876792375695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.16671437645321,0,0,0,0,0,0,0,0,0,0,0,0.101233251784789,0,0,0,0.0960424037950821,0,0.0145936327079409,0,0,0,0,0,0,0,0,0,0,0.281748318681135,0,0,0.0496657035862276,0.0895446716218811,0,0,0,0,0.263134390595675,0,0.0302677436943893
X2886.TT.EQUITY,0,0,0,-0.0237532229149144,0,0,0,0.0395300393970902,0,0,-0.0234556028439643,0,0,0,0,0,0,0,0,0.0705677877934723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187919027064634,0,0,0,0,0,0,0,0,0,0,0.406415271119075,0,0,0,0.251098105710649,0
X600015.CH.EQUITY,0,0.202104190133165,0,0,0,0,0,-0.17772197617869,0,0.0275758486942825,0,0,0.182152767629324,0,0,0,0,0,0,0,0,0,0,0,0.278499785334829,0.116343992073493,0,0,0,0,0,0,0,0,0,0,0.267088584678756,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0143388435424517,0,0,0,0.215483829591109,0,0,0,0,-0.0174923035366693,-0.0242894283431237,0,-0.0836554302741134,0,0,0.0636997057849002,0,-0.0929672869202867,0,0,0,0,0,0,0.0741617885060548,0,0,0,0,0.0599171578397442,0,0,0.0909762134215692,0.0491096264042701,0.0855929219421821,0,0,0,0,0,0,0,-0.0397967403871512,0,0.553793545062963,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282302590139962,0,0,0.222149876422247,0,0.0415710828170796,0,-8.67361737988404e-19,0,0,0,0,0.2260701911834,1.38777878078145e-17,0,0,0,0,0.143322715982961,0,0.00549231926038062,0,0,0,0,0,0,0,0,0,0,0,0.0723191406707864,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0618217910789833,0,-0.0768879971146477,0,0,0,0,0,0,0,0,0,0,0.218918699204235,0,0,0,0,0,0.185084169346928,0,0,0,0,0.000514237741667724,0,0,0,0.242913745600163,0,0,0,0,0,0,0,0,0,0,0.311042228660171,0,0,0
X601916.CH.Equity,0,0,0,0.3730037716734,0,0,0,-0.379248626604804,0,0,0,0.298363750487993,0,0,0,0,0.167159469026856,0,0,0,0,0,0,0,0,0.0432413855199807,0,0,-0.0797714263799012,-0.193117670244039,0,0,0,0,0.180427448525901,0,0.245024821766701,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129264635068488,0,0.240329600429812,0,0,0,0,0,0,0,0,0,0.0220457754310999,0,0,0,0,0,0.149347765224506,0,0,0,0,0.0853788260355419,0,0.099212903466952,0,0,0,0.152990420966105,0,0,0,-0.0274807596571863,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.0736460264771438,0,0.129325906479171,0,0,0,0,0,0.336982299617076,0,0,0,0,0.0407906480080723,0,0,0,-0.154945800253119,0.157023487942984,0,0.087256665728664,0,0,0,0,-0.157328084077813,0,0,0,0,0.0555067314587104,0,0.0348509461888201,0,0,0,0,0,0,0,-0.0814608130751883,0.57922981136486,0.0756970656686283
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0137780562500495,0,0,0,0,0.149967894795706,0,0,0,0,0,0,0,0,0,0,0,0,0.282658983483299,0,0,0,0,0.282210892287144,0,0,0,0,0,0,0,0,0.189114333842599,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,-0.0342116703449492,0,0,-0.137869497806611,-0.00370634527744263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132345815925463,0,0,0,0,0,0.442197712584871,0,0,0,-0.114859824807741,0.295830301676085,0,0,0,0,0,0,0.302135445842582,0,0,0,0.00305080214474419,0,0,0,-0.0654598457008391
X600919.CH.EQUITY,0,0.0944498555810433,0,0,0,0,0,0,0,0.103840015101221,0,0,0,0,0,0,0,0,0,0,0,0.0287646784902589,0,0,0,0,0.126264768221527,0,0,0,0,0,0,0,0,0.0217290095241641,0,0,0.0320308298480149,0,0,0.050410268715878,0.0606915326983097,0.190315295555887,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,-0.0231943948821988,0,0,0,-0.144888954046102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991436001180366,0,0,0,0,0,3.46944695195361e-18,0.0685447024374386,0.502231803551196,0,0,-0.0927977536319603,0,0.524471393598693,0.0711002629491587,0,0,0,0
X601696.CH.Equity,0,1.73472347597681e-18,0,-0.00836427303584982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509600414466435,0,0,0,0,0,0,0,0,0.0522337085462647,0.114695678848685,-0.0847386525729026,0,0,0,0.099134852180333,0,0,-0.0349685050229017,-0.0618741521984236,0,0,0,-0.0089316781926056,0,0.355670398602989,0,0,-0.232187978203573,0
