,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.569933024784018,0.192795154728586,0,0.0823373583960083,0,0,-0.040058604747473,0,0,-0.0269304913314618,0,0,0,0,0,0,0,0,0,0,0.204191517870943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184952203656866,0,0,0,-0.0249449335024775,2.16840434497101e-19,0,0,0,0,0
X601939.CH.EQUITY,0.00288694118249476,0,0,0,0,0,0.0638145437338114,0,0,0.173451646453069,0,0,0,0.247855819583587,-1.73472347597681e-18,0,0,0,0.219428534489864,0,0.0062435847812156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0496856305079825,0.406693277055924,0,0.0533649937214879,0,0,0,0.0297028168831548,0,0,0,0,0,0,0,0,0,0,0.235427562153748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662902647643656,0,0.0372227960225506,6.93889390390723e-18,0,0,-0.0250432177431282,0.034597506782015
X601988.CH.EQUITY,0,0,0.459793022010414,0,0,0,0.192524997601295,0,0,0,0,0,0,0,0,0,0.0646137222616708,0,0,0,0,0.00667201175418125,0.0208475983958895,0.0222236047444129,0,0,0,0.117923629358687,0.1381775458635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191072051352702,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0942210292910833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667919919737203,0,0,0,0,0.277212967824166,0,-0.119904714193874,0,0,0,0,-0.0981289765395152,0.134296844214662,-0.0491132661261336,0.238419128671953,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.155339838046497,0,0,0.0176581927518508,0,0,0,0,0,0,0,0,0.084316637838632,0,0,0,0.374723698538901,0,0,0,0.101521659375934,0,0,-0.26488665561087,0,0,0,0,0.03178713039366,0,0.169590354924164,0,0.182624284544894,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.204901284870291,0,0.113433716880411,0,0,0,0,0,0,0,0.0627514804739938,0,0,0.141197095768305,0,0,0,0,0,0.0216104297167261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101328813700631,0,0,0,0,0.0732531946969977,0,0,0,0,-0.0983226620615063,0,0.224461232602589,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248262460037913,0,0,0.0956173604739735,0,0,0,0,0,0,0.209316700359066,0.133575181232845,0,0,0,0,0,0,0.169879569080499,0,0,0.13297272818903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246891098468884
X600036.CH.EQUITY,0,0.0721400633644698,0,0,0,0,0,0.442417181415171,0,0,-0.0992363442582955,0.0248198751015551,0,0,0,0.121869607775858,0,0,0,0,0,0.00674636788931718,0,0.104222384167294,0,0.0691258199261777,-0.0383235192921826,0,0,0,0,0,0,0,0,0,0,0,0,0.227739624421222,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.187524549254907,0,0,0,0.134358112487248,0.290539143181804,0,0,0,-0.0392605225054334,0,-1.38777878078145e-17,0,0,0,0,0,0.209572703116779,0,0,0,0,0,0,0,0,0,-0.30031765229515,0,0.150720482242425,0,0,0,0,0,0,0,0,0.044601064137932,0
