,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.331502523586772,0,0.0365640317275062,0,0,0,0,0,0,0,0.106061173968294,0,0,0.00366826740665395,0.0572990144607277,0,0,0,0,0,0,0,0,0,0,0,0.0308675348491668,0,0,0,0.101087158637135,0,0,0,0,0,0,0,0,0,0,0,0.0728048851383384,0,0,0,0,0,0
X601939.CH.EQUITY,0.175991440341646,0,0.346005576846528,0,0,0,0.11020958442216,0,0,0,0,0,0,0,0,0.0306230927218447,0,-0.0935772177097278,0.1176857664139,0.203966393702848,0,0,-0.0313139693189232,0,0,0,0.187194681925585,0,0,0.0920080711225633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616227439178535,-0.0357108830281823,0,0,0,-0.00330826577139562,0
X601288.CH.EQUITY,0.415811593089527,0.20002898175221,0,0.184746858972538,0,0,0,0,0,0,0,0,0,0,0,-0.131993008822292,0,0,0.122255277454953,0,-0.0220964555188418,0,0,0,0,0,0,0,0,0.0516025604532084,0,0,0,0,-0.0826845424603243,0,0,0,0,0.207234381348626,-0.205083219193064,-0.168726516338917,0,0,0,0,0.171640980183473,0,0,0
X601988.CH.EQUITY,0,0,0.361693869909462,0,0,0,0.154786886589902,0,0,-0.0500742540157516,0.124110314867917,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,-0.0864364613562976,0,0,0,0.0191093490932222,0,0,0,0,0.250190212310433,-0.0986670934455936,0,0,0,0,0,0,0,0,0,-0.0699629009539673,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.250253955443439,0,0,-0.0237983858743474,0,0,0,0.0293032252478497,-0.12682430387251,0,0,0,0,0,0.124531349682539,0.191765182673658,0,0,0.160143768915046,-0.0406764098740142,0,0,0,0.0873552314571363,0,0,0,0,0,0.090538221270648,0,0,0,0,0,0,0,-0.3065258493124,0,0,0,0,0,0,0
X601658.CH.Equity,0.135068590842939,0,0,0,0.0720286060471263,0,0,0,0,0.189438205463354,0,0,0,0,0,0,0,0,0,0,0,0.0892050661713373,0,0.0559549911641115,0,0,0,0.21768353076047,0,0,0,-0.0776782002587654,0,0,0.0137452400409265,0,0,0.0771788826098536,0,0,0,0,0,0,-0.134569946811255,-0.00135128741384124,0,0,-0.00134948231498808,0.31410859757605
X601328.CH.EQUITY,0,0,0,0.248214308722157,0,0,0,0,0,0,0.0892832526284479,0.125143421484999,0,0,0,0,0,0,0,0,0,0.176328798120986,0,0,0,0,0,0.0780984218680825,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905844747403394,-8.14578911052521e-05,0,0,0,0.0803956896013019,0,0,0,0
X601318.CH.EQUITY,0,0.167202740531703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154386465718869,0,0,0,0,0,0,0.460162697082327,0.0361908003126251,0,0,0,0,0,0,0,0.108755222273548,0,0,0,0,0.0325957232723675
X600036.CH.EQUITY,0.0499512433827023,0,0,0,0,0,0,0,0,0.209803074758556,0.0023021454147521,0,0,0,0.167991795991794,0.222348042894299,0,0,0,0,0,0,0,0,0,0,0.13573439265453,0,0,0,0,0.113847512442799,0,0,0,0,0,0,0.0480009190060979,0,0,0,0,0.0316783739212959,0,0,0.0547097471522645,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.236644233029714,0,-0.0141697396416274,0.457085494192006,0,0,0,0,0,0,0,0.104243394746444,0,0,0,-0.0123513330352615,0.0190049430419913,-0.0487726754879962,0,0,0,0,0,0,0,0,0,0.345859222737105,0,-0.0809957843600117,0,0,0,0,0,-0.214498720315,0,0,0,-0.0234808229724462,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-0.0380401363259864,0,0.179683715346081,0.0889445650565499,0,0,-0.0136054001134599,0.0556435855683898,0,1.73472347597681e-18,0.0440454547076364,0,0,0,0,0,0,0,0,0.0520356861464904,0,0,-0.074774474859809,0,0,0,0,-0.0957920620295133,-0.0451727173129292,0,0,0,0.0303715606547938,0,0,0,0,0,0,0,0,0,0,0.470985389693028
