,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.387915866364397,0,0,0,0,0.16602163940648,-0.396257643814614,0,-0.0869761902515078,0,-0.0900999677355941,0.145450195083381,0,0,0.868899659594541,0,0,-0.3338342995584,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266642506822524,0,0,0.0980562420191744,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.118059690438348,0.216614747653075,0,0.0254991165282031,0,0,0.166819239271545,0,0,0.0681585745449632,0,0,8.67361737988404e-19,0,0,0,0,0.1078620015184,0,0.250395359734359,0,0.128871700966183,0,0,0.0217240775761504,0,0,0,0,0,-0.0405419426504515,0,0,0,0,0.131002636860455,0,0,0,0,0
X601939.CH.EQUITY,0.46063077572049,-0.16049003501588,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0902612620673997,0,0,0,0,0,0,-0.123485074951848,0.176139888476199,0,0.538941975473666,0,0,0,0,0,0,0,0,0.0155201856006383,0,0,-0.106076919519407,0.107676795863481,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.280628658343624,0,0.608385598532729,0.0414732115250455,0,0,0,-0.0394443272193632,0,0,-0.0698193384180078,0,0,0,0,0,-0.820747576379696,0,0,0,0,0,0,0,0,0,0.761952686542289,0,0,0,0,0,-0.0439812763465927,0,0,-0.0347529570355448,0,0,0,-0.327579665848428,-0.00917404325910885
X5.HK.EQUITY,0,0,0,0,0,0.142818400318875,0,0.121494906422644,0,0.151545318222134,0,0,0,0,0.143218705517932,0,0.0763707799200709,0,0,0.0262526008677586,0,0,0,0,0,0,0,0,0,0,0,0,0.0717656806278397,0,0,0,0.180594332807794,0,0,0,0,0,0,0,0,0,0,0.0760505702422449
X601988.CH.EQUITY,-0.239870377127076,0,0,0.0322160373687257,0.452149451632867,0,0,0,0,0,0,0,0,-0.262273790154635,0,0,0,-0.268627378419324,-0.0463415945753298,0.692779772840857,-0.0574381614283268,0,-0.297864053835904,0,0,0,0,0,0,0,0,0,0,0,0.421667096772232,0,-0.110911283566705,0,0,0,0,0,0,0,0,0,0.433044167935262,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.00786978893464498,0,0.156226996065709,0.330871076265736,0,0.195458449380916,0.181440716803501,0,0,0,0,0,0,0,0.157231925340592,0,0.126035146103518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315895790614512,0,0,0,0,0.0665785607206949
X1299.HK.EQUITY,0,0.293513879987217,0,0,0.428695195132704,0,0,0,0,0,0.00206632660114981,0,0,0,0,0.010467505000258,0.0992986490992676,0,0,0,0,0,-0.091337644333193,0,0,0,-0.071353085593308,0,0,0,-0.0919597008496077,0,0,0,0.130206566593768,0,-0.0311757807618507,0,0,0,0,0,0,-0.0017300752196975,0,0,0,-0.131208212490748
X601628.CH.EQUITY,0,0.148285548041371,0,0.00288020437942282,0,0,0,0,0,0.173876502664548,0,0,0,0.177015761864129,0,0,0,0,0,0.0653007991899954,0,0,0,0,0,0.134637577770656,0,0.0447043152723691,0,0,0.210290997835466,0.057451401690786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375600644759076,0,0,0
X601166.CH.EQUITY,0.0154809743355621,0,0,0.287003463650543,0,0,0,0,0,0,0,0.217898169737158,0,0,0.011819799825687,-0.0390788316681403,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0172015519290834,0.115006038632528,0,0,0,-0.148329427211078,0,0,0,0,0,0.0739303752963824,0,0,0,0,0,0,0,0.248793008060225,0,0,0,0.0559055862989033
