,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X600000.CH.EQUITY,0,0,0,0,0.277373194532897,0,0.22319096463344,0,0,0,0.0532325438220883,0,0,0.0163070584562999,0,0.023818318991868,0.0275293838111117,0,0,0,0,0.0966089772275126,0,0,0,0,0,0,0,0,0.102744336454255,0,0.047719286844822,0,0.102107408965097,-0.105880618650939,0,0,0,0,0,0,0.100291352714737,0,0.227269779173184,0,0.087058308310362,0.0503383940002327
X601319.CH.EQUITY,0.0424214325494083,0,0,0,0,0,0,0,0.432505151948678,0,0,0,0,0,0,0,0,0.100732185184637,0,0,0,0.066924886229402,0,0,0,0,0,0,0,0,0,0,0,0.0797637494964762,0,0,0,0,0.132227092946941,0.0612769814865441,0.078942970276502,0.272176769684852,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,-0.12424763796921,-0.283344909613075,0.0573335295377292,0,0.56184328768353,0,0,0.181566522266497,0,0,0,0.245450012237841,0,0,0,0,0,0,0.15240548185129,0,0,0,0,0,0,0,-0.146766841792005,0,0,0,0,0,0,0,0,0.0468038091308058,0,0,-0.117792758820167,0,0,0,0,0
X11.HK.EQUITY,0.0546627822668434,0,0,0,0.0409379549408477,0.0797551516181319,0,0.407817461983339,0,0,0,0,-0.0409632222886767,0,0,0,0.0694164434741305,0,0,0,0.274712727348123,0,0,0,0,0,0,0,0,0,-0.104821436344045,0,0,0,0,-0.150259821796796,0,0,0,-0.0830196661217738,0,0,0,0.0257600463255351,0,0,-0.0218852361538466,4.33680868994202e-19
X000001.CH.EQUITY,0,0.18994632717643,0,0,0,0.127044768530392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777778609702758,0.143380498328744,0,0,0,0,0,0,0,0,0,0,0.151811076195892,0,0,0,0,0.011343573794394,0,0,0
X267.HK.EQUITY,0.00108025636760867,0,0,0,0,0,0.159564294263495,0.0160737779252815,0,0.0362606271295865,0,0,0,0,0.0361350457725118,0,0,0.265864609382097,0,0,0,0,0,0,0,0,0,-0.0363291777278254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356834609586699,0.115309410321463,0,0,0,0.176415707618872,0
X388.HK.EQUITY,0,0,0,0,0,4.33680868994202e-19,0,0.488877365892319,0,0,0,0,0,0.0333209815848283,0.128371127133685,0.0357160203049866,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.39884823942223,0,0,0,-0.162775880038468,0,0,0,0.524208073635582,0,0,0,0,0.0531628383657511,0.00067707569829814,0,0,0,0,4.33680868994202e-19,0,0
X600030.CH.EQUITY,0.0831782894683356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167191078901669,0.0232941021656812,0,0,0,0,0.0132986144670065,0,0,0,0,0.26144479541624,0,0,0,0.0444099932497334,0,0,0,0,0.249885746722552,0,0,0,0,0,0,0.268898064366489,-0.0507564676047759,0.194332313234234,0.00322759744724962,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.361742780587134,0,0,0,0.013753110884441,0,0,0,0,0,0.0407667020263331,0,0,0,0,0,0.009494803503093,0.163630541014181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181142978160003,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.387434103925591,0.0347349879244387,0,0,0,0,0,0,0,0,0.538070231268417,0,-0.0660822035290688,0,0,0,0,0,0.0200892781838082,0,0,0,0,0,0,0,0,0,0,0,0.0791931615326286,0,0,0,0,0,0.120013052130407,0,0.282929232617912,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.153700835382568,0,0,0,0,0,0,0.576107759629706,0.0128609701568684,0,0,0,0,0,0,0,0.148192224197895,0,0,0,0,0,0,-0.101776121130732,0,0,-0.0830898473340687,0,0,4.33680868994202e-19,0,0,0.126230132157801,0,0,0,0,0,0,0,-0.111031588986081,0,0,0
X601818.CH.EQUITY,0,0,0,0.238292400359501,0,0.093428456505126,0,0,0,0,0,0.111478120470876,0,0,-0.0635295229534924,0,0,0,0,0,0,0.101008201129619,0,-0.0890273905478378,0,0,0,0,0,0,0.0576818592651154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581976465602476,0,0,0
X601688.CH.EQUITY,0.102162977569665,0,0,0,0,0,0,0,0,0,0.0908311863399687,0,0,0,0,0,0,0,0,0,0,0,-0.131605580784119,0,0.0768452622652334,0,0.0276021226358508,0,0,0,0,0,0.122375979290041,0,0.0984888481523483,-0.0507103823021881,0.203528519262049,0,0.487478959201707,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.109392970834565,0,0,0,0,0,-0.0813220781445727,0,0.0579870277214109,0,0,0,0,0,0,0,0,0,-0.0244132844663101,0,0,0.373896514358227,0,0,0,0,0,0,0,0,0.0449216959857848,0,0,0,0,0,0,0,0,0.29552573350336,0.0122024448225764,-0.0466336897163818,0,0,0.0196751223960123,0
X601211.CH.EQUITY,0,0,-0.0461087751750701,0,0,0,0,0,0,0,0,0,0.135065197385164,0,0,-0.0722212715102833,0,0,0.387120221174313,0.0747359864757645,0,0,0,0,0,0,0,0,0,0,0,-0.0262880419567638,0,0,0.235596600254605,0,0.0595103443631958,0,0.103167240172463,0,0.0519512121939881,0,0,0,0,0,0,0
X600837.CH.EQUITY,0.0220122057559931,0,0,0,0,0.0163892861321667,0,0,0,0,0,0,0.0757068130710485,0,0,0,0,0,0.0724990886612768,0,0,0,-0.0381485002981048,0,0.0996648112014449,0,0,0,0,0,0,0,0,0.0469825358657671,0,0,0.348437288174298,0.302955778577425,0,0,-0.0426875270211404,0,0,0,-0.00227343378467846,0,0,0
X002142.CH.EQUITY,0,0.0398804023074565,0.265617454637815,0,0,0,0.0365911878393501,0,0.0474828045355848,0,0.0741687122331612,0,0,0,0,0.201633231856403,-0.129381474044446,0,0,0,0,0,0,0,0,0,0,0,0.0967713592395674,0,0,0,0,0,0,0.107428245479522,0,0,0,0,0,0,-0.100354290466146,0.11006744890578,-0.0540322210114448,0.0516957932251172,0,0
X601229.CH.EQUITY,0.477045567739211,0,0,0,0,0,0,-0.0598950574178244,0,-0.0628714390930397,0,0.024056814149502,0,0,0,0.318802454984774,0,0,0,0,0,0.0763703864971116,0,0,0,0,0,0.102114666409971,0,0,0,0,0,0,0,0.235756547437439,0,0,0,0.0243570170480877,0,0,0,0,-0.174666888658733,0.0447203013960511,0,0.0882116378917465
X601336.CH.EQUITY,0,0,0,0,0,0,0.0609472826333491,0,0.030371646089192,0,0.0940824815562874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658657724254401,0.252534019691403,0,0,0,0,0.201774450935987,0.0239344268377763,0,0.277537657382669,0,0.127723192913847,0,0,0,0,0,0,0,0,0,0,0,-0.155121941056199
X2882.TT.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0614198196496964,-0.174137616687989,-0.0606345575681592,0,0,0,0,0.0177647346474043,0,0,0.259287161529203,0,0,0.0513542230496692,0.101588395129694,0,0,0,0,0,0.245402397292783,0,0,0,0,0.0580883813873609,0,0.0824600273785923,-0.0433410894227151,0,0,0,0.193801467600245
X600015.CH.EQUITY,0,0,0,0,0.00537186047556067,0.177984637448306,0,0,0,0,0.00604246509165492,0,0,0,0.00355797581547525,0.0384265564328727,0,0.167000105576632,0,0,0,0.0301217424975582,0.135539656518875,0,0,0,0,0,0,0.00787875111471515,0,0,0.472249942254136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.137871397903889,0,0,0,0,-0.374253558773405,0,0,0,0,0,0,0.0344751660024892,0,0,0,0.187640692886202,0,0,0,0,0,0.0847771196257597,0.974464524347024,0,0,0,0,0,0,0,0,0.0219866536929885,0,0,0,-0.303777889905566,0,0.182962837643302,0
X000166.CH.EQUITY,0,0.0140273820233093,0,0,0,0,0,0,0,0,0,0,0.0809415336118254,0.0501673545679123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108391620118581,0,0,0,0,0.162757538959545,0,0.14056872383558,0.0197942053756319,0.127419228862265,0,-0.00926230254278106,0,0,0,0,0.364459666091141,0,-0.0494019348324022
X600999.CH.EQUITY,0,0.00169046213917523,0,0,0,-0.0309961249716233,0,0,-0.158295674383682,0,0,0,0,0.236455342812575,0,0,0,0.0985159040231307,0.179180265947092,0,0,0,0,0,0,0.307022582159289,0,0,0,0,0.0288735884058258,0.0229739472900183,0.0334006576474563,0,0,0,0,0.196745725948308,0,0,0,0.0749615726490433,0,0,0.048219825571867,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.238504303248187,0,0,0,0,0,0,0,-0.191258723076666,0.081908188995896,0,0,0,0,-0.323047771249026,0,0,0,0,0.274728173856089,0,0.215076751300938,0.441708265901978,0,0,0,0,0,0,-0.2053180024357,0,0,0,0,0,0,0,0,0,0,-0.0594860559967747
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.190700002649611,0,0,0,0,0.199009824529491,-0.229763020445374,0,0,0,0,0,0,0,0.011845924657129,0.00228159781578085,0,0,0,0.132403311273818,0,0.139242129846411,0,0,0,0,0.150523294135651,0,0,0,0,0.0653718266362182,-0.018925762642311,2.16840434497101e-19,0.236082876045704,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.170787753782119,0.150436514193744,0,0,0,0,0.0718127656913378,0,0,0,0,0.00331522979342022,0,0,0,0,0,0,0,0,0,0,0,0,0.1496462844824,0,0,0,0,0,0,0.0561616141329111,0,-0.00793936938430447,0,0.27474832406664,0,0
X000776.CH.EQUITY,0,0,-0.00580256496936425,0,0,0.146513607820064,0,0,0.0507503407001335,0,0,0,0.122714738653193,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.477769760512401,-0.0225728032148437,0,0.103925319489761,-0.107407920709905,0,3.46944695195361e-18,0,0,0,0,0.176199377963946,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0251236239279367,0,0,0,0,0,0,0,0,0,0.106055824736502,0,0,0,0.0674318201484924,0,0.160472623323118,0,0,0,0,0,0,0,0,0,0.133686184523212,0,0,0.0582472997991179,0,0,0,0,0,-0.784793867891183,0,0,0,0,0,0.493924494314184,0,0,0,0,0.639870432036449
X2886.TT.EQUITY,-0.149541733229672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955954619304545,0.0352783325436843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835778815080594,0.0599461793745086
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0385285840528969,0,0,0,0.1305836341311,0,0.310430949096279,0.123274582668077,0,0.0381831792059365,0,0,0.0276831073017489,0,0,-0.0465888140699088,0,0,0,0.0380597537944347,0,0.140396227320261,0,0.0249505598428646,0.273212861635893,0.00427591450436112,0,0,0,0,-0.0562563052823633,0,0,0,0,-0.0198364807562546
X600919.CH.EQUITY,0,0.150562086141409,0,0,0,0.136883766888001,0.551885825638544,0,-1.30415738436289,0,0,0,0,0,0,-0.122634042733316,0,0,0,0,0.226338263122385,0,0,0,0,0.254002584629878,0,0,0,0,0.0185523215798946,0,0,0.0826927988735879,0.322535808247534,0,0,0,0,0,0,0,0,0.160414938268377,0,0,0,0
X601009.CH.EQUITY,0,0.205115280714983,0,0,0,0,0,0.122121069501375,0,0,0,0,0,0,0,0.291070697942602,0,0,0,0,0,0,0.485541686555372,0,0,0,-0.00754984872185831,0.0870083659292487,0,0.000534774726051243,0,0,0,0,0,0,0,0,0,0.15645868918177,0.0312500318332442,0,0,0,-0.271943571154931,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.228555430512542,0,0,4.33680868994202e-19,0,0,-0.0602760689481702,0,0,-0.128876461157804,-0.0538124839547709,0,0.164760486020605,0,0,0,0,0,0,0.0833484445443306,0,0,0,0.145525317551907,0,0,6.93889390390723e-18,0,0,0.12398722470785,0,0,0,0,0,0,0.00244805039122521
X600958.CH.EQUITY,0,0,0.0743225600928245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0938872837035239,0,0.196183731617338,0.0956224074513814,0,0,-0.0297500220176915,0,0,0.266143127521411,0,0,0.189775527464153,0,0,-0.00874327182704491,0.0111146222544524,0.131950795246509,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.138908503069214,0,0,0,0,0,0,0,0.136980570842843,0,0,0,0,0,0,-0.0202264474880939,0,0,0.0202603258216463,0,0.12980717243383,0.0325479699976201,0,0,0,0,0,0,0.761139176978259,-0.0228570353315087,0,-0.0542966700587816,0.0372107666845016,0,0,0.0144040379814578
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,-0.115741500289521,0,0.130495978783824,0,0,0,0,0,0.227242093230108,0,0,0,0,0,-0.125447539466553,0,0,0,0,0,0,0,0.270138710671535,0,0,0,0,0.16469782285747,0,-0.0218931409036952,0,0,0.313068616526771,0,-0.00839068687237578,0,0,0,0,0
