,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.124665271833286,0,0,0.105996965836509,0,0,0.0770249501060181,0.0695587837543199,0,0,0,0,0,0.0403636706481378,0.0342394044718162,0.051874712406558,0,0.440594380042896,0,0,0,0,0.00364347282042541,0,0,0,0.0367339591462801,0,0,0.00036002134253788,0,0,0,0,0,0,0,0,0,0,0.107406223680146,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.192912077106856,0,0.0326609346667359,0.0968323934545162,0,0,0.157076317602743,0.0340722403599373,0.169271135486848,0,0,0,0,0.165086350763193,0,0,0,0,0,0,0.0134199398788454,0.278070653290723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.295952941837253,0,0,0.114249356648745,0,0,0,0,0,0,0,0,0,0.33224682938269,0.124434487299606,0,0,0,0,0,0,0,0,0,-0.114849360498964,0,0,0,0,0,0.0619330362994138,0,-0.00497774906395527,0.0857920315232924,0,0,0,0,0,0,0,0,0,0,0,0,0.0349193188378029,0,0,0
X601988.CH.EQUITY,0,0.376190284382731,0.319865072171317,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.117279632530756,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0796347416354785,0.119009312223536,0,0,-0.156800385046367,0,0,0,0.284905189121155,0.216085018804852,0,-0.0398776858931142,0,0.10551858052037,0,0,0,0,0,0,0,0,0,0,0,0,0.0605779273875468
X5.HK.EQUITY,-0.0777768979270969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665790057288232,0,0,0,0,0,0,0,0.0755656173656181,0,0,0,0,0,-0.172877582894674,0,0,0,0,0.0957174404815107,0.0244531262526046,0,0.250293532373478,0.13263107441362,0,0,0,0,0,0,0
X601658.CH.Equity,0.0176604492880582,0.218613451798786,0,0,0,0,0,0.0505667824741106,0,0,0.0692244357102924,0,0,0,0.354300554960273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671030968769036,0,0,0,0,0.0806010544318583,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895546388728315,0,0,0
X601328.CH.EQUITY,0.450826871336822,0,0.0847849491532859,0.0987991631290207,0,0,0,0,0,0,0.129508332033293,0.117356016849149,0,0,0.0660437098435078,0,0,0,0.0159982538297856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130015591415092,0,0,0,0,0,0,-0.0174493268630822,0,0,0,0,-0.0337084528057151,0.0164204846664823,0,0,0
X601318.CH.EQUITY,0.0525791580819192,0.0290277264351242,0,0,0,0,0,0,0,0,0,0.0270764546556446,0,0,0,0.0735060648911925,0,0,0,0,0,0,-0.00671382757686106,0,0.114316746146908,0,0.558258035728996,0,-0.100478935672099,0,0,0,0,0,0,0,0,-0.068662184434517,0,0,0,0.0201163006234722,0,0,0,0,-0.0815032043544378,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.16423897217008,0,0,0,0,0,0.76203995048348,-0.0494213695396046,0,0,0,0,0.0315936716548886,0.167088911646903,0,0,0,0,-0.150929091141457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231414547306092,0,0,0,0
X601166.CH.EQUITY,0.114176849532016,0.0224124998451397,0.0095175718577875,0,0,0,0.0782739286263704,0,0,0,0.0200248590201269,0,0.11202397312384,0,0,4.33680868994202e-19,0.408474129466574,0,0,0,0.152837247907848,0,0,0,0,0,0,0.0884674712657476,0,0,0,0,0,0,-0.0935854424750497,-8.67361737988404e-19,-0.0390587049968234,0,0,0,0,0.0387357586472718,0,0,0,0,-0.0641219244413824,0,0,0
