,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X601901.CH.EQUITY
X2388.HK.EQUITY,0,0,0,0,0,-8.67361737988404e-19,-0.168958502459819,0.0330789929914012,0,0,0,0,0.115730202789467,0,0.328084898981918,0,0,0,0,0,0.362653467821565,0,0,0,0,0,0,0,0,0,0,0.133840190242522,0,0,0,0,0,0,0,0,0,0,0.192145151460251,0,0,0,0,0,0,0.11805776756685
X601066.CH.EQUITY,-0.0252753830833872,0,0,-0.158154253785466,0,0.142221894557632,0.103195304668741,0,0.0859319902681574,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237148672416901,0,0,0,0,-0.0956579374226474,0,0,0,0.555685298782882,0,0,0,-0.0831037666679806,0,0.303527572546856,0,0,0,0,-0.0182100833176719,0.057874995674983
X601818.CH.EQUITY,0,0,0,0.0481018805308011,0,0,0,0,0,0,0,0.404259358580957,0,0,0,0.062814252929876,0,0,0,0.472488227115499,0,0,0,-0.0203868051103445,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0168268117202706,0,0,0,0,0,0,0,-0.0512345190802681
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269838223343312,0,0,0,0.0429546773693373,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.253431170546771,0.180518595497864,0.114896792873144,0,0,0,0.123859591197164,0,0,0,0,0,0,0,0,0,0.0232273734574739,0.067987183552045,0,0.0864541932252779,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0451253147283521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27111290452985,0,0,0,0,0.159425590284225,0.118914681882575,0.0190804594348467,0,0,0.248551546573959,0,0,0.112633575513374,0,0,0,0,0,0,0,0.052085563669854
X002142.CH.EQUITY,0,0,0.202112687703489,0.0751157875797714,0,0,0,0.0558722062773597,0,0.167056476088642,0,0,0,0,0.0752632286427692,0.17674849844022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0990011576461799,0,0,0,0,0,0,0.181251154547506,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105924194187525,-0.028458495219405,0,0,0,0,0,0,0,0,0,0,0.458376913620532,0,0,0,0,0,0.0302512594587631,0,0.164298860598484,0,0,0,0.251292374819339,0,0,0,0,0,0,0,0,-0.012884757737837,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0891282567516544,0.110940851894786,0,0.192516925135313,0,0,0,0,0,0,0.189618312492484,0,0,0,0,0,0,0.130181565829866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183395279999584,0,0,0,0,0,0.24828089386646,0,0
X300059.CH.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0638882731888494,0,0,0,0,0,0,0,0,0,0,0.164439627054456,0,0,0.0680815662355422,0,0.250291580021321,0,0,0,0.0243148994452998,0,0,0,0,0.210626728913848,0,-0.0526236524375319,0,0,0,0,0,0,0.126388857335164,0.109558076243096,0,0,0,-0.143371372657616,0
X2882.TT.EQUITY,0,0,0,0,0,0.0225478544008062,-0.146158113412212,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.212077973692149,0,0,0,0,0,0,-0.119174137485293,0,0,0,0,0,0,0,0,0.293690332756693,0,0,0,0,0,1.38777878078145e-17,0,0.540495826695969,0,0,-0.0115821313999224,0,0,0.204973237072374,0,-0.0178481841871662,0
X601336.CH.EQUITY,0,0,0.335431552773699,0,0,0,0,0,0,0,0,0,0,0,0,0.19807477814494,0,0,0.0896170129656601,0,0,0,0,0,0.0223406514698276,-6.93889390390723e-18,0,0,0.078554403750823,-1.38777878078145e-17,0,0,0,0,0.0460874064206219,0,0,0,0.156528902961564,0,0,0,0,0,0,0.0257053714646322,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0172871084973072,0.20320875027829,0,0,0,0,0,0,0,0,0.0558267430367215,0,0,0,0.34584596825766,0,0.117809937282562,0,0,0,0,0,0.101055606693203,0,0,0,0,0,0,0,0,0.117561506273758,0.0154855928178611,0,0,0,0,0.0629972313121041
X600999.CH.EQUITY,0,0,0.0662535047614096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120704199527425,0.0103959001941919,0,0,0,0,0.00132801070672212,0.153446066456396,0.28188282790383,0,0,0,0.0785784730794611,0.18898326453632,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0392880070967847,0,0,0,0,0,0,0,0.243948929216653,0,0,0,0.0446875321453146,0,0,8.67361737988404e-19,0,0,0,0,0.0185971327295653,0,0,0.0429188582710581,0,0,0,0,0.131646822538603,0,0,0,0.282751630940002,0.0743842793733699,0.0039394686602317,0,0,0.115629048745543,0,0,0,0.0227911081926744,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.187414092138824,0,0,0,0,-3.46944695195361e-18,0,0,0,0.127980611890085,0,0,0,0,0,0,0,0,0,0.326935811150247,0,0,0,0,0,0,0,0,0,0,0.44779468270541,0,0,0,0,-0.0159176734410849,0,0.249788036068111,0,0.0358424900493975,0,0,0,0.0403426061561763,0.0369571773829672
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.0122658049353054,0,0,0,0,0.106741917938284,0,0,0.0719539843733618,0,0,0,0,0,0,0.0872871460631185,0,0,0,0,0.427604154446213,0,0.057547507194936,0,0,0,0.208715185969042,0,0,0,0.0440571024747552,0,0,0,0,0.0259952749344002,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.0398635517511343,0,0,0,0,0,0,0,0,0,0.100369618598695,0,0,0,0,0.109993250180125,0,0.278433893048789,0,0,0,0.121637969908137,0.0419900789918816,0,0,0.251065130654754,0,0,0,0.102598211605435,0,0,0,0,0,0,0.00231590576926421,0,0,0,-0.0283031451446175,0
X2886.TT.EQUITY,0,0,0,0,0,-0.0317792629437246,0,0,-0.162969967286823,0.059717724213773,0,0,0,0,0,0,0,0,0,0,0,-0.0562839569087593,0,0,-0.0783317942208445,0,0,0,0,0,0,-3.46944695195361e-18,-0.0197761258175845,0,0,0,0,0,0,0,0.592939006067849,0,0.172915583215307,-0.0316163247409842,0,0,0.395316531545154,0,-0.0325315917243289,0
X2881.TT.EQUITY,0,0,0,0,0.00615648916593311,0,0,0.228877554231825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708757373944379,0,0,0,0,0,0.228970320006679,0,0,0,0,0,0,0,0.220864478282771,0,0,0.184527702030067,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0.0718176844205161,0,0,1.38777878078145e-17,0,0,0,0,0.335702591759666,0,0,0,0,0,0,0,0,0.0593056622195646,0,0,0,0,0,0,0,0,0.18513835216268,0,0,0,0,0,0,0,0,0,0.117250411685075,-0.0320996249890642,0.234421684398212,0.0650326246819995,0
X2891.TT.EQUITY,0,0,0.0558939466150628,0,0,0.031775785506232,0,0,0,-0.000865462205314067,0,0,-0.695462641359974,0,0,0,0,0,0.0444544474157423,0,0,0,0.107183033626926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66896016170391,0,0,0.381724656853346,0.0802869140766401,0,0,-0.0105570993368651,0,0,0.28954259663818,0,-0.0703802360277785,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0.00664971672920998,0,0,0,0,0,0,0,0,0,0,0,-0.256626139467033,0,-0.120789872798319,0.0704450601145708,0,0,0,0,0,0,0.80096378996211,0,0,0.242607600720833,0,0,0,0,0,0.0317859945091007,0,0,0,0,0.125268858485253,0,1.0842021724855e-19,0,0.0260417902530368,-0.208313200523104
X601881.CH.EQUITY,0,-0.156540932193758,0,0,0,0,0,0,0,0,0,0,0,0.195472750601032,0,0,0,0,0,0,0,0,0,0.112816156657741,0.065473589060587,-2.77555756156289e-17,0,0,0,0,0.236236575313465,0,0,0,0.026639137636839,0,0,0,0,0,0,0,0.0763177499875603,0.136016051618295,0,0,0,0,0.162936738012022,0.289911181819741
X600919.CH.EQUITY,0,0,0,0,0.0312242544719697,0.0147069907995105,0,0,0.0345172065578195,0,0,0,0.126625732520656,0,0,0,0,0,0,0.047525420261898,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.259407596533383,0,0,0.120806756030621,0.0659868977212398,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.247970117457358,0,0
X2884.TT.EQUITY,0,0,0,-0.0458191682003921,0,-0.104678753634653,0,0,0,0.0429230748966081,0,0,0,0,0.0568165474095475,0.40152397028158,0,0,-0.182876228513032,0,0,0,0,0,0,0,0,0.029522494444896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889565303678267,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0155953195249698,0,0,0,0,0.0483738012217128,0,0.0104052531580402,0,0.0357791154468337,0,0,0.120277550846196,0,0.352664233976678,0,0,0,0,0,0,0.116877475983295,0,0.0324078285093471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174187907939003,0,0,0,0,0,0,0,0
X601696.CH.Equity,-0.260323177172157,-2.77555756156289e-17,0,0,0,0,0,0,-0.0935277067726745,0,0,0,0,0,0.0418738261863307,0,0,0,0,-0.109393005275055,0.0598002088970739,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0742081743857928,0.0927081304901402,0,0,0,0,0,0,0,0,0,0,0.0495703277582343,0.212634174743683,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0.105049112074446,-0.0972891001179839,0,0,0,0.589559850623935,0.197407487059985,-0.249774733540311,0,0,0,0,0,0,0,0,0,0,0,-0.261686645644146,0,0,0,0,0,0,0,0,0,0.489913767079128,0,0,0,0,0,0,0,0,0,0,0.0702445443786543,0
