,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X601166.CH.EQUITY,0.121371290229585,0,0.139590967078318,0,0,0,0,0,0,0.13188786377906,0,0.286309266081973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370687154399933,0,0,0,0.12975315537223
X600000.CH.EQUITY,0,0,0,0,0,0,0.0227705343477859,0.115293632115966,0,0,0.276119619266228,0,0,0,0,0,0,0,0.166219873295724,0,0,0,0,0,0,0,0,0,0.178800377865728,0,0,0,-0.0410577337378569,0,0,0,0,0.130188138536932,0,0,-0.0444346280603358,0,0,0,0,0,0.194035548115484,0
X601319.CH.EQUITY,0,0,0,0,-0.211756133621133,0,0,0,0.0438157763463835,0,0,0,0,0,0,0,0,0.169045180124467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202180763449105,0.130687470830931,0,0,0,0,0.410417437942904,0,0.15803808446266,0,0,0,0,0
X11.HK.EQUITY,0,0.403694324954654,0,0,0.229052846629676,0,0,0,0,0,0,-0.028804620740238,0,0,0,0,0,0.271562954232684,0,0,0,0,0,0,0,0.276794178096726,0,0,0,0,0,0,0.0807479541018958,0,0,0,0,0,-0.0967102871137951,0,0,0,0.0528712944037488,0,0,0.145133233317032,0,0
X388.HK.EQUITY,0,0,0,0,0.00244278652815722,0,0,0.498909924578429,0.187894898280695,0,0,0.0542806490692907,0,0.0200317763144123,0,0,0.198073676289228,0,0,0,0,0,0,0,0,0,0,0,0.144969159388183,0,0,0,0,0,0,0,0.0272304219895625,0,0.113871166719572,0,0,0,0.0308771315455892,0,0,0,0,0
X601601.CH.EQUITY,0,0.069354192519073,0,0,0,0,0.0802694967994387,0,0.25172138369472,0,0,0,0,0.144644350312864,0,0,0,-0.0163602348119293,0.208701379887838,0,0,0,0,0,0,0.313234887682669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.286569600186629,0,-0.316804358777836,0.197708371970506,-0.349267514467434,0,0,0,0,0,0,0,0,0.374206967485861,0,0,0,0,0,0,0,0,0,0,0,-0.0513461708437676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123663977017677,0.381500669779679,0,-0.0227459339808023,-0.0462182704283664,0
X267.HK.EQUITY,0,0,0,0,0.00961822864868417,0,-0.174656842093699,0,0,0,0,0,0,0,0.278787470078457,0,0,0,0,0,0,0,0,0,0,0,0.142456907569481,0,0.210574227812404,0,-0.260170562181173,0,0,-0.166009861134292,0,-0.097822683193209,0,0,0.165814018957685,0,-0.0907797787667097,0,0,0.195194778741286,0,0.379600523200509,0,0
X600016.CH.EQUITY,0,0,0,0.165347739644706,0,0,0,0,0,0.0120355048635629,0,0.268110409925264,0,0,0,0.0946926068467406,0,0,0,0,0,0.0400664741039447,0,0,0,0,0,0,0.118437960058038,0.0078506015823478,0.0614520853741981,0.242399228769554,0,0,0,0,0,0,0.0632912877850711,0,0,0,0,0.00286370852577258,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.187806129872325,0.00666826540149081,0,0,0,0.000756258528586977,0.0642540533260803,0.0535986672547508,0,0,0,0,0.00199785322331474,0,0.0915395450775182,0,0,0.0134006426016934,0.142820073672166,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.128043961074356,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0108633770862205,0,0,0,0,0,0,0,0,0,0,0.0771170056916114,0,0,0,0,0.0174525360846177,0,0,0,0,0,0.132075426912851,0.110366309386493,0.0682846469045281,0,0.322020740692227,0,0,0,0,0.276018711500478,0,0,1.73472347597681e-18,-8.67361737988404e-19,0,0,0,0,0,0,-0.022535812795235,0,0.0399516222455521,0,0
X000001.CH.EQUITY,0,0.107105914741486,0,0,0,0.100121649515073,0,0,0.129935350061599,0,0,0,0,0,0.0371470304817662,0.0236902818435441,0,0,0.00855985804943806,0,0,0,-3.46944695195361e-18,0,0,3.46944695195361e-18,0,0,0.0689900543175912,0,0.224750622386681,0.131313592011958,0,0,0,0,0.0341035110240031,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.00498819463608406,0,0,0,0,0,0.0920946225443886,0,0,0.327773978611573,0,0,0,0,0,0,0,0,0.494293597829349,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.160202778317165,-0.0265667467148832,0,0.0246106131137413,0,0,0,0,0,0,-0.0466816909232659,0,0
X601688.CH.EQUITY,0,0,0,0,-0.00996498495070899,0,0,0,0,0,0,0,0,-0.0255468676470399,0,0,0,0,0,0,0.222996641567128,0,0,0,0,0.0660598038380933,2.16840434497101e-19,0,0,0,0,0,0,0,-0.0095881531829686,0.116974500086125,0,0,0,0.24872754027932,1.73472347597681e-18,0.11300522035133,0,0,0.249162764518341,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.157129841923273,-0.0374587127198869,0,0,0,0,0,0,0.159085157789391,0,0,0,0,0,0,0,0,0,0,0.0792377899450435,0,0,0,0.0218040893156074,0.348668797769107,0,0,0.125484789214504,0,0,0.0718140448297904,0,0.105389056623197,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.111061696960348,0.109151371226719,0,0,0,0,0.188301171191719,0,0.0995761128733467,0.0845866981475263,0,0,0,0.00444857646981262,0,0.27704213756651,0,0,0,0,0,0,0,0,0.0810718502333628,0,0,0,0,0,0,0,0,0,0,0.145790031882631,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148574787742014,0,0,0,0.312252675235983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640594847885675,0,0,0,0,-0.0960871343447865,0,0.572267069493562,1.38777878078145e-17,-0.00660470037081512,0,0,0,0.0244307196371607,-0.212162455592341
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0446683867095202,0.108731787292894,0,0,0,0,0.296869786234598,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0258972580635173,0.111090283720148,0,-0.0117444010244261,0,0,0,0,-0.00180633212203902,0.296422991445323,0,0,0
X601229.CH.EQUITY,0.0159104537648581,0.121499910965301,0,0,0,0,0.0463584083643251,0,0,0.0246347832752768,0,0.397442078519108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42387704739811,0,0,0,0,0,0,0.0614698231094012,0,0,0.0919379238071948,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.220151697029,0,0,0.296082848324494,0,0.0630292442580608,0.0583391679953254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165382268122939,0,0,0.107107466631447,0,0.00517737220656695,0,0,0,0.0866029562875657,0.0118353755979093,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0359397481024912,0,0,0.0672432947556486,0,0,0,0.146348627573157,0,0,0,0,0,0,0,0,0.277429806781061,0,0,0,0.121934201719127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263505604520449,0,0,0.0434742264466646,0,0.187980388495713,0,-0.112851267593008,0
X600015.CH.EQUITY,0,0,0.138827815891886,0,0,0,0.372857057499327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678062452334627,0,0.0989009838174888,0,0.0114417313113507,0.12703862043511,0,0,0,0,0,0,0,0,0,0,-0.200405818853682,-0.370412465018738,0,0,0,-0.0221836463723913,0,0,0,0,0
X000166.CH.EQUITY,0,-0.082091070424185,0,0,0,0,-0.00473285249510887,-0.00875027845595609,0,0,0,0,0.102082166746563,0.0839604798700851,0,0,0,0,0,0,0,0,0,0.208089975633787,0,0,0,0.0497973429196674,0,0,0,0,0,-0.00464407809223517,0,0,0.0861689055133473,0,-0.0133273020651974,0.344970948874196,0.314733460599117,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.377428902310908,0,0,0,0,0,0,-0.0765245181760922,0,0,0,0,0,-0.022418377950318,-0.0729827590525797,0,0,-0.178329819607887,0,0,0,-0.117236065550224,0,0,0,0,0,0,0,0,0,0,0,0,0.934279363803575,0.0688857819195912,0,0,-0.0723707001669239,0,0,0,-0.0745984233709478,0,0,0,0.159078680493346,0
X2881.TT.EQUITY,0,0,0,0,0,-0.231174325300768,0.155454047048126,-0.00655654987095681,0,0,-0.14175098364508,0,0,0,-0.162778636612878,0,0,-0.0606638002195639,0,0,0,0,0,0,0,0,0.0541806219669401,-0.00390337304988887,0,0,0,0,0,0.862377409371432,0,0,0,0,0.111638272529249,0,0,0,0.247536377213091,0,0,0.11279987122846,0,0
X002736.CH.EQUITY,0,-0.0631314013273452,0,0,0,0,0,0,0,0,0,0.0632927787867768,0.130738084086467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275399624424075,0.224679681574779,0,0,0,0,0,0,-0.00420821518269151,0,0,0,0,0,0,0,0.0143683601347143,0,0.511626523046212,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151707792672568,0.0928693215479128,0,0,0,0,0,0,0,0.510614079314833,0,0,0.0416559670431062,0.0312764870102442,0,-3.46944695195361e-18,0,0.355687635249901,0,0,0,0,0,-0.0642586397975069,-3.46944695195361e-18,0,0,0,0,0.0876124992986632,-0.0314678888494878,0.00443907605865251,0
X2886.TT.EQUITY,0,0,0,-0.34478760645802,0,0,0,-0.0922775952965634,0,0,0.0518699911961262,0.019490977496829,0,0.333907790969364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.300148263734083,0,0,0,0,0.140703283610914,0,0,-0.0371407309665877,0,0.274450763665169,0,-0.236726190553483,0,0.237686936416411,0,0,0,0.411306701721343,0
X2891.TT.EQUITY,0,0,0,0,0.0494933269516175,0,0,0,0,0,0,0.177123720351688,0,0,0,-0.0506346530666191,-0.00681979904928974,0.293411641792406,0,0,0,0,0,0,0,-0.0868430617480394,0,0,0,0,0,-0.00586629181939588,0,0,0.286287465728915,1.73472347597681e-18,-0.258564704147812,0,0,0,0,0,0,-0.0849400668982201,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144451915055629,0,0,0,0,0,0,0.391760724708796,0,0.1131749988492,0,0,0,0,0,0,0.353033392098023,0,0,0,0.137982970694319,0,0,0,0,0,0,0.089364333208203,0,0,0,0
X300059.CH.EQUITY,0,0,0,0.0407560256707704,-0.00728753824537818,0,0,0,0,0,0,0,0.221969399783547,0,0,0,0,0,0,0,0,0,0,0.0405465451979388,0,0,0.149282868679726,0,0,0,0,0,0.216811917843888,0,0,0.129808652812605,0,0,0,0,0,0.258385305227848,0,0,0.0466480398709394,0,-0.113692230125636,0
X601881.CH.EQUITY,0,0,0,0,-0.026334362528275,0,0,0,0,0,0,0,0,-0.0435089986518064,0,0,0,0.0620228611797043,0,0,0,0,0,0,0,0,0.0476317366303188,0.421054283749822,0,0,0,0,0.00391892316391064,0,0,0.166699956828094,0,0,0,0,0.277065601140315,0,0,0,0.0151904923744079,0,0,0
X600919.CH.EQUITY,0,0,0,0.101833978168066,0,0,0,0,0,0,0,0,0,-0.0324327542168425,0.116589015688158,0,0,-0.0644535808808042,0,0,0,0,0.0514148512719588,0,0.161422650884982,0,-0.138302977710971,0,0,0,0,0,0,0,0,0.113686723174734,0.188108133118325,0.0211541475859999,0,0,-0.0427617632912878,0,0,0.450886623472437,0,0,0,0
X601009.CH.EQUITY,0,0.0133782365273851,0,0,0,0,0.236787377270473,0,0,0,0.254267765680894,0,0,0,0,0,0.252494810261288,0.190866721768124,0,0,0,0.0901802449690904,0,0,0,0,-0.024657672416261,0,0,0,0,0,0,0,0,0,0,0,-0.0773576136180964,0,0,0,0.122270729275973,0,0,-0.0723015292778394,0,0
X600958.CH.EQUITY,0,0,0,-0.00228590680690225,0,0.0385497017662594,0,0,0,0,0,0,0,-0.0691239650689552,0,0,0,0,0,0,0.585281898728973,0,0,0,0,0,0,0.14964706408311,0,0,0,0,0.0271883928633111,0,0.0278014927314142,0.0568592943560633,0.130889566879733,0,0,0,0,0,0,0,0,0,-0.0326953910179324,0
X2884.TT.EQUITY,0.262655070047103,0,0,0.212383096115834,0.0824286330313305,0,0,0,0,0,0,-0.272603043890209,-0.0789717930764898,0,-0.0572941820941809,0,0,0,0,0,0,-0.109879383439129,0,0,0,0,0.245731228628373,0,0,0,0.118488257635631,0,0,0,0,0,0,0.229621581224362,0,0,0,-0.254801860217288,0,0,0,0,0.519354374158916,0
X2892.TT.EQUITY,0,0,0,0,0,0.261240630031467,0,0,0.0525640933781075,0,0,0.234267354441344,0,0,-0.238960285835127,0,0,0,0,0,0,0,0,0,0,0,0.154011559327657,-0.116428140052443,0,0,0.0480410978974081,0,0,0,0,0,0,0.299770399323808,-0.0300588362694901,0,0,0,-0.0885336581468822,0,0,0.450577538326192,0,0
X000069.CH.EQUITY,0,0,0,0,0,0,0.285784661718457,0,0,0.334565973813908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220653706044918,0,0,0,0,0,-0.106171333878965,0,0,0.263149167989338,0,0,0,0,0,0,0,0,-0.16591465928161,0,0
