,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X601838.CH.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.0960383842503563,0,0.209962618183094,0,0,0.19826672371827,0,0,0,0.026698428913712,0,0,0,0,0,0.0389261910868798,0,0,0,0,0.300919014919037,0.149479909988878,0.082983739873467,0,0,0,0,0.0907867747376776,0,0,0,0.0224973130787672,0,0,0,0,0,0,0,0,0.0792439237646287,0,0,0,0,0,0,0,-0.106360612382537
X601939.CH.EQUITY,0,0,0.165190578866642,0,0.0647110798124227,0.1464690130604,0,0,0.262869748548508,0.0352085529582378,0.0981379904338308,0,0,0,0,0.128278237726457,0,0,0,0.110449841239134,0,0,0,0,0.127151525743257,0,0,0,0,0,0,0,0,-0.101155918519559,0,0,0.00661692123065024,-0.106090010363241,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.104769261649931,0,0,0.0150688015931991,0,0,0,0,0,0,0,0,0,0.568190919369829,0.0163688068384472,0,0,0,0.159398046399971,0,0,0,0,-0.0517890287688645,0,0,0,0,0,0.0585377256814621,0.0656954200746215,0,-0.144187658506703,-0.110204994168569,0.132456669159889,0,0,0,0,0.0926524568973136,0,0,0,0,0,0,0.0694272785476848,0,0,0
X601988.CH.EQUITY,0,0.456248472219453,0.434233704332339,0,0,0,0,0,0,0,0,0,0,0.104550113946276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111718493997748,0,0,-0.128436199256552,0.0970002055546096,0.112655387387659,0,0,0,0.171117041526495,0,-0.0391180490278869,0,0.0408480349079599,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.160636297800132,0,0,0,0,0,0,0,0,0,0,0,0,0.639702747652563,0,0,0,0,0.214255125083565,0,0,0.164812089111057,0,0,0,0,0,0,-0.0925637466638562,0,0,0,0,0.278772711552026,0,0.0796987967584207,0.00455374587110923,-0.0196722106817381,0,0,0,0,0,0.0138720544786514
X601658.CH.Equity,0.0280428577238212,0.233707336558496,0,0,0,0,0,0.0291780418511454,0,0,0.10085467708983,0,0,0,0.296933582607942,0,0,0,0,0.0535665507049804,0,0,0,0,0,0,0,0,0,-0.0870102399789721,0,0,0,0,0.093478003416335,0,0,0,0,0,0,0,0,0,0,-0.0860914413203068,0,0,0,0
X601328.CH.EQUITY,0.165016647344932,0,0.00783360758214584,0,0,0,0,0,0,0.0854887243465726,0.0606427124564329,0.199422653590385,0,0,0.303672481510388,0,0.00824510987631023,0,0.119283731627517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392089695102484,0,0,-0.0508606495376422,0,0,0,0,0,0
X601318.CH.EQUITY,0.042770269475394,0.0508007631534564,0,0,0,0,0,0,0,0,0,0.0215332175957788,0,0,0,0.0610329473715082,0,0,0,0,0,0,0,0.152104687626633,0,0,0.539620025551135,0,0,-0.0928170389720231,0,0,0,0,0,0,0,-0.0596250319114912,0,0,0,0.0282071005415994,0,0,0,-0.0917342792897426,0,8.67361737988404e-19,0,0
X600036.CH.EQUITY,0,0,0,0.077753414587295,0,0,0,0,0,0,0,0.213604819877218,0,0,0,0,0.794423099530705,-0.173146229909578,-0.175568917212261,0,0,0,0,0,0.0565108447625591,0,0,0,0,-0.0597771227153238,0,0.020105646996716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199761007792442,0,0,0
X601166.CH.EQUITY,0,0.0628391845722366,0,0,0,0,0.259328146546576,0,0,0,0.0193937021885455,0,0.123424941694045,0,0,0.0336896873978741,0.292563945446093,0,0,0,0,0.0734510219972396,0,0,0,0,0,0.0316667708097526,0,0,0,0,0,0,-0.00697067390733669,0,0,0,0,0,0,0.0222201551129345,0,0,0,-0.079835420362441,0,0,0,0
