,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0,0.814766511606251,0,0,0,0,0,0,0,0,0.155359993483574,0,0,0,0,0,0,0,0,0.160422540056472,0,0,0,0.0998780425784273,-0.376329818338948,0,0,0,0.0126662773225109,0,0,0,0,0,0,0,0,0,0.00552111079797387,0,0,0,0,0,0,0,0,-0.0313826960046494,0
X601288.CH.EQUITY,0.0722303575008361,0,0.394979629692608,0.134182622227712,0,0,0.0617737382504478,0,0,0,0,0,0,0,0.0496234545172345,0.00520714525690164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100804409892631,0,0,0,0,0,0,-0.398716795508061,0,0,0,0,0
X601939.CH.EQUITY,0.264360849084076,0.145516133653258,0,0.106841175683809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190068821343613,0,0,0,0,-0.0316313689585111,0,0,0,0,0.254340534027724,0,0,0,0,0,0,0,0,0,0.0428627450751682,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.166842096364194,0.0278127351127378,0.494023006264565,0,0,0.184409062136076,0.129259553742936,0,0,0,0,0,0,0,0,0,-0.0672627720816207,0,0,0,0.0653244646507739,0,-0.13088435117392,0,0,0,-0.133637877836627,0.00931739717222643,0.083058374748502,-0.0616429123625163,0,0,0,0.0951995219780581,0,0,0,8.67361737988404e-19,-0.0150868744351018,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0.315762836106777,0,0,0,0,-0.0635230826772473,0.278044845741991,0,0,0,0,0,-0.249633147248049,0,0,0,0.0357700079493873,-0.415258797602114,0.0386262966269529,0,0,0,0,0,0,0,0.276955296540857,0.310370503005487,0,-0.0460579688964373,0,0.440157121240663,0,0,0,0,0,0.291445407114517,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.456310117792246,0,0,0,0,0,0,0,0.303291302275581,0,0,0.08523822119233,0,0,-0.264806515219229,0,-8.67361737988404e-19,0.0304194634791301,0,0,0,0,0,0.117460885764585,0,-0.0890238279001114,0,0,0,0,0,0,0,0.0205995463982718,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.496441042582639,0.0713850060784404,0,0,0,0,0,0,0,0.036050083928267,0,0,0,0,0,0,0,0,0,0.00828129377756849,0,0.0682106688573681,0,0,0.0803241310878186,0,0,0,0,0,-0.100780419821927,0.0224678954515023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544981399493456,0,0.10179348932261,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897409720376728,0.323518927392539,0,0,0,0,0,0.334757390344918,0.161992805715909,0,0,0.127926000842723,0,0.0681854721778333,0,0,0,0,0,0,0.0297007750000483,-0.0739876908226147,0,0,0,-0.0214700208499597,0,0,0,-0.285474065626997,0,0,0,0,0
X600036.CH.EQUITY,-0.0791385097403101,0,0,0,0,0.158613366368558,0,0,0,0.0972103338705219,1.38777878078145e-17,0,0,0,0.0747671194080866,0,0.783522893037562,0,-0.119037911064493,0.0933649690973972,0,0,0,0.0443875591055812,0,0,0,0,0,0,0,0,-0.151664244999281,0,0,0,0.0284782352073821,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0.258239951263619,0.451583305148426,0,0.111040651230367,0,0,0,0,0,0,0,0.153789093616546,0,0,0,0,-0.0436447681200631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379884417371641,0.127293316813198,0,-0.126400293726254,0.136027178386208,0.110608319918394,0,0,0,0,0,0
