,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY,X5880.TT.EQUITY,X601901.CH.EQUITY
X000001.CH.EQUITY,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.218571467910972,0.0747429824496507,0.148219073936312,0,0,0,0.113944081007312,0,0,0,0.000845015590074569,0,0,0.185845129150506,0,0,0.161738228509741,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0424271222123169,8.67361737988404e-19,0.131408741434718,0,0,0,0,0,0.000544471752913987,0,0
X11.HK.EQUITY,0,0,0,0.0973486913326712,0.0496641983627796,0,0,0.372021528734036,0,0,0,0,0,0,0,0,0,0,0,0.353776319572268,0,0,0.0450110882521075,0,-0.0501887269888182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680623298463068,0,0,0
X601601.CH.EQUITY,0,0,0.253555669322501,0,0,0,0,0.13229441169539,0.125560268587892,0.0198488260759414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195872118770267,0,0,0,0,0,0,0,0,0,-0.0176915019454199,0,0,0,0.439781874556963,0,0,0.0660931416672599,0,0,0
X601319.CH.EQUITY,0,0,0.0686383072732845,0,0,0,0,0,0,0,0,0,0,0,0.102875237584561,0,0,0,0,0,0,0,0,0.15775260980767,0,0,0,0,0,0,0.190995982655518,0.022080135999904,0,0,0,0,0,0,0,0,0,0.3495437555165,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657367032143601,0,0,0,0,0.0854700615346787,0.586092224682236,0,0,0,0,0,0,0,0,0,0.102238127190831,0,0,0,0.0298360156273588,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.0121485711994863,0,0.193632205735358,0,0,0,0,0,0.0488266952105795,0,0.00495598930664988,0,0,0.47971804351814,0,0,0,0,0,0,0.10150951127226,0,0,0,0,0,0,0.0068526799024692,0,0,0,0,0,0,0,0.113894215801303,0,0,0,0,0,0,0,0,0,0.0671360869614133,0,0
X600016.CH.EQUITY,0,0,0.022203691607242,0,0,0.0818513704197381,0,0,0,0,0.393733259715473,0,0,0,0,0,0,0,0,0,0,0,0.0726990868820286,0,0,0,0.122227288314117,0,0,0.0493448096275927,0,0.0958276412937956,0,0,0,0,0,0,0,0,0,0,0.0878092450197648,0,0,0.103687238143311,0,0,0,0
X601998.CH.EQUITY,0,0,0.267840524503266,0,0,0,0,0,0,0,0.022577499222959,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0622677202573333,0,0,0,0.0987180566017381,0,0.022136413194501,0,0,0,0.329861061895125,0,0,0,0,0,0,0.0140644045989329,0.192463771553194,0,0,0,0,0,0,-0.06084802236584
X267.HK.EQUITY,0,1.73472347597681e-18,0,0,0.330846608582578,0,0,0.0526852375189092,0,0,0.266969403618343,0,0,0,0,0.074337556830158,0,0,0,0.0583770143897273,0,0,0,0,0,0,0,0,0,0.0346401284405883,0,0,0,0,0,0.00812676232285475,0,0,0,0,0,0,0.0665901528670357,0,0,0,0,0,0.0784299236346483,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.360686530421317,-0.111906188599929,0,0,0,0,0,0,0.00205248152434455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769544886711514,0,-0.0305057381214552,0,-0.167125148552393,0,0,0,0,0.203223093097978
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0838573642920242,0,0,0,0,0,0,0.245846883133355,0,0,0,0,0,0,0,0,0.0138446050682934,0,0,0,0,0,-0.0236537947718717,0.18251347722603,0,0,0,0,0,0,-0.209642634055712,0,0,0,0,0,0,0,0,0,0.757806979480276,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186259071157225,0,0.0650292689626011,0,0,0,0,0,0.00554261461785727,0,0,0,0,0.0591810396823256,0,0.0927855106714349,0,0,0.120111818707604,0,0,0,0.173894236892946,0,0,0,0,0,0,0.224336576690338,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0234043528196368,0,0,0,0,0,0,0.0886636401999192,0.37991164032346,0,0,0,0,0.00379364635219044,0,0,0.10187205706575,0,0,0,0,0.208144493126601,0,0,8.67361737988404e-19,0,0,0,0,0.186339269212007,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.302674982294407,0,0,0,0,0.48440646300404,-0.00329930087175345,0,0.0457286561940537,0,0,0,0.0564421547811975,0,0,0,0,0,0,0,0,0,-0.00809726075372664,0,0,0,0,0,-0.137196916119688,0.383924073379249,0,0,0,0,0,0,0,0,0,0,0,0,-0.102691775603598,0,0,-0.153250151793802,0.0502957347703104,-0.130612461156768,-0.131044943060104
X600837.CH.EQUITY,0,0,0.103498370969928,0.0217615951548758,0,0.0275151588023052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235441095888737,0.142672642127046,0,0,0,0,0,0,0,0,0,0.200187371909254,0,0,0,0.112961579992387,0,0,0.13281078757032,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.147304026540474,0,0,0,0,0,0.0583168637574368,0.0995410250940413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181486884596308,0,0,0,0,0.215941912872001,0,0,0.135757808157904,0,0,0,0,0,0.0568286788561471,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118812920096115,0,0,0,0,0,0.0452704929673117,0.0518231391485247,0,0,0.0451861333161406,0,0,0,0,0,0,0.498258657056424,0.131869953754005,0,0,0,0.131201085394521,0,0,0,0,0,0,0,0.0676998238131931,0,0
X601229.CH.EQUITY,0.0722147076376779,0,0.301655312051191,0,0.15593726531045,0,0,0,0,0.128022703089298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126151739286714,0,0,0,0,0,0,0,0,0,0,0,-0.186769671395059,0,0,0,0.0500993694782063,0,0,0,0,0.155904248625484,0,0.149008937829036
X601169.CH.EQUITY,0.110867631558551,0,0,0,0.0790663896884136,0,0,0,0,0,0.32976783694749,0,0.0979725804459088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417710677303765,0,0,0,0,0,0.12934332648226,0.130215791146244,0.011184732994373,0,0,0,0,0.073126545440901,0,0
X600999.CH.EQUITY,0.0618324328155345,0,0,0,0,0.0290764075216775,0,0,0,0.00756094029962679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441612787305186,-0.154649546912046,0,0,0,0.0223917603131884,0,0,0,0,0.113329746785265,0,0,0,0.146004985706918,0.134191497204445,0.0733842997232772,0,0,0,0,0,0,0.0103394829420661
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.434707616261221,0,0,0,0.00758197177953832,0,0,0,0,0,0,0,0.126369134193642,0,0.00193493332822441,0,3.46944695195361e-18,0,0.269625232931017,0,0,0,0,0,0,0,0,0,0,0,0.0133777547668816,0,0,0.0458165846038328,0,0.0185583390423124,0,0.0364031010101014
X2881.TT.EQUITY,0.33192061541303,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0283691044930923,0,0,0,0,0,-0.0358856146752592,0,0,0,0,0,0,0,-0.0756038198786861,0.00212233398857864,0,0,0,0,0.388327916500677,0.439368014582875,0,0,0,0,0,0,0,0,0,0,0,0,-0.316654104827795,0.0218799969988025,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508470342215537,0,0,0,0.126377786863118,0.242656824296001,0,0,0,0,0,0.0529090427324124,0.0357251764265476,0,0,0.0741791016856695,-0.0148609610160339,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.0497608269870987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076690195467568,0,0,0,0,0,0,0,0.156251825965234,0,0,0,0,0,0,0,0,0.159287489139443,0,0,0,0.336491908342754,0
X2886.TT.EQUITY,0,0,0,0,0.276408423856724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260597461992046,0,0,0,0,-0.120938746137462,0,0,0,0,0,-0.311003407200942,0,0.224303717187797,0,0.227476578818099,0,0,0,0,0.312648839272668,0,0.371598918383523,-0.0246392924817557,0,-0.388221387026702,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577030272268323,0,0,0,0.0685658430562037,0.823797006673901,-0.0342391368362435,0,0,0,0,0,-0.00399306697378688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0820260184288465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15293513196197,0,0,0,0,0.0983927207456617,0,0,0,0,0.237239187922361,0,0,0.134659007224314,0,0,0,0,0,0,0.0402056649197879,0,0.331881263220765,0,0.0931843495198604,0,0.0158872910344645
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0188146801198006,0,0,0,0,0,0,0,0.0162845039110658,0.21170813622557,0,0,0,0,0.11503022638123,0,0,0,0.0541400486506626,0,0,0,0.143864081875251,-1.73472347597681e-18,0.0728067938234424,0,-0.0611305871007986,0.374157539731797,0,0,0,0,0,0.0692192131043787,0,0,0,0.0465073989004992,0,0,0
X601916.CH.Equity,-0.0931793399283353,0,0,0,0,0,-0.432981153032069,0,0,0,0,0,0,0.0751449959219115,0.23752020601977,0,0,0,0,0,0,0.781455296840978,0,0.113436141327471,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.16727864526899,0.109130996752719,0,0,0,0,0,0,0,-0.0118134796012101,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.322367914031942,0,0,0,0,0,0,0.298481935830361,0,-0.0677688676193481,0,0.0699328213067677,0,0,0.380999007386949,0,0,0,0,0.124689421628176,0,0.129952335355243,0,0,0,0,0,0,0,0,0,-0.533252952652694,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609580519943068,0.102789381959484
X2884.TT.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0.109954268285287,0,0,0,0,0,0,-0.0809142746581994,0,0,0,0,0,0,-0.145982406982916,0.0331412518376138,0.288962807841136,0,0,0,0,0,0,0,0,0,0,0,0,0.130709957437339,0.517323615348167,0.0910221556044034,0,0,0,0,0,0,0.127694765625274,0,0,0
X600919.CH.EQUITY,0,0,0.131578430569003,0,0,0,0,0,0,0.150167834177487,0.112747377002344,0.116555252234834,0,0,0,0,0,0,0,0,0.198477635559253,0,0,0,0,0,0,0,0,0,0.0738807482537367,0,0,0,0,0,0,0.016922629448356,0,0,0,0,0,0,0,0,0,0,0.202656156165849,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414867655788778,0.420904493131843,0,0,0,0,0,0,0.135841497609506,0,0.0685906369791764,0,0,0,0,0,0,0.0587456194956688,-0.208210042502491,0,0,0.654946110161759,0
X601009.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0155900300169706,0.101977964647606,0.0234775805979377,0,0,0,0,0.0280204708518143,0,0,0,0,0.216212070910283,0,0,0,0,0,0,0.117573346855856,0.260844749600381,0,0.17703222260028,0,0,0,0,0,0.0483842964206114,0,0,0,0,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0322471572431221,0,0,0,0.239176452402459,0,0,0,0,0,0,0,0,0.227458957987323,-0.031686822699703,0,0,0,0,0,0,0,0,0,0,0,-0.167196472736173,0,0,0.0776709085497675,0,0,0,3.46944695195361e-18,0,0.467895867701639,0.0661849685424176,0.0561330374487991,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.131078235276651,0,0,0,0,0,0,0,0,0,0,-0.117815916704029,0.961115716636487,0,0,0,0,0.108094616923164,0,0,0,-0.0576516339513118,0,0,0,0,0,0,-0.169356651119207,0,0,0,0,0.0978046568558537,0,0,0,0,0,0,1.38777878078145e-17,-0.0663378796238255,0.264443727241988,0
