,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0.00856380976913463,1.38777878078145e-17,0,0.0268173588872302,0.0368064360532648,0,0,0,0.0355214929609331,0,0.312458669881225,0,0,0,0,0,0.181594048977963,-0.113189348373881,0.0783883580205147,0.124268024382922,0,0,0,0,0,0,0,0,0.0642871187919441,0,0.176766356513467,0,0,-0.0275136908537493,0,0,0,0,0.0434765181445967,0,0.0279273031696929,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0757137230144302,0,0,0,0,0.236576542048727,0,-0.00708774882396431,0,0.411745453451019,0,0.0456516325527613,0,-0.0437859057446824,0,0,0,0,0.0727327194018244,0,0,0.101818700661308,0,0,0,0,0,0,0,0,0,0,0,0.0610782293277165,0,0,0,0,0,0,0,0,0,0,0.0302430633982717,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0326905295046283,0.00672387667722111,0,0,0,0,0,0,0,0,0,0,-0.00697367059007447,0,0,0.345293463639505,0,-0.382231175215813,0,0.305461900330747,0.197359081407123,0,0,0,0,0,0,0.116780003418224,0.23354554861715,0,0,0,0,0,0.1552231147713,0,0,0.115861017848674,0.00867109558223259,0
X601601.CH.EQUITY,-0.0754756509257882,0,0,0,0,-0.133308668572333,0.123215154877052,0.241584472154838,0,0.274613125920045,0,0,0.0378801835969531,0,0.276547097585986,0,0,0,0.0942718518423099,0,0,0,0,0,0,0,0,0,0.171112973345757,0,0,0,0,0,-0.076480417974025,0,0,0.0890714450707928,0,0,0,0,0.0383162125637722,0,0,0,0.0654183205457541,0
X388.HK.EQUITY,0,-0.160377989123236,0.043797170211162,0,0,0,0,0,0.673704187027681,0,0,0,0,0.263913068771144,0,0,-0.191762532844669,0,0,0,0,0,0,0.073068917305753,0,0,0,-0.248075267404616,0,0,0,0.140491490439892,0,0,-0.0454263873868238,0,0,0,0,0.0061868730535379,0,0,0,0,0,0,-0.0791362226011341,0
X11.HK.EQUITY,0.203683703624699,0,0,0,0.109138411969022,0,0,0,0.242886620354191,0,0,0,0,0,0,0,-0.0330668944152798,0,0,0,0.454011143129709,0,-0.175192034570219,0,0,0.0587992172053391,0,0,-0.0567875065591386,0,0,0,0,0,-0.146882508630189,0,-0.0209269133317756,0,0,0,0,0,0,0,0,0,0.0688957735632129,-4.33680868994202e-19
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116607631366368,0,0,0,0,0,0,0,0.0537759771075828,0.142813681358114,0,0,0,0,0,0,0.0591700407668618,0,0,0.32274857643882,0,0,0,0,-0.121841858916714
X601998.CH.EQUITY,6.93889390390723e-18,0,0.0846739144942412,0,0,0,0,0,0,0,0,0,0.00996907684078609,0,0,0,0,0,0,0.327410733191339,0.0465340277274005,0,0,0,-0.215147502486282,0,0,0,0,0,0.0387615629840798,0,0.322903142078163,0,0,-0.0503097376511486,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,-0.0446940946583125,0,0,0,0,0,0.0457405276877605,0.171076238591343,0,0,0,0,0,0,0.634898798290947,0,0,0,0,0,-0.079560949691571,0,0.24085528181466,-0.0299622475893265,0,0,0,0,0,0,0,0,0,0.021026668558017,0,0,0,0,0.0238514387658593,0,0,0,0,0,0,0.103002325327369,0.153364024911579
X600016.CH.EQUITY,0,0.0400523279381208,0,0,0,0,0,0,0,0,0.174308587809907,0.30769727113614,0,0,0,0,0,0,0,0,0,0,0,0.0329017374825009,0.0234935997668759,0,0,6.93889390390723e-18,0,0,0,0,0.187097692578423,0.0587584146495456,0,0.00969782015674432,0,0,0,0,0,0,0.0593682606164206,0,0,0,0,-0.023950702775577
X2388.HK.EQUITY,0,0,0,0,0.0629217212427892,-3.46944695195361e-18,0,0,0.0728537510363778,0,0,0,-0.0678598367313938,0,0,0.592134680678974,0,0,-0.048093225580514,0,0,0,0,0,0,0,0,0,0,0,0,0.168673140621478,0,0,0,0,0,0.186430512192191,0,0.15528859924217,0,0.162019215715859,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0414333883934185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779296406468456,0,0,0.0155560657716549,0,0,0,0,0.1280093682154,0.3400445437857,0,0,0.0846754564013449,0.0166595613426593,0,0,0.0112058358014165,0,0,0,0,0,0,0.119786371323322,0,0.130440405662193,0,0,0,0,0.0772136363655295
X601818.CH.EQUITY,0,0,-0.0309421625760177,0,0,0,0,-0.0998262136892513,0,0,0,0.227297999636852,0,0,-0.209895762801395,0,0,0.367745087882663,0,0,0,0,0,-0.17888434979986,0,0,0,0,0,0,-0.14544354305759,0,0.231547934602231,0,0,0,0,0,0,0,0,0,0,0,0.155902013861408,0.0918714205840453,0.0547300571206459,0
X002142.CH.EQUITY,0,0.055080360206903,0,0,0,0.243727519113052,0,0,0,0.0142032344981139,0,0,0.13382072472432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213587736151126,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0462731646595717,0.0408540024576199,0,0.101314515981224,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.000444480418189513,-6.93889390390723e-18,0,0,0,0,0.0227334873717671,0,-0.239925486857558,0,0,0,0,0,0,0.123464212029122,0.178463979952792,0,-0.0573523781692928,0,0.0870588051556789,0,0,0,0,0,0.473135963253161,0.0841557505810649,0,0,0.180118458627796,0,0,0,0.0237843966540964,0
X601688.CH.EQUITY,0,0,0,0,0.0458298174563066,0,0,-0.260856356060879,0,0,0,0,0,0,-0.14447057973893,0,0,-0.387733591956601,0,0,0,0.684248099122918,0,0,0,0,0.163411271452085,0,0,0,0.0853348861814456,0,0,0,0,0,0,0,0,0.0371151956195281,0,0,0.307034555668679,0.0384896039251476,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500110696745793,0,0,0,0.0259682015937401,0,0.079610237610799,0,0,0.0750422762047085,0,0,0,0,0.381351372269571,0,0,0.142443987546763,0,0.06556839922645,0,0.285049081191777,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.053331773839435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352888041178979,0,-0.0829632975246725,0,0,0.167034295962482,0,0,0,0,0,0.101531109224178,0.21187874650036,0,0,-0.0724018086999311,-0.0419053412460589,0.16216700925508,0.104809407462593,0,0,0.244872488221037,0,0,0,0,0
X601229.CH.EQUITY,0.243057175581845,0,0.141689321441791,0,0,0,0,0,0,0,0,0,0.254292315886596,3.46944695195361e-18,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.239319688581713,0,0.149411662698952,0,0,0,0,0,0,0,0,0,-0.093749679064866,0,0,0,0,0,0,0,0,-0.216708954681656,0,0.0314218561256298
X601336.CH.EQUITY,0,0.0272675547602374,0,0,0,0,0.14542289570455,0,0,0,0,0,0.0938549572368711,0,0,0,0,0,0,0,0,0,0,0.180331181859628,0.163559248738583,0,0,0,0,0,0.13752035929768,0,0,0.269854624049457,0.433287574476446,0,0,0,0.184120815758049,0,0,0,0,0,0,0,0,-0.315418964959731
X2882.TT.EQUITY,-0.0981920303390429,0,0,0,0.0159063213588364,0,0,0,0,0,0,0,0,0,-0.00270660782665702,0,0,0.122487916263949,0,0,0,0,0,0,0,0,0.0329630123247076,0,0,6.93889390390723e-18,0,0,0,0,0.310173279832748,0.0709271918905554,0,0,0,0,0,0,0,0.0547445504005415,0,0,0.0645411607082774,0
X601169.CH.EQUITY,-0.0624251325642723,0.0624652799760393,0,0,0.00625638601102979,0.201262477110028,0,0,0,0,0,0.171575130485637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480211721172968,0,0,0,0,0,0,0.667258974113219,0,0,0,0.0834877066748434,0,0,0,0.00982895891572907,0,0,0,0,0,-0.0376951995681077,0
X600015.CH.EQUITY,0,0,0,0,0.0989287121950005,0,0,0,0,0,0,0,0.0165947284049084,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.454941133183259,0,0,0,0,0.140502795955115,0,0.0750432149720727,0,0.228110157947888,0,0,0.0363327469160048,0.027094051171815,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16397395397953,0.0455254190076268,0,0,-0.0259261643090469,0,0,0,0,0,0.0104431083019514,0,0,0,0,0,0.123626414991439,0.0161110808654646,-0.00577827203890851,0,0.63721301219603,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.065902932877996,0,0,0,0,0,0,-0.0603407553959932,0,0,0,0,-0.281995406101263,-0.119214474845896,0,0,0,0,0,0,0,0,0,0,0,-0.185420448180921,0,0,-0.0431468289617598,0.346586345560779,0.577837653840243,0,0,0,0,0,0,0.0269894975457459,0,0,0,0,0,0,0,0,0.290382651849077,0
X600999.CH.EQUITY,0,0,0,0,0.0666800145085118,0,0,0,0,-0.11708439996248,0,0,0,0.271251132045176,0,0,0,-0.17254069515615,0,0.121406053178838,0,0,0,0,0,0,0.414880123829966,0.093275537132842,0,0,0,0,0,0,0,0,0.155710366451813,0,0,0,0,0,0,0,0,0.0104008786347449,-0.129304090911884,0
X2891.TT.EQUITY,0,0,0.248708062831487,0,0,0,0.0860429105747555,-0.0114490350272767,0,0,0,0,0.00218529794033285,0,0.0251390502491515,0,0,0,0,0,0,0,0,0.10581233023818,-0.0557630839042117,0,0,0,0,0,0,0.181707177646253,0,0,0,0,0,0.236938678199743,0,0,0,0,0,0.0750206978782623,0,0,0.363571465731236,0
X2886.TT.EQUITY,0,-0.0746246089604734,0,0,0,0,0,0.180119512499058,0,0,0,0,-0.0515346976349276,0,0.0256163093303281,0,-0.0634906716185993,0,0,0,0,0,-0.0248445854639789,8.67361737988404e-19,0,0,0,0,0.122365307951112,0,0.268844489077749,0,0,-0.0957318766556601,0,0,0.360585095707484,0,0,0,0,0,0,0,0,0,0,0.287407321345575
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207187993693412,0,0,0.198180251259314,0,0,0.0410084637067046,0.0115571310583391,0.221976844576946,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.273000511235278,0,0,0,0,-0.0589911654706557,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.230620296535646,0,0,0,0,0.0429067144114387,0,0,0,0,0,0,0,0,0,-0.0920456225507571,0.0911063600447018,0,0.0748902072293766,0,0,0,0,0,0.381759393787254,0,0.101310077045832,0.0388370148395947,-0.115344896664673,0,0,0,0,0,-0.0558623979999791,-0.0363052788798055,0.060291141824338,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152333164356748,0,0.0540690875420186,0,0,0,0,0.359504470101233,0.0312646338756314,0,0,0,0,0.164555343324201,0,0,-0.034964073934126,0,0,0.126756995262676,0,0,0,0,0.125156432267839,0,0,0,0,0.0807285940937666,-3.46944695195361e-18,0,0,0
X600919.CH.EQUITY,0.000354466095629558,0,0,0,0,0.0808058660414771,0,0.0575934385872282,0,0,0.137686309894161,0,0,0,-0.0521246357491636,0,0,0,0,0,0,0,0,0.0766076530197348,0,0,0,0,0,0,0,0.320536712187956,0,0,0,0,0,0,0,0,0,0,0,0,0.12910833165038,-0.0233155161320125,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0.118437191716691,0.00885814488543366,0,0,0.0476145300346693,0,0,0,0.0309781207579178,0,0,0,0,0.453243448304177,0,0,0,0.00791928745569162,0,0.0212761845923611,0,0,0.0565767184814219,0,0,0,0,0,0,0,0.143173753859848,0.0589592554195154,0.191351965511674,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.0585853124146257,0,0,0,0,0,0,0,0,0,-0.164005246460761,0,-0.162028414149671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911569729836097,0,0,0,0.274713395086982,0,0.0959186988757594,0.0200542449618988,0,0,0.187818024033905,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.158873294446738,0,0.358404407429751,0.0322700418840928,0,0,0,-0.0281112281667351,0,0,0,0,0.238511501041561,0,0,0.00408270972704573,0,0,0,0,0,0,0.102727422210124,0,0,0,0,0,0,0,-0.0498334395154705,0,0,0,0,0,0,0,0,-0.0400657779325109,0,0.0507861687599212,0,0,0,-0.040471274239228,0.251241948146045,0
X601077.CH.Equity,0,0,0,0,0,0,0,-0.37098790387757,0,0,0,0,0.313450069242877,0,0,0,0,0,0.180991487243677,0,0,0,0,0,0,0,0,0,0,0,0.0317260976269219,0,0,0,0,0.0160533423553906,-0.0106265333709656,0,0,0.153129939687938,0,-0.397529173331051,0,-0.00397514650721113,0,0,0,0
X2892.TT.EQUITY,0,0,-0.0908429263746289,0,0,-0.114953081940993,0,0,0,0,0,0,0,0.0738910107840918,0,0.204577296378964,0,0,0,0,0.159018573590115,0,0,0,0,0,0,0,0,-0.00755121745232536,0.140362214313622,0,0,0,0,0,0.0885937601061092,0,0,3.46944695195361e-18,0,0,-0.124356519046509,0.281195786271344,0,0,0,0.335206823308708
X5880.TT.EQUITY,-0.152817958434177,0.0808792880418647,0,0,0,0,0,0,0,0,0,0.0620751910307916,0,0,-0.0745350619933838,0,0,0,0.158185839805943,0,0,0,-0.0960704837863445,0,0,0,0,0.0100295952558748,0,0,-6.93889390390723e-18,0,0,0,0.300961429912293,0,-0.120733506081346,0.384774182695351,0,0,0.0481176165054882,0,0,0,0,0,0,0
