,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY
X601166.CH.EQUITY,0.0417299521577523,0,0.0551623513333692,0.118447079519512,0,0.0974548920791157,0,0,0,0,0,0.162040751811037,0,0,0,6.93889390390723e-18,0,0,0,0.0623648254806939,0,0,0,0,0.13104421131144,0.295616243079858,0,0.0358373048722703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937706521642089,0,0,0,-0.0426555028638442,0,0
X601658.CH.Equity,0,0,0.162919889743408,0,0,0,-0.0392857037349362,0,0,-0.0293947829634947,0.504328590426513,0,0,0,0.0639443478606203,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365851983138374,0,0,0,0,0,0.379203112551041,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.427271888602025,0,0.121480788057485,0,0,0,0.119465319605434,0.23540581076857,0,0,0.0603385404716429,0,0,0,0,0.0391312708008854,0,0,0,0,0.0399086778303711,0.0428089684613504,0,0,0,0,-0.256982138493229,0,0,0,0.0296446386212988,0,0,0,0,0,0,0,0,0,0,0.365242813334385,0,-0.138081373776274,0.0220744991191894,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0978142021241576,0,-0.0077346457883654,0,0,0,0,0,0.389656328423544,0,0.239173241127007,0,0,0,0,0,0,0,0,0.0818077099347681,1.38777878078145e-17,0,0,0,0,0,0.160623823638564,0,0,0,0,0,0,0.0774668860276709,-0.0264058729482894,0,0,0,0,0.0926485596582164,0.0774731243638019,0
X601328.CH.EQUITY,0,0.136871144073268,0,0,0,0,0,0,0,0,0,0.0653793002410681,0,0,0,3.46944695195361e-18,0,0.301789091451752,0,0,0,0,0.104353012709778,0,0,0,0,0,0,0.00507327548408068,0.118029171823268,0.00773931253848026,0,0,0,0,0,0,0.122590592528251,0,0,0,0.146763626298293,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.25366749570972,0,0.00416847922488196,0.00160336493626014,0.170748057372566,0,0,0.0725273769995332,-0.088104215143466,0,0,0,0,0,0,0,0,0.573883286078062,0.0857612211683493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057928037295174,0,0,0,0,0,0,0,0,0,0,-0.118579477075063,0,0.0733732631113684
X601066.CH.EQUITY,0,0,0.162250069652147,0,0,0,0,0,0,0,0,0,0,0.291748014099389,-0.0828906864604231,0,0,0,0,0,0,0,0,-0.017192943848822,0,0,0.135853003871099,0.102629104837498,0,0,0,0,0.194240231379405,0,0.0155961619494188,0.00458685342622154,0,0,0,0.0626007189297212,0,0.0452941231437537,0,0,0,0,0.0236820277138414,0.148524877023817,0,0
X600000.CH.EQUITY,0,0.0373738737496726,0,0,0,0,0,0,0,0,0,0,0,0,0.470038232938806,0,0,0,0,0,0,0.0943512324124238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761816944242435,0.0651235819708358,0,0,0,0.0255901664394817,0,0.0771548830472241,0,0,0.0542137559478884,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.181625933365576,0,0,0,0,-0.0596024541824156,0.344209217500746,0.0355409684409091,0.19658827803195,0,0,0,0,0,0,0,0,0.113891597977808,-0.0896037021807523,0,0,0,0.352052207368869,0,0,0,0,0,0,0,0.213869462482755,0,0,0,0.0517403962565057,0,0,-0.0323104855083193,0,0,0,0,0,-0.0791645409701389
X2388.HK.EQUITY,0.110729066574352,-0.0705357489098744,0,-0.0171581853455693,0,0,0,0,0.225933360374076,0.0935667046986948,0,0.0141727330529758,0,0,0,0.0506154262895546,0,0,0,0,0,0,0,0,0,0.456412704139601,0,0,-0.366703487534561,0.111957230476453,0,0,0,0,0,0,-0.0531152582016808,0.115038691182204,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0904124538864746,0,0,0,0.0693313999976995,0,0,0.0484381344470754,0.196560310572602,-0.0909570510549515,0,0,0,0,0,0,0,0,0,0,0,0.0649970300539994,0,0,0,0,0,0,0,0.0587885627254482,0.22970792657933,0,0,0,0.244991099990907,0,0.0733300569298043,0,-0.0094763993540393,0,0,0,0.0226881046222212,0.0721660678249662,-0.00606976217724321
X601998.CH.EQUITY,0,0,0.00718864094632236,0,0.248228703797947,0,0,0,0,0,0,0,0,0,0.317056396592011,0,0.239334615980771,0.0332334093062036,0,0,-0.0550829110439118,0,0.122312945179191,0,0,0,0,0,0,0,0,0,0,0,0.0378624412118872,0,0.102144808805495,0,0,0,0,0,0,0,0,0,0,0.115854674408222,0,0
X600016.CH.EQUITY,0,0,0.0717342872446278,0,0,0,0,0,0,0,0,-0.0888459605797558,0,0,0.180023844066081,0,0.0504131547283159,0,0,0,0,0,0,0,0,0,0,0.801337352646812,0,0,0.118549146043143,0,0,0.0038274673801991,0,0,0.183319597888511,0,0,0,0,-0.238803215725466,0,0,0,0.109266581334904,0,0,-0.32924614126871,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.24922442815887,0.385126357158102,0,0,-0.10373209445998,0,0,0,0,0,0,0,0.155972896281496,0,0,0,0,-0.0573750629912779,0,0,0,0,0.109257609686026,0,0,0,0,0,0,0,0,0,0,0,0,0.23491786232362,0,0,0,0,0.0938194945279563,0,0
X002142.CH.EQUITY,0,0,0,0.458891538898164,-0.0572907471974118,0,-0.226386461670918,0,0,1.73472347597681e-18,0,0,0.00908250339235835,0,0,0.0329200109168925,0,0,0,-0.0643374598420406,0,0,0,0,0,0,0,0,0.283621667506113,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.0828722208734638,0,0,0.0364582953682945
X601818.CH.EQUITY,0,0.0984733246224195,0.124304313586049,0,0.0413048259996709,0,0,0,0,0,0.374399261165183,0.0354744354817231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586376239281284,0.0549671574855259,0,0,0,0,0.127445366065246,0,0,0,0,0,0,0,0.00993734850154976,0,0,0,0,0.124752554366692,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.194269212232232,0.0497819048212592,0,0,0.00588140959534782,0,0,0.0060952559419496,0,0,0,0.0591180194290686,0,0,0,0,0.0394446780287402,0,0,0,0,0,0,0,0,0,0.119019774146699,0,0,0,0.121533222418406,0,-0.0368959195512339,0,0,0,0,0.0526006913446212,0,0,0,0.325643124358151,0,0.217314390025395,0
X601688.CH.EQUITY,0,0,0,-0.0928406393663411,0,0,0,-0.0239136368462281,0,0,0,-0.0133262094767398,0,0.149468463067533,0,0,0.0346445815423918,0,0,0,0.0853894230154831,0,0.257947364884562,0,0,0,0.0555121878222413,0,0.149265362815098,0,0.362955785344527,0,0,0,0,0,0,0,0,0,0,0,-0.179089783362013,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.378901870127335,0,0,0,0,0,0,0,0.151171020918406,0,0.0551432995587211,0,0,0.263728571862955,0,0,0,0,0,0,0,0,0,0,0.0100971664402607,0,0,0,-0.142496856448046,0.148902587181772,0,0,0,0,0,0,0,0,0,0.0731821079807634,-0.146654454851025,0,0.11734462719778,0,0
X267.HK.EQUITY,0.150000443862179,0,0,0,0,0,0.193532193498551,0,0,0.0152259156089108,0,0,0,0,0,0,0,0.22401581258187,0,0,0,0,0,0.0255240867565669,0,0,-0.0928862583916903,0,0,0,0,0,0,0,0,0,0,0.160114914377745,0,0,0,0,0,0,0,0.0773905008261406,0,0,-0.0534252069573177,0
X601211.CH.EQUITY,0,0,0,0.101424669267542,0,0,0.111085795291187,0,0,0,0,0,0.0705062468024802,0.210405961700261,0.00974992173248281,0.105462638337846,0,0,0,0,0,0,0.139931821004191,0,0,0.00632840910106678,0,0.0933445703670815,0,0,0,0,0,0,0.100196786303089,0,0,0,0,0,0,0,0,0,0,0.0121072686728252,0,0.139023650642815,0,-0.0337370737497646
X600837.CH.EQUITY,0,0,0,0,0,0.0797926267546696,0.111187415776897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325026893552138,0.160725433237764,0,0,0,0,0,0,0,0,0,0.103021457926034,0.137204852952015,0,0,0,0.00634919430023926,0,0,0,0,0.030476982892549,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.0611257136620108,0,-0.310436377019514,0.0368999328662042,0,0,0,0,0,0,0.0120038651441611,0,0,-0.0273017725948342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757969842031262,0,0,0,0,0,0,0,0,0,0,0,0,0.204745243127289,0,0.0406396205879641
X2882.TT.EQUITY,0,0,0,0.110401095907744,0,0,0,0,0.0497169634832339,0.0936174481690702,0.0551780832023724,0,0,0,0.0969507440758936,0,0,0,0,0.0936808593073076,0,0,0,0.0348323307820795,0,0,0,-0.0980137693544508,0,0,0.0158504525862292,0,0,0,0,0,0,0.209242815034779,0,0,0,0,0.220225930000645,0.351300771836083,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.114199446090004,0,0,0,0,0,0,0,0,0,0,0,-0.0857380013427579,0,0.12889329706013,0,0,0,0.00931919505768487,0,0.110423460673229,0.194203771831397,0,0,0.108515595594524,0,0.0786180952593992,0,0,0,0,0,0.276688269285971,-1.38777878078145e-17,0,0.0387376102507301,0,0,0,-0.0256817237790931,0,0.179699801741518,0.198133146364088,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0456795245853496,0,0,0,0,0,0,0.131321770265505,0,0,0,0.413483816246962,0,0,0,0,0,0.0742948695899987,0,0,0,0.258873095183874,0.0507309672839119,0,-0.0775361570368336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287996818691329
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.317584549879051,0,0,0.0182325187757033,0.184398462380285,0,-0.048138992708262,0,0,0,0,0,0,0,0,0,0.0678068933337946,0,0,0,0,0,0,0,0,0,0,0,0,0.144483732280126,0,0,0,0,0,0,0.383277340440908,0.40267393139846,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0206273813323022,0.0551091060030735,0.0461545192444591,0,0,0,0.159544918253156,0,-0.115268938168599,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.272290730332978,0,0,0,0,0,0,0,0,0.0207532502615389,0.253184430100448,0,0.0722016784402459,0,0,0,0.165875887570434
X601169.CH.EQUITY,0,0,0,0,0,-0.0553320712639081,0,0,0,0,0,0.040905735156939,-0.0160675983939453,0,0.234202344897478,0,-0.00775166678255357,0,0,0,0,0.0497697461270271,0,0,0,0.0553766923329628,0.0854739685968879,0,0,0,0,0,0,0,0.0993432158440439,0,0.274313003594192,0,0,0,0.164363192866908,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113897662914047,0,0.0515157709228349,0,0,0,0,0.0947506978001214,0,0,0,0,0,0.117474938805169,0.00462956338874278,0,0,0.26004530691801,0,0.0353708902238464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246280018181158,0
X600015.CH.EQUITY,0,0,0,0.0135912410879937,0,0,0,0,0,0,0.0851013080517313,0,0,0.0882747168365945,0.0235028510917515,0.0912020082715688,0,0,0,0.138133078888593,0,0,0,0,0.0624592758165256,0,0,0,0,0.0322763465727624,0.0122172500783822,0,0,0,0,0,0,0,0.243471823323621,0,0,0.232929207708633,0,0,0,0,-1.0842021724855e-19,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0397250658370644,0,0.0686217625201355,0,0,0,0,0,0.201483822773787,0,0,0.257957113760844,0,0,0,0.282344505867926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166623133320917,0,0,0,0,0,0,0,0,0,0.0143838013243252,0,0,0.0437416098505915,0.0551316080533953,0
X2886.TT.EQUITY,0.156774000530823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119057288055174,0,0,0,0,0,0.13917568141729,0.115463163342829,0,0,0,0,0,0,0,0,0,0,0,0,0.500343053670219,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0929368035820139,0,0.0145830852434983,0,0,0,0,0,0,0,0,-0.0112520424382174,0,0,0,0,0,0,-0.00947854816354028,0,0.148666890917831,0,0.263324665886086,0,0.219002069364791,0,-0.0804560442842334,0,0.0554957385760004,0,0,0,-0.0443849553145486,0.242971679611358,0,0,0,0,0,-0.104678626075518,0.145872546075583
X600926.CH.EQUITY,0,0,0,0,0,0,-0.032550448001796,0.305654853552578,0,0.0746051036299079,0.224718149186441,0,0.0389968210775114,0.207794008050971,0,0,0,0,0,-0.0416532453150468,-0.057890006558872,0,0,0,0.136173845982635,0.0568908583923821,0,0,0,-0.0866442823465922,0,0,0,0.0114431793817147,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.0525352060346446,0,-0.111245800901611
X601009.CH.EQUITY,0.311053015165516,0.0979269692569595,0,0.290155303525534,0.0318748983488169,0,0,0,0,-0.134419698234048,-0.292153977578341,0.0786349940416251,0,0,0.0300719078746152,0,0.0161813253528429,0,0.0513879267621757,0,0,0,0,0,0,0.216237543876118,0,0,0,0,0,0,0,0,0,0,0.0562258974874427,0,0,0,0,0,0,0,0,0,0.13381060577964,-0.0598587965431978,0,0
X601788.CH.EQUITY,0,0,0,0,0,-0.069844989462573,0,0,0,0,0,0,0,0,0,0,0.16421957723791,0,0,0,0,0,0,0,0,0,0.41073063054808,0,0,0,0,0,0,0,0,0,0.293784826127329,0,0.0681663090945494,0,0,0.241444063292427,0,0,-0.114115023245008,0.00752074078647467,0,0,0.0917740414834458,0
X601901.CH.EQUITY,0,0,-0.0472464519717268,-0.0897996320459342,0,0,0,0,-0.0249769881243384,0.0234982565881287,0,0,-0.0936730420130057,0,0,0,0,0,0,0,0,0.0403961070069391,0,0,0,0,0,0.204962226900711,0.0572604548785645,0,0.135927134016066,0,0.154905195793754,0,0.201392990704818,0,0,0,0,0,0,0.245672455165996,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0.0591899112899225,0,0,0,-0.23580616218546,-0.0219859549452335,0,0,0,0,0,0,0,0,0,0,0,0.0131888423528206,0,0,-0.0868726413127326,0,0,0,0,0.0554757715608427,0,0.284782617601757,0,0,0,0.196081533946951,0,0,0,0.0058850647140482,0.124511662942409,0,0,0,-0.0898025277530124,0,0,0,0,0,0
X2884.TT.EQUITY,0,0.151701291007158,-0.0324053306519856,0,0,0,0,0,0,0,-0.0806840993803381,0,0,0,0,0.0615463874513703,0,0,0,0,0,0,0,0,0.0776110770103095,0,0,0,0,0,0,0,0.119207268547412,0,0,0,0,0.454204161375848,0,-0.104347867981199,-0.10031949411295,0,0.0689994667735101,0.194108817201103,0,0,0,0,0.0820030967251833,0
