,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY
X601328.CH.EQUITY,0,0,8.67361737988404e-19,0,0.00288144104906397,0,0,0,0,0,0,0,0.406695102504533,0,0.00694397044295921,0,0,0,0,0.0354568843173529,0.23163611991908,0.0613126118619141,0.0537049322476418,0,0,0,0,0,0,0,0,0.0216035443593531,0,0,0,0.122782668415295,0,0,0,0.0439183860791012,0,0,0,0,0,0,0,0,0,0.0199055464351779
X601166.CH.EQUITY,0,0,0,0.0491278650544305,0,0,0.238206148131609,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.260202099457126,0,0,0.0174332953894621,0,0,0,0,0,0,0,0,0,0,0,0,0.0831376235773369,0,0,0,0,0,0.107517742078179,0,0,0.311306096497185
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.395581878924801,0.150730316079913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104977914677342,0,0,0,0.0869710922490688,0,0,0,0,0,0,0,0.0584468346507488,0,0.00260104710709903,0,0,4.33680868994202e-19,0.0355582529565819,0,0.0833040678585395
X388.HK.EQUITY,0,0,0,0,0.0992008842670541,0,0,0.0254091096283779,0,0,0,0,0,0,0.204543732640209,0,0,0,0,0.199669838430525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241298492815184,0,0,0,0,-0.0515030464741953,0.0109122328084591,0,0,0,0
X000001.CH.EQUITY,0,0.18753465483801,0.0704781531427639,0,0.206549137887545,0,0.0280528449646689,0,0.089710562671368,0,0,0.11922020498217,0,0,0,0,0,0.0191174011933395,0,0,0,0,0,0,0,0,0,0.0771271380984423,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.169370323515075,0,0,0
X600030.CH.EQUITY,0,0,0.0580034183812299,0,0,0,0,0,0,0,0,0,0,0,0.0518487360234759,0,0,0,0,0,0,0,0,0,0,0.178484297059759,0.189019444999233,0,0,0,0.0245590533689207,0,0.0221578588112829,0.197372264661428,0,0,0,0.18205856681084,0,0,0,0,0.0261578282947674,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126368645451577,0,0,0,0,0,0,0,0,0.678205954009825,0.0500517751769336,0,0,0,0,0,0,0,0.121863442157237,0,0,0,0,-1.38777878078145e-17,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.370523694463551,0,0,0,0,0,0,0,0,0,0,0,0.535020118532669,0,0,0,0.017414174240299,0,0,0.145345092534246,-0.0967980116734004,0,0,0,-0.138342707985387,0,0,0,0,0,0,0,0,0,0,0.0311166208470002,0,0,0,0,0,0,0.02911064212763
X601601.CH.EQUITY,0,0.009132434587836,0,0.140782312528984,0,0,0,0,0.0921069471608015,0,0,0,0,-0.04205162895866,0,0,0,0.0912254123883542,0,0,0,0,0,0,0.315196181042234,0,0,0,0,0,0,0,0.26388947629216,0,0,0,0,0,0,0.170281139224327,0,0,0.00763908797166685,0,0,0,0,-0.0550496089531812,0,0
X2388.HK.EQUITY,0,0.0388324096962379,0,0,0,0.0661971369235849,0,0,0,0,0.125724758407194,0,0,0,0,0,0,0.360973940454578,0,0,0,0,0.263193901368642,-0.0218031836851113,0,0,0,0,0,0,0,0.049735937988415,-0.0138428718333028,0,0,0,0.0460832322499968,0,0,0,0,0,0,0,0,0,0,0.0857690592950534,0,0
X600016.CH.EQUITY,0,0.103370407231413,0,0,0,0,0,0,0,0,0.28721246134805,0,0,0,0,0,0,0,0,0,0,0,0.0308659532190283,0,0,0,0.0412494490022436,0,0,0,0,0.0176922511315684,0,0,0,0.306974758882098,0,0,0,0,0,0,0,0,0,0,0.210197651930758,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0.0749550162078304,-0.0434806316920304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178804377127315,0,0,0.0056466296898085,0,0,0,0,0.0668951204102322,0,0,0,0.428445364884929,0,0,0,0,0,-0.014395685329879,0.213264050025923,0.0852171312365685,0,0,0,0,0
X267.HK.EQUITY,0,0,0.0192707228364871,0,0.00542903612129417,0,0,0.0764127379524849,0,0,0,0,0,0,0,0,0,0.0322024553917947,0,0.254825217106552,0,0,0,0,0.275529316919106,0.140562199753829,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.131316276947466,0,0.0970169510046298,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0.137358411644463,0,0,0.136343463928808,-0.0539495087140721,0,0,0,0,0,0,0,0,0.110101406112063,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0340758076114799,0,0,0,0.140997558171093,0,0,0.354971342773746,0,0.00609383824409478,0,0,0.226780462811738,0,0.290429338220626,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0411890411946031,0,0,0.0417074607124473,0,0,0,0,0.337630046467498,0,0,0,0,0,0,0,0,0,0.420482654699105,0,-0.0312482467733745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062020605528531,0,0,0,0.0643391653680884,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.15580959060301,0.0862441216619672,0,0,0.0948377615061827,0,0,0,-1.73472347597681e-18,0.00709460829554963,0,0,0,0,0,0,0,0,0.220411765420321,0.0552996711023214,0,0,0.0388776488646121,0.203892314386267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014465240877396
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0123462911894866,0,0,0,0,0,0,0,0.284089928136947,0,0,0,0,0,0,0,0.0296184054702558,0,0,0,0,0.00231814397796039,0.22993971202501,0.18450855756624,0,0,0,0,0,0.020704267470793,0,0.0126662028085992,0,0,0,0,0.173880279124966,0.0327472727578408
X002142.CH.EQUITY,0,0,0.240405318521036,0,0,-0.0712504850849674,0.570810340096657,0,0.0385528926190238,0.00401310892926754,0,0,0,0,0,0,0,0.0346707097279672,0,0,0,0,0,0,0,-0.268204264336884,0,0,0,0,0,0,0.493868362025686,-0.0383264267086821,0,0,0,0,-0.0338383372414065,0,0,0,0,0,0,0,0,-0.306610880866649,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.150237524864159,0.297224853200762,0,0,0,0.0221794424499054,0.103937113919361,0,0.0526067760492098,0,0,0,0.0357356270366584,0,0,0,0.12652542001933,0.118121233130944,0,0,0,0,0.0148883565706824,0.0742617820083273,0
X601229.CH.EQUITY,0,0.327608831864215,0,0.224787322942134,0,0,0,0,0,0.04377028034197,0.0279097071871269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.00797665876203806,0,0,0,0,0,0.0935341129334465,0,0,0,0,0,0,-0.130053916442666,0,0,0,0,0,0,0,0,0.316030593573694
X300059.CH.EQUITY,0,0,0,-0.0839848854776481,-0.093283177084802,0.142133408786408,0,0,0,0.0375764627649088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218206283836993,0,0,0,0,0,0,0,0,0,0.604398988001038,0,0,0,0,0,0,0,0,0,0,0.109723490521703,0.049229365566818,0,0,-3.46944695195361e-18,0
X2882.TT.EQUITY,0,0,0,0,0,0.181508050853291,0,0,-0.0321764576350374,0,0,0.215052658028682,0,0,0,0,0,0,0,0,0,-0.110046096621797,0,-0.0498524737546397,0,0,0,0.00783295602222247,0,0,0,0,0,0,0,0,0,0,0.424163672395873,-0.0039659250394063,0,0,0,0,0.0371951751689927,0.331597741612268,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.234556497740972,0,0.0533578336162984,0,0,0,0,0,0.0978435799712173,0,0,0,0,0,0.0570579028915337,0,0,0,0,0,0,0.13621475191498,0,0.0792633327805122,0,0,0,0,0,0.0541181088761468,0,0,0,0,0.164021778244366,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211191390044931,0,0,0,0,0,0,0.0815475038343521,0,0,1.73472347597681e-18,0.343102250764806,0,0,0.0263312695494626,0.0395552939396373,0,0,0,0,0,0,0.0274769766977633,0,0,0,0,0.0769562682468921,0,0.0677285642827772,0,0,0,0.157362016806884,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308410689658566,0,0.375757231875127,1.38777878078145e-17,0,0,0,0,0,0.1020027573206,-4.33680868994202e-19,0.226554225891755,0,0,0,0.15070647286409,0,0.0205966866656107,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.0315937409118132,0,0,0,0,0.157480471801061,0,0,0,0.00178195387274284,0,0,0,0.0678983453757181,0,0,0,0,0,0.0447900005836296,0,0,0,0,0,0,0,0.194958486143483,0,0,0,0.370430660372536,0.0916780211649622,0,0,0,0,0,0.0343946167532369,0,0,0,0,0,0.0211309013496804
X600015.CH.EQUITY,0,0,0,0,0.0312942222473516,0,0,0,0.0982495123061179,0.0284328327155272,0,0,0.297291326133759,0,0,0,0,3.46944695195361e-18,0,0,0,0.16613626269962,-0.029345770357543,0,0,0,0,0,0,0,0,0,0,0,0,0.275405604487219,0,0,0,-0.106182921767581,0,0,0,0.031768367760152,0,0,0.143700648172099,0,0.01370801292549,0
X000776.CH.EQUITY,0,0,0,0,0,-0.105453444280688,0,0,0,0,0,0,0,0,0,0.184910095088498,0,0,0,0,0,0,0,0.0705619231226847,0,0,0,0,0.126697862407255,0,0,0,0,0,0.153682966547216,0.078957382743118,0,0,0,0,0,0,0.0221721902180613,0,0.0423884047750293,0,0.191482469848981,0,0.218265714057002,0
X2881.TT.EQUITY,0,0.209075834284202,0.119180868150688,0,0,0,0,0,0,-0.000858527868344012,0,0,0,0,0,0,0,0,0,0.0966888030047233,0,0,0,-0.0821597645206446,0,0,0,0,0,0,0,0.23902146818991,0,0,0,0,0,0,0,0.0199431734390253,0,0,0,0,0,0.166943964033862,0,0,0,0
X2891.TT.EQUITY,0,0.547493878371199,0,0,0,0,0,-0.0239035704975014,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,-0.0311286914640698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610641259625029,0,0.233860451324881,0,-0.00604261318681029,0,-0.0133641004753506,0.290517683973095,0,0.168503476582145,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.233345637018274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107045526814805,0,0,0,0.041402659504447,0.317868296418992,0,0,0,0,0,0.338035435136878,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.128365797653356,0,0,0,0,0,0,0.0267821761189651,0,0.0759970155978465,0,0,0,0.289270821743744,0.2065962736277,0,0,0.160897002815709,0.020406428605312,0,0,0,0,0,0,0,0,0,0,0,0,0.0353939030615536,0.0370897824807227,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,-0.036047548454528,0,0,0,0,-0.372505151642459,0,0.31633129549403,0,0.145475515585921,0,0,0,0,0.0269609135501103,0.099612976517757,0.0475533548606006,0.110355488397076,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,-0.00545150338314048,0,0,0.415456564084848,0
X601916.CH.Equity,-0.234862031298846,0,0,0,0,0,-0.342544696710653,0,0,0,0,-0.0278930434520796,0,0,0.258898008377588,0,0,0,0,0,0,0.764358847401096,0,0.0732845241390446,0,0,0,0,0,0,0,0,0,0,0,0,0.278683634392531,0,0.207884710000645,-0.0569555554224924,0,0,0,0,0,0,-0.0479703692702418,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.281876925906309,0,0.207798648302856,0,-0.183947467186117,0,0,0.189573280279045,-0.208777951375074,0,0,0,0,0,0,0,0,0,0,0,0,0.668806077534847,0.0229782264088005,0,0,0,0,0,0,0,0,0.0392623780507446,0,0.304037124856054,-0.0224587685427012,0,0,0,-0.0434253515276647,0,0
X2884.TT.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315817235484222,0,0,0,0,0,0,0,0.159816200839009,0.471056408787676,0,0,0,0,0,0,0.0410258645426638,0,0
X600919.CH.EQUITY,0,0.369040653167649,0,0,0,0,0,0,0,0.131304747650631,0.34100489291997,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0476975400069647,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.105416907822238,0,0,0,0,0,0.0327389583896656,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.189307970355852,0.0357109779332753,0,0,0,0,0,0,0.114872399248975,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0492852776172998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796779225430348,0.082531756854469,0,0,0,0,0,0.307237733147655,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,-0.0157226296204065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133416029698384,0,-0.0450171331078203,0.22162818227252,0,0.0824327809587581,0,0,0.1779946403834,0.134538029711325,0,0.171085951741719,5.42101086242752e-20,-0.0818608481878813,0,0,0,0.206355837133856,0,0.0438234975584425,-0.0867331612898344,0,0.114882913253538,0,0
X601009.CH.EQUITY,0,0.0659288850878809,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.409707772866407,0.0423164551003335,0,0.1286492599489,0,0,0.020469931283203,0.0601322257724052,0,0.054195489248943,0,0,0,0,0,0,0,0,0.0619628111146655,0,0,0,0.0771598702403086,0,0,0,0,0,0,0,0,0,0.0378241962417985,0,0,0,0,0,0
