,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.0902586626531295,0,0.285217798366036,0,0,0,0,0,0,-0.12478129321536,0,0,0,0,0,0,0,0.41867513413532,-0.00725666421376091,0,0,0,0,0,0,0,0,0,0,0,0,0.0234930149110014,0.0153841081012985,0,0,0,0,0,0,-0.256623619823654,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,-6.7762635780344e-21,0,0,0,0.0293127108628092,-0.0396961922715668,0,0,0.0813957590027342,0,0,0,0,0,0.368198019679605,0,0,0.0287660429005801,0,0,0,0,0,0,0.262386991482951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717762221752381,0,0.0741970681221315,0,0.0256128785441569,0,0,0
X601939.CH.EQUITY,0,0.0604748067957623,0,0.772724366984715,0,0,0,0,0,0.0295240964926369,0.0795024169044783,0,-0.0238993131898235,0,0.0759388260315152,0,0,0,0,0.0030176494925046,0,0,0,0.0518427389183163,0,0,0,0,0.0499994894917551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.845597857525776,0,0,0,0,-0.035945117438761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565905478952124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.136328565122727,0,-0.00897006190385964,0.0209172603046536,0,-0.150954870005242,0,0.0353361664977719,0
X601628.CH.EQUITY,0.0333967171863161,0.0138305899845775,0,-0.0324576178558322,0,0,0,0,0,0.260324839364723,0,0.0414590537636479,0.193664495111772,0,0,0,0,0.383111590162916,0,0,0,0,0,-0.192474524413317,-0.029900293062712,0,-2.77555756156289e-17,0,0.278354333499825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247409870637489,0.0945428262555791,0,0,0
X600036.CH.EQUITY,0.0947291736090061,0,0.208435980041162,0.151441467638521,0,0,0,0.0122352923945306,0.0657530511803225,0,0,0,0,0,0.0496256486239572,0,0.0499635093145159,0.0191841711459294,0,0,0,0,0.0117885756093674,0,0,0,0,0,0,0,0,0,0,0,0,0.0496065608475273,0,0,0,0,0,0,0,0.0097303812895555,0.189461929467943,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039938501285253,0,0,0,0.00735814184650232,0,-0.0364011055260043,0,1.01767035443056,0,0,0,-0.027985671359649,0,0,0,-0.0674185842730298,-0.0045494852362735,0.0596767359833598,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.406533317990734,0,0,0,0,0,0.0313893406050561,0,0,0,0,-0.111978092848855,0,0,0,0.29094120078564,0,0,0,0,0,0.129254025992611,0,0,0,0,0,0,0.0308840780608177,0,0,0,0,0,0,0,-0.0810177224367217,0.171875804570852,0.236285048295673,0,0
X5.HK.EQUITY,0,0.44098652022079,0,0,0,0,0,0,0,0,0,0,0,-0.257284430654464,0,0,0,-0.308162007362038,0,0,0,0,0,0.107078261670989,0.370669337253344,0,0,0,0,0,0.164016565252988,0,0,0,0,0.535835597876032,0,0,0,0.271147691935186,0,0,0,0,-0.462462104490508,0,0,0.213855572794721,0.13507593553595,0
X388.HK.EQUITY,0,0,0,0,0.397733739187987,0,0,0.0610843112054344,0.169272375849336,0,0,0,0,0,0,0.100722001259852,-0.191149768347309,0,0,0,0,0.220416523220682,0.0639806905602474,0,0,-0.211990504326064,0,0,0,0,0.449333558898275,0,0.294865832614254,-0.500068760635735,0,0,0,0.107735442236205,0,-0.300717752204451,0,0,0.16759251235534,0,0,0,0,0,0,-0.215499990969518
