,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X000069.CH.EQUITY
X11.HK.EQUITY,0,0,0,0,0.336680732844741,0.00623644391951928,0,0,0,0,0,0.0169010069742707,0,0,0,0.210830887880385,-1.38777878078145e-17,0,0,0,0,0,0,-0.516054217811441,0,0,0,0,0,0,0,0,0,0.584836129980098,0,0,0,0,0.0888599381518738,0,0,0,0.200124200040925,0,0,0,0.0481769656628545,0
X388.HK.EQUITY,0,0,0,0,0.0601155496818479,0.0700240414925737,0,-0.0339941074553234,6.93889390390723e-18,0,0,0,0,0,0,0.335590960530527,0.593477630748799,0,0,0,0,0,0,-0.0856283123399029,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0855688663635373,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0768264594799757,0,0,0,0,0,0.0559809998204907,0.24367440513384,0,0,0.00672944751198143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291570063964916,0,0,0,0,0,0.03907880814124,0,0,0,0,0,0,0,0,0,0,0.130582237675512,0,0,0,0,0
X2388.HK.EQUITY,-0.0806845549479154,0.34896000779375,0,-0.31745329305811,0.200164049585748,-0.47227598529784,0,0,0,0,0,0,0,0.0802033017553583,0.409933203596382,0,0,-0.133684897386192,0,0,0,0,0,-0.0988911930363948,0,0,0,0,0,0,0.0329024458233971,0,0,0,-0.056012848365035,0,0,0,0,0,0,0,0.0911069384532383,0.555317256351722,0,-0.0302533753196341,0,0
X267.HK.EQUITY,0,0,0,0,0,-0.202406260918284,0,-0.0101658335361604,0,0,0,0,0,-0.0811211973413775,0.355969586065972,0,0,0,0,0,0,0,0,0,0,0,0.164627029223378,0,0.369985100187489,0.208211599223504,-0.449456159111682,0,-0.116213200886186,0,-0.0630908878212524,0,0,0,0,0.0875189741784718,-0.136473939603994,0,0,0.129436477828146,0,0,0,0
X601998.CH.EQUITY,0.0324224809508509,0,0.257226988848035,0.0163870866028226,0,0,0,0,0,0,0.158614535596988,0,0,0,0,0.212156972983756,0,0.0527418171628346,0,0,0,0,0,0,0,0,0,0,0,0.0158386546978743,0,0.0207145465488397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.132011599279175,0,0,-0.000933432916020536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178519863138167,0.148349763595723,0.0297799018359498,0,0.203840026854885,0,0,0,0,0,0.373952132073348,0,0,0,0,0,0,0,0,0,-0.0584449950462373,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.222162598507703,0,0,0.114378744602812,0,0,0,0,0,0,0,0,0,0.0158467573947583,0,0,0,0,0,0,0,0.0672043097119927,0.318110826917786,0,0,0,0,0,-0.0289854262983167,0,0,0,0,0,0.0752222268058649,0,0,0,0
X000001.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0.113669302250154,0,0,0.0420525737469915,0,0,0,0,0,0.0410011507144859,0.122948227185508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104150380931461,0.184327892814338,0.139522849565607,0,0,0,0.109004917933682,0,0,0,0,0,0,0,0,0,0,0.0057331384703918,0
X601818.CH.EQUITY,0,0,0,0.199601290896587,0,0,0,0.285148386839799,-0.0419587178226487,0.044444824591711,0,0,0,-0.0483902452208501,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.33755866014672,0,0,0,0,0,0,0,0,-0.284689230869024,-0.208540353674911,0,0.0289016230515698,0,0,0.329618585596539,0,0.187740914564556,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215078496636506,0,0.662097171600118,0,0,0,0,0,0,0.0470743510842151,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0141384193135274,0,0,0,0,0.181710241499308,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0245102707616635,0,0,0.00494500670426403,-0.0488044796229337,0,0,0,0,0,0,0.360062211669159,0.0287419091245146,0,0,0,0,0,0,0.116375621423218,0,0,0,0,0.00968455426247048,0.0151932851699256,0,0.138471868528379,0,0,0,0.226470085769123,0,0.122290648655987,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0752249990249715,0,0.150318921087155,0,0.0823443348897797,0,0,0.119766993260474,0,0,0,0.144280872182077,0,0,0,0.0763093444556125,0,0.207558078297845,0,0,0,0,0,0,0,0,0.15166293447728,0,0,0,0,0,0,0,0.0134644924608109,0,0,0.0993322005934416,0,0,0,-0.00862197276040027,-0.0379187759916562,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253709961442551,0,0,0,0,0,0,0,0,0.220285380927815,0,0,0,0,0,0,0,-0.255567889334151,0,0,0,0,0,-0.122174845202147,0,-0.0258071801935392,0,0.441929464457037,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,1.35525271560688e-20,0,0,0,0,0,0,0.0558807066327698,0,0,0,0,0,0.0299172441956141,-0.0564024540528038,0,0,0.46675468464271,0,0,0,0.120229099231973,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012674535723726,0.0706005209201976,0.00271712180505061,0,0,0,0.13827405658214,0,0,0
X601229.CH.EQUITY,0.386785592940086,0.172363768130549,0,0,0,0,0,0,0,0,0,0,0.102896735368257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048816034520585,0,0,0,0,0.173054933025858,0.0595916816484706,0,0.126015872937278,0,0,0.041864400645904,0,0,0,-0.221075934066879,0,0
X601169.CH.EQUITY,0,0.104758625526107,0,0.180382238019794,0,0,0.0591594569354322,0.0352094543511405,0,0.0494509320941233,0,0,0,0,0,0,0,0,0.079241215475349,0,0,0,0,0,0.104259921517286,0,0,0,0.189445435988957,0,0,0,0.135840354059007,0,0,0,0,0,0.011145215890908,0,0,0,0,0,0,0,0,0.0300485047848572
X002142.CH.EQUITY,0,0.20216082432886,0,0,-0.00437038668555176,0,0,0.361223170057292,0.160683828239442,-0.212859569880326,0,0,0,0,0.0439055658379874,0,0,0,0,0,0,0.341693968188872,0,0,0.069702032239431,0.00863400099624567,0,0,0,0,0,0,0,0,0,0,0.0830799016756968,0.0424561076650671,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.187616037421204,0,0,0,0,0.537622891754719,-4.33680868994202e-19,0,0,0,-0.0175505482380881,0,0,-0.0613863121840531,0,0,0.13232695771465,0,0,0,0.159493147187922,0,0.113489841590712,0,0,0,0,0,0,0,0,0,0,0,0,-0.136218437810295,-0.461749560703449,0,0,0,-0.138777748851272,0,0,0,0,0
X2882.TT.EQUITY,0,0,0.0150148601702787,0,0,0,0,0,-0.16670547387079,0,0,0,0.141097637195231,0,0,0,-0.266590114897604,0,0,0,0,0,0,0,0,0,0,0,0,0.276601377773727,0,0,0,0,0,0,1.07664162100661,0,-0.0939763685581354,0,0,0,0,0,0,0,0,-0.00239000647984558
X000166.CH.EQUITY,-0.0129320244635796,0,0,0.0583927936525272,0,0,-0.0221876686031051,0,0,-0.0674988283102485,0,0.0626121528026614,0,0.155283752784337,0,0,0,0,0,0,0,0,0,0,0.0547001915861224,0,0.0462826009802467,0,0,0,0,0,0,0,0.0476977057143031,0,0,0,-0.0160839758408652,0.320114875982857,0.450280278123125,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0306091511445093,0.0810231559813746,0,-0.0172716686798229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464971586471215,0,0.118451364712861,0,0,0,0.0292525987041547,0,0,0.0280815486744774,0.0763798728860717,0.32029768210291,0,0,0,0,0,0,0.0701878757571057,0,0,0,0.338829854769685,0,0,0.0178199010145055
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0529466361733522,0,0,0.0107046214387862,0,0,0,0,0.446517163106539,0,0.0365675500177424,0,0,0,0,0,0,0,0.209992780187918,0,0,0,0,0.121225581902377,0.124186482520575,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.0151524064665578,0,0.114604983811331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230521822664652,0,0.244287930143844,0,0.732882695926145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483778836425391
X2886.TT.EQUITY,-0.271877720481161,0,0,0,0,0,0,-0.0211682272199176,0,-0.111641214906651,0,0,0,0.286733248436678,0,0,0,-0.0574968212538545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797440589260669,0,0,0,0,0,0,0,-0.331027082421993,0,0.267018129583501,0,0,0,0.419887049955826,0
X2891.TT.EQUITY,0,0,0,0,0.105850902977609,-0.0123488753116125,0,0,0,0.321152830831765,0,0,0.0642579112392477,0,0,-0.0339499248440069,0,0.298461943622315,0,0,0,0,0,0,0,0,-0.306728103165895,0,0.0420432717002655,0,0,0,0,0,-0.0483716064706401,0,0.0671771235802437,0.107572841481323,0,0,0,0,0,-0.251259141784502,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,-0.0887401931201689,0,0,0,0,0,0,0,0,-0.0317360647156268,0,0,0.0133665824197946,0,0,0,0,0,0,0,0.439691771956711,0.0467852761830635,0.0571380962578801,0,0,0,0,0,-0.0309264656231766,0.183583545934129,0,0.10899324321246,0,-0.0704501586165353,-0.0413227299136071,0,0,0,0,0.142296805995262,0.103969160894631,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.199245865633956,0,0,0,0,0,0,0,0,0,0,0,0.067634812357198,0,0,0.112624831065512,0,0,0,0,0,0,0.207343811232691,0.1302100974193,0,0,0,-0.0506976494868113,0,0,0.11910859358319,0,0,0.195406293812701,-0.0432082210890987,-0.121196332827417,0
X601881.CH.EQUITY,0,0,0,0,0,0,-0.14513710365777,0,0,0,0,0,0,0.00963704905946996,0,0,0,0,0,0,0.0531884162043833,0,0.120780920110008,0,0,0,0,0.068826447162976,0,-0.0936868234834876,0,0,0,0.250488208326141,-0.155865802823013,0,-0.0882027446327529,0,0,0,0.239563737437922,0,0,0,0.365952066510613,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.0188202366769887,0,0,0,0,0,0.263022099887821,0,0,0.0365994731679592,-1.73472347597681e-18,0,0.177916204866111,0,0,0,0,0,0,0,0,0,0,0,0.182877802660758,0,0,0,0,0,0,0,0,0,0,0.0801873064158413,0,0,0,0.164170721706677,0,0,0,0
X601009.CH.EQUITY,0.046842634798385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975891065598856,0.203677906936201,0,0,0,0.282317325279929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397651679561672,0,-0.117276578652082,0,-0.0565059953795831,-0.0655274703739509,0.384231087125001,0,0,-0.140564725230436,0,0.141713997116314
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153087739868987,0,0,0.272692610957314,0,0,0,0,0.0873131610248606,0.170258361898046,0.10586368664996,0.00290639721441596,0,0,0,0,0.210581332714614,0,0,0,0,0,0,0.103918329773045
X2884.TT.EQUITY,0,0,0,0.0749548927586033,0,0,0,4.33680868994202e-19,0.0315005541486009,0,0,0,0,0.036499713682975,-0.00947922101103429,0,-0.0226622508768953,0,0.143719702966659,0,0,-0.0870481190597412,0.0113733213048434,0,0,0,0.34592975616645,0,-0.00513395990663574,0,0,0,0,0,0.278668258555023,0,0,0.243547486461002,0,0,0,-0.55329326657689,0,0,0,0,0.403054202722806,0
X2892.TT.EQUITY,0,0,0,0,0,0.19148388513128,0,0,0,0,0,0,0.169992767442616,0,-0.143670948006361,0,-0.0769794964303552,0.0117327418304775,0,0,0,0.0804467748689395,0,0,0,0,0,0,0.0213761826315754,0,0,0,0,0,0,0,0,0.26394235278299,0,0,0,0,-0.0474078958002103,0,0,0.493554157453311,0,0
X000069.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.531147793596802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173164444578646,0.00197714875185417,0,0,0,0,-0.0976239853113542,0,0,0.490495590776232,0,0,0,0,0,0.0838997517065313,0,0,0,-0.0842104601180938,0,0
