,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X000627.CH.EQUITY,X601788.CH.EQUITY
X601916.CH.Equity,0,0,0,0,0.0907364169431374,0,-0.176780908910902,0.225354585677817,0,0.304402347274086,0,0,0,0.175483332691136,-0.363544382335941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0543609146208702,0.559949440223704,0,0,-0.152566298137954,-0.247231521766284,0,0.476274777451373,0,0
X601601.CH.EQUITY,0,-8.67361737988404e-19,0,0,-3.46944695195361e-18,0,0,0.0168131049184986,0,0,0,0,0,0.0444767095591684,0,0.224370743537606,0,0,0.025927509717822,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.274582665949262,0,0,0,0,0,0,0,0,0,0.379385875995427,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0.0308402894634212,0,0,0,0,0,0,0,0,-0.0496817962308696,0,0,0,0.138559465254041,0,-1.73472347597681e-18,0.0919448684517389,0,0,0.0367099018210089,0,0,0,0,0.364498928568828,0,3.46944695195361e-18,0,0,0.148747256103404,0,0.0126369480664114,0,0,0,0,0.00060358040072771,0,0,0,0,0,0,0,0.180047039270907,0
X11.HK.EQUITY,0,0,0,0,0.117316561423344,0,0,0,0,0,0.0463798202253504,0.0248578752206061,0,0.0151335745456634,0,0,0.143037039182037,0.234657588194234,0,0.505742325104022,0,0,0,0,0,0,0.080699850950941,0,-0.0993699827448132,0,0,0,-0.0566460231862587,0,0.206098538393475,0,0,0,0,0,0,0,0,0.0640213221902721,0,0,0,0.106505616301895,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0402743750528451,0.193989207537069,0,0.0080075887403862,0,0,0,0,0,0,0,0.126256708922258,0,0,0,0,0,0.19362153419282,-0.070848039294477,0,0,0,0,0,0.227394811793283,0.163500717593061,0,-0.368291916879235,-0.146223980907996,0,0,0,0.33215447486819,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-0.210384109266172,0,0,0,0,0,0,0,0,0,0,0.270924467446529,0,0.1951935917948,0,0,0,0,0.0959346125851526,-0.0275496729152998,0,0,0,0,0,0,0.247977302327929,0,0,0,0,0,0,0,0,0,0,0,-0.0773693034151114,0,0,0,0.239643280708494,0.151403658285295,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0.0521059347107024,0,0,0,0,0,0.0990626534777945,0,0,0.158516226131218,0,0,0,0,0,0,0,0,0.032391344812926,0,0,0.0150541864116773,0,0,0,0,0.097756884847988,0,0,0,0.132198479250901,0,0,0,0,0.024212094632004,0,0.14909486088808,0,0.173806760639598,0.0132983087973819,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.321966339804207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282192324770168,0.0800102785073416,0,0,0.033803043394974,0,0,0,0,0,0,0,0.041485686112123,0,0,0,0,0.327582328116715,0,0,0,0,0,0,0,0,0,0.218418717080378,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0310503955963133,0,0,0,-0.0502427918567435,0,0,0,0.211528896587189,0,0,0,0.0274809759863383,0,0,0,0,0.0943287016149413,0,-0.387739202553914,0,0,0,0,0,0.0137732568389625,0.0981102038813445,0,0,0,0,0,0.395356566788528,0,0.0933218654716956,0,0,0.137870103692884,0,0.186559839848611,0
X601838.CH.EQUITY,0,0,0.0591573871920172,0,0,-0.0449476325218616,0,0,0,0,0,0.0522238130680687,0.0448864286827604,0,0,0.285073217602586,0,0.106851844071499,0,0,0.185595803658349,0,0,0.243645094949572,0,0,0,0,0.426474787474525,0,0,-0.145665108734152,0,0,0,0,0,-0.176161763788176,0,0.0166816040275223,0,0,0,0,0,0,0,0,-0.228063623000551,0.0804991201504434
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702161437124319,0,0.781874286054365,0.170234587578777,0,0.288486819043981,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0521001019606333,0,0,0,0,0.19020817617002
X601688.CH.EQUITY,0.0228470944800622,0.0638576768505875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149109595328941,0.0878504522623136,0,0,0,0,0,0,-0.302995110700169,0,0,0.121992291700872,-0.0442506231122839,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.157279020073337,0.819427038351049,0,0,0,0,0,0,0,0.015605577376992,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.211521121409287,0,0.0728079081143737,0,-0.0474791695545658,0,0,0,3.46944695195361e-18,0,0,0.0357475161986505,0,0,0,0,0,0,0,0,0,0.346541691349396,0,0,0,0,3.46944695195361e-18,0,0.0464214335092809,0.145841052603798,0,0,0,0,0.220826459091512,0,0,0.16632708228544,0
X601211.CH.EQUITY,0,0,0,0.193365584120847,-0.0779710569012992,0,0,0,0,-0.0297176117673072,0,0,0,0,0,0,0,0.0218149626320742,0.291076097622065,0,0,0,-0.0042496706158783,0,0,0,0,-0.0219136793320831,0,0,0,0,0,0,0,0.0279818958491437,0.636978202343421,0,0,0,0.0703776213569843,0,0,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551402562280011,0,0,0,0.0107163604824454,0.0441804665259401,0,0,0,0,0,0,0,0,0,0,0.136129178029164,0,0,0,0.103089201898508,3.46944695195361e-18,0,0.145038874314069,0,0,0,0,0,0,0,0.310010298987422,0,0.126774814459166,0,0
X601881.CH.EQUITY,0,0.277762755905145,0.0271251915234619,0,0.0167997100541915,0,0,0,0,0.275742088373481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102802918328238,0,0.156194381150768,0,0,0,0,0,0,0.0977292879393563,0,0,0,0,0,0,0,0,0,0,0.0617578781874382,0,0.187431810361689,0
X000166.CH.EQUITY,0,0,0,0,0.0614832233512619,0,0,0,0,0,0,0,0,0,0.0232119853017626,0,0,0.0143720972280679,0,0,0,0,0,0,0,0,0.0107842653011466,0,0,0,0,0,0,0,0,0.380815255948396,0,0.242805397987146,0,0,0,0,0,0,0.109381556838641,0,0,0.073381515524017,0.0168579478706546,0
X000776.CH.EQUITY,0,-0.0378882533354464,-0.0880490878259151,0,0,0,0,0,0,0,0,0,0,0.305165914553719,0,0,0,0,0,0,0,0,0,0,0.161846699800194,0,0,0,0.149553076562273,0,0,0,0.269105410835358,0,0,1.38777878078145e-17,0,0,0.0425504218382178,0,0,0,0.0531790176137175,0.209978416277236,0,0,0.0812401505270072,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0.1048958270402,0,0,0,0,0.608328451329224,0,0.0382193408373113,0,4.33680868994202e-19,0,0,0.0359402271177407,0,0,0,0,0,0,0,0,0,0.0200568072702675,0,0,0,0,0,0,0,0,0.0429750742028046,0,0,0,0,0,0.317617189054276,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.0889622322705748,0,0,0,0,0.100652974826486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148586111676401,0.474492964027952,0,0,0,0.0060438660482184,0,0,0.156471725191153,0
X002958.CH.EQUITY,0,0,0,0,0,0.0226621327498978,0,0,0,0,0,0,0,0,0,0,0.0321983025564106,0,0,-0.0476088675492982,0,0.334310862480632,0,0,0,0,0,0,-0.0434234230798497,0,0.110958606733906,0,0,0,0,0.111241441917396,-0.0122965050493697,0,0,0,0,0,0,0,0,0,0.115986903190219,0.3412384633933,-0.0312909443369178,0
X002736.CH.EQUITY,0,0,0,0,0,0.140171156027187,0,0,0,0,0,0,0,0,0.0296771482644291,0,0.0930292552234494,0,0,-0.158202534790677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243021838737317,0.250134902463013,0,0.0815409027381737,0,0.284708058869369,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,-0.00666014341927987,0,0,0,0,-0.0463778322067867,0,0,0,-0.11387097924952,0,0,0,0,0,-0.0296859033931242,0,0,0,0,0,0,0,-0.100899937835196,0,0,0,0,0,0.2006364739674,0,-0.0711233673754306,0.284195123048601,-0.0131728709178272,0,0.0453782578260683,0,1.38777878078145e-17,0,0,0.272214756811313,0.442813500775852,0,0,0.077139216705358,0,0,0,0,0
X600928.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0487985001594429,0,0,0,0,0,0,0,0,0,0,0,0,0.0328011262977977,-0.0284220168684242,0.23710217842706,0,0.0431357022225211,0,0,0.11656636962255,0,0,0,0,0.0124500947393437,0,0,0,0.236086204732062,0,0,0,0,0,0.367490061679972,0.0504853021026143,0,0,0,0
X000627.CH.EQUITY,0,0,0,0,0.149919245927577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795023975910888,0,0,0,0.155070417310391,0,0,0,0,0.0322209821300469,0.333114455183113,-0.17070255592361,0.030946754808965,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.137919141957073
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289234548730933,0,0,0,0,-0.0702466824923709,0,0,0.171555020272184,0,0,0,0,0,0,0,0,0,0,0,-0.0218486785076959,0,0,0,0,0,0,0,0.0863443835721176,0.483761956366206,0,0.147379518245347,0,0.0304419996388506,0,0
