,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X002142.CH.EQUITY,0,0.0877994329874559,0,0,0,0.159960602656857,0.0381667176332389,0,0,0.0652472095320143,0,0,0.207648563166806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815880747198184,0,0,0,0,0,6.54480287435105e-05,0.0337856172078548,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0172856877682076,0,0,0,0,0,0,0,-0.0804838043511641,0,0,0,0,0,0,0.0640000065633334,0.0960358945659685,0,-0.268237454993262,0,0,0,0,0,0,0.467417862539641,0.0575729652260188,0.0634042217355243,0,0.029486983389748,0,0,0,0,0.0549943217953721,0
X601688.CH.EQUITY,0,0,0,0,0.00666518193373082,0.0764296002495137,0,-0.310828485759789,0,0,0,0,0,0,0,0,0,-0.45277966270109,0,0,0,0.48553747238552,0,0,0,0,0,0,0,0,0,0.138780760038361,0,0,0,0,0,0,0.0381451742547849,0,0.178472678816758,0.383130813362598,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.00317889206163694,0,0,0,0,0,0,0,-0.0590267871293782,0,0,0,0,0,0,0,0,0,0,0,0,0.0332209735880179,0,0.0550069183872364,0,0,0.0628600777907866,0,0,0,0,0.33771531189817,0,0,0,0.00559083004705226,0.129984588949683,0.169091935640184,0,0,0,0,0,0.150878052471156
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535664371437903,0,-0.0450220137500446,0,0,0.0783176952527816,0,0,-0.022515016069549,0.0971349178116075,0,0.155746142965024,0.251474773945344,0,0.0340271600262884,-0.140970564984759,0.134312418348088,0.0760324544045382,-0.0372312101888959,0,0.265090466388274,0,0,0,0,0,0
X601229.CH.EQUITY,0.232971100059076,0,0.160568659548496,0,0,0,0,0,0,0,0,0,0.263259565093608,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.218228301997855,0,0.186338812817537,0,0,0,0,0,0,0,0,0,-0.0803591531755491,0,0,0,0,0,0,0,0,-0.199706026931652,0,0
X601336.CH.EQUITY,-0.016513591715966,0,0,0,0,0,0.0499792674445114,0,-0.0978750846751203,0.218208456145944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190423582273341,0,0,0.511195337803525,0.272801759139307,0,0,0,0,0.0254980407175057,0,0,0,0,0,0,0,0.0819032859299474
X2882.TT.EQUITY,-0.144274084732465,0,0,-0.0138568001773225,0.0152026867306138,0,0,0,0,0,0,0,0,0,0,0,0,0.149780081120705,0,0,0,0,0,0,0.0475574955407842,0,0.0567035738199771,0,0.0476889918418662,0,0,0,0,0,0.2999582566812,0,0,0,0,0,0,0,0,0,0.0691370354903155,0.010645239449447,0,0
X601169.CH.EQUITY,-0.0964635074751963,0,0,0,0.0020239595761809,0.196663327271856,0,0,0,0,0.139057259656762,0.165616460111857,0,0,0,0,0,0,0,0,0,0,0.0374303743985642,0,-0.0233354437365312,0.0349446252729063,0,0,0,0,0,0,0.576688244547369,0,0,0,0.0770056118944775,0,0,0.117623770778533,0,0,0,0,0,0,0.0853374574263952,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210766017550063,0,0,0,0.0967759167370262,0.354520410455375,0,0,0,0,0,0,0.0664374530408065,0,0.262714388575171,0,0,0.062210246227159,0.0986423166821064,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766435730106914,0,0,0,0.0412838847769854,0.0232993797870169,0,0,0,0,0,0,0.0261307306329885,0,0.0399252537569311,0,0,0,0,0,0.0233281836837509,0,0,0.403540738857202,-0.0148602251678726,0.223761024082968,0,0,0,-0.0352845589417152,0,0,0.229494167639605
X2881.TT.EQUITY,0.0165667327087769,0,0,0,0,0,0,-0.11048639686137,0,0,0,0,-0.338601099756491,0,-0.0936577698564789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766666998690234,0.0915798771139411,0.700246317833578,0,0,-0.04381575863825,0,0,0.0584289348930264,0,0,0,0,0,0,0.354995041776614,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0890385015340041,0,0.0486077901641325,0,0,0.130321588269201,0,0,-0.162084169408315,0,0.0120789724829964,0,0,0,-0.0384465080950362,0,0,0.426210162711585,0.158825682835333,0,0,0,0,0.138894154108431,0,0,0,0.14685812723769,0,0,0.00951842847814079,0,0,0,0,-0.0129687914552482,0,0,0
X2891.TT.EQUITY,0,0,0.0844813215605375,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00998652054594767,0,0,0,0.127117987973071,0,0,0,0,0,0,0.0877058817349521,-0.0433244769777004,0,0,0,0.174937585643289,0,0.0477427200939059,0.097890416282357,0,0,0,0,0,0,0,0.139649185361037,0,0,0,0.218895646380517,0.0836348860488792,0,0.351732579922672,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0594590572169625,0,0,0,0,0,0,0,0,0,0,0,0.299109426104671,0,0,0.192184173064781,0,0,0,0.0485805211590339,0,0.0328156577597957,0,0,0,0,0.0223214604994716,0,0,0,0,0.290307883883334,0.102364023944149,0,0,0,-0.0520059366654831,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.171314952653478,0,0,0,0,8.67361737988404e-19,0,0.0626914722403823,0,0,0,0,0,0,0.116861102834909,-0.137419052647856,0.0998319056324323,0,0.106469054638076,0,0,0,0,0,0.38591077112593,0,0.097406842193289,0.0129297375740617,0,0,-0.0757349619440749,0,0,-0.0438230710945164,-0.120158460065379,-0.0162006053624463,0.0223267441302336,0,0.0364898162967917
X2886.TT.EQUITY,-0.0158973943076202,-0.117464180181077,0,0,0,0,0,0,0,0,0,0,-0.098992133913938,0,0,0,0.0429071961326346,0,0.182894744047228,0,0,0,-0.113220647664867,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670674911346186,0,0,0,0,0,0,0,0,0,0.78203474845512,0
X000776.CH.EQUITY,0,0,0,0.0877017425587838,0,0,0,0,0.0418339836562421,0,0,0,0,0.169095942423307,0,0,0,0,0,0.00323606582466797,0,0.273592905544615,0.0243810371075786,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.182524136627864,0,0,0,0.200747646625365,0,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.122273682633387,0,0,0,0,0,0.0838687506185014,0,0.0181781904292232,0,0,0.053313455783183,0,0,0.41948651815937,0,-0.0154461570524952,0.0976551579173235,0.0804047842226909,0.0176790444295787,0.120835913919082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208654987348491,0,0,0,0
X600919.CH.EQUITY,0.098921570085782,0,0,0,0,0,0,0,0,0,0.434344091896059,0,0,0,0,0,0,0,0,0,0,0,0,0.0740383246354771,0,0,0,0,-8.67361737988404e-19,0,-0.0451986537472751,0.0916190543181996,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0506408526815655,0,-0.0570304319268673,-0.102449391625926,0
X601009.CH.EQUITY,0.284779759705305,0,0.011633079583177,0,0,0,0,0,0.106564408959297,0,0,0,0.355042107823672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075829930676907,-0.10114216510811,0,0,0,0,0,0,0.323720754816916,0,0,-0.0735889823105855,0.106748754149284,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.127365796193033,0,0,0,-0.146132133367917,0,0,-0.0108418279316742,0,0,0,0,0,0,0,0,0,0,0,0.182544706294083,0,0,0,0.0618170028663001,0,0.242466169741886,0,0,0,0,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,-0.350253688572676,0,-0.114607953380673,0,0.0669334191863306,0.282095709342088,0,0,0,0,0,0.177285633808248,0,0,0,0,0,0.0235901960663098,0,0,0,0,0,0.061727351020186,0,0,0,0,0,-0.0552878491721249,0,0.190209063179971,0,0,0,-0.280708650477359,0,-0.0445988580711689,0,0,0
X2892.TT.EQUITY,0,0,0,-0.0672454851763843,0,-0.0382380579305437,0,0,0,0,0,0,0,0.366269549185687,0,0.0757231899755732,0,0,0.101928888939484,0,0.210951689996467,0,0,0,-0.00332775449298275,0,0,0,0,0,0.0506354790234425,0,-0.0374091303092328,0,0,0,0,0,0,0.556239443034085,0,-0.190407367136781,0,0,0.1848965657061,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0424617222206242,0,0,0,0,0,0.0340302883429316,0,0,0,0,0.0695439298326464,0.171731576759567,0.0849829048218781,0,0.211659427200444,0,0,0,0,0,0.189162984436253,0,0.207664615653731,0,0,0,0,0,0.123620133556501,0,0,0,0,-0.0566225542428184,0
