,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X600000.CH.EQUITY,0.0565401007240733,-1.73472347597681e-18,0,0,0,0,0.171281220174797,0,0,0,0,0,0,0,0.0850270081170129,0,-0.00769741400548483,0,0,0.232733894919233,0,0,0,0.0233533018537766,0,0,0,0,0.222709192030754,0,0,0,0,0,0,0.144519759462315,0,0,0.0273297604509174,0,0,0,0,0,0.091073451030902,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0774637008314584,0.00736768511922239,0,0,0,-0.0902245443008684,0,0,0,0.0884596342800784,0,0.114489788296031,0,0,0,0,0.161278361606584,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0605734871351776,0.400098314783454,0,0,0.115547242523798,0,0,0,0,0
X000001.CH.EQUITY,0,0.18925131637506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785586274264929,0,0,0.0765928285749271,0,0,0,0,0.280777750190079,0,0,0,0,0,0,0,0,0,0.10457985760118,0,0,0,0.0909918489311941,0,0.00316166921958383,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.160099897833766,0,0,0.359088269843652,0,0,0.0502157070671908,0,0.347986292298113,0,0,0,-0.0383035441837062,0,0,0,0,0.0624437559701717,0.120933190167633,0.0424814849068592,0,0,0,0,0,-0.111546993299334,0,0,0,0,0,0,0,0.199415040288676,0,0,-0.2299977062519,0,0,0,0,0,0
X11.HK.EQUITY,0.3553570288816,0,0,0,0.0864570291835949,0,0,0.250334882902023,0,0,0,0,0,0,0,0,0,0,0,0,0.325427030539328,0,-0.284838840488645,0,0,0,0.00788506311682743,0,-0.0974478134424362,0,-0.122373356583879,0,0,0,0,0.102937210933239,0,0,-0.0730460824830376,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.112182509396645,0,0,0,0.0325571896535393,0.498969467394656,0,0,0.0582041812923492,0,0,0.0150498800604341,0.131772487723997,0,0,0.00700466563910482,0,0,0,0,0,0,-0.00309821795929967,0,0,-0.47581920665473,0,0,-0.12635761920044,0,0,0,0,0.413863745801177,0,0,0.0507531815908957,0,0.0499591601470507,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0639120184720957,0,0,0,0,0,0,0.0346011552060972,0.147017398968127,0,0,0,0,0,0,0.404553674669841,0.0106320158832523,0,0,-0.266073538492501,0,0,0,0,0.082277049692958,0,-0.111441054699508,0,0,0,0,0,0.0352540455373474,0.0458567366858552,0,0,0,0,0.0391189048563359,0,-0.0425657314671923,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.206101868152037,0,0,0,0,0,0,0,-0.0439934676621038,0.122670622295763,0.258151257636172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167407512508338,0,0,0,0,0.118880591341886,0.0338853092424427,-0.0484287398348038,0,0.0543604840279549,0.186423102394999,0
X600016.CH.EQUITY,0.0783053308367225,0,0,0,0,0.172664388887122,0,0,0,0,0.130875377294823,0.0335966864604866,0.118974094612418,0,0,0,0,0,0,0,0,0,0,0.0643607967123956,0,0,0,0,0.123346074216667,0.0947505239160892,0,0.252196367571874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160184823147521,0,-0.0989925942486951
X2388.HK.EQUITY,0,0,0.149374675166717,0,0.555976528747992,0.134839328174048,-0.111070592600659,0,0,0,0.0222421540323919,0,0,0,0,0.343755054266242,0,0,-0.117698103021683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449230055850183,0,0,0,0.158036000268426,0.0154214426795331,0,0,0,0.0825523457374636,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.0862988397047182,0,0,0,0,0.0363100060643737,0,0,0,0,0,0.0173037172254274,0,0,0,0,0,0,0,0,0.268009321504901,0.0288700669307509,0,0,0,0,0,0,0.0462053026160608,0,0.195630132431796,0.0536860266894554,0,0,0,0,-0.0796922673878693,0.268425340437921,0.143196222378147,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.00940935647711537,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0155042758752255,0,0.202017648329924,0,0.163809783035258,0,4.33680868994202e-19,0,0,0,0,0,0,0.150768098665837,0,0,0,0,0,0,0,-0.0679614573475508,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.16933310992734,0,0,0,0,0,0,0,0.118829379367935,0,0,0,0.217894477241305,0.013145640951922,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0110933865440207,0,0,0,0,0,0,0,0,0,0,0.0923665712083527,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.189937931722343,0,0.0581077092480909,0,0,0,0,0,0,0,0,0,0,-0.117968300529685,0,0,0,0,0,0,0,0,0,-0.111939244390769,0,0.139300355002912,0,0,0.0640758017326047,0,0.100239512720117,0,0,0,0.104017959318625,0.403503431163063,-0.0265548019865671,0,0,0.117974617662352,0
X601211.CH.EQUITY,-0.0957866673076169,0,0,0,0,0,0,0,0,-0.0733529782366684,0,0,0,-0.0061079393144962,0,0,0,0,0,-0.0111702097151085,0,0.405094161936788,0,0,0,0,0,0.0920899791738304,0,0,0,0,0,0,0,0.231045648095321,0,0.0372573323710764,0,0,0.0472812389388081,0,0,0,0,0.270352020950287,0,0
X601688.CH.EQUITY,0,0,-0.0185557230051335,0,0,0,0,0,-0.235630092545334,0.111081497983986,0,0,0,0,0,0.0461251572601551,0,-0.445630561609758,0,0,0,0,-0.0552574822772706,0,0,0,0,0,0,0,0,0,0.0106235882036384,0,-0.0200812256947419,0,0,0.0160459303294406,0,0.792594353627408,0,0,0.461433447621348,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0207460952977615,0,0,0,0,0,0,0,0,0,0,-0.0568773574704813,0.136318580716786,0.353514279946333,0,0,0,0,0,0,0,0,0,0,0.127317722410667,0.206107497557073,0,0,-0.169451560617141,0,0.0347144889539844,0,0,0.0658206667351993,0,0
X601229.CH.EQUITY,0,-0.0254881506416748,0.479377821522451,0,-0.0395474598692029,0,0,0,-0.0932171419668936,0,0,0,0,0.197050024625745,0,0,0,0,-0.0916011182284417,0.23967055162491,1.73472347597681e-18,0,0.015676132896905,0.0985996203253942,0,0,0,0,0,0,-0.0351441451133171,0,0,-0.0128372645753065,0,0,0,0,0,0,0,0.109266097771494,0,0.103748284261713,0,0,0,0.0178331162355304
X601336.CH.EQUITY,0,0,0,0.296666340104696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774114953629181,0,0,0,0,0,0,0,0,0,0.155736599716726,0,0,0.193085796774337,0.0372431572882855,0,0,0,0,0,0.0137809868400065,0,0,0,0,0.117599350475337,0,-0.0825716164683694
X2882.TT.EQUITY,-0.0143152378152848,0,0,0,0.066061808897197,0,0.00316254851311657,0,0,0,0,0,0,-0.0430065344821279,0,-0.0813614139478646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881851555197243,0,0,0,0,0.365915409403892,0,0,0,0,0,0,0,0,-0.0142262733029263,0,0,0,0.12338635539877
X600015.CH.EQUITY,0,0.0404383897891098,0.000936504622889088,0,0.0152298137645138,0,0,0,0,0,0.066140881347536,0,0,0,0,0.118182840551398,0.0224370710982368,0,0,0.0504383436891735,0,0.0340691030765186,0,0,0,0,0,0,0.119562161271444,0,0,0,0.420327310779872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.127492737482686,0,0,0,0,0,-0.32457560531772,0,0,0,0,0,0.0336751915617264,0,0,0,0.176590347203715,0,0.00399620828150043,0,0,0,0.0773309605752532,1.03212812446239,0,0,0,0,0,0,0,0,0.0213845290289624,0,0,0,-0.261998537844522,0,0.168551025325402,0
X000166.CH.EQUITY,0,0,0.0451784906151792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491577557233253,0,0,0,0,0,0.115518302773368,0.204590312082865,0.0733856369575484,0,0.248122738014357,-0.0350826361310279,0,0,0,0,0.298519047974496,0,0
X2881.TT.EQUITY,0,0,0.0265886030767331,0,0,0,0,0.0831071108572479,0,0.17881119493511,0,0,0,-0.122823480325612,-0.079003575474381,0.113344791866319,0,0,0,0,0.116803626697166,0,0,-0.0697732027129862,0,0,0,0,-0.0838167792000166,0.120192039796271,0.447579383887801,0,0,0,0,0,0,-0.133509668092444,0,0,0,0,0,0,0.189720725846292,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0186390791290476,-0.127328053146309,0,0,-0.0596925713897232,-0.0498047869244742,0,0.213579915903012,0,0,0.211691384696499,0,0.0441740583433337,0,0,0,0,0.14805084306923,0,-0.0741628196894462,1.73472347597681e-18,0.463230474110691,0,0.0445406780852948,0,0,0,0.106698242476404,0,0,0,0,0.070925792847008,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,-0.0680828495636351,0,0,0,0,0,0,0,0,0.185182056523137,0,0.120894130419991,0,0,0,0,0,0.044373673563123,0.14245154626882,0,0,0,0,0.0543218818789242,0,0,0.0504405162442874,0,0,-0.0806376506351049,-0.0696872474324551,0,0,0,0,0.30708996278898,0,0,-0.106721620926498,0,0,0,0.00780653579978232,-6.93889390390723e-18,0.125435808275125,0.221322238894515,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.151343497535429,0,0,0,0,0,0,0,0,0,0.0942874595245162,0,0,0,0,0,0,0.0501743178703607,0,0,0.241220968380362,0.0277410102924111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247094274167246,0,0,0,0,0
X2891.TT.EQUITY,0,0.292891007422389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837098661701503,0,0,0,0,0,0,0.204569444261983,0,0,0,0,0.217243072581286,0,0.0542254875752232,0,0,0,0.245854690285175,0,0,-0.383442023467412,0,0,0,0.0273125224252732,0,0,0,0,0,0.201497537452397
X000776.CH.EQUITY,0,0,0,0,0,0.0457419767241898,0,0,0.0515854947424779,0,0,0,0.0903120416174036,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.417090524767406,0.176808017797023,0,0.0410402133520221,0,0,0,0.136966105137347,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.0471983584155662,0,0,0,0,0,0,0,0,0,0,0,0,-0.182408980387942,0.0400782822291831,0,0.100786213320491,0,0.0739866815072123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124505891046678,0.839578671877137,0.0942807106597443
X600919.CH.EQUITY,0,0.120605933495625,0,0,0,0.113483193704789,0.464322092742007,0,-1.00992227147736,0,0,0,0,0,0,0,0,0,0,0,0.253884401873331,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.491469451625055,0,0,0,0,0,0,0,0.0935118336525465,-0.00274858676997615,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0468399673210779,0,0,0,0,0.0833264986597397,0.161888500372319,0,0,0.463771302203526,0,-0.0297182127184551,0.0635068909737935,0,0.0635852379127685,0.0443290479934305,-0.0268778914456023,0,0,0,0,0,0.0115243901266965,0,0.00630984589928743,0.223637290717442,0,0,0,-0.093734507820046,0,0,0,0,-0.0305319425849737,0
X601009.CH.EQUITY,0.0517198853631111,0.119438136581112,0,0,0,0,0,0.0387119399313033,0,0.274432623883118,0,0,0,0.559398840549605,0,0,0,0,0,0,0,0,0.10052087984554,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.175834939170404,0,0,-0.0255996330468868,0,0,0.0931696926144891,0,0,0,-0.227516161326245,-0.0113746198229036,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0417681765329212,0,0,0,-0.0574964238506579,-0.0666238070770684,0,0,0,0,0,0,0.179630055396756,0,0,0.0708016745724925,0,0,-0.116852752209882,0,0,0,0,0,0,0.207946523759536,0,0,0.22673741095448,0.0660857409594588,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075710665038825,0,0.233551313448169,0,0,0,0,0,0.357069820909659,0,0,0,0.07039967012647,0,0,0,0,0.188902763158959,0,0,0,-0.00141992014371902,0.0497599610423242
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.141521307397433,0,0,0.11589501920699,0,0,0,0,0.123841001923864,0,0,-0.0603765022539994,-0.0510737969806145,0,0,0,-0.0117206635264424,0,0,0,0.0222008516424051,0.0636896882485958,0.00666293321940876,0,0,0,0.0674923024366205,0,0.692504806118776,0,-0.103024029951324,0,0.0403399948567471,0,0,0
X5880.TT.EQUITY,0,0,0,0,-0.0364022350618134,0,0,0,0,0.531171340074839,0,0,0,0,0.11904636909988,0,-0.0757953482424953,0,0.0614861137273284,0,0,0,-0.448212558227548,0,0,0,0,0,0.0254555951079634,0,0.0497022216761405,0,0,0,0.574104873435253,0,-0.0708224648718378,0,-0.153307347345221,0,0.401377055275703,0,0,0,0,0,0,0
