,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY
X601658.CH.Equity,0,0.0365064766343997,0.29202784903847,0.0674128139441992,0,0,0,0,-0.0416423677519675,0,0,0,0,0,0,0,0.0419067186062371,0,0,0,0,0,0,0,-0.0323079838214827,0,0,0,0.0460114154771554,0,0,0,0,0,0,0.057163217857497,0.139865982420071,0,0,0,0,0,0,0,0.225139877782046,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0352271609772438,0,0,-0.0474211257068869,0,0.104399453662721,0,0,0,0.334162650892822,0,0.00891613336416969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191657919511209,0.0288285803635073,0.115011117855235,0,0,0.223344747894048,0,0,0.111586616786398,0,0,-0.0113179482344509,0,0,0,-0.0241047422590567,0,0
X601166.CH.EQUITY,0,0,0.0180249196807912,0,0,0,0.242408860215262,0.0211174836558929,0,0,0,0,0,0,0.0287075970450789,0,0.0534550754857271,0,0,0.0448392779213194,0.11396477729888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236867267602912,0,0.286867233473832,0,0.0845779712719245,0,0,0,0,0.0388330141813527,0,0,0.0919844193318486,0.0556447090496612
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0118998719627881,0,0.0395864716443384,0,0.511452805530253,0,0,0,0,0,0,-0.0175699393882607,0,0,0,0,0,0,-0.0354913022036715,0,0.129560791133822,0,0.328429089513335,0,0,0,0,0.0358230421924488,0,0,0,0,-0.00580397311296857,0,0,0,0.0925723610554245,0,0,0,0,-0.0274708883933279,0
X000001.CH.EQUITY,0,0,0,0,0.0648880292261456,0.475302774017152,0,-0.104740009078672,0,0,0,0,0,0,0,0,0,0,0.0680560576968377,0,0,0,0.223668671679746,0,0,0,0,0,0,0,0,0,0.281439825159628,0,0,0,0,0,0,0,0,0.102626013237901,0,0,0,-0.0774066520050921,0,0,0,0
X601328.CH.EQUITY,0.0326762687170795,0,0,0.227203341653613,0,0,0.00085465917292131,0,0,0,0,0.0387011460634865,0,0,0,0,0.0612098662080126,0,0,0.374606245528201,0,0,0,0,0,0.0376359603822104,0,0,0,0,0,0,0.0487472944812054,0,0,0.0811166692133775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0954890258811993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052004476080759,0,0.526834198284748,0,0,0,0,0,0,0,0.257754753559441
X601601.CH.EQUITY,0,0.240907626044116,0,0,0.272412124651709,0,0,-0.0310296616324922,0,0,0,0,0,0,0.0394150645521502,0,0,0,0.176001748906537,0,0.00993437910839197,0.142772071756011,0,0,0,0,0,0,0.122677888103959,0,0,0,0,0,0,0.039275713144372,0,-0.10466068971935,0,0,0,0,0,0.0290913131406938,0.0347608269880099,0,0,0.0649619158523463,0.111925878580997,0
X601319.CH.EQUITY,0,0.00886225141595615,0,0.0900695558022776,0,0,0,0,0.0188093589947736,0,0,0,0,0,0.316205190627004,0,0,0.101270065499734,0,0,0.0690331282483469,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229205623475004,0,0,0,0,0,0,0,0,-0.0785476255353427,-0.0585414684688936,0,0,0.0711007499875739
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274721182881988,0.109021725854277,0,0.193182379199353,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017201407326251,0,0,0,0,0,0.59524851773227,0,-0.247122975881226,0.0355530959524599,0
X601998.CH.EQUITY,0.19770365493987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268089167619568,-0.0545577457132406,0.474526398536207,0,0,0.140538780814991,-0.0210592072401084,0,0.0286211867071288,-0.0830076240569492,0,0,0,0
X300059.CH.EQUITY,0,0.0242604129526546,0,0,0,0,0,0,0,0.246919348902086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505965201864653,0,0.133273620780089,0,0.00476350158139789,0.184641102765248,0,0,0,0,0,0,0.255852938049744,0.174297283985067,0,0,0.0105890216107466,0,0,0,0,-0.1551929791106,0.0460907634135704,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.291074599412089,0,-0.291117671012524,0,0.180944694292946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538315288227571,0,0.234727374687387,0,0,0.258925157080007,0,-0.0178313458886867,0,0,-0.117147665825264,0,0,0,0,0,0,0,0,0.0901703013852435,0.162131621313517,0.131113137244696,0.126472933675447,0,0,0,0
X2388.HK.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0.186682510384423,0,0,0,0,-0.109369212445347,0,0,0.195857416342763,0,0,0,0,-0.38786086108894,0,0,0,0,0,0.0845426802006023,-0.130272109421376,0,0.347509358670598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112451411803195,0,0.0723323903039526,0.446612661308279,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0225297887793531,0.449104370302824,-0.041834544551028,0,0,0,0,0,0,0,0,0,0,-0.332895381509159,0,0,0.28611303478508,0,0,0,0,0,0,0.0288413605403174,0,0,0,0,0,0.188268706790084,0.00628266092513045,0,0.0345264875770072,0,0,0,0.151690267208178,0.076891845110919,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.161044021286385,0,0,0,0,0,0,0,0,0.171617728001316,0,0,0,0.0514643848030501,0.0486959015577189,0.0837226852627314,0,0,0,0,0,0,0,0,0,0.0544165191972595,0,0,0.00668625379489556,0,0,0,0,0,0,0,0,0,0,0.0363980010572241,0,0.0414037067285642,0,0,0,0.0658204837368911,0.0813949249933316
X601688.CH.EQUITY,0.0473737095811426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183058170910724,0,0,0,0,0,0,0,0.303077154949719,0,0.320553852713037,0,0,0,0.00814804099974587,0.137616508646668,0.0361289478064229,0,0,1.73472347597681e-18,0,0,0.0417794924722409,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.19686100926186,0,0,0,0,0,0,-0.0658870387288889,-0.020285154455259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034856998230642,0,0,0,0,0,0.339194151996322,0,0,-0.0297742348607926,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0.204125262409996,0,0,0,0,0,0.236705470963845,0
X601336.CH.EQUITY,0,0,0,0,0.169561546041448,0,0,0,0.016368306367788,-0.0873425893208477,0,0,0,0,0,0,0,0.230411697899973,0,0,0,0.269762889252014,0,0,0,0,0.0517028374582826,0.0415855253159509,0,0,0.191619676636413,0,0.0426292650010273,0.059529091785726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.246813843624764,0,0,0,0,0,0.00557367410823214,0,0,0,0.0849108597942347,0,0,0.0345035333316019,0,0.436759794856848,0,4.33680868994202e-19,0,0,0,-0.0310361197230954,0,0,0,0,0.0699390542993415,0,0,0.052678308733893,0,0,0,0,0,0,0,0.0667232626715495,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.0702009065513872,0.152520912763545,0.101659745508771,0,-0.15206414380441,0.0244000899631796,0,0,0,0,0,0,0,0,0,0.0220571081490738,0.248971973605223,0,0,0,0.269843399363612,0,0,0,0.0486582599126577,0,0,0,-0.200280607393001,-0.112791532856413,0,0,0,0,0,0,0.181288921939705,0,0,0.149016227539605,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0300203509365966,0.0421163586135979,0,0,0,0,0,0,0,0,0,0,0.371138856611557,0,0,0.117186121296019,0,0,-0.126099527073987,0,0.15119966654211,0.049097889466495,0,0,0.024800706362406,0,0.101701367378821,0,0,0,0,0,0,0,0.138671184439478,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00216728660277042,0,0,0.120819531450694,0,0.150081112883181,0,0.0792960709940017,0,0,0,0,0,0,0,0,0,0,0,0.11555735056003,0,0,0,0.0980175790527597,0,0.215588455520867,0,0,0,0,0.109184240630208,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0990919665442344,0,0
X000166.CH.EQUITY,0,0,0.0395600974589153,0,1.73472347597681e-18,0,0,0.118011310879738,0,0,0,0,0,0,0,0,0,0,0,0,0.0151246176190168,0,0,0,0,0,0,0,0,0.225410720722492,0,0.156372181411025,0.00517584794627098,0,0,0,0.14070615207814,0.111983399732264,0,0,0.127804156867542,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.0427854711342574,0,0,0,0,0,0,0,0,0.0689052304050011,0,0,0,0.265628492284628,0,0,0,0,0,0,0,0,0,0,0,-0.308263362739015,0,0.0405521305095635,0,0,-0.0516511235263616,0,0,0,0,0,0,0.0812276638434141,0,0.735652763571723,0,0,0,0,0,0.0439563791922951,0,0,0,0
X601229.CH.EQUITY,0.313174368493805,0,0,0,0,0.510755368033554,0,0,0.424408339020499,-0.0744610192513646,0.0793161831377784,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15970039615435,0,0.25186239807527,0,0,0,0,0.041150597673192,0,0,0,0,0,0,0,0,-0.28919175602394,0,3.46944695195361e-18,0,0,0,0,-0.121595540351309,0,0.0386402616695265
X000776.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422093279293897,0.165153981252901,0.0724992629972115,0,0,0,0,0,0.140109878304829,0,0,0.183102263749869,0,0.0771946803695701,0,0.0326096226035294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.206550950959156,0,-1.73472347597681e-18,0,0.104181082640257,0,0,0.583150728395878,0,0.0419059871520693,0,0.0363993205809959,0,0,0,0,0,0,0,0,0.123967598929726,0,0,0,0.280890984481427,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.607237599785238,0.00912076791680443,0,-0.0130444846110621,0,0,0.215915986374152,0,0,0,-8.67361737988404e-19,0,0,0,0.116079211918014,0.0500096591792747,0,0,0,0,1.73472347597681e-18,-0.113694882448824,0,0,0.0280271698385369,0,0.029353845082261,0,0,0,0.0614194602790851,0,0,0,0,0,-0.00464333702971837,0,0,-0.00229194965889804,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.132333256060395,0,0,0,-0.0483622903234845,0,0,0,0,0,-0.323558231118345,0,0,0,0,-8.67361737988404e-19,0.0473776663823142,-0.0278018017903467,0,0,0,0,0.102917971950753,0,0,0.222101308318407,0.596497194540326,0,0,0,0,0,0,0,0,0,0,0.219716231078728,0.0632359585313997,-8.67361737988404e-19,0,0
X601881.CH.EQUITY,0,0,0,0.00568425786439393,0,0,0,-0.0596674174053763,0,0,0,0.0566295874537785,0.017533040491041,0,0,0,0,0,0,0,0.0855026128686242,0.066763279823773,0,0,0,0,0.123169796389979,0,0.0722528814714108,0,0,0,0,0.454211407226499,0,0,0,0,0.0641370209484996,0,0,0,0,0,0,0,0,0,0.078794025764092,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.00777208057047336,0,0,0,0,0,0.0553672296461823,0,0.0577172983542028,0.0302798748415159,0,0.00172690316990225,0,0.316819136767855,0,0,0,0,0,0,0,0,0,0,0.0610680591725341,0,0,0,0,0.117625987721504,0,0,0,0,0,0,0,0.259565740719046,0,0,0.0319024771492886,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.123311583270267,0,0.125350644359485,0,0,-0.129648914438413,0,0.105095401101966,0,0,0,0,0,4.33680868994202e-19,0,0,-3.46944695195361e-18,0,0,0.177694539170008,0,0,-0.168985006353001,0,0,0.14017441173056,0,0,0,0.594884602330077,0,0.0195965293211392,0,0,0,0,0,0,0,0,-0.0294658265543744,0
X2886.TT.EQUITY,0,0,0,0,0,0.286908033435441,0,0.226405055270279,0.0214230736399511,0,0,0,0,0.579628455161315,0,0,0,0,0,0,0,0,0.366593155948519,0,0.062809533489665,0,0,0,0,0,0,-0.0387872692768679,0,-0.197217035819501,-0.320275760897358,0,0,0,0,0,0,0,0,0,0,0,0,0.0464913586755775,-0.554506489393262,0
X601009.CH.EQUITY,0,0.097513105909311,0,0,0,0,0.052134038077323,0,0,0,0.037461054386887,0,0,0,8.67361737988404e-19,0,0.0783587858474386,0.146117650308077,0.111775687516333,0,0,0,0.155622742980124,0,0,0,0,0,0,0,0.240657602526536,0.158714929682997,0.0110898291944229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127597589790856
X2891.TT.EQUITY,0,0.0821683519716525,0,0,0,0,0,0,-0.0250692382702201,0,-0.405256609014073,0,0,0.154356743526524,0,0,0,0,0,0.994546268265207,-0.248577641662895,0,0,0,0.080285369840648,0,-0.327972673910758,0,0,0,0,0,0,0,0,0,0,0,0,0.326589026723109,0,0,0,0.125923304371561,0,0,0,0.172485260988769,0.107099137084098,0
X601696.CH.Equity,-0.00344071724988265,0,0,0,0,0,0,0,0,0,0,0,0.00303280461224366,0,0,0,0,0,0,0,0,0.270296482871859,0,0,0,0,0,0,0,0,-0.0178551137113703,0,0,0,0,-0.028980375222346,0.249938974499432,0.18954319008909,0.198519561612406,0,0.0442595871267491,0,0,0,0,0.0182922199899215,0,-0.0931841396753723,0,0
X2884.TT.EQUITY,0,0.0250391175453785,0,0,0,0,0,0,0.166861803581145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188813058357547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0463780595129117,0,0,0,0,0.665482734154706,0,0,0,0.0302431798982544
X600926.CH.EQUITY,0,0,0,0,-0.201066401506634,0,0,-0.128208600757132,0,0.12608383198065,0,0,0,0,0,0,0,0,0,0,0,0,0.0603034978716653,0.0243490105579768,0,0.295421001896458,0,0,0.178539677245045,0,0,0,0,0,0.179080359189746,0,0,0.130894688970246,0,0,0.0909630668045203,0,-0.166081779864737,0,0,-0.00984216794042211,0,0,0,0.303798389668449
X600919.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.221767216630846,0,0,0,0,0,0,0,0,0,0,0,0,0.173193696165558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486681388916584,0,0,0,0,0,0,0,0,0.40700434130775,0,0,0.0658090676985515,0,0
