,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.00137242457667597,0.0254214607224224,0,0,0.0103248543021052,-0.0427206768332475,0,0,0,0,0.000615658611139213,0,0,0,-0.0318358111898948,0,0,0,0,1.03985010229837,0,0,-0.13059306329553,0,0,0,0,0,0,0,0,0,-0.0384163342549397,0,0,0,0,0,0,0,0.0601744177007996,0,0,0,-0.00250972445903516,0,0,0
X601939.CH.EQUITY,0,0,0,0.166075692037179,0.0590116956367999,-0.0698526827679004,0,0,0,0,0,0,0,0,0.00441260296639872,0.664979436447013,0,0.0338653621124737,0,0,0,0,0,0,0,0,-0.244170203122917,0,0,0,0,0,0,0,0,-0.355552505359053,0,0,0,0,0,-0.199678268345533,0.010060897189307,0,0,0.0111200977448686,0,0,0,0
X601288.CH.EQUITY,0,0.22538201766284,0,0,0,0.246794593849006,0,-0.126213256699993,0,0,0.0831887833398226,0,0,0.222960811915001,0,0,0,0,0,0,0,0,0,-0.0903418263238928,0,0,0,0,0,0.249595710804958,0,0,0,0.0309035759650401,0.0204058788684838,0,0,0,0,0,0,0,0,0.114368371042265,0,0,0,0,-0.00524209990076014,0
X601988.CH.EQUITY,0,0,0.183590108351876,0,0.0562696945989134,0.0705842662439582,0.0407566094488031,0,0,0,0,0,0,0.404482259156038,0,0,0,0,0,0,0,0,0,0.100697589449513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363722629448335,0,0,0,0,0,0,0,0,0.0250813787359073,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.00889540857275743,0,0.0486967125849629,0,0,0,0,0,0,0,0,0,0,0.140867917903955,0,0,0,0,0,0,0,0,0.217487763408133,0,0,0,0,0,0,0,0,0,0,0,0.26498337573694,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,-0.0158189124326118,0,0,0.108692868738117,0,0.428147931796881,0.165201494753539,0,0,0,0,0,0.0203421281000083,0,0,0,-0.228334645057063,0,0,0.0431221350915369,0,0,0,0.0715472518424004,0,0,0,0,0,0,0,0,0,0,0,-0.0603481540694105,-0.0328170245957403,0.0117757649421608,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0555183451946533,0,0,0,0,0,0,0,0,0.118225333470955,0,0,0,0.220154149697484,0,0,0,0,0,0,-0.00472084401593179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907442677144991,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.223257924512153,0.0737762852671817,0,0,0.00271176236039916,0,-0.158945195077649,0,0,0,0,0.0374761107392632,0.120526129999825,0,0,0,0,0,0,0,0,0,0.349662509499897,0,0,0.0289547145402751,0,0,0.0026487355476592,0,0,0.286860822343094,0,0,0,0,0,0.0680905424138974,0,0,0,-0.0920540536299999,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0.023199874693932,0,0,0,0,0,0,0,0,0.150820114231565,0.422191112399256,0,0,0.120084406011303,0,0,0,0.0720123762965552,0,0.0633302299130071,0,0,0,0,0,0,0,0,0,0.175077404498095,0,0,0,0,0,-0.00533585168902357,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0849936763356294,0,0,0,0.17900678623693,0,0,0.065391863625174,0,0,0,0,3.46944695195361e-18,0.0196349611214107,0.0298406434880937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268552484833811,0,0.157220483205981,0,0,0,0,0,0,0,0.0523057585908229,0,0,0,0.341869874188656,0.0263207142045805,0,0
