,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X601788.CH.EQUITY,X600958.CH.EQUITY
X601818.CH.EQUITY,0,0.304656005045436,0,0,0,0,0,0,0,0,0.193966589191535,0,0,0,0.0160713108529953,0,0,0,0,0,0.232382864247573,0,0,0.246466928727648,0,0,0,0,0,0,0,0,0,0.0775643949609439,0,0,0,0,0,0,0,0,0.0183221295969389,0,0.0504062363536704,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0106887608300388,-0.0698683413692723,0.0960209990067935,-0.00588058470350904,0,0,0,0,-0.0607304272589855,0.397103739765505,0,0,0,0,-0.0626340938935154,0,0,0,0,0,0.286327017286136,0,0,0,0,0.386538146520317,0.0395464498797461,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594425259113743,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.04277633023686,0,0,0,0,0,0.0836741364561538,0,0,0,0,0,0,0.117428939544068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941658613413847,0,0,0,0,0.156846817323112,0,0,0,0,0.0128038862866273,0,-0.0629738392404005,0,0,0,0,0.192339699723527,0.0917326286594632
X601211.CH.EQUITY,0,0.053407565458147,0,0,0,0.00940562491406629,0,0,0,0,0,0,0,0,0,0,0,0.152170053497733,0,0,0,0,0,0,0,0,0,0.43159958310718,0,0,0,0,0.104616434855311,0.075362774184784,0,0.0125058044453334,0.0243975985042502,0,0,0,0.0448537841956509,0,0,0,0,0,0,0,0,0.134371676678403
X601336.CH.EQUITY,0,0,0,0,0,0,0.491709557691154,0,0,0.171156758929178,0,0,-0.0888143047484193,0,0.0644135122925871,0,0,0,0,0.328337561501308,0.033579430820828,0,0,0,0,0,0,0,0,0,0,0,-0.0721331757409634,0,0,0.0692586081276433,0,0,0,0,0,0,0,0.14450929855236,0,0,0,0.113474704145711,0,0
X267.HK.EQUITY,0.145543612805222,0,0,0,0.0111917115950076,0,0.0494892401158907,0,0,0,0,0,0,0,0.0533517016282145,0,0,0,0,-0.128044881072257,0.205179295081427,0.14381483072,0,0,0,0.326165593696396,0,0,0.150064387719718,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542553365251272,0.0340968691482343,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,-0.188630205199891,0,0,-0.182482459753363,0.327654611344356,0,0,0,0,0,0,0,0,0,0.00227915774009126,0,-0.0502709163347143,0,0.0600036577590242,0,0.330640378778771,0,0,0,0.123118173938952,0,0,0,-0.0645509099960993,0.192851196678727,0.128697443566145,0,0,0,0,0,0.0252281994419933,0,0,0,0,0.0771743880086705,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0617921881477591,0,0.0178714381702144,0,0,0.0215897937398442,-0.048408775105137,0,0.0483616250101581,0,0,0,0.14859869174498,0,0,0,0,0,0,0,0.0479212135174958,0,0.00643805711968891,0,0,0,0,0,0,0.370487813450502,0,0,0,0.284231227329012,0,0.120283671819098,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,-0.0414899947424437,0,0,0.0134059583709817,0,0,0,0,0,0,0,0,0,0,0,0.0758789216787886,0.0960810418396084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226122443540376,0.0987779373424969,-0.0226379536497134,0,0.0401582524031983,0.165532244354674,0,0,0,0,0,0,0,0,0.286236184178293
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.144997922469055,0,0,0,0.14684289624464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194212560759212,0,0,0.0461290065643939,0,0.0306017332264012,0,0,0,0,0,0.0517472876958523,0,0,0.0262476012195651,0,0,0,0.164848483836458,0.0496919747127578,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0318096370833205,0,0,0,0,0,0.384576223037257,0.021405474231009,0,0,0,0,0,-0.0564702658482901,0,0,0,0,0,0,0.0512946339756166,0,0,0.12909964797751,0,0.0226971233054707,0,0,0,0,0,0.14910933273553,0,0,0,-0.0550084147031328,0,0.00544405928876362,0,0,0
X601229.CH.EQUITY,0,0.0124613364094775,0,0,0,0,0,0,0.0381250530934144,-0.0428783605895336,0,0,0.0533430516184066,0,0,0,0,0,0,0.131466777845761,0.118301905215926,0,0.0186131735090348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338015973528062,0,0,0,0.441338874400672,-0.0986101032502771,0,0.40528204155413,0
X2881.TT.EQUITY,0,0,0.206903944888742,0,0,0,0,0,0.201469570908433,0,0,0,0.0294552595217084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164969415333907,0,0.342549697717625,0,0,0,0,0,0,0,0,0.375265480267525,0,0,-0.113572545923635,0,0,0,0
X601169.CH.EQUITY,0,0.110064406625606,0.0953158758947028,0.0634082751077579,0,0,0,0,0,0.152385753989182,0,0,-0.00286689848046529,0,0,-0.0333474623593718,0,0,0,0.0410792116889705,0,0,0.21762294870579,0,0.703041293495897,0,0.0880410926786893,0,0,0,0,0,0,0,0,0,0,0,-0.281720974079355,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473964014387132,0,0,0,0,0,0,0,-0.0676023888950655,0,0,0,0,0.308155347050258,0,0.0838759351366681,0.0450055652548243,0,0,0,0,0.216135567248918,0,0,0.0323079392705054,0,0,0,0,0,0,0,0,0,0,0.399559233689432
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.244473130480563,0,0,0,0,0.176744330341223,0,0,0,0,0,0,0.21365914154277,0,0.0376075478164368,0,0,0,0,0,-0.0869415724648376,0,0,0,0,0,0,0.0382851497768176,0,0,-0.0217966636137106,0,0.13855172807607,0,0,0,0,0,0.305235714589015,0,0.0793756692030846,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.064929627125579,-0.0892122116128831,-0.17695308437252,0,-0.098615730968121,0,0,0,0,0.0166183251512949,0,0,0,0,0,0,0,0,0.0782938217268239,-0.00239722253194485,3.46944695195361e-18,0,0,0,0,0,0,0,0.333245681950285,0,0,0,0,0.198743452552664,0,0,0,0,0,0.270657753878511,0.313053390012995,0.037511374374256,0,0,0
X600926.CH.EQUITY,-0.0775824833840043,0,0,0.183224869840657,0,-0.0807119258762995,0,0,0,0,0.247018935832436,0.141943996847634,0.118918816990054,0,0,0,0,0,0,0,0,0,-0.0830800855596436,0,0,0,0,0,0,0,0.124604126368104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170606868158081,0,-0.139915897045744,0,-0.161032836142866,0.348030864785309
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.112324403313999,0,0,0,0,0,0,-0.0487949297197964,0,0,0,0,0,0,0,0.0975211518427364,0,-0.0403295434158896,0,0,0.0553824618037817,0,0,0,0,0.518329277078292,-0.00297334622369904,0,-0.0181740410470336,0,0.210643239215335,0,0,0,0,-0.176187167171565,0,0,0,0,0,0
X601009.CH.EQUITY,0.0699879955427785,0,0,0,0.159207514877672,0,0.145974516589406,0,0,0,0,0,0,0,0,0,0,0,0,0.114059068964674,0,0,0,0,0,0,0.171137037418712,0,0,-0.216768438054664,0,0,0,0,0,0,0,0.252601057730519,0,0,0,0.298566970510495,0,0,0,0,0,0,0.00557863186681943,0.0412522834375145
X601901.CH.EQUITY,0.291458730911449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523370726586193,0,0,0,-0.274303648205084,-0.0539768722884687,-0.175477006734175,0,0,0,0,0,0,0,0.0410452688497872,0,0,0,0.113151196238006,0,0,0,0,-0.0163072827529391,0,0,0,0,0,0,0,0.277243998973882,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241770452445121,0.126346877369527,0,0,0.0635344666941136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116334766195408,0.179405678817297,0.511778577750764,0,0,0,0,0.0103044959039271,0,0,0.0259790731766824,0,0,0,0,0.0063338372083134,0.139586199379558
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528803260391677,0,0,0,0,0,0,0,0,0.100004768045451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268107219885591,0,0,0.389629135806739,0,0,0,0,0.0868733371638916,0,0.215926800563095,0,0.376846373265979
X600958.CH.EQUITY,0,0,-0.00954400967986402,0,0,-0.169785576628451,0,0,0,0,-0.00967287864979591,0,-0.156261283914725,0,0,0.281288177306181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229789329964913,0.154903414752449,0,0,0,0,0.365017429174952,0,0,0,0,0,0.0420706839029298,0.0960565657663316,0,0
