,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X601997.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X388.HK.EQUITY,X300059.CH.EQUITY
X601319.CH.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0703840797603101,0,0,0,0,0,0,0,0,0,0,0.29598986384813,0,0.281451704164676,0.0393058020752775,0,0,0,0,0,0.0476736302702263,0,0,0.200156461344475,0,0.121129894353175,-0.202755799567232,0,0,0,0,0,0,0.118308235459207,0,0
X601077.CH.Equity,0,0,0.286091083163682,0,0,0,0,0,-0.101370229598781,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.00451684811170136,-0.00886818548799349,0,0.0439792913765322,0.200798149134379,0,0,0,0,0,0.115325966739647,0,0,0,0,0,0.072988135696036,0,0,0,0.383624166701948,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,-0.019203623415298,0,0,-0.100430558894863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176717953689802,0.332983063834571,0,0,0,0,0,0,-0.154960117130795,-0.253161898223966,0,0,0,0,0,0.0573242806445318,0,0,0,0.383463091637475,2.77555756156289e-17,0,0,0.75541135002165,0.0572495648000713,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0357130030618307,0.0882988578384513,0,0,0.352302442461078,0,0,0,0,0,0,0,0,-0.0275926673643029,0.335274302504349,0,0,0,0,0,-0.168317882891929,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.244095140169399,0,0.130400353271866,-0.0400498473701536
X601577.CH.EQUITY,0,0.0424484509446635,0,0,0.0664244900479972,0,0,0,0,0,0.00168216198403866,0,0,0,0,0,0,0.246595095385568,0,0,-0.0766788303104683,0,0.297754463677505,0,0,0,0,0,0,0.00919282226376733,0.111199821262858,0,0,0,0,0,0,0,0,0.279260983286569,0,0,-0.128719335601784,0,0,0,0,0,0,0.0912968711533378
X601838.CH.EQUITY,1.73472347597681e-18,0,-0.252111859117946,0,0,0,0,0,0,0.0680872714959815,0,0.187167720673289,0,0,0,0,0,-0.0705429099496218,0,0,-0.0483370164294008,0.397703341681142,0,0,0,0,0,0,0.0566926277547378,0.267366276828291,0,0,0,0,0,0,0,0,-0.12483005720456,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239229355890793,0,0,0,0,0,0,0,0,0,0.302705968850811,0,0,0,0,0,0.179165465173046,0.092454384379944,0,0,0,0,0,0.147351593446027,0,0.0854821128362619,0,0,0,0.181934816866906
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341408401532181,0.0464971122070982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174188990585886,0,0.260921245703549,0.169665761757952,0,0.0219075384303121,0.0047481542190718,0.203237499375946,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0290944519884407,0,0,0.0417601409872789,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581338967582563,0.106316198422018,0,0.209544064590499,0.197368305262963,0,0,0,0,0,0,0,0.00140251390026033,0.186158794008356,0,0,0.157265543432289,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00447536688040964,0,0,0,0,0.0725489304574725,0.107800263508945,0,0,0,0,0.0142931555261975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328143719013728,0.0174278490441812,0,0,0.459424269855577,0.0513766046758711,0,0,0
X601997.CH.EQUITY,0,0,0,0,0.103679329208422,0,-0.0575396562953051,0,0,0,0,0.460122395764684,0,0,0,0,0,0.0552410409054369,0,0,0,0,0,0.151679141935838,-0.0791457150736268,0,0,0,0,0.0334156566794508,0,0,0,0.295842271625173,0,0,0,0,0,0,0,0,0,0.0190849353682846,0,0,0,0.205728061004834,0,0
X000166.CH.EQUITY,0,0.0685462186711034,0,0.0611839271616001,0,0,0,0,0,0.252781309172537,0,-0.0475749396874802,-0.0481477064035779,0,0,0,0,0,0,0.0613484393712906,0,0,0,0,0,0,0,0,0,-0.45631137291098,0,0.0466961614761209,0,0,0,0,0.107968835768369,0,0,0,0,0,0.426845049722445,0.397352591955533,0,0,0.0792063986488293,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.0548405652563789,0,0,0,0,0,0.0622596376551077,-0.14388756645073,0.0884724740432325,0,0,0,0,0,0,-0.104572576079399,0,0,0,-0.0324721359734008,0,0,0,0,0,0,0,-0.11107183662948,0.271493758321684,0,0,0,0,0,0,0,0,0,0.341548301251837,0,0,0.120711475260141
X601881.CH.EQUITY,0,0,0,0,0.061535437642402,0.128582060369977,0,0,0,0,0,0,0,0,0,0,-0.0868684110004679,0,0,0,0,0,0,0,0.14779377885489,0,0,0,0,-0.0272770901206661,0,0,0,0,0,0,0.259067546198734,0,0.0371967205785789,0,0.360387784867509,0,0,0,0,0.0333893792884319,0.0196589456815402,0,0,0.112242649529581
X601066.CH.EQUITY,0,0,0.00116812422472566,0,0,0,0,0.00194722372618372,0,0,0,0,0,0,0,0,0,0.0962509588827122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265955560318634,0,0,0.171040202460875,0.243312686966598,0.044391238604641,0,0,0.00711561806763193,0,0.0714197004285632,0,0,0.196224634525307
X002958.CH.EQUITY,0,0,0,0,-0.0989153711754281,0,0,0,0,0,0.0407823014890175,0,0,0,0,0,0,0,0,0,0.0724442117459859,0,2.16840434497101e-19,0.174965812198618,0,0,0,0,0,0,0.287746144886252,0,0,0.343127831730584,0.0341587287256143,0,0,0,-0.0306620016023867,2.77555756156289e-17,0,0,0,0,0,0,0,0.203535872258054,0.0284557619994358,0
X002736.CH.EQUITY,0,0,0.0293064662734027,0.175775142819111,0,0.0663295303476537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499860593591583,0,0,0,0,0,0.0811429709510231,0.0792811285620326,0,0,0,-0.0637215870468074,0
X600958.CH.EQUITY,0,-0.357306597887311,0,0,0.0238592105703788,0,0,0,0,0,0,0,0,0,0,0.175251387696899,0,0,0,-0.020770350330048,-0.121593798068428,0,0,0,0,0,0,0,0,0,0,0,0.476979384454572,0,0,0,0.0297365115858449,0,0.151460517444342,-0.0923343595601362,0,0.438759757198294,0,0.272416197400379,0.02563101524232,0,0,0,0,0
X600928.CH.EQUITY,0,0,0,0,0,0,-0.0622203275622811,0,0,0.0590013435059977,-0.0738584133329766,0,-0.123492198213745,0,0,0,0.0204651709770394,0,0,4.33680868994202e-19,-0.0551472913539868,0,0,0.348285493915073,0,0,0,0,0,0.055792318965987,0,0,0,0,0,0,0,0,0.112379679533242,0,0,0,-0.0319634870318937,0,0.444684724867619,0,0.162053565853195,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.170399521961872,-0.154628943950479,0,0,0.228565224058813,0,0.0291293509706727,0,0.261911693626789,0,0,-0.34440086561781,0,0,0,0.032500716172526,0.389885637832197,0,0,0,0,0,0.086103807773991,0,0.00544796709278421,0,0,0,0,0,0,0.0732144839276651,0,0,0,0,0,0,0,0,0.0662047892926818,0,0,0,0,0.0864592705382994
X300059.CH.EQUITY,0,0,0,0,-0.0315309272644781,0,0,0,0.341060214705673,0,-0.00963222933149042,0,0,0,0,0,0,0,0,-0.19468562368431,0,-0.25552996459505,0.0125990867586244,0,0,0,0,0,0.0156595917400228,0,0.0782720957668041,0,0,0,0,0,0,0,0,0,0,0.261337263385036,0,0.441169541018705,0,-0.044813770926602,0,0,0,0
