,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.328149293637853,0,0,0,0.0180110132896775,0,0,0,0.294828671570166,-0.00461519534061015,0,0,0,0,0,0,0,0.113263254737251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204460530681273,0,0,0,0.0891352222612546
X600000.CH.EQUITY,0,0,0,0,-0.106477842726966,0,0.366538291329,0,0,0,0.315539818925087,0,8.67361737988404e-19,0,0,0,0.0484991765250719,0,0,0.107255330985159,0,0,0,0,-0.0198896555571633,0,0,0,0,-4.33680868994202e-19,-0.156808528097826,0,0.0566171016307744,0,0,0,0,0,0,0,0,-0.00768475027452403,0,-0.038497176702666,0.368291505503458,-0.0798683760032951,0,0
X601319.CH.EQUITY,0,0,0,-0.128285223050955,0,0,0,0,0,-0.0740036944344915,0,0,0,0.309565901975275,0,0,0,0,0,0.156633939238677,0,0,0,0,0,0.343189643128065,0,0,0,0,3.46944695195361e-18,0,0,0.200187662856567,0,-0.0466936118795545,-0.0982432154404845,0,0.018601472540866,0,0,0.0249321160000932,0,0,-0.0389299072989819,0,-0.0471076558888865,0
X601601.CH.EQUITY,-0.00662624802889129,0.115542839619531,0,0,-0.0153594530367668,-0.126205492728777,0.0222565878744654,0,0.573173686685869,0,0,0,0.0429789210006835,0,0,0,0,0,0,0.0221798551093762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021396425834465,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0.0726323405700235,0,0,0,0.379888852727154,0.0536348629540966,0.0798086333502262,0,0,0,0,0.0936908350253045,0,0.174772221725444,0,0,0,0.13692547917732,0,0,0,0,0,0,0,0,0.122832290514906,0,0,-0.0668361504916306,0,0.0291860322764799,0,0,0,0,0,0,0,0,0,0,0,0.0439385882115755,0.159837954549151,0,0,0
X388.HK.EQUITY,0,0,0,0,0.190447039637616,0,0,0.33913588821999,0,0,0,0,0,0.169464239821893,0,0,0,0.133111117280219,0,0.0807671709252177,0.14389264857688,0,0,-0.0891614029762532,0,0,0,0,0,-0.0214002236654903,0,0,0,0,0,0,0,0,0.153247608240021,0,0,0,-0.0663393208636022,0,0,0,0,0
X000001.CH.EQUITY,-0.0465944071475406,0.198958502840616,0,0,0,0.127870017719821,0,0.0835653452110444,0.0626465180138501,0,0.159702118150869,0,0,0,0,0,0,0,0,-0.0730520178520722,0,0.108547647708888,0,0,0.103856480158499,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0209249394493717,0,0,0,0.0161567490788071,0,0,0,0,0,0,-0.0184374654673869,0,0
X2388.HK.EQUITY,0,0.338318756296526,0,-0.136142172564017,0.0873435191703744,-0.278527839605857,0,0,0,0,0.0199944553051992,0,0,0,0,0.549870409957586,0,0,0,0,0,0,0,-0.118163093499926,0,0.0481997273602858,0,0,0,0,-0.0846920796711036,0,0,0,0,0,0,0,0,0.0771706819572217,0,0,0.0875567978111401,0.372363027117074,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.123144802798888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480541659838617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0487645771841244,0,0,0,0,0,0,0.17677626784901,0.188945773726414,0,1.0842021724855e-19,0,0,0,0,0,0.0777125031482955,0,0,0,0,0,0.0761026647013909,-0.110433004518835,0,0,0,0,0.236663115779636,0,0,0,0,0.307470913704542,0,0,0,0,0,0,-0.0562732323934321,0.0203842505102357,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.133604970768613,0,0,0,0,0.124605774463845,0.00791895214297521,0,0.338568633361867,0,0,0,0,0,0,0,0,0.0435015540169408,-0.0529951688740399,0,0.274052848451476,-0.00719325805182511,-0.242231663190171,0,0,0,0,0,0,1.73472347597681e-18,0.0412944109234142,0,0,0.131249037279728,0,0,0,0,0
X600030.CH.EQUITY,0.0523178928870057,0,0,0,0,0,0,0,0,0.00850706962880226,0,0,0,0,0,0,0.0879330623051065,0,0,0,0,0,0,0,0.0875970843632658,0,0,0,0.32635191315083,0,0,0,0,0,0,0,0.357217920729761,0,0,0,0,0.241244200095179,0,0,0.0408492021403043,0,0,0
X601818.CH.EQUITY,0,0,0,0.371478825904116,0,0,0.107321949612208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000952601289425194,0,0.165648760117421,0,0,0,-0.0368996421021427,-0.156805326705351,0,0,0,0.092845415216821,0.374950236756876,0,0,0,0,0.0409822977441019,0.126245909137747
X601688.CH.EQUITY,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101744445507423,0,0,0,0,0,0,0,-0.131982397780166,0,0,0,0,0,0,0,0,0,0.0815623611036129,0.0655412855060097,0,-0.0740253050863209,0,0.318250679958382,0.0301504087722117,0,0.171890867728503,0.352825866689006,0,0,0.0224552611810409,0,0,0
X601211.CH.EQUITY,0.00521163186734633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250100108569076,0,0.0696370553729856,0.0668170739889856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283913427314444,0,0,0,0.146050468836072,0.277159884247176,0,0,0,0.0902863178134107,0.0146235692745052,0
X601336.CH.EQUITY,0,0,-0.236619631941277,-0.0188965270344342,0,0,0,0,0.457967632377751,0,0,0,0.119266990860432,0,0,0.194013876141504,0,0,0,0,0,0,0,0,0.182828763984838,0,0,0.161233988543823,0,0,-0.0128113741664636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337918476621438,0,0,0
X601229.CH.EQUITY,0.485013052681269,0.149773688929231,0,-0.141421111712934,-0.0810614968773524,0,0,0,0,0,0.0756240998376256,0.162943333323238,-0.057801255786583,0,-0.15153410988043,0,0,0,0,0.118039021677235,0,0,0,0,-0.0816144659790519,0,0,0.180372778650791,0,0,0,0,0,0,0,0.193990620757972,0.131846944463693,0,0,-0.0675109115061256,0,0.0966025394775159,0,0,0,0,0,0
X002142.CH.EQUITY,-0.0410604328408605,0.33788472880873,0.288820814404893,0,0,0,0.0674406401812283,0,0,-0.0761439017853439,0,0,0,0,0,0,0.444798428389376,0,0,0,0,0,0,0,0,0.139016082855983,0,0,0,-0.00777826384472529,-0.0822119468497784,0,0,0,0,0.0231274199797205,0,0,0,0,0,0,0,0,-0.101442871386403,0,-0.0800548723078891,0
X600837.CH.EQUITY,0.0524700777651675,0,0,0,0,0,0,0,0.179737145299917,0,0,0,0,0,0,-0.0596489510827377,0,0,0,0,0,0.082279109501579,0,0,0,0,0,0,0,0.0474649239327583,0,0,0,0,0.194182733529258,0,0,0.189290261558027,0,0,0.052099359372984,0.196090215809505,0,0,0.0308726859463087,0,0,0
X601066.CH.EQUITY,-0.111239001079142,0,0,0,-0.302697460920312,0,-0.121453833140579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319293826883346,0,0,0,0,-0.0126855968169595,0,0,0,0,0,0,0,-0.187644853244586,0.069007992236388,0,0,0,0,0.0536329435645998,0,0,0.143760391446144,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.0816062339957318,0,0,-0.0454848099228706,0,0,0,0,0,0,0,-0.142491758400516,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0603060657915301,0,0,0,0,0,0,0,0.270639324767298,0,0,0,0.0011269323452934,0,0.182862499322052,0,0,-0.00618773121822652,0.147447097832031,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.089993000755333,0,0,0.042487291096744,0,0,0,0,0.186749277236684,0,0.208336777888176,0.149794410311874,0,0,0,0,0,0,0.0268457526234345,0,0,0.43224881065241,0,0,0,0,0,0,0,0,0,0,0.00652722852749056,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0.00340068834445848,-0.575108364847787,0,0,-1.38777878078145e-17,0,-0.0469747640390914,0.0935675982965836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210480200994886,0,1.09743317159278,0,0,0,0,0,-0.00834590945376355,0,0,0,0,0,-0.133335322676799,-0.161459607713883,0,0.226172559465409,-0.152046960016903
X000166.CH.EQUITY,0,0,0,0.00794961489955972,0,0,0,0,0.125827863564206,0,0,0,0.0365174215622584,0,0,0,0,0,0,0,0,0,0.0137908496806329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296637617235804,0.283517225590616,0,0,0.164271866730042,0.0701531169738453,0,0,0,0.105413981818927,0,0
X002736.CH.EQUITY,0,0,0,0.102863745373016,0,0.0140907195990658,0,0.230519550673078,0,0,0,0.0573476947866076,0,0,0,0,0,0,0,0.0276977338555576,0.0363219659337802,0.345743232883033,0,0,0,0,0,0.0267892555139628,0,0,0,0,0,0,0,0.00792450630249056,0,0,0,0,0,0,0.081568535282146,-0.101441012181377,0.095919032850013,0.389440752003461,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.10065320702219,-0.0887115567746743,0.147234202803319,0,0,0,0,0,-0.338007033781084,0.0272322264268105,0,0,0,0,0.404823043064682,0.385228482774965,0.324710684938486,0,0,0,0,-0.161560965637013,0,0,0,0,0,0,0,0,0,0,-0.256820295706861,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739539650164124,0,0,0,0.0686535396128389,0.0565819294674091,0,0.435282289706915,0,0.0374689233502857,0,0,0.0828475494675102,0,0,0,0.122600326443281,0.00959594443737791,0,0,0.183178352046448,0,0,0.10523808022297,0,0,0.0323085680588298,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.187476526053336,0,0,0,0.0299902149594014,0,0,0,0,1.38777878078145e-17,0,0.00687323546032383,0,0.245962169763892,0,0,0,0,0.321780765014685,0,0,-4.33680868994202e-19,0,-0.00230510592957543,0,0,0.129548582769118,0,0,0,0,0,-0.102597044231284
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.149057380558559,0,-0.0125666320361457,0,0.298681057107117,0.253094257776053,0,0,0,0.137107400569323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.768655141901572,0,0,0,0,0.0167698476747915,0,0,0,0,0.00587804456237214
X2886.TT.EQUITY,-0.0562860690638282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259434962621081,0,0,0,0,0,0,-0.0771059196023909,0,-0.035636874975217,0,0.243118772327143,0,0,0,0,0,-0.209527648976673,0,0,0,0.097101936002057,0,0,0,0,0,0,0,0,0,0,0.827283504163856,0.0332889797057631
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943704127781279,0,0,0,0,0,0.384214711181685,0.126740374802939,0.0641349979793951,0,0,0,0,-0.108945453352375,0,0,0.236781149046267,0,0,0,0.132360374969873,0,0,0,0,0,0.0684090204039513,0,0,0,0
X601881.CH.EQUITY,-0.106966751696909,0,0,0,0,0,0,-0.159105093365752,0,0,0,0,0,0,0,0,0,0,0.0635539483688007,0.0206170672730447,0,0,0.103702935520247,0,0,0,0,0,0.146962543408582,0,0,0,0,0,-0.123833519732847,0,0,0,0,0,0.260503552004411,0,0,0.0527274568874619,0,0.450252459672087,0,0
X600919.CH.EQUITY,0,0,-0.142138203388034,0,0,0,1.0310856435361,0,-0.969853718295865,0,0,0,0,0,0,0,8.67361737988404e-19,0.0234645668565607,0,0,0.0335326075414067,0,0,0,0,0,0,0,0,0,0.062448103050289,0,0,0,0,0,0.140051535506976,0,0,0,0,0,0,0.0585169602296262,0,0,0,0
X601009.CH.EQUITY,0,0,0.042201562019683,0,0,0,0,0,0,0,0.55421429633095,0,0,0.165691814086682,0.097389763794425,0,0.0936720925903388,0.353144189123342,0,0,0.148152645294046,0,0,0,0,0,-0.362704816491692,0,0,0.228407857632888,0,0,0,0,0,0,0,0,0.0494313328172221,0,3.46944695195361e-18,0,0,0,-0.202919228329606,0,-0.265654794728386,0
X2884.TT.EQUITY,0.118148010097288,0,0,0,0,0,0,0,0,0,0,-0.0762551812588586,0,0,0.00443009122807185,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0791104140639369,0.0439525158141373,0,0,0,0.00342603083092975,0,0,0,0,0.470788372339653,0,0,0,0,0,0,0.132588089083935,0.421423180856565
X600958.CH.EQUITY,0.0143176609127582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-3.46944695195361e-18,0,0,0,0.179704300745536,0,0,0.0646906075170767,0,0,0.110439418791409,0.435403093083262,0,0,0.0974833155950494,0,0.0535175697987657,0,0.239724220751367,0,0,-0.0191476738974312,0,0,0
X2892.TT.EQUITY,0.012928140107304,0,0,0,0.160080499484121,0.0761443989312079,0,0,0,0,0,0,0,0,0,0,-0.0590124058111596,0,-0.0607942605297174,0,0,0,0,0,0,0,0,0,0,0,0.0710961680720835,0,0.0775377021778156,0.0115238772492761,0,0,0,0,0,0.647467694759169,0,0,-0.0764675414053621,-0.0926671085562736,0.289991843809523,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0.0404642993808898,0,0,0,0.00945793112931164,0.133382405585401,0,0,0.0341251335014586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380054015839869,-0.103533645411772,0,0.543385491999299,0,0,0,0,0.220927804795601,0,0,0
