,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.353159130964309,0.143949349131102,0.234121528348043,0,0,0,0,0,0.0129483165055843,0,0.0754086764453595,0.137966228968233,0,0,0,0,0,0,0.0306108948187475,-0.00432785006325366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389275657689476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299128685846682
X601939.CH.EQUITY,0.520590075024887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904409187132914,0,0,0,0.0415257465971717,0,0,-0.0475084704526697,0,0,0,0,0,0,0,0.0277171019288609,0,0,0,0,0,0.158953627861291,0,0,0,0,0,0,0.0330888273543504,0,0,0
X601288.CH.EQUITY,0,0.202647139113941,0,0.485690557153413,-0.0249841279230717,0,0,0,0,0,0.170387120655515,0,0.00538738739180729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00667869713224998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451749707759009,0,0,0,0,0.0500141909349387,0
X601988.CH.EQUITY,0,0,0.377588269029076,0,0,0,0,0.502327402191542,0,-0.0161642390519031,0,0,0.0927624427841314,0,0,-0.169500192602972,0.111566537511394,0,0,0,-0.023580483497153,0,0,0,-0.113277310067553,0.0806775904262904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092548948675049
X5.HK.EQUITY,0,0.17209954866906,0,0,0,0.114370896950653,0.0134009598346791,-0.0387274049936185,0,0.0336607114461236,0,0,0,0,0,0,0,0,0,0,0.298581805326585,-0.103724787650294,0,0,0,-0.0181027913159015,0,0.140409897446202,0.087709952086477,0,0,0.0838487846385009,0,0,0,-0.23283544136187,0,0,0.215180781536803,0,0,-0.161341371981978,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.0931477482467517,0,0,0,0,0,0,0,0.337070178082926,0,0.172323814645821,0,0,0,0,0,0,0,0.0611617636756606,0.112078647642023,0,0.292328649173367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14306886478409,0,0,0,0.0616588205579775,-0.252308637368414
X601318.CH.EQUITY,0,0.12458353158506,0,0,0,-0.0263513751515861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045885858401468,0,0.177290784313746,0.0997467487287616,0,0,0,-4.33680868994202e-19,0,0,0.081096537114719,-0.0130601595141569,0,0.0854589905436547,0,0,0,0,0.105519219779903,0,0,0,0.120751544544512,0,0,0,-2.77555756156289e-17,0,0.224789567468646
X601328.CH.EQUITY,0.150469260635318,0.0967888302664723,0,0.221579098268542,0,0,0,0,0,0,0.0741823776046073,0.00783031272916053,0,0.105355861627324,0,0,0.0315097783553819,0.0855868685876521,0,0,0,0.146267333379585,0,0,0,0,0,0,0,0,0,0,0,0.0471364725636152,0,0,0,0,0,0,0,0,0,0.0543098942215206,0,0,0,0.0695139139408084,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.084959984898054,0,0,0.057763542422576,0.396193526034208,0.0462871170361265,0.255216468705824,0,0,0.0461281784511114,0.103601188026946,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0570740174544517,0,0,0,0,0.00570287546865257,0,0,0,0,0,-0.127872274346112,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.299886947904047,0,0,0,0.0563019509167284,0,0,0,0,0.0239962191909355,0,0.500583073572092,0,0,0,0,-0.149303753349079,0,0,0,-0.0291252250171329,0.130775260807071,0,0,0.0219492895746153,0,0,0,0.219223146434266,0,0,0,0,0,0,0.022292467126887,0,0,0,0.0735643279657592,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0165558995196173,0,0,0,0,0,0.0382500155909674,0.0980399593360616,0,0,0.183560340401304,0,0,0.341567442565317,0,0.0620832249679458,0,0.01359542044572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133751477683685,0,0,0,0,0.137312276547396,0,0
X267.HK.EQUITY,0.221566915880383,0,0,0,0,0,0,0,0.171539950525333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159271759141271,0,0.378865369016726,0,0,0,0,-0.301977054150043,0,0,0,0,0,0,0,0,0,0,-0.114653906517497,0,0.0487960154878851,0.0740149727743588,0,0,0,0
X601998.CH.EQUITY,0,0,0.0595889480407078,0.253721687125975,0,0,0,0,-1.38777878078145e-17,-0.0424449737505729,0,0,0,0,0.321693156717702,0,0,0,0.0633703827920686,0,0,0,0,0,0,0,0,0,0,0.307452970535619,0,0,0,0.0454124216596447,0,-0.0645363523940729,0,0.0309982640330088,0,0,-0.371638668539143,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0687659440880452,0,0,0.024346800694569,0,0,0.228069734297545,0.0457781447070823,0.0733762822897646,0,0,0,0,0,0,0.0136854426387483,0,0.415057624106071,0,0,0,0,0.0858616155269737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0868746266550008,-0.0709691135758303,0.107127838889979,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0513219626754686,0.0763772579410517,0,0,0,0,0.03131066865091,0.170551279129222,0,0,0.201603540536795,0.109207178131445,0,0,0,-0.117850402149181,0,0,0,0,0,0,0.160904011364741,0,0,0,0,0,0,0,0,0.039502869298696,0,0,0,0,0.0112802409123549,0,0.0980631038903909,0,0,0,0,0.23892811719182,0
X000001.CH.EQUITY,0,0,0,0,0,0,-8.67361737988404e-19,0,0.107140334763087,0.481386872433392,0,0,0,0,0.00801342227362972,0,0,0,0.0394972613973927,0,0,0.0400483727687887,0,0,0,0,0,0,0,0,-0.270141134562677,0,-0.00917416142434276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417160669419255,0.171965154638148
X601628.CH.EQUITY,0,0,0,0,0.0423878768502716,-0.200593946494055,0,0.0655251909200673,0,0,0,0,0.17474728787156,0,0,0,0,0.218394533690192,0,0,0,0,0,0,0,0,0,0,-0.0308117855799134,0,0,0,0,0,0.185600517653732,0,0,0,0,0,0,0,0,0,0.151879314508479,0.200645802548061,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.118844609140951,0,0.205778480583066,0,0,0.0325798659974177,0,0,0,0,-0.00885407177166474,0,0.443665996507093,0,0,0,0.00451581912746295,0,0.0577753814385364,0,0,0,0,0.0640996346155339,0,0,0,0,0,0,-0.112696754219369,0,0.0503788486938773,0,0,0,0,0,-3.46944695195361e-18,0.021020101147131
X601169.CH.EQUITY,0,0.123610057683888,0,0,0,0,0.0356613797650783,0,0.13003755955931,0,0,-0.123903578106819,0,0.754257698319821,0.0173688671581298,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548318798864578,0,-0.173767340816952,0,0,0,0,0,0,0,0,0.0821582413302239,0,0,0,0,0,0,0,0,0,0.0549583118676749
X1299.HK.EQUITY,0,0,0,-0.0168584596094323,0,0.162795962039092,0,0,0,-0.212878335714557,0,0,0,0,0,0,0,0,0,0,0.220257628433122,0,0,0,0.191452013040382,0,0,-0.106146493472312,0,0.339610144466124,0,0,0,0,0,0,0,0,0,0,0,0.142216232107725,0,0,-0.179413414355909,0,0,-0.00162746230154387,0,0
X2388.HK.EQUITY,0,0,0,0,0.258948259967699,0,-0.0556017385408074,0,0,0,0,0,-0.150840461390347,0,0,0,0,0,0.104519601009602,0.194669518312823,0,0.0253147913848236,0,0,0,0,0,0.377416135124277,0,0,-0.0255057364243292,0,0,0,-0.0763358966207643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,-0.00123771443552519,0,0,0,0,0,0,0.152030445574536,0,0,0,0,0,0,0,0,0.387080280687663,0,0,0.126120613559481,0,0,0,0,0,0.0297494084214073,0,0.151943456610007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251705336726898,0,0,0,0.0163753400578356,0,0,0
X600919.CH.EQUITY,0,0,0.320375546155617,0,-6.93889390390723e-18,0.425761140176871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467682092722349,0,0,0,0,0,0,0,0,0.0336325471380392,0,0,0,0,-0.0821939035319726,0,0,0.0521210487791543,0.182439101002593,0.0291230413088362,-0.149364905534952,0,0.0364520723827324,0,0,0,0,0,0.401700075335269,0
X601916.CH.Equity,0,0,0,0.0551894825124696,-0.0423369004297404,0.169323762584049,0.0597772998240274,0.0763554260177118,0,0,0,0,0,0,0,0,0,0.267330874143606,0,0,0,0,0,0,0,0.04862935390233,0,0,0,0,0,0,0,0,0,0,0,0.0902532855006505,0,0,0,0,0.223467592573578,0,0,0,0,0,0,0.115071553139389
X601601.CH.EQUITY,0,0,0,0,0,0,0.453036259424852,0.114739305581148,0,0,0,0.0485452336405277,0,0,0,0,0,0,0,0.0133919922863896,0,0,0,0.0458877971842378,0,0,0,0.195090974798052,0,0,0,0,0,0,0.263093032048767,0,0,0.0266101462506111,0,0,0,0,0.174083863006761,0.051398400835084,0,0,0,0,0,-0.0750012079655415
X2882.TT.EQUITY,0,0,0,0,0,0.0172307589841703,0,0,0,0,0,0,0.0814379540224191,0,0,0,0,0,0,0,-0.00224400704280126,0,0,0,0,0,0,0.113280957671847,0,0,0.537059728916595,0,0,0,0,0,0,0.0626643536521133,0,0.0785207173250136,0.05541876614392,0.0701982191022495,-0.116083103619668,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0988794100281731,0.147374310628979,0,0.0817102398161622,0.146171587181406,0,0,-0.0329477223684087,0,0,0,0,-0.116246870522678,0,0,0,0,0.16086375283481,0,0,0.0137550820939344,0.529785461218238,0,0,0.2300446882811,0,0,0,-0.0633235679617144,0,0,0,0,0.0639472179649603,0,-0.130660433784762,0,0,0
X11.HK.EQUITY,0,-0.0670109262618451,0,0,0.281709723110416,0,0,0,0,0,0,0,0,0,0,0,0.0270199625770238,0,0,0,0.102303455463097,0,0,0,0.215028547802347,0,0,0,0,0,0.156123523251513,0,0,0,0,0,0,0,0,0,0,0,0,0.0514668192668733,0,0.0135553387284401,0,0,0,-0.173272948599226
X601009.CH.EQUITY,0,0.116765538808533,0,0,0.0570389084281738,0.0867158784879264,-0.0369720371485289,0,0,0,0,0,0.0436914967969342,0,0.140673413999358,0.193550072099866,0.00158577614444961,0.246604342602902,0,0.0555753215991844,0,0,0,0.0560510165909807,0,-0.105733633288785,0,0,0,0,0,0,0,0.0375189781701098,0,0,0,0,0,0,0,0,0,0,0,0.005759836789441,0,0.0419779517032764,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.1296216739847,0,0,0,0.0950036256231022,0,0,0,0,0,0,0.0345393737802927,0,0,0,0,0,0.426678059207079,0,0,0,0,0.235135388206096,0,-0.12505599006241,0,0,-0.197959625053691,0,0,0.122744394223777,0,0,0,-0.0602930933333507,0,0.110302927797294,0,0,0,0,0
X2881.TT.EQUITY,0,0.158916424771039,0.00655976520597532,0,0.13922406195501,0,0,0,0,0.0260302652975537,0,0.0984901196434807,0,0.0308148626861101,0,0,-8.67361737988404e-19,0,0,0,0.0522199695533095,0,-0.12725913366347,0,0,0.234059528810738,0,0,0,0,0,0,0,0,0,0.0519420486303868,0,0.297613869554966,0,0.119620427550719,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0114528461854429,0,0,0.15657956516918,0,0,0.210841614837505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115240057209031,0,0,0,0,0,0,-0.0384007812549634,0,0,0.0276129534677162,-4.33680868994202e-19,0,0,0,0,0,0,0,0.139407775521252,0,0.0906636204924116,0,0,0.0456317924925087,0.0675553630640098,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,-0.099399145947157,0.037751154304559,0.670500856514438,0,0,0,0,0,0,0,-0.0413718551324807,0,-0.0534462364789314,0,0,0,0,0,0,0.0280256902022473,-0.0290234593372191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697766059488409,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.199767923202226,0,-0.132453756318722,0.093564385963221,0,0,0,0,0.17930549154558,0.0781734306557824,0.259662890678779,0.140927975855963,0,0,3.46944695195361e-18,0.308651833286225,0,0,0,-0.090502053683361,0,0,0,0.482975128378359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076945520383937,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.154168927030498,0,0.0750036738830202,0,0,-0.230394541490785,0,0,0,0,0.270578885454232,0,0,0,0,0,0,0,0.227915625955721,0,0,0,0,0,0.0362494818244087,0,0.0624556102159018,0,0,0,0,0,0,0,0,0,0,0,0,0.0915116050931947,0.0317887879746794,0,0,0.199040311469701
X600030.CH.EQUITY,0,0,0,0,-0.302929544313704,0.061064912735449,-0.0728374672548786,0,0,-0.0149136715837503,0,-0.242981913979312,0,0,0,0,0,0,0,0.124989763538057,0,0,0,0,0,0,0.175656995799042,0,0,0,0,0,0,0,0,0,0.0197005152072761,0,0,0.0564008720618815,0,0,0,0,0,0.590483947628167,0,0.11879404986103,0,0.0844883601311725
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.208824152640479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877466800253471,0,0,0.0138408762937744,0,0,0.0453326788865703,0,0,0,0,0,0,0.0559258415120952,0.0334044341815122,0.0609520184436878,0,0.509849209743603,0,0.100336389972608,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0574403326603534,0,0,0,0,0,0,0,0.111627498013735,0.0309503708162679,0,0,0,0,0.134078013567864,0,0,0,0,0,0,0,0.376954052644398,0,0,0,0.131800491345004,0.219386262513308,0,0,0,0,0,0.162346867460781,0,0,0,-0.0165941921134193,0,0,0,0,0,-0.0236284610141593,0,0.101179427754415,0
X2892.TT.EQUITY,0.0784540909402096,0.00310350484444648,0,0,0,0,0,0,0,0,0,0,0,-0.122814872382355,0,-0.0564629711248223,0,0,-0.0932059995093185,0,0,0,0,0,0,0,0,0,0,0.0775003812575714,0,0.0852523164146158,-0.00122650046581643,0,0,0,0.476443466155232,0,0,0.226922926011753,0.0363166348739741,0.0871628854908754,0,0,0,0.143353993549335,0,0,0,0
X2888.TT.EQUITY,0.0544032706167109,0.18726995089853,0,0,0.047084011703525,0.109963973907202,0,0,0,0.0259125336616132,0,0,0,0,0,0,0,0.103177702057597,0,0,0,-0.201008832369338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976947945517957,0.0564383189804986,0,0,0.580991468562091,0,0,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,-0.00510272337935766,0,0,0,0,0,0,0,0,0,0,-0.192521755321786,0,0,0,0.0388284382756222,0,0,0,0.111839426209885,0.11487219322669,0,0,0,0.0610449340997371,0.122623769411292,0,0,0,0,0,0.206746084759799,0.0253323094801567,0,0.0545854662625448,0,0.305669052164473,0,0.00216535036217284,0,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000722890067440215,0,0,0,0.083201730044739,0.059506501213287,0,0.0931290163695689,0,0,0.19961287511849,0,0,0,0,0,0,0,0,0,0,0.306239397187568,0.00255809894444259,0.130341512549689,0.0302171293720799,0.207028155099678,0,0,0.0257683261111435,0,0,0,0.0161067575743313,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.011555377467956,0,0,0,0,0,0,0.070080225895064,0,-0.0389273374376068,0,0.259717096311094,0,0.0622332922023293,0,0,0,0,0.126560495891972,0,0,0,0,0,0,0,0,0,0.0342376034092698,0,0,0,0,0,0,0,0.275242417137169,0.0310712419221075,0,0
X2884.TT.EQUITY,0,0,0,0.318270920318046,0,-0.134355210863757,0,0,0,-0.135296969080299,-0.218785222805625,0,0,0,0,-0.145275864128221,-0.0826522851022019,0,0,0.183799310772714,-0.271972760761161,0,0,0,0.0444986182087266,0,0.32644637252047,0,0,0,0,0,0,0,0,0,0.279990268611844,0,0,0.063797863524564,0,0,0,0,0,0,0,0.00675619174816951,0,0
X600837.CH.EQUITY,0,0,-0.142287141864482,0,0,0,0,0,0,0.161593424985899,0,0,0,0.137442069597312,0,0,0,0,0,0,0,0,0,0,0,0,0.0229996946878001,0,0,0.206951573974102,-0.0811609319438431,0,-0.773701548269765,0,-3.46944695195361e-18,0.0408775173532217,0,0,0,0,0,0,0,0.28709214260141,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981036247133227,0.0914336461068481,0,0,0,0.0611312004066855,0.0614584008259015,0,0,0,0,0,0.00184629566398058,0,0.0553263215695331,0,0,0,0.00104422624832423,0.00286810113653504,0.458395930429236,0,0,0.021193413117512,0,0,0,-0.0729316696974444,0,0,0,0,0.377220648996625,0,0.0808661700730307
X601838.CH.EQUITY,0,-0.00995504265925583,0,0,0.0524043053941847,0,0,0,0,0,-0.106425772426939,0,0,0,0,0.19456837406968,0,0,0,-0.203662893357702,0,0,0,-0.111867032135695,0,0,0,0,-0.0211010649507889,0,0,0,0.353163648252893,0.338041812276756,0.0252171549084614,0,0,0,0,0.00802515786969157,0,0,0.163152982545613,0.0441313558314684,0,0,0,0,0.112320244292648,-0.0245826771361975
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.044348618219341,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.174383792252651,0.0372708247310359,0,0,0.0467108207310961,0,0,0,0,0,0,0,0,0,0,0,0.105171297178009,0,0,0,0,0,0,0,0.042200017798781,0.0104924351146814,0,0.673758146373192,0,0,0,0.0717121379763711
X601997.CH.EQUITY,0,0,0.091956900092175,0,0.014388022097977,0.0360507333103149,0,0,0,0.140423761059992,0,0.0481595627179229,0.10293075595349,0,0,0.0054118589064708,0,0.130891785261475,0,-0.0134059625791471,0,0.171231974185584,0.0447090485081883,0,-0.0364928675458984,0,0,0,0,0,0,0,0,0.162341677315016,0,0,0,0,0,0,0,0,0.27366993899602,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0.122842098221683,-0.189766813039218,0,0,-0.144960958529042,0.247032718584574,0,0,0,-0.134636522831482,0,0,0,0,0,0,0,0,0.0675372732687979,-0.0120110814733917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302996858169617,-0.208755937414906,-0.0276424990351636,0,0,0,0,0,0,0,0.315697712551989,0,0.31283110210048,0,0
