,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X2886.TT.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X000069.CH.EQUITY,X601901.CH.EQUITY,X600061.CH.EQUITY
X601166.CH.EQUITY,0.0807305992240505,0.0693823237755063,0.181397603681358,0,0,0.109014757984506,0.0874546161999798,0,0.144109169852589,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.131088218338949,0,0,0,0,-0.0129025885214259,0,0,0,0,0,0,0.0921161497775241,0,0
X601319.CH.EQUITY,0,-0.140249981051144,0,0,0,0,0,-0.0531462268091876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674945330734191,0,0,0,0,-0.0767743460903063,0,0,0,0,-0.00935349862987164,0,0,-0.157696450268581,0,0.0230214629628541,6.93889390390723e-18,0,0.224814405756756,-0.06090261703989,0,0.339603637621227,0,0,0.410934435547216
X600000.CH.EQUITY,0,0,0,0,0,0,0.161055755810137,0.0199630644946738,0,0.0239859981451306,0,0,0,0,0,0,0,0,0,0.159563654225505,0,0.123214628713944,0,0,0,0.0344197466797214,0,0,0.0117309696465256,0.0576705727319008,0,0,0.00576326685379933,0,0.167343827437019,0,0,0,0,0.0075485263331527,0,0,0,0,0.208872040760094,0,0,0
X11.HK.EQUITY,0,0,0,0,0.121945460856729,0,0,0.10610829947133,0,-0.21014745001958,0,0,0,0,0.153431440903637,0.160741768777407,0.227074495963508,0.124057890695337,-0.0336031141680459,0,0,0,0,0.0122573017420475,0,0,0,0,0,-0.00983341776111497,0,0,0.0670971434568429,0,0,0,0,0,0,-0.179435712522641,0.166326934243678,0,0.196513119720323,0,0,0,0,0.359481660158142
X2388.HK.EQUITY,0,0,0,0,0.191701039861655,0,0,0.0184135690970567,0,0,0,0,-0.0647870379099199,0,0,0,0,0.02148587328995,0,0,0.0211274626601799,0,0,0,0,0,0.0179930909617786,0,0,0,0,0,0,0,0,0,-0.000144412764629155,0.139556090971008,0,0,0.0948674442884468,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.316580364382192,0.146559847338346,0,0,0,0,0,0,0.0174493450758206,0,0,-0.0304706455328057,0,0,0,0,0.0724506505681253,0,0,0,0,0,0,-0.0438260345550943,0,0.109804061825017,0,0.0384614552381559,0,0,0,0,0.0131358227980873,0,0,0.313784252767107,0,0.025381586634388,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.035459684036499,0,0.137967740372072,0,0,0,0,0.154197036010913,0.00878558135760682,0.21038572471392,0,0.0196452472212445,0,0.132914144963056,0,0,0,-0.062902976874952,0,0,0,0,0,0.0510777752356538,0,0,0,-0.0640054752076773,0,0,0,0.117499116776842,0,0,0,0,0,0,0,0.11284801788175,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,-0.452960486843309,0,0,0.0140924639605839,0,0.206528748410442,0.430268673190561,0,0.0524518089652018,0,0,0,0,0.542223410518422,0,-1.73472347597681e-18,0,-0.479763692427956,0,0,0,0,0,0,0,0,0,0,0.24571745996383,0,0.0402938702704233,0,0,0,0,0,0.366819530806347,0,0,0
X601998.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0.021526346287245,0,0,0,0.264083352756403,0,0,0,0,0,0,0,0,0,0.208440665392675,0,0,0,0,0,0,0,0,0,0,0.269558849597232,0,0,0,0,0,0,0,0,0,0.0373673063727539,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0768384145438733,0,0,0,0.398490931599766,0.0461747105666691,0,0,0,0,0,0,0,0.225563482443642,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0806340931225347,0,0.0253048756693318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353256032943804,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0886565866239724,0,0,0,0,0,0,0,0,0,0,0,0,0.000584723884498725,0,0.457272075102463,0,-0.0227300689951373,0,0,0.102844819168421,0,0,0.108449365757458,0,0,0.189863041891311,0,0.0886440000291265,0.00746158502983028,0,0,0,-0.0545876503016185,0,0,0
X000001.CH.EQUITY,0,0.00378243731156175,0,0,0,0,0,0.150988567874276,0,0.238154702610847,0.286577725421497,0,0,0,0,0.051266388374289,0,0.0515764023816348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109947253843632,0,0
X601818.CH.EQUITY,0.218597196616792,0,0,0,-0.0466422383084748,0,0.144469095421227,0,0.15074074964482,0.350864998995287,0,0,0,-0.0519194287257327,0,6.93889390390723e-18,0,0,0.0119963900993027,0,0,0,0,0,0,0.124995790002648,0,0,0,0,0,0,-0.121739545591955,0,0,-0.0231119450588974,0,0,0,0.12055171761014,0,0,0,0,-0.0350315546613575,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.514657503084335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285731659964475,0,0,0,0,0,0,0,0.0709822125759979,0,0.0801898479807623,0,-0.0354720468042987,0,-0.293033478202025,0,0,-0.223420571495458,0,0.0787501596314955
X601211.CH.EQUITY,0.0980513566863992,0,0,0,0,0,0,0,0,0,0,0.0263957099315514,0,-0.00716271072779451,0,0.0380370092918996,0,0,0,0,0.0299418107157767,0,0,0,0,0,0,0.110642897281034,0,0,0,0.336365105524561,-0.03956723912578,0,1.38777878078145e-17,0.402831668577021,0.10217612284274,0,0,0,0,0.00328772780652107,-0.00795621099383285,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,-2.77555756156289e-17,0,0.102206070631209,0.271730473047888,0,0,0,-6.93889390390723e-18,0,0,0,0.229758209233905,0,0.0897420454145146,0,0,0.364079898105033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229855805320011,0.044213067307823,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0218667895540624,0,0,0,0,0,0,0.0162841864342104,0.0277649146044964,0.0526681406169251,0,0,0,0.070827399010979,0.0441040225113752,0,0,0,0,0,0.458864547334168,0,0,0,0,0,0,0,0,0,0,0.00936271011216899,0,0,0,0.23191077407297,0,0,0,0,0,0,0,0,0,0,0.0750332959020483,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11178737755653,-0.018074702236559,0,0,0,0.174580621685038,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.159994468220595,0.126638436268687,0,0,0,-0.0288892440106076,-0.00725402946492968,0,0.355454689950495,0,0,0,0
X601229.CH.EQUITY,0.0467663262445639,0,0,0,0,0,0,0,0,0.168122155058878,0,0,0,0,0,0.159506767033105,0,0,0,0,0,0,0.151409450536238,0,0.172533465010152,0,0,0,0,0,0,0.0303901033832853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289539106553196,0
X601169.CH.EQUITY,0,0,0,0,0,0.148704138745382,0.0933670554410417,0.0352371178162679,0,0,0,0,0,0,0,0,0.0914556370197826,0,0.0382521955841283,0,0.0928970296494974,0,0,0,0,0.0368423660211653,0,0,0.107389473683346,0,0.0301267174689492,0,0,0,0.17057106212254,0,0,0.0447806898369271,0,-1.0842021724855e-19,0,0,0,0,0.00945253863745661,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0509290556216929,0,0,0,0,0,0,0,0.0537007928530604,0,0,0,0,0,0,0,0,0,0,0.0448198078351222,0,0,0,0,0.117490359943548,0,0.0672545137891396,0,0,0,0,0,0,0,0,0,0.609011032512182,0,0,0,0.0280622095833106,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645928008417934,0,0,0,0.190814748751019,0,0,0,0.160537771746204,0,0.0860670485213391,0.0274841244859615,0,0,0,0,0,0,0.415028054737023,0,0,0,0,0,0.0187673866915723,0,0.0449794805635962,0.0927808077873407,0,0,0.045086785555019,0
X2882.TT.EQUITY,0,0.302976353554466,0,0,0.112547674500418,0,0,0,0.26721654582932,0,0,0,0,0,0,0,0,-0.250980355353526,0,0,0,0,-0.18402089157662,0,0,0,-0.242868204071589,0,0,0,0,0,0,0,0,0,0.0378161749739668,0,0.788043581291613,0,0.110560771132843,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0.0682923549943554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186026917546315,0.214310486007534,0,0.19550736565612,0,0,0,0,0,0,0,0,0,0,0,0,0.162963200117598,0.223327947406895,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420135445431553,0,0,0,0,0,0,0,0,0,0.203858694809577,0.063289005033595,0,0,0,0.103815509627944,0,0,0,0.114106016135084,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0569180325418809,0,-0.0270452349050116,0,0,0,0,0,0,0.326887536692691,0,0,0,0.133501743178448,0,0,0.0159213814151456,0,0,0,0.171677685245932,0,0,0.291777861931805,0,0.0481140786170494,0,-0.0690791241531501,0.0558253391609863,0,0,0,0.0630268062016423,0,0,0.00867385420899705,0
X002736.CH.EQUITY,0,-0.0428898980401148,0,0,0,0,0,-0.116970607162318,0,0,0,0.151377745491538,0,0,0,0,0,0,0,0,0.12375028767872,0,0,0,0.143125229153904,0,0,0.394057326473748,0,0,0,0,0,0,0,0,0,0.104929695302148,-0.0473383067330014,0,0,0,0,0.24211835572818,0,0,0,0.0281397161087941
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875461720012551,0.00859957372283753,0,0.0970787484552242,0,0,0,0.643379870978905,0,0.0204195002552965,0,0,0,0,-0.120070563622117,0,0,0,0,0,0,0,0,0,0,0,0.0548234158628974,0,0,0,0,-0.0180174203705493,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.110751789063213,0,0,0,0,0,0,-0.073326542910293,0,0,-0.00852095932332478,0.252564218084435,0,0,-0.0926997230015135,0,0,0.226707625898812,0,0,0,0,0,0,0,0,0.532174950877404,0,-0.0855314299882748,0,0,0,0,0,1.0842021724855e-19,0,0.256096868377566,0,-0.0812412004985117,0.136947120962957,0.0393817116538008,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00557040449330797,0,0,0,0,0,0,0,0,0.101684982491894,0,0,0,0.0653969366017819,0,0,0.0362504698770642,0,0,0,0,0,0,0.154235323946827,0,0.0495210909556486,0.112597030143577,0,0,0,0,0,0.0645214307887669,0,0.103106422460661,0,0.116518360802832
X2891.TT.EQUITY,0,-0.175589756163169,-0.112767890008853,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.290695700829395,0.118477889047078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934746859636797,0,0.139628307185848,0,0,0,0.320412966967982,0.105917366080686,0,0,0.00623495627996377,0,0,0,0,-0.133510029819553
X600919.CH.EQUITY,0,0,0,0,0,0.264409212494042,0,0,0.0290376800401545,0,0,0.0773604257599744,0,0,0,0,0.0208280102791071,0,0,0,0,0,0.0232475647046165,0,0.263627518640562,0,0,0,0.0314022509229299,0,0.241629298809352,0,0,0,0,0.0150818676246419,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.114366002512203,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.246952730985274,0.0381846444535345,0,0,0.0406960526408089,0,0,0,0,0,0,0,0.0454072584323741,0,0,0.439030862690954,0,0,0,0,0,0,0.024861312530574,0,0.212824155326277
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203041700560026,0,0,0,0,0,0,0.257161329569197,0,0,0.0979054329623132,0,0,0,0,0,0,0,0.231912552349266,0,0,0.0249744672579952,0,0.0883659758927839,0,0,0,0.104489225962399,0,0.0383560885637754,0.190621273329723
X601009.CH.EQUITY,0,0.0610633266285653,0.162368703771878,0,0.0262557471131426,0,0,-0.111088038154714,0,0,0.397626165239821,0,0,-0.0452729868819504,0,0,0,0.20789602537817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133101550092497,0.121896077460143,0,0,0,0,0,0,-0.0812657070390193,0,0,0.201550514144433,0,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0,0.357962961432506,0,0,0,0.313873208533019,0,0,-0.111795492889345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862788934970456,0,0,0,0,0,0.122561576200967,0,0,0.50175176129045,0,0,0,0,0.0151564600071475
X601901.CH.EQUITY,0,0,0,0,0,0.188845240500641,0,-0.0715034691208661,0,0,0,0,0,0,0,0.195133389281498,0,0,0,0,0,-0.719880022127263,0,0.0231155626522006,0,0,0.203115556354667,0,0.0693535481025648,0,0,0.307478427430676,0,0.10804496904824,0.289628264185595,0,0.0693636667472296,0,0,0.0737224677359094,0,0,0,0.022274609847405,0,0,0,0
X600061.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.226396486503295,0,0,0,0.136478576009108,0,0,0,0,0,0.254119059279663,0,0,0.0900055067459201,0.198220785690809,-0.277315951132822,0.0571886343227415,0.0718226105097451,0,0,0,0,0,0,0,0.0865380368139749,0,0,0.0023662221280761,0.200868489913173,0.0886085150540374,0,0.0277271900926452,0.0515933928942958,0,0.0738452901557305,0.016632753542651,0
