,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.154456469139046,0.101991281870237,0,0,0,0,0,0,0,-0.0936586762974357,0.0472139120954694,0.0775688421348122,0.0732905323387398,0,0.0759854356641275,0,0,0,0,0,0.283845166991898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763584098994661,0,0,0,0.00400915113330684,0,0,0
X601939.CH.EQUITY,-6.93889390390723e-18,0,0,0.171165492425974,0,0,0.0770773156384912,0,0.0875421590932391,0.0660902893506723,0,0,0,0.123903649190067,0.123951055337635,0.0430840693309213,0.0286484912495838,0,0,0,0,0.123248873487313,1.73472347597681e-18,0.0482010201792615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386052823888747,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.234453353580558,0.242527226021373,0,0.0598016235140296,0,0.0692269023624661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408017562271346,0,0,0,0,0.156747615707633,0,0,0,0.122063659100691,0,0,-0.184916674934644,0,0,0.075649634848704,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0800521477380138,0,0.200256386073066,0,0,0.333994677976598,0.0358734846596145,0,0,0,0,0,0,0.0825152183243725,0,0,0,0,0,0,0,0,0,0,0.0097051281430382,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.185559856252204,0,0,0,0.0101005793819611,0,0,0
X5.HK.EQUITY,0,-0.327899653421213,0,0,0,0,0,0,0,0.0660442675631165,0,0,0,0,0,0,0,0.342900685611636,0.133989078878609,0,-0.00237329301522166,0.226128759462592,0,0.0309368123221649,0,0.0917120555434124,0,0,0,0.420957281287509,0,0.0139088885718553,0,0,0,0,0,-0.0823094448188094,0,0,0,0,0,0.0781617053651482,-0.255208489722484,0,0,0,-0.103654598572551,0
X601658.CH.Equity,0,0,0.214365652852721,0,0,0,0,0,0.00907213435255764,-3.46944695195361e-18,0.137285976383154,0,0.0261579062698571,0,0,0,0,0,0,0.0503329550314618,0,0,0.0444270425939486,0,3.47812122743001e-06,0,0,0.255512281100247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19
X601328.CH.EQUITY,0,0.116904431390069,0,0,0,0,0,0,0.0525446544837052,0,0,0.120507496109236,0,0.318594909061556,0,0.183383841040741,0,0,0.0282838488846007,0.014631607961743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855648473883853,0,0,0,0,-0.0811315972311156,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.129074083538379,0,0,0,0,0,-0.0569649376548059,0,0,0,0,0.0385329354935434,0,0,0,0,0,0,0,0,0,0.029230827581615,0.598095775922425,0,0,0.0214167550016615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352832538885979,0,0,0,0
X600036.CH.EQUITY,0.0224091160749464,0.058401075634081,0,0,0,0,0.0225013273745567,0,0,0,0,0,0,0,0,0.0136391162330868,0.529680385047182,0,0,0,0,0,0,0,0.0275258698597843,-1.73472347597681e-18,0,0.146700461612792,0,0,0,0,0,0,0,0,0,-0.0691587534446172,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.063660448175868,0.0387287271826311,0,0,0.3210007182907,0,0,0.179349283406105,0,0.0954579374124332,0,0.0986509059683462,0.00764800808087497,0,0,0,0,0,0,0,0,0,0.0972991149437397,0,0,0,0,0,0.0432031314824394,0,0,0,-0.0986024831501137,0,0,0,0,0.0110216203259945,0,0,0,0,0,0,0,0
