,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY,X601696.CH.Equity
X2388.HK.EQUITY,0,0,0,0,0.130701173986637,0,0,0,0.149086895139262,0,0,0.0346753015971277,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.296880658407499,0,0,0,0,0,0.0145322041193397,0,0,0,0,0,0,0,-0.279470466233552,0.0859719391359234,0,0,0,0,0,0,0,0.00392218909750547,0,0,0,0,0
X002142.CH.EQUITY,0,-0.0257419319143268,0,0,0.17192724289171,0,0,0,0,-0.0499632065700887,0.0481084174802176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175288243460326,0,0.21867898336929,0,0.0137189984710982,-0.0592543364650022,0,0,0,0,0,0,0,0,0,0,0,0,0.122888059760771,0,0,0,0,0.0461530930104574
X601818.CH.EQUITY,-0.114222150550496,0.275424870011484,0,0,0,0,0,-0.0487898603397313,0,0,0.291332441514541,0,0,0,0,0,0,0,0,0,0.373177819897277,0.0260176874891378,0,0,0.143277926629265,0,0,0.0302177329370715,0,0,0,0,0.0840536677581877,0.196804807884473,0,0,0.115428353394547,0,0,0,0,0,0,0,0,0,0,0,0,-0.336914713377253
X600999.CH.EQUITY,0,0,0,0,0.0761382894257508,0.0762399070326132,0.0606393631480267,0.160850484847111,0,0,0,-0.0672142888526023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117489240086406,0,0.0279081756973566,0,0,0,0.22339976209765,-0.0868568260614137,0,0,0,0.0876193823053027,0,0,0,0,0,0.256036545045592,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0238098852797576,0,0,0,0,0,0,0.352073107405827,0,0,-0.144933207205454,0,0,0,0,0,0.171695539250232,0,0,0,0,0,0.206488610763893,0.376798785406906,0,0,0,0,0,0,0,0,0,0,0,-0.0181052102434158,0,0,-0.0858969595939964,0.14112272703506,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.00636310383059962,0.539768904332082,0,0,0.0506104460320448,0,-0.169299901385164,0,0,0,0,0,0,0.0517876424859373,0,0,0,0,0,0,0,0,0,0,0,0,0.0507384469413629,0,0,0,0,0,0,0,0,0.10485273614627,0,0,0,0.06250992988318,0.0534646006885817,0,0,0,0.207254835466142
X601211.CH.EQUITY,0,0,0,0,0.114927865551462,0.0323157681049869,0,0,0,0,0,0,0,0,0,0.190792639603696,0,0,0,0,0,0,0,0,0,0,0.0488155230816119,0.380422487571234,0,0,0,0,0.000738676113015737,0,0,0.0785190415188571,0,0.00519388907035222,0,0,0,0,0.0814974795640763,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0198886244292664,0,0,0.0413060458243176,0,0,0,0,0,0,0,0,0,0,0.264178703708123,0,0,0,0,0,0,0,0,0,0,0,0.0409014732205535,0.192051674188142,0,0,0,0,0,0,0,0,0,0,0.0824882177318791,0.0613980377743759,0,0,0,-0.50140279243898,0,0,0,0.273624844037018,0
X267.HK.EQUITY,0.13797180441845,0.205950961192765,0,0,0,0.0640688179221811,0.0646500960086082,0.333551881052113,0,0,0,0,0,0,0.201689793781257,0,0,0,-0.809063467169054,0,0,0,0,0,0.11519641356652,0,0,0,0.156983004220627,0,0,0,0,0,0,0.169582128397366,0,0,0,0,0,0,0,0,0.0917339494332939,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.0814517797683628,0,0,0,0,0,0,0.0260079984883332,0,0,4.33680868994202e-19,0,0,0,0,0,0.170345205111087,0.0664017418142443,0,0,0,0,0,0,0,0,0.0296956663277177,0,0,0,0,0,0,0.429351660059575,0,0,0.109605147447896,0,0.0283214548699257,0,0,0,0.220159069935011,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.179534182806347,0.234895057341269,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0464501396379788,0,0,0.0772419705849491,0,0,0,0,0,-0.116397244582178,0,0.313634898490961,0,0,0,0,0,0,0,0,0,0,0,0.1911411502266,0,0.292857600911229,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.00796687770904887,0,0,0,0,0,0,0.238339915227173,0,0,0,0,0,0.141257275613043,0,0,0,0,0,0,0.0273670040408708,0,0,0.155305600926459,0.151192233567446,0,0,0.0394317688882532,0,0.0362285718564479,0,0,0,0,0,0,0.230272860593859,0,0,0.0350416963030936,0,0,0,0
X600918.CH.Equity,0.0683634929979055,0,0,0,0,0,0,0,0,-0.0287906254222718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255827027540966,0.122970728945807,0,0.138710852680455,0,0,0,0,0,0,0,0,0,0,0,0,0.0541601486099716,0,0,0,0,-0.0238227539660045,0,0.312512338118752
X601229.CH.EQUITY,0,-2.16840434497101e-19,0,0,0,0,-0.0344181913071988,0,0.204684110868642,0,0,0.1734770195205,0,0,0,0,0,0,0,0,0,0,0,0.000697989360365604,0.126378995216414,4.33680868994202e-19,0,0.0751368580612943,0,-0.101736311658483,0,0,0,0,0,0,0,0,0,0.0826600097786374,0,0,0,0,0,0,0.375167055143512,0,0.502734583122504,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0382106212802297,0,0,0,0,0,0,0,0.180838947828717,0,0.473585421887761,0,0,0,0,0,0,0,0,0,0.137382111072145,0,0,0,0,0,0,0,0,-0.0469589667477806,0,0,0,0.135801170673716,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.287753393830684,0.19204042853476,0,0,0,0,0.0539205754202998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486351238533582,0,0,0,0,0,0.290433648012374,0.312107030966449,0,0,0,0,0,0,0,0,0.175696274155289,1.73472347597681e-18,0.0496049009789515,0,-0.276180545674893,-0.13603931372567,0,0,0
X601169.CH.EQUITY,0,0.0924468838323508,0.128549225980552,0,0.270935776857175,0,0,0,0,0,0,0,0.0586511713634074,0,0,0,0,0,0,0,0,0,0.690287467384067,0.0625542349726369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146044708280565,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0724205954963506,0,0,0,0,0,0,0,0,0.177215542000852,0,0.172684003773649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417260618970612,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.337821085669621,0,0,0.142023933934148
X2886.TT.EQUITY,0,0.0583945893784387,0,0,0.0269953712774743,0,0,0,0,-0.139900433295122,0,-0.0391161343503019,0,0,0,0,0,0,0,0,0,0.099607571303102,0,0,0,0,0.068436300108665,0,0,0,0,0,0.220586162219176,0.0163904146819017,0,0,0,0,0,0,0,0,0,0.396232833039022,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142503516874692,0,0,0,0,0.436798866626414,0.0422046395717069,0.157075830056699,0,0,0,0.0441487726701369,0.190732401672565,0.173467373232809,0,0.0582416471635569,0.0654659697365849,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0751060101085947,0,0,0,0,0,0,0,0,0,0,0,0.0172458031001137,0,0,0,0.0260563087322922,0,0,0.0261832075919034,0,0,0,-0.0398294389585392,0,0,0.0420431631478191,0.146365514024743,0.0364257273113614,0,0,-3.46944695195361e-18,0,-0.0957950844917002,0.452947292040358,0,0.115993904469054,0.265109515143339,0,0,-0.268722493100988,0,0.0443532926534785,0,0,-0.160416094237199
X600926.CH.EQUITY,0,0,0,0,0,-0.00760828347739211,6.93889390390723e-18,0,0,0.059428117369244,0,0,0.301551635321525,0,0.123825157659277,0,0,0,0,0,0,0,0,-0.0478562227887165,0.0840942341984587,0,0,0,0.035367475846721,0,0,0,0,0,0,0,0.0448901897970134,0,0,0,0.0154138613535941,0,0,-0.148692920632383,0,0.062041085649208,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.203386214745077,0,0,-0.0323916246299963,0,0,0.338710704501922,0,0,0.590102185793447,0,0,0,0.0852228497714873,0,0,0,0,0.367273831051449,0,0,0,-0.0550166322496511,0,0,0,0,0,0,0,0,0,0,-0.387231000691658,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.114235520184917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362425306248549,0,0,0,0,0.00199883467646503,0,0,0,0,0,0,0,0,0,0.297394036508649,0,0,0,0.330990866552988,0.0664120382849603,0,0.033194965664666,0,0,0,0.0484594459394318,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-0.128518501701652,0.0574578520372815,0,0.0921230469709804,-0.0535963473809748,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507046357879644,0,0,0.155415990296476,0,0,0,0.0515520487167235,0,0,0,0,0,0,0.0733812337092534,0.442120490962991,0,0,0.110350235885234,0,0,0.113264559622417,2.16840434497101e-19,0.0834097629552056,0,-0.0530243227818473,-0.00273893173620973
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.0843069430551661,0,-0.0958607857670734,0,0,0,0.446509491123323,-0.11771528019759,0,0,0.244481930394552,0,0,0,0,0,0,0,0,0.108105092536196,0,0,0,0.0216737258114139,0,0,0,0,0,0.309324424530403,0,0,0,0,0,0.0853936193526924,0,0,0,0,0,0,0.0728429873025619
X601696.CH.Equity,0,0,0,0,0,0.0436085344924726,0,0,0,0,0,-0.0163291258198171,-0.00943038091793385,0,-0.125868868370458,0,0.0379975353034647,0,0,0.122760667649892,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956360651016351,0,0.424843559788233,0.531719768968489,0,0,0,0,0,0,0,0,0.0904241895737711,0,0,0,0,0
