,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X601077.CH.Equity
X601166.CH.EQUITY,0,0,0.00497506050817682,0,0,0,0.437276495076892,0,0,0,0,0,0,0.063613013647727,0,0,0,0,0,0,0,0.127082194955359,0,0.287538551991901,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346950812309506,0,0,0,-0.00939201408083644,0,0
X601328.CH.EQUITY,0,0,0.0254398819770491,0,0,0.110402368339621,0.0298885887726238,0,0,0,0,0,0.571337788074356,0,0,0,0,0,0,0.0352265811219555,0,0,0,0,0,0,0,0,0,0,0.153012774455454,0,0,0,0,0,0,0,0,0,-0.0536252778744817,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.00983933250849711,0,0.133380987890101,0,0,0,0,0.38427118889111,0,0.157496222344349,0,0,0,0,-0.0521770569216318,0,0.0730926336841819,0,0,0.0553105203597326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171837090771696,0,0,0,0,0.0251494927664105,0,0,0,0
X000001.CH.EQUITY,0,0,0.211902909900637,-0.307029117672861,0,0,0,-0.0661755457823795,0,0,0.303933443675012,0.0757571955619971,0,0,0,0,0.197795060422094,0,0,0,0,0,0,0,0,-0.141900158285744,0.121507217298358,0,0,0,0,-0.10417217239874,0,0,0,0.416749673511649,0,0,0,0,0,0.186986707019516,0,0,0.0549229384572741,-0.0973861269924547,0,0,0,0.2120534431631
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.379062686860762,0.218588976330086,-0.0030652686071938,0.146866612541014,0,0,0,0,0,0,0,0,0,0.0147428266953733,0,0,0,0,0,0,0.147488007055473,0,0.0362940534646613,0.182296096899612,0,0,0,0,0,0,0,0,0,-0.0241001814916954,0,-0.0230493475715244,0,0,0,0,0.110046471623524,0,0
X601319.CH.EQUITY,0,0,0.0286147736450366,0,0,0,0,0,0,0,0,0,0,0.219111092469338,0,0,-0.0579456961440941,0,0,0,0,0.024433114952226,0,0,0,0,-0.182577906546343,0,-0.0279125967070289,0.411102525534903,0,0,0,0,0,0,0,0,0,0.226604941748061,0,0,0,0,0.121015817817449,-0.0327407852167476,0,0,0,0
X388.HK.EQUITY,0,0,0.110663923630497,0.161799164974712,0,0,0,0.303668681507218,0,0,0,0,0,0,0.0635092789901342,0,0,0,0,0,0,0,0.211638348044752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770025067311932,0,0.270105735523162,-8.67361737988404e-19,0,0,0.0194275819057157,0,0,0,0,0,0,0.0707570312732199,0,0,0,0,0,0,0,0,0,0.165369261211332,0
X11.HK.EQUITY,0,0,0,0,0.0983675146426963,-0.0685292729453465,0,0,0,0,0,-0.00414171128824851,0,0.0431317874228304,0,0,0.0758699591769302,0,0,0,0,0,0.698851515074231,-0.0569462616818594,0,0.299026314809629,0,0,0,0,-0.0998082728659811,-0.0541880690513745,0,0,0,0,0,0,0,0,0.122823283882354,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0491549565947259,0,0.00604374448861222,0,0,-0.0856001622391821,0,0,0,0.0278675677650928,0.0503137505942192,0,0,0,0,0,0,0,0.442702978964567,0,0,0.0527366947266016,0,0,0,0,0,0.0723724245869272,0,0,0,0,0.10807176123488,0,0,0,0,0,0,-0.0262693663520194,0.0646380217982348,0,0,0,0.0310089857113442,-0.0751311762390595,0,0
X600016.CH.EQUITY,0,0.167535526176383,0,0,0,0.112379919949409,0,0,0,0,0,0.129861740151809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0451089059223834,0,0,0,0.206789821493275,0.179826170693691,0,0,0,0,0,0,0,0,0.158647134741655,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.50965513776089,0,0,0.458902032972814,0,0,0,0,0,0,0,0,-0.0948572749281035,0,0.104898702277859,0,0,0,0,0.111853957117699,0.0131572381675037,0,0,0,0,-0.0840737789530477,0,0,0,0,0,0,0,0,0,0,0,0.144075663761923,0,0.0253606197893829,0.0488147946807912,0.00154062016493137,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.337325394176545,-0.0536034489383335,0,0.136748135501262,0,0,0,0,0,-0.0340000796588893,0,0,0.0399281022243137,0,0.356609880551368,0.149970831986528,0,0,0,4.33680868994202e-19,0,0,-0.101724777127127,0.0237228777305415,0,0,0,0.0782489988482579,0,0,0,0,0,0,0.0047211814967421,0,0.11251446420861,0,0,0,0,0.0697242318354893,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0148781393223942,0,0,0,0,0,0,0,0,0,0,0.283635746203095,0,0,0,0,0,-0.00548105971528806,0,0,0,0,0,-0.0586453274207405,0,0,0.36682187720377,0,0,0,0,0,-0.196241030248703,0,0,0,0,0,0,0,0,0.150330050290803
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0376621893114068,-0.0460395919919794,0,0,0,0.0375499313126646,0,0,0,0.151935324016701,0,0,0,0.00723501254087404,-0.160254722828418,0,0,0.027673307067749,0,0,0,0,0.24941281403801,0,0,0,0,0,0,0.427101633189501,0,0,0,0,0,0.116018042071,0,0.000876332933606203,0,0.148678262671297,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,-0.191514461850604,0,0,0,0,0,0,0,2.16840434497101e-19,0.508153363716034,0,-0.493689604032892,0,0,0,0,0,0,0,0.10706463131679,0,0,-0.0607368993981736,0,0,0,0,0,0,0,0.126612052067716,0.341755564965952,-0.0485557934296583,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.37491311463093,0,0,0,0,0.14238109814697,0,0,0.0213550500827354,0.0611696248545375,0,0,0.187348522638468,0,0,0,0,0,3.46944695195361e-18,0,0,-0.062145815890345,0,0,0,0,0,0,0.219410932657801,0,0,0,0,-0.277377318393873,-0.272551406258375,0,0.110949015073308,0,0,0,0,0,0,0,-0.136815437316092,0.263719528503788,0,-0.0208403877022801,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.147812930238652,0,0.0596840618494121,0,0,0,0,0,0,0,0.0746259306232647,0,0,0,0,0.00206747393486977,0,0,0.115868569209988,0,0,0.239503698720267,0,0,0,0,0,0.00718121689059795,0.449265168145544,0,0.0156853496958151,0,0,-0.0803311468925762,0,0,0,0,0,0,0,0.0900003531389926,0
X600837.CH.EQUITY,0,-0.0217853072311548,0,0,-0.0086281476971426,0.1155569318574,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0173396988639991,0,0,0,0,0,0,0,0,0,0,0.281450577151212,0,0,0,0,0.17612046725857,0,0,0,0,0.194147517462583,0.443151215696976,0,-0.14046546884622,0,-0.0626995413506496,-6.93889390390723e-18,0,0.00693144822839757,-0.102822220329079,0,0,0
X601336.CH.EQUITY,0,0.051566670993133,0,-0.0819539872102333,0,0.0510798620722204,0,0,-0.102509471593111,0,0,0,0,0,0.145563772257021,0.127889261336115,-0.101780149340036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442667841233918,0,0,0.264796755402809,0,0.257343914148407,0.170912792047272,0,0,0,0,0,0,0,-0.222993924500585,0,0,0.12132030728107,0.0902983234281321
X601229.CH.EQUITY,0,0,0.370504499202248,0,0,0,0,-0.0372093300666686,0,0,0,0,0,0,0,0,0,0,0,0,0.289788329804733,0,0,0,0.00729922597239612,0,0,0,0,0,0,-0.128232588011648,0,0,0,0,0,0,0,0.122051097752023,-0.0778364557957388,0,0,0,0.0378448515370545,0,0,0.19840207596013,0,-0.192051875570052
X2882.TT.EQUITY,0,0,0,0,0,-0.160275664091958,0.0948431828481708,0.101514541274708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206301856537813,0,0,0,0,0,0,0,0,0,-0.0171357800692376,0,0,0,0.348180486824872,0,0,0,-0.0640135028842433,0.0697936114211811,0,0,0,0.112480125967184,0,0,0,0.117561228775781
X000166.CH.EQUITY,0,0,0,0,0,0.0235360369627725,0,0,0,-0.124691597156193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330610866368605,0.0411514658336123,0,0,0,0,0.00862516005675497,0,0,0,0,0.389848869071049,0.160215855139426,0,0,0,0,0,0,0,0,0.329861818670927,0
X601169.CH.EQUITY,0,0.0430576635186525,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.335632437005345,0.196110672119698,0,0.210050725622104,0,0,0,0,0,0,0,0,0,0.0617232219679984,0,0,0,0,0,0,0,0,0,0.336680104829975,0,0,0,0,-0.0425764000988483,0.052871572824907,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0792616215074317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428848004972023,0,0,0.0163580672310521,0.151337235164242,0,0,-0.0550267741586072,0,0,0.168905268019479,0.00436995634959514,0,0,0.300058550129185,0,0,0.0850653441237598,0.033173377740146,0,0,0,0,0,0,0.207233685043623,0,0,0.0415046369341491,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0907678402145196,0,0,0,0,0,0,0,0,-0.107345396837624,0.110148849030152,0,0,0,0,0,0,0.475358144539565,0.0359453223184926,0,0,0,0,0,0,0,0,0,0,0,0,0.144054898147399,0,0,0,-0.171051955753851,0,0,0.369541282927951,0
X2881.TT.EQUITY,0.0669820870470042,0,0,0,0,0,0,0,0,-0.0548840408610587,0,0,0,0,-0.102769649906148,0,0,0,0,0,-0.105399873445014,0,0,0,-0.201062783884247,0,0,0,0,0.496405279160567,-0.0808690120249306,0.488204110156154,0,0,0,0,0,0,0,0,0.138533287530313,0,0,-0.17097089048998,0,0.0753350456821003,0.0826634294279057,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359780894627974,0.0921606676695965,0,0,0,0,0,0,-0.0679549436764546,0,0.17722354100886,0,0,0,0,0,0,0,0.0315164217161232,-0.0297013913877616,0.306087548769267,-0.0788305644437507
X000776.CH.EQUITY,0,-0.0155285621429438,0,0,0,0,0,0,-0.0426488353842622,0,0,0,0,0,0,0,0.000877036075672556,0.189257931156931,0,0,0,0,0,0,0.0492096678116335,0,0,-6.93889390390723e-18,0.0519913672801008,0,0,0,0.354188729764407,0,0,0,0,0.0340710224993683,0,0,0,0,0,0.0902997633426973,0.305630673398433,0,0,0,0,0.0161300774159465
X002736.CH.EQUITY,0,0,0,-0.0368927308283793,0,0,4.33680868994202e-19,0,-0.0378151615563653,-0.172043835735974,0,0,0,0.0670327486761075,0,0,0,0,0,0,0,0,0,0,0.0704502165101127,0.0133935859394559,0,0.253182201021517,0,0,0,0,0.252135645452129,0,0,0,-0.0205250091466403,0,0,0,0,0,0,0,-0.0243760218646233,-3.46944695195361e-18,0,0,0.208504493571678,0.0450790608215681
X2891.TT.EQUITY,0,0,0.286651186088015,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704876633506984,0,0,0,0.135434603105529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572974706677711,0,0,0,0.0965134614128247,0,0,0,0.037028000990542
X2886.TT.EQUITY,0.479180225345218,-0.0562520909940565,0,0,0,0,0,0,0.0316826980469576,0,-0.0827920196819559,0,0,0,0,0,0.115244041970523,0,0,-0.0680567983546346,0,0.150441300690864,0,0,0,-0.108974625261571,-0.0444636377890995,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.212331726313047,0,0.0566249461968281,0,-0.2594140683047,0,0,0,0,0
X601916.CH.Equity,-0.202920339148895,0,0,-0.0277564624109125,0,0.564336981442021,-0.122011502496774,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.2214620495776,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105635152693703,0,0,0.256998560610625,-0.28330013722853,0,0,-0.267482938824282,-0.030419468918768,0,0,0,0,0.179844048755979
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.264776018941687,0,0,0,0,0,-0.156490572845397,0.223421719226331,0,0,0,0.196369968288857,0,0,0.0627487992576616,0,0,0,0,0,0.0114743069232543,0,0,0,0,0,0,0,0,0.103877695591756,0,-0.194541202462706,0,0,0,0,0,0.0690697643657198,0.229648508792925,0
X600919.CH.EQUITY,0.0651263256186885,0,0.193186587208925,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311494554719161,0,0,0,0,0,0,0.016666695183996,0,0,0,0,0,0,0.0867819194025905,-0.0457815007647803,0,0,0,0,0,0,0,0,0.0572048385723617,0,0.0318832101864919,0,0,0,0.0427336101044306,0,0,0
X2884.TT.EQUITY,0,0,0,0.0262738429086079,0,0,0,0.264949167317615,0.0665094600346617,0,0,0,0.0733188083998581,0,0,0,6.93889390390723e-18,0,-0.301333125744525,0,0,-0.140791405350589,0,0,0.142592372982686,0,0,0,0,0,0,0.0154642714933793,0,0,0,0,0,0.185656027882101,0,0,0.23886492366208,0.384200957200776,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.180052845865761,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.188669871503594,0,0,0.0593150847811985,0,0,0,0,0,0,0,0,0,0,0.0595749507875099,0.0720211085938655,0,0.0229386894633461,0,0,0,0.22059542081996,0,0.131182040593643,0,0,0,0,0,0,0,0,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199637324305404,0.0736732127973705,-0.000174031056780212,0.0223965278961031,0.436631815103285,0,0,0,0.0217775124856761,0,0,0,0,0,0,0,-0.0849291858881364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0535205934042304,0,0.14931377307064,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0202053104549949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231800601919314,0,0.184890642297878,0,0.194780004595526,-0.0789044652659236,0,0.030678703641997,0,0,0.194410791832091,0,0.0932835008931995,0.183638273878863,0,0,0,0.0281150243616136,0.101744450016329,0,0,0,0,0,0
X601077.CH.Equity,0,-0.044352505742894,0,0,0,0,0,0,-0.299389809855037,0,-0.0861685741359929,0,0.152587049865478,0.0224696526145311,0,0,0,-0.0114749297667077,0,0,0,0.125927001417624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193880403675275,0.0883958478612923,0,0,0.355285740258832,0,0,0,0,-0.154833838174872,-0.129739446062888,0,0,0,0
