,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X601696.CH.Equity,X2891.TT.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY
X601601.CH.EQUITY,0,0.528046176447929,0,0,0,0,0,0,0,0,0.168825049550412,0,0,0,0,0,0,0,0,0,0,0.219286396791141,0,0,0,0,0,0,0,0,0.286174677221195,0,0,-0.121073858638127,0.230237738141182,-0.151230610583868,0,0,0,0,0,0,0,0,-0.0499879626733589,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.306408045181136,0,0,0,0,0.0142773128288018,-0.215230084158644,0,0.0894427231785646,0,0,0,0,0,0,0,0,0,0,0,0.0401025156299257,-0.180153726728053,0,0,0,0.378643142151672,0,0,0,0,0,0,-0.167529023437145,0,0,-0.342380817245029,0.285000460350907,0,0,0,0,0,0.110766601321679,0.316618826723402,-6.93889390390723e-18,0,-0.141526238199616,0
X601998.CH.EQUITY,0.181085749695272,0,0,0,0.131655864596896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878001541034367,0,0,0,0,0,0,0,0,0.00701292096506445,0,0,0,0,0,0,0,-0.121687930317548,0,0.136158906606396,0,0,0.404116883861037,0,0.309744680546957,0,-0.0383785471255337,0,0,0,0
X11.HK.EQUITY,-0.11049292437469,0,0,0,0,0,0,0.194117015206349,0.310598023475022,0,-0.119257774448757,0,0,0,-0.0965591007203548,0.0357172980433902,0,0,0.0617600463139331,0,0,0,0.262158977548499,0,0,0,0,0.0982492165047797,0,0,0.0611618630601708,0,0,0,0,0,0,0,0,0,0,0,0.0374365787069863,0,0.0932981574154248,0,0,0,-0.0232106255779377,0
X2388.HK.EQUITY,0.0735001629774721,0,0,0,0,0,-0.179406695816247,0.479590731289931,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-1.73472347597681e-18,0,0.418701940507335,0,0,0.0235467011177855,0,0,0.114557582202872,0,0,0,0,0,0.104497088755542,0,0.00789500529135694,-0.00612986458898468,-0.0553299681106977,0,0.0395220129464239,0,0,0,0,0,0,0,0.226164289142328,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.0441673565578487,0,0,0,0.205508728089463,0,0,0,0,0.0876793642540382,0,0,0.00592587190658148,0,0,0,0,0,0,0,0,0,0,0,0,0.170176120165596,0,0,0,0,0,0,0.193069627838038,0,0,0,0,0,0.0816737100086381,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.000979029692221384,0.186144132069944,0,0.0290523872859479,0,0,0,0,0,0,0.0488480511289602,0,0,0,0,0,0,0,0.0249311566628506,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374486653634274,0,0.109717919879426,-0.0274814451050872,0,0.105575177938276,0.00630688258655531,0
X601818.CH.EQUITY,0,0,0.0840355680893296,0.115594455936346,0.0641842745092952,0,0,0,0,0,0,0,0.0308460918438394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123720312811293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158843042174128,0,0.0178656437486906,0
X601688.CH.EQUITY,0.0417696389458045,0,0,0,0,0,0.0556576278313692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226552250201182,0,0.550138906719551,0,0,0,0.035360729662063,0,0,0.178806284601479,0,0,0,0.0260213376311747,0,0,0,-0.0773552852051208,0.0146150615238436,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.678690405311381,0,0,0.0160404144945509,0,0.0832305675310086,0,0,0,0,0,0,0,0,0.170923952466396,0,0.0645650142928509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301163848392868,0,0,0,0,0,0,0,0,0,0,-0.11086722825668,-0.00700556322831281,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919244406896111,0,0,0,0,0,0,0,0,0.0365290553546079,0.0687608762311895,0,0.0533026088157049,0,0,0,0,0,0,-0.0299636851510418,0,0,0,0.226073282350977,0.0368663834743808,0,0,-0.410787228303703,0,0,-0.0376273039301941,0,0,0.686831381382746,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0694588472065626,0,0,0.105009436078157,0,0,0.110102697439045,0,0,0,0,0,0.113172175725533,0,0,0,0,0,0.375145845930846,0,0.201376381067323,0,0,0.0348475658321719,0,0,0,0,0.0773643289526486,0.0896098093445161,0.0310546611804945,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.200150757587097,0.0692899694835958,0,0,0,0,0,0,0,0,0,0.21538613223678,0.387839789474456,0,0,0.051398497557533,0.00974974378976234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,2.16840434497101e-19,0,0,0.0728855194557694,0,0,0,-0.017569285036167,0,0,0,0,0.0151328112898595,0.00210190172396539,0,0,0,0,0.0761345595482982,0,0,0,0,0.512260626993362,0,0,0,0.0206752702789899,0,0,0,0,0,0,0,0.00169453888290276,0.223239173058016,0,0,0,0,0,0,0,0.112036218479846,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0626543926747458,0,0,0,0,0.0740887218501312,0,0,0,0,0,0,0,0,0,0.09201064639571,0,0,0,0,0.271387622277115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230772138963487,0.260724849967499,0,0
X600918.CH.Equity,0,0,0,0,0,0,0.160839122060613,0,0,0,0,0.026871759898043,0,0,0,0,0,0,0,0,-0.313951371755,-0.0376973018120221,0,6.93889390390723e-18,0,0.164010591491271,0.0858532861673885,-0.0872714856987078,0,0,0.0768435590284887,0.226823804671229,0,0,0,0.0703966884808975,-0.109994076179999,0,0,0,0,0,0.0257073564456495,0,0,0,0,0,-0.0496587222499819,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.204693223457373,0.192565038194465,0,0,0,0,0,0,0,0,0.0428108157969104,0.199611452191662,0,0,0,0,0,0,-0.0613623498738845,0,0,0,0,-0.133294653721142,0,0,0,0,0,0,0,0,0,0.913050473300995,0,-0.0143988760534092,0,0,0,0,0.0106325385871445,0,0
X601229.CH.EQUITY,0.421215981998124,0,0.290967479935896,0.0279210298801609,0,0.375560512992872,0,0,0,0.0169757610532837,-0.0435466089896495,0,0.0436074833447647,0,0,0,0,-0.0666191044946687,0,0,0,0,0,0,-0.19938559271291,0.0270706313034289,0.216323339019529,0,0,0,0,0,0,0,0,0,-0.0221396598639655,0,0,0,0,0,-0.0651377265644623,0,-0.0686322892315623,0,-0.521059407112812,0,-0.00294897980762261,0
X601788.CH.EQUITY,0,0,0.0206506754442511,0,0,0,0,0,0,0,0,0,0.048838797286046,0,0,0,0.0749121358079211,0,0,0,0,0,0,0,0,0,0,0.0574413433679316,0,0,0,0,0,0,0,0,0,0,0.0884687809869929,0.220036024739861,0,0,0,0,0,0,0.0413081498409189,0,-0.0150719071557595,0
X002736.CH.EQUITY,0,0,0,0,0.0659581505326431,0,0,0,0,0,0,0.0357349059404316,0.208213426856724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380877382505245,0,0,0,0,0,0.0763541738889102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189611991325364,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0237994175786365,0,8.67361737988404e-19,0,0,0.028630840530208,0,0,0,0,0.0137872768573221,0.452638932370767,0,0,0.210543108094219,0,0,0,0.0253717375266326,0,0,0.379245510813633,0,0.0350859339080893,0,0,0,0,0,0,0,-0.0523910920747711,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0.0307256819280423,0.0253709736057595,0,0,0.107404891138987,0,0,0,0,0,0,0,0,0.075419099992469,0,1.73472347597681e-18,0,0,0.00465086788925261,0,0,0,0,0,0,0,0.0241314382254615,0,0,0,0,0.1235496482424,0.46600745610507,-0.0158924696194388,0,0,0,0,0,0,0,0,0,0,0,0,0.0357380787836059,0,0,0
X2881.TT.EQUITY,0.146387778344022,0,0,0,0,0,0,0.135468054475855,0,0,0,0,0,0,0,0,0,0,0.0270876976048847,0,0,0,-0.12115988503402,0,0,0,0,-0.0734185256700871,0,0,0,0,0,-0.110165188976245,0.796260873706017,0,0.00150738565668022,0,0,0,0,0,0.0531646666995835,0,0,0.214950868086107,0,-0.0522702859347003,0,-0.13866600522707
X601169.CH.EQUITY,0,0,0,0,0.545535162867648,0,-1.0842021724855e-19,0,0,0,0,0,0,0.292190343455316,0,0,-0.0460704803018932,-0.075071216296297,-0.00292223370698275,0,0.101292539733089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892637658481654,0,0,0,0,-8.67361737988404e-19,0,0.00091795059413019,-0.109495339260735,0,0.0646494415682901,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0672166619085679,0,0,0,0,0,0,0,-0.133154861738094,0,-0.0635021382298349,0,0,0,0,0,0,0.127732458331461,0,0,0,0,0,0.285033886517852,0,0,0.0554938594049244,0.386161977109486,0,0,0,0,0,0,0,0,0.0407938005511463,0,0,0,-0.14291517597499,0.280872224924346,0.0399687468542896
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0194421055882093,0,0.0334108242209251,0,0,-0.187179636526717,0.293719704255301,0,0,0,0,0,0,0,0.0107036841193533,0,0,0,0,0,0,0,0,0.0737860488849889,0,0,0,0,0,0,0,0,0,0,0,-0.0106792428953413,0,0,0.0329725716964844,0.615447559632754
X601696.CH.Equity,0,0.246627774575516,0,0,0,0,0,0,-0.176024119638673,0,0,0,0,0,0,0,0,0,0,0.0456170708952288,0,0,0,0.112542190237491,0,0,0,0,0.110411696537004,0,0,0,0,0,-0.0110361787836689,0,0,0,0.220299104453546,0,0,-1.0842021724855e-19,0,0,0,-0.10177113719375,0,0.289230882072929,0,0
X2891.TT.EQUITY,-0.00482792882223511,0,0,-0.110598683144778,8.67361737988404e-19,0,0,0,0,-0.00461661241660344,0,0,0,0,0,0,0,0,0,0.432663715562542,0,0,0.0613046522066667,0,0.0417545209428136,0,0,0.00306851606634422,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347572473677131,0.463357318327136,0,0,0,0,-0.031974310015522,0.114248798874954,-0.202692510950209
X601916.CH.Equity,0,0,0,0.579699423237597,0,0,0.0907468297390887,-0.0320912852271073,-0.276963033960451,0,0.102416807049046,0,0,0,0,0,0.0872723316213401,0.127725982470164,0,0,0,0,0,0,0,0,0,0,-0.0459810568909097,0,0,0,0,0.0209712919705031,0,0,0,0.297988179163559,0,0,0,0,0,0,-0.159467605565829,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262888016987281,0,0,0,0,0,0,0.0811839465312112,0.0227002687425364,0,0.0152565065430249,0.126049026300227,-0.122209299868513,-0.0832554634590776,0,0,0,0.269559672051707,0.00447551803282676,0,0,-0.187969072533574,0.268916026256844,0,0,0,0,0,0,0.290471541743838,-0.00620405427539603,0,0,0,0
X2884.TT.EQUITY,0.0290301706473576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142979396022895,0,-0.00484260526610495,0,0,0,0,0,0.358638074218674,0,0,0,0.915079917668179,-0.102867903356604,0,0,-0.329778303369615,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.085271961656737,0,0,0.28762108011331,0,0,0,0
X601009.CH.EQUITY,0,0.0941566020587147,0,0,0,0,0,0.051010140971762,0.0410632676105265,0.0239865493100008,-0.0844234238843009,0,0,0,0,-0.110942520297334,0,0.0282578879296184,0,0,0,0,0,0,-0.0666766310340194,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0875603562959745,0,0,0,0,-0.0821613809070934,0,0,0.857510602310314,0,0,0,0,-0.00643366336211275,0
