,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0941548975061235,0.153551312121919,0,0,0,0,0,0,0,0.0760809970058206,0,0,0,0.0686583064682506,0,0,0,0,0,0.167463498154556,0,0,0,0.375889639327628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795905273713681,-0.00361660073332535,-8.67361737988404e-19,0,0,-0.00427189988434194,0,0
X601658.CH.Equity,0.0553869501260702,0,0.112033461732671,0,0,0,-0.0742302728966842,0,0,-0.00425484043792378,0.492793824332751,0,0,0,0.127172047396186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355780376670157,0,0,0,0,0,0,0,0,0,0.320647260941518,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.35960406388102,0,0.0841589030454489,0,0,0,0.121862882606428,0.450974800615921,0,0,0,0,0,0,0,0,0,0,0.0427823146410765,0,0,0,0,0,0,0,0,-0.174125865437633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238739748352884,0,-0.0910741647578725,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0970833689627424,0,-0.00799710056884995,0,0,0,0,0,0,0.389962935878852,0.228962967281753,0,0,0,0,0,0,0,0,0.0808055521725866,0,0,0,0,0,0,0.161634128018564,0,0,0,0,0,0,0.0769985312566569,-0.026912294926335,0,0,0,0,0.092041850890525,0,0.0770570620480657
X601328.CH.EQUITY,0,0.0221813841982213,0,0,0,0,0,0,0,0,0,0.0749276653564365,0,0,0,0.0763258920912546,0.422980402983252,0,0,0,0,0,0,0,0.21320622616076,0,0,0,0.0644252083950021,0.0660891192715361,0,0,0,0,0,0,0,0,0,0.00190368415394184,0,0,0.0678257174404091,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.26096243666802,0,0.111440562475156,0.164202503650253,0,0,0,0,-0.0905319609932667,0.0152530324583223,0,0,0,0,0,0,0,0.449518410826451,0,0,0.0129204577285263,0,0,0,0,0,0,0,0,0,0.0231162102310245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13485170899207,0,0
X600000.CH.EQUITY,0,0.166281543880171,0,0,0,0,0,0,0,0,0,0,0,0,0.38116431093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252609545158146,0,0,0,0,0,0,0,0,0,0.0364738500904762,0,0,0.0184274742789071,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.124325683037848,0,0,0.0747411529060796,0,0,0,0,0,0,0,0.293846708835305,0,0,0,0,0,0,-0.00931701752079119,0,0,-0.0325694643727571,0,0,0.121792085992445,0.00479276224233187,0,0,0,0,0.166670338656305,0,0,0.0248647351508859,0,0,0,0,0,0,0,0,0,0,0.0832755778399539,0.227011584964385,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.184396505330963,0,4.33680868994202e-19,0,0,-0.0601113254810506,0.400630666307632,0.100398125944895,0.206347657283577,0,0,0,0,0,0,-0.108435622890827,0,0.103351525829468,0,0,0,0,0,0,0,0.350867583361466,0,0,0,0,0.200338534763003,0,0,0,0,0,0,-0.0628393309247303,0,0,0,0,-0.0424729374941128,0
X300059.CH.EQUITY,0,0,0,0,0,0.0909747277291192,0,0,0,0.0332419791258096,0,0,0,0.128653326450868,-0.031980187639018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315841342092554,0,0.253929805240743,0,0,0,0.187528818835479,0,-0.0292752428322022,0,0,0,0.0355093742390617,0,0.0670240848007232
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0879821703128581,0.235559810827591,0,0.129999213360075,0,0,0,0.305869391975857,0,0,0,0,0,0,0,0,0,0.0322186016847126,0,0,0,0,0.230227004543935,-0.324656651260348,0,0.0113344926301456,0,0,0,-0.162461550513993,0,0,0,-0.0947458374768032,0,0,0,0,0,-0.0829702736004503,0,0
X002142.CH.EQUITY,0,0,0,0.399681660459873,0,0,-0.213154231302606,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0565819150431055,0,0,0,0,0,0,0,0,0,-0.00579157664046194,0.284096204938316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793918786085744,0,0.0334304378926968,0
X601998.CH.EQUITY,-8.67361737988404e-19,0,0,0,0.311371952795276,0,0,0,0,0,0,0.00287002743976711,0,0,0.224423952665677,0,0.0902650156003669,0.269176425775142,0,-0.0184374870773248,0,0,0,0,0.0670472164228221,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.140597483175086,0,0,0,0,0,0,0,0,0,0,0.0844334499963076,0,0
X11.HK.EQUITY,0,0,0,0,0.0272352217909096,0,0,0.245281434430238,0.376540550259806,-1.73472347597681e-18,0,-0.0813065603976391,0,0,0,0,0,0,0,0,0.172196345035228,-0.0655287604138673,0,0,0,0,0,0,0,0,0.0769105361182307,0,0,0,0,0,0,0,0,0,0,0,0.253017841114509,0,0,0,0,0.106780827697547,0,0
X600016.CH.EQUITY,0,0,0.074915731314994,0,0,0,0,0,0,0,0,-0.0922078906154612,0,0,0.175073328950285,0,0,0.0453834412074834,0,0,0,0,0,0,0,0.023528815436182,0,0.796440900363166,0.122933973117878,0,0,0,0,0,0,0,0.182269524105262,0,0,0,0,-0.237951463963393,0,0,0,0.107556827247833,0,0,0,-0.329039257829315
X601818.CH.EQUITY,0,0.101025292218463,0.104628870797799,-0.0615129477973418,0.0249544707890124,0,0,0,0,0,0.416416938335044,0.050698894629187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591996048710084,0,0,0,0,0.142753361935681,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.176727925684883,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.120882738357705,0.171758233612461,0,0,0,0,0,0,0,0,0,-0.0458106324772463,0.0976022986918794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312330644587479,0,0,-0.0806025200402546,0,0,0.0960886068511904,0,0,0.0571069812424692,0,0.285135141269523,0,0,0.170787265832519
X601688.CH.EQUITY,0,0,0,-0.0816458926505693,-0.0147050539007596,0,0,-0.0381019406185847,0,0,0,0,0,0.132365098000513,0,0,0,0.0638666883398742,0,0.095091219463525,0,0,0,0,0.284019740431496,0,0,0,0.376210466437309,0,0,0.159691946204183,0,-0.0363339677612988,0,0,0,0,0,0,0,0,-0.100157206887025,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0985273652112282,0,0,0.0992729472282302,0,0,0,0,0,0,0.221809136742159,0.0361049220550001,0.152282116402073,0,0,0,0.112674360015311,0,0,0,0,0.140412246610876,0.0259158794753432,0,0.0553658389303106,0,0,0,0,0,0,0.034849462684767,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.148907503940294,-0.0163477243659843,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.111001333976168,0.014040602983516,0,0,0,0,0,0.0069877005040255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127386784679902,0,0,0,0.109227067187887,0,0,0,0.0252255609137757,0,0.318324859217068,0,0.184965855052504,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.113927840006839,0,0,0,0,0,0.180795632833867,0,0,0.0172280664154376,0,0,0,0,0,0,0.264918207290446,0,0,0,0,0,0,0.039270937574055,0,0,-0.100168748967509,0,0,0,0,0,0,0,0,0,0,0,0.129120669572656,0,0,0,0,0,0,0.0973180564017955,0,0,0,-0.046285752423536
X601336.CH.EQUITY,0,0,0,0,0,0.50954854847694,0,0,0,0,0.122819026994229,0,0,0.081409636544299,0,0.0909723142247212,0,0,0.112959070795847,0,0,0,0,0,0,0,0,0,0,0,0.119172259146162,0,0,-0.0205655134110894,0.0665019175771514,0,0,0,0,0,0,0,-0.0894758051166474,0,0.0613143540768486,-0.150783152256859,0,0.25742203685923,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.0449988310684264,0,-0.290483018551526,0.0390995465715259,0,0.00270214801043645,0,0,0,0,0,0.0181101439040686,0,0,-0.0655619259044811,0,0,0,0,0.03520317919989,0,0,0,0,0,0,0,0,0.735045285968011,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.226112164580928,0.0538486569020339,0
X2882.TT.EQUITY,0,0,0,0.108926624009459,0,0,0,0,0.0491571987192322,0.0963485448572949,0.0568314708627904,0,0,0,0.096227337571022,0,0,0,0,0,0.0916922699832799,0,0,0.0344371667568435,0,0,0,-0.0964368450986597,0.0163172997181532,0,0,0,0,0,0,0,0,0,0.21036940696946,0,0,0,0.223595392840567,0.34796611610747,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,-0.0272968020960554,0.096498667222296,0,0,0,0,0,0,0,0,0,0,0,0,0.0653407101180909,0,0,0,0,0,0,0.16175794951125,0.137613720774468,0.110397879640399,0,0,0,0.0948815102449353,0,0,0,0,0,0,0.1976182601634,0,0.114291119890263,0,0,0.0534537970500037,0,0,0.184615392808061,0,0.166810702251128
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0645178494118648,0,0,0,0.0441275222721651,0,0,0,0.105076658778534,0,0.393161342577767,0,0,0,0,0,0,0.0967698307913786,0,0.234509207198519,0.0571268993076316,0,0,0,-0.114133888447467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.101010907575447,0,0,0.0968678507778043,-0.24921955895228,0,0,0,0.0161907103104161,0,0,0,0.025135361625627,0,0,0,0,0,0,0,0.00665317048207325,0,0.237827038756289,-0.0545870951681467,0,0,0,0,0,0,0,0,0,0,0.157870842808012,0,0,0,0,0.109356903811286,0.480098598342956,0.378023088227813,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117616177118307,0,0.0570842635972329,0,0,0,0.0907241637077467,0,0,0,0,0,0,0.110126640127705,0,0.269744173452933,0,0,0,0.0384745707050136,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.228595817236708
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0109539131946076,0,0.035301268400592,0,0,0,0,0.140483959780568,-0.094992747089605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462698750412948,0.282093738391372,0,0,0,0,0,0,0,0,0.0593235464191803,0.277824913979459,0,0.0582966402522146,0,0,0.0974390028923772,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0819834396341781,0,0,0,0,0,0.103752422389016,-0.0116372974706515,0,0.261244634288267,0,0,0,0,0,0,0,0.0172380264284738,0,0,0,0,0,0,0,0,0,0,0,0.0785574268867379,0,0.246745658349907,0,0,0,0.276789973142317,0,0,0,0,0,0.051748581902621,0,0,0
X600015.CH.EQUITY,0,0,0,0.0567511755357931,0,0.0319328679288854,0.00454419846603485,0.0547664932432129,0,0,0.0902534487022351,0,0,0.0937822746023398,0,0.110014857318327,0,0,0,0,0.11249581009686,0.0721483977324536,0,0,0,0,0,0,0,0,0.00293266857136559,0,0,0,0,0,0,0,0,0.244494097679549,0,0.228796655722497,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.1292172031047,0,0.0258799528778894,0,0,0,0.454756578018862,0,0,0,0.022960901375022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322999092972601,0.271543670274381,0,0,0,0,0,0,0.0230635973987861,0,0.0028018812170839,0.177959575871243,0,0.0371285997203606
X2886.TT.EQUITY,0,0,0.133289690083772,0,0,0,0,0,0,-0.129495239079527,0,-0.0592822080665768,0,0,0,0,0,0,0,0,0,0,0,0.0973967356292318,0,0,0.141162561300503,0,0,0,0.115645941788186,0,0.0555759550546416,0.202124959183753,0,0,0,0,0,0,0,0,0,0.410927058479335,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0355153030567856,0,0,0,0,0,0,0,-0.12488891988039,0,0,0,0,0,0,0,0,0,-0.0425418648922576,0,0,0,0,0,0,0,-0.00252383397149913,0,0.232572181896615,0.191553744344973,0,0,0.219297515346743,0,-0.065909731818357,0,0,0.0339024025086902,0,0,-0.0524076707725019,0.244875416334741,0,-0.0238547136211625,0,0,0,0.205018163344676,-0.117738633619846
X600926.CH.EQUITY,0,0,0,0,0,0.234665433237176,0,0.239462333901919,0,0.0402624458069908,0.0677959192252302,0,0,0.0660830739544251,0,0,0.115582643537425,0,0,-0.012137721444398,-0.0356551552983614,0.0589767668091579,0,0,0,0.145545350940115,0,0,0,0,-0.168285871146122,0,0,0.0221493277376253,0,-0.0148569017999679,0,0,0,0,0,0,0,0,0,0,0,-0.0357953303224923,0,0
X601009.CH.EQUITY,0.272208088466126,0.151519323355517,0,0.239321376016021,0.0999324353486987,0,0,0,0,-0.17864773609187,-0.204861137641476,0.0289265104921109,0,0,0,0,0,0,0.0153144567287303,0,0,0,0,0,0,0.265129187491135,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.155651583430858,-0.041627459075759,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307063952591447,0,0.0635944356016541,0,-6.93889390390723e-18,0,0,0,0,0,0,0.550908118718124,0,0,0.00200496183010771,0,0,0,0,0,0,0.220555447897958,0,0,0.127873582055154,6.93889390390723e-18,0.245830713233826,0,0,-0.0933773636246149,0.00819364505642149,0,0,0,0
X601901.CH.EQUITY,0,0,-0.0134997179882645,-0.193987864835603,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043274565778675,0.262043196686642,0,0,0.0549735664158443,0.219420062771292,0,0.228890808954119,0,0,0.0838348084825299,0,0,-0.068811796398478,0.174797649243023,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0.194753541366593,-0.016200625056747,0,0,-0.107706274629698,0,0,0,0,-0.083828657088896,0,0,0,0,0.0505779161824812,0,0,0,0,0,0.148433994579884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135666415754158,0,0.400531181294584,0,-0.0615789267446275,0,0,0.262319829834523,0,0,0,0,0,0.0729093735176887
X600958.CH.EQUITY,0,0,0,0.0657728746409308,0,0,2.16840434497101e-19,-0.227608848698798,-0.0228078303493801,0,0,0,0,0,0,0,0,0,0,0.0125025369832334,0,0,0,-0.0848682974236659,0,0,0,0,0.296027101569709,0,0,0.0531262305921033,0,0,0.194179634014713,0,0,0.133397164765896,0,0,0,0,0,-0.0890668860612527,0,0,0,0,0,0
