,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X267.HK.EQUITY,0,0,-0.0390598634325315,0,0.265913515928805,0,0,0,0,0.346239677697902,0,0,-3.46944695195361e-18,0.143717070459119,0,0,0,0,0,0.0998742080314976,0,0,0.175574280186765,0,0,0,0.0315862758386329,0,0,0,0,0,0,0.144496092976695,0,0,0,0,0,0,-0.0453852062427018,-0.128043593440448,0,0,0,-0.062253546319238,0,0,-0.234946734575887,0
X600000.CH.EQUITY,0,0,0,0.0157820682021669,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0405755984940699,0.133613536532403,0,0,0,0.29710312698242,0,0,0,0,0.236013540941368,0,0.0730150976310782,0,0,0.0095469107982135,0,-1.73472347597681e-18,0,0,0,0.0526496360519002,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.0251232269537243,0.286750178008808,0,0,0,0.0336973191658645,0,0,0,0,0,0,0,0,-0.244116018169386,0,0,0,0,0,0,0,0,0,0,0,0,-0.330689915436585,0,0,0.184585822641387,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.411944246913611,0,0
X600016.CH.EQUITY,0,0.0596557618283747,0,0,0,0.309283692522795,0.0678930109122507,0,0,0,0.30645456868067,0,0,0,0.243285693694002,0,0,0,0,-0.318800380470716,0,0,0,0,0.199611887319852,0,0.0302757675943551,0,0,0,-0.120253086968501,0,0,0,0,0,0,0,-0.228283437000046,-0.0123187499988466,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.350672206233521,0,0,0,0.101392655885522,0,0,0,0,0,0.357622309496316,0,0.0717081763551691,0.169632373620646,0,0,0,0,0,0,0,0.178878783647113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144379584325749,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.193420188065555,0,0,0,0.0215284166319145,0,0,0.121578855625539,0,0,0,0,0,0,0,0,0,0,0,0.268547579989916,0,0.00837077235757034,0,0,0.0709755235333972,0,0,0.0559332940718169,0,0,0,0.0373263951681169,0,0,-0.122082285982537,0,0,0,0,0,0.0790007792145954,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.363929690925026,0.0344711778604078,0,0,0,0.104867498132821,0,0,0,0,0,0.0763203161968068,0.0969256659867084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153326674350268,0,0,0,0.1307767670714,0,0,0.0807332546889601,0,0,0,0,0,0,3.46944695195361e-18
X600015.CH.EQUITY,0,0,0,0.147461701409648,0,0,0,0,0,0,0,0,0.0378823830164677,0.095488205235549,0.305512452518748,0,0,0,0.110698245459661,0,0,0,0.125982881619074,0,0,0,0,0,0,0,0.00385126092183658,0,0,0,0,0.161729489928528,0.0413118454169935,0,0,0,0,0,0,0,0,0,0,0.0448548879900355,0,0
X601169.CH.EQUITY,0,0.0153989594154181,0,0,0,0,0.0631130075129423,0,0,0,0,0,0.220234762247097,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.179865152150688,0.0917953029068301,0,0,0,0,0,0,0,0,0,0.161604857613189,0.062652290837451,0,0,0,0,0,0.0101867993430804,0,0.13869628061933,0,0,0.0261295726801066,0,0,0,0
X2388.HK.EQUITY,0,0.170512427961302,0,0,0.467402141725098,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.229205139680164,0,0,0,0,0,0,0,0,0,-0.0164592107623325,0,0,0,0,-0.0705144974128149,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.331951080013757,0,0,0.125936591988159,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.134640993776599,0,0,0,0,0,0,0.428323294934145,0,0,0,0,0,0.00339001329820354,0.150116140504616,0.0730413474164193,-0.149057741833274,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873097572278159
X1299.HK.EQUITY,-0.017879118213947,-0.00796649059855584,0.0366705684631661,-0.0884845084420611,0,0,0,0,0,0,0,0.179811133975056,0,0,0,0,0.106796301421665,0,0,0.0479660902786561,0,0,-0.0600013898402499,0.277729987463775,0,0.0235188100148337,0,0,0,0,0,0.130686518008444,0,-0.0745838765516476,0.318545163081979,0,0,0,0,0,0.0568556599746581,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.111331850596313,0.111567992892167,0,0.00935174279203246,0,0,0,0,0.0467480707922181,0,0,0,0,0,0,0,0.287212430794342,0,0,0,0,0,0.187083210934628,0,0,0.105535105994195,0,-0.0310305310961846,0,0,0,-0.158615375780108,0.289065525937541,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.371929754028626,0,0,0,0,0.302618842115485,0,0,0.125117128257707,0,0.0893764430669638,0,0,0,0,0,0.0899769282099736,0,0,0,0,0.132663971919428,0,0,0,0,0,0,-0.102809039483424,-0.244198232469004,0,0,0,0,-0.0249074310267643,0,0,0,0,0,0,0,0,0.108921163866522,0,0,0,0,0,0
X601916.CH.Equity,-0.0874142360534287,0,0,0,-0.0510970727414649,0,0,0,0,0,0,0,0,0.271421836774423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331712452501755,0.149210368009057,0,0,0,0.20351953916721,0,0,0,0,0,0,0,0,0,0.279353376378281,0,0.0154343948992509
X2882.TT.EQUITY,0.0174201025859931,0,0.192188378350946,0,0,0,-0.0304586572573793,0,0,0,0,0,-0.0427618287259013,-0.0236964541231199,0,0,0,0,0,0,0,0.0592689841969649,0,0,0,0,0,0,0,0,0.820486189831785,0,-0.0822047118261818,0,0,-0.0656886207345285,0,0,0,0,0,0,0,0,0,0,0,0,0.03359078960918,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.429085858644439,0,0.0988812303959987,0.102216000599339,0,-0.0600574825805389,0,0.0753684882732201,0.0981273310036,0.136254741973546,0,0,0,0,0,0.135817429260707,0.0243326840839011,0,0,0,0,0,0,0,0.0112294614741489,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142422811825155,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.128038375605035,0,0,0,0,0,0.244606896766595,0,0,0,-0.148062531780469,0,0,0,0,0,0,0.220945106710827,-0.0212362191261298,0,0,0,0.163231654234965,0,0,-0.0225969172189114,0.0593506844286807,0,0.439000118865802,0,0,0,0,0,0,-0.249538716737531,0,0.0708172257870919,-2.77555756156289e-17,0,0,0,0,0,0,0,0.0600088921263628
X2891.TT.EQUITY,0,0,0,0.155582849481959,0,0,0,0,0,0,0,0,0.075624745677188,0,0,0,0,0,0,0,0,0.151401205067406,0,0,-0.0789774663109555,0.0519329838922769,0,-0.150807372508602,0,0,0,0,0,0,0,0,0,0.139414706462059,0.334638592965866,0,0.0647317413298243,0,0,0.0195891048885774,0.129225099168169,0,0,0,0,0.00867957906796753
X11.HK.EQUITY,0.154553988383564,-0.0615821584338201,0,0.0511106860918899,0.763175404602165,0,0,0.252170806292333,0,0,-0.304307940383753,0,0,-0.0550222966124984,0,0,-0.130285131012863,0,0,0,0,0,0,-0.27455008345647,-0.0158943751109409,0,0,0,0,0,0,0,0,0,0,0.345420582528814,0,0,0,-0.0359587102463862,0,0,0,0,0,0,0,0,0.0824240357362216,0
X2881.TT.EQUITY,-0.0254268927412865,-0.072346562709672,0,0,0.179571368718283,0.0694334734771198,0,-0.103558510536251,0,0,0,0,0,0,0,0,0,0,0,0.0409445503190689,0.272672794056136,0,0,0,0,0.713356395371418,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0496642725019956,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.284958297204138,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0807266562251634,0,0,0,0.0354867110982531,0,0,0.131624669829808,-0.0219073532986048,0,0.0103782998504767,0,0,0,0.323531267192009,0,0,0,0,0,0,0.183601693343292,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0124948011602316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988326092660072,0,0,0,0,-0.0822127019941297,0,0,0.0301171323696301,0.0931616653041371,0,0.124890350822363,0,0,0,0,0,0,0,0,0.120986387278162,0,0,0,0,0,0,0.384319216721015,0,0,0,0.0554731098356949,0,0,-0.0111223699436766
X601077.CH.Equity,0,0,0,0,0,0,0.0526503806907128,0,0,0.0174470115999345,0,0,0,0.0764087399221688,0,0,0,0,0.30330858395367,0,0,0,0.12923636725355,0,0.0378847262335796,0,0,0,0,0,0,0,0,0,0,0.0414544799194287,0,0,0,0,0,0,0.205240930576087,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0454125799482414,0,0.0200917585662925,0,0,0,0,0.00598677481810548,0,0,0,0.166196814302105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165366023338132,0,0,0,0,0.592892577544521,0,0,0,0
X601336.CH.EQUITY,0,0.104981755527201,0,0,0.0448058316059846,0,0,0,0,0,0.149436841175971,0,0.0605803689665453,0,0,0,0.0436223798656991,0,0.194648532195087,0,0,0,0.0841697379277342,0,-0.24106889439655,0,5.55111512312578e-17,0.0419614541733653,0,0.189665867570615,0,-0.0888486874415222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262221286580031,0.493968916994488,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831836839851239,0,0,0,0,0,0,0,0,0,0,0.13699104222096,0,0,0,0,0,0,0,0,0.177452966586047,0,0,0,0.0917146996091773,0.207850929899534,0,0,-0.046518938953321,0.152920537868365,0.185829711216281
X2886.TT.EQUITY,0,0,-0.178735618323797,0,0,0,0,0,0,-0.0933914928471316,0,-0.0390172815942241,0,0.0729612197130912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11111271563498,0.0573299707246239,0.0400137781198178,0,-0.0757632520940118,0,0,0,0,0,0.572291515384978,0,0,-0.0503997679013086,0,0.277709233412951,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,-0.0308474867884374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943497662450459,0,0,0,0,0,0,0,0,-0.0556719058630606,0.0687012633326518,0,0.0460965121085646,0.0260620554188104,0,0,0,0,0.373094166878151,0,0,0.0853949632410485,0.0427183589719711,0,0,0.284084994562519,-6.93889390390723e-18,0,0,0,0.0778376554481357,0
X2880.TT.EQUITY,0,0,0,0,0,0.00145912115763583,0,-0.0493114193572321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495997801624212,0.160091783294752,0.112707906764098,0,0,0,0.00322818063657214,0,0.144529788827902,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,-0.124225056874998,0.0960290151217158,0,0.00373602088682314,0,0.097922083548169,0,0,0,0.144325461707034,0,0,0,0,0,0,0,0,0,0,0.0445249187275079,0,0,0,0,0,0.0576901943920442,0,0.183649805998104,0,0,0,0,0,0,0,0,0,0.0728769238683284,0,0,0.389778941308539,0,0,0,0,0.219719807612673
X601838.CH.EQUITY,0,0,0.0456643665184847,0,-0.0144424182662369,0,0,0,0,0,-0.0957680497750929,0,0,0.0344884085101496,0,0,0,0,0.0331935771797677,-0.218152352718259,0.328570665967487,-0.00032296324321297,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0132316094127026,0.314501516537275,0,0,0,0,0,-6.93889390390723e-18,0,-0.0880183259793732,0.149384430179307,0,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0344722762060699,0.187164842986725,0,0,0.118541210682952,0,0.159721800943865,0,0,0,0,0,0,0,0,0,0.147265651393062,0.24719028333618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.00320442085374466,0,0,0,-0.101146591317427,0,0,0,0,0.0908916622143031,0,0,0.0266531264298891,0,0,0,0,0,0,-0.050798673804968,0.00461308048619534,0,0,0.246745538154733,0,0,0,0.0256679899117883,0,0,0,-0.149649130954339,0,0,0,0,0,0.534174696541106,0.259880983845578,0,0,0,0,0,0,0,0,-0.147042493430449,0,0
X2883.TT.EQUITY,0,0,0.0217579494030099,0,0,-0.0286200846238743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506225185358271,0.0952758269505674,0,0,0,0,0,0,0,0,0,0.141605545510212,0,0.379577114148323,0,0,0,0,0,0,0,0.184569116029973,0
X601688.CH.EQUITY,-0.0414216874333847,0,0,0,0,0,0,0,0,0,0,0,0,0.00295881941327694,0.00604090321689641,0,0,0,0,0,0,-0.0175886435550482,0,0,0,0,0,0.0152598093126661,0,0,0,-0.0174602510488397,0,0,0.245545216855138,0.113206120744384,0,0,0,0,0.0171662124979457,0,0,0.0460191814443106,0,0,0.113492233352154,0.548870771461577,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0124303897449246,0.166073958441544,0,0,0,0,0,0,-0.0733070709832756,0,0,0,0,0,0.043740730245528,0,0,0.0197294864803226,0,0,0.154838099210916,0,0,0,0,0,0,0,0,0,0,0,0,0.713441341943131,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0252250208790792,0,0,0,0,0.13905029059544,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0151556995955852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753992260237302,0,0,0,0.0495890801991793
X2885.TT.EQUITY,0,0,-0.0175692905070765,0,0,0,0,0,0,0,-0.0520853799654854,0,0,0,0,0,0.0546696911941287,0,0,0,0,0,0,3.46944695195361e-18,0,0.205478541960503,0,0,0,0,0.0658510966471209,0,0.0729487082983924,0.152435648601287,0,0,0,0.0239283086291161,0,0,0,0,0,0,0.580696419273173,0,0,0,0,0
X2801.TT.EQUITY,0,0,0.0432085929760854,0,0,0,0,0.0799585665851636,0,0,0,-0.0996693572820119,0,0,0,0,0,0,0,0,0,0.0912687812246965,0,-0.310322209875184,0.376434362388398,-0.284582450250069,0,0.276714149815667,0.194203898495073,0,0,0,0,0,0,0,0,0,0,0.687069026968963,0.0928537287648728,0,0,0,0,0,0,0,0,0
