,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X600919.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X601901.CH.EQUITY,X600061.CH.EQUITY
X601166.CH.EQUITY,0,0.155563536789505,0.0722801211234109,0,0,0,0.146682486041518,0.00756047548259977,0.116304265461373,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.269882959382452,0,0,0,0,0,0,0,0,0,0,0,0,0.0745607155128717,0,0,0,-0.00891394363050208,0,0,0,0,0,-0.00131728559575904,0,0,0,0,0
X601319.CH.EQUITY,0,0,-0.0812301999849734,0,0,0,0,-0.295019753933612,0,0,0,0,0,0,0,0,0,0,0,0,0.0296065355166467,0,0,0,0,0,0.698394633634089,0,0,0,0,0,0,0,0,0,0,0,0.0719778968577892,0,0.0594234682633809,0,0,0.279450357859321,0,0,0,0.222081569720865
X600000.CH.EQUITY,0,0,0,0,0,0,0.180896304550277,0.0498258996146116,0,0.129481807108316,0.00577089244475144,0,0,0,0,0,0,0,0,0.0992048320988521,0,0.0970524112897219,0,0.10542555179041,0,0,0,0,0,0,0,0,0,0,0.159977092808978,0,0,0,0,0,0,0,0,0.0817768938530144,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.13758866546532,0,0,0.0360778546082448,0,0,0,-0.013172494135009,0,0,0.101441698155555,0.092224079360318,0.0575850992120916,0.162158803555777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107879860760084,0.0955188078146817,0,0,0,0,0,0,0,0.247240677172432,0.239128253224786,0,0,0,0,0.208386347287208
X2388.HK.EQUITY,0,0,0,0,0.202288360455769,0,0,0.0199885296894999,0,0,0,0,-0.0642484261471901,0,0,0,0,0.0205677419654165,0,0,0,0,0,0,0,0.0286556955947773,0,0,0,0,0,0,0,0,0.00745455676393737,0,0,0.144077692838943,0,0,0,0.0944147354773645,0,0,0,0,0,0
X601601.CH.EQUITY,0.139915242713517,0,0.204392742091025,0,0,0,0.00262409798173453,0,0,0,0,-0.0231095498587257,0,0,0,0,0.096423678834374,0,0,0,0,0,0,0.132372730948527,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0525706963485381,0.230430243491795,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0173989409401804,0.0186942252147622,0.118408125827654,0,0,-0.0122949020016873,0,0.165037385428009,0,0.184253294080241,0,0.0400772819360936,0,0.108698577796829,0,0,0,0,0,0,-0.0750291989603787,0,0,0.0573588696905665,0,0,-0.0546647947796762,0,0,0,0,0.104195369972,0,0,0,0,0,0,0,0.122547245525628,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,-0.327097495643345,0,0,0.0490259974823221,-0.201489093712796,0.191263148487907,0.456651772702711,0,0,0,0,0,0,0.465635731575362,0,-0.232696553591552,0,0,0,0,0,0,0,0,0,0,0,0,0.283056430079041,0,-0.127644258843694,0,0,0,0,0.283439807359321,0,0,-6.93889390390723e-18,0
X601998.CH.EQUITY,0,0.146672138479079,0,0,0,0,0.0174825889372225,8.67361737988404e-19,0,0.175365408558361,0,-0.0244958097699363,0.0390629434630822,0,0,0,0,0,0,0.244416843356602,0,0,0,0,0,0,0,0,0,0.034130738777322,0.105676681764469,0,0,0,0,0,0,0,0,0,0,0.0344947606561927,0,0,0,0.126842699065322,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0748127606446643,0,0,0.0299972312213688,0.216014358106592,0.310047931103466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884412271339562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411184649866371,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.0824332485640332,0,0,0,0,0,-3.46944695195361e-18,0,0.0126794351069764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184149511614597,0,0,0.0815431269053493,0,0,0,0.0862171372741173,0,0.435493242054227,0,0.169168890741987,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.115483460237577,0.124097763584522,0,0.201351302025797,0.150845862873531,0,0,0,0,0,0,0.0380872799581923,0,0.0767857297727149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407022138235713,0,0
X601818.CH.EQUITY,0,0.267807944507526,0,0,-0.0387116832457469,0,0.135913906471388,0,0.047000165992339,0.215636072046241,0,0,0,0,0,0,0,0,0.193772295217347,0,0,0,0,0.166621848608945,0,0,0,0,0,0,0,0,0,-0.115074170104385,0,-0.0905064857120413,0,0,0.135571520289212,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,1.73472347597681e-18,0.0578524078752682,0,0,0,0,0.112698837800442,0,0.592560074992565,0,0,0,0,0,0,0,0,0,0.000167836068056759,0,0,0.11394056495931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206157291694548,0,0,0,-0.0220153437819597,0,0,0,-0.153241696547315,0
X601211.CH.EQUITY,0.111040804571842,0,0,1.38777878078145e-17,8.67361737988404e-19,0,0,0,0,0,0,0.0268189152363523,0,0,0,0,0,0,0,0,0,0,0,-0.0963964518155262,0,0,0,0.177699187287761,0,0,0,0.142902110425941,0.0487463697808872,-0.0302889319600992,0.0250707697614521,0.407753891624958,0.121196208883349,0,0.00971771384945785,0,0,0,-0.022185340364488,0,0,0,0.140267641196902,0
X601688.CH.EQUITY,0.0242892634046972,0,0,0,0,-3.46944695195361e-18,0,0.0328728422802288,0,0.0686163275755352,0,0,0,0.0643994608836462,0.0411403392219976,0,0,0,0,0,0.40646781108368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278997142204651,0,0,0,0,0,0,0,0,0,0,0.0832190008685218,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.461601481079342,0,0,0,0,0,0,0,0,0,0,0.00927930356032503,0,0,0,0,0,0.156197913138976,0,0,0,0,0,0,0,0.227260354146064,0,0,0.145129880071387,0,0,-0.308404185330222,0,0,0,0,0.04909437799815
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167579497616428,0,0,0,0,0,0,0,0,0.054141724173266,0,0,0,0,0,0,0.0472538120258109,0,0,0,0.23380373331396,0.103103902646314,0,0.054292109531254,0,0,0,0,-0.0125221291059479,0.316313267908011,0,0,0
X601229.CH.EQUITY,0,0.0813605734040102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487797225448799,0,0,0,0,0.163581363625096,0,0.277738323403836,0,-0.0663061653886108,0,0,0,0.393965810070731,0,0,0,0,0,0,0,0,0,0,0,0.0596275003855243,0,0.00577847418721486,0,0.0531072188595361,0
X601169.CH.EQUITY,0,0,0,0,0,0.14972535639885,0.179748323302009,0,0.0105102616645929,0,0,0,0,0,0,0,0.0606543427866147,0,0.0175384252600331,0,0,0,0,0.00861262836235803,0,0,0,0,0.0993263288766263,0,0.0406592735463915,0,0,0,0.235770194510978,0,0,0.0900033718932374,0.040146847480612,0,0.0089183393082671,0,0,0.00338055165988218,0,0,0,0
X600015.CH.EQUITY,0,1.38777878078145e-17,0,0,0,0.289483331460502,0,0,0.00311601817469907,0.0707454992514424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297335953303003,0,0.052816389969737,0,0,0,0,0,0,0,0,0.257404509735884,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238418179697543,0,-0.0384847762582283,0,0,0,0,0,0,0,0.237900688816893,0.141663093421381,0,0,0,0,0,0,0,0,0.401440094747224,0,0,0,0.0430976811011553,0,0,0,0,0,0.119417620105925,0,0,0.0597570456869798
X002142.CH.EQUITY,0,0,0,0,0,0,0.160532865909036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453402853372524,0,0,0,0,0,0,0,0,0,0,0,0,0.112968588430846,0.0826726262489078,0,0,0,0,0,0,0,0.493218931900597,0.0720902847394709,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.21513636310108,0,0,-0.0473805409416462,0.40916745286427,0,0,0,0,0,0,0,0,-0.224040600916966,0,0,0,0,-0.138703029858166,0,0,-0.147355580207565,0,0,0,0,0,0,0,0,0,0,0.129461781101931,0,0,0.814555433065501,0,0.215303339880909,-0.0451568434985661,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.14268832238616,0,0,0,0,0,0,0,0.297559321360708,0,0,0,0,0,0,0,0,0,0.0307655493786165,0.140317578734389,0,0,0,0.107634879163571,0,0,0.254977483411552,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0127986309661513,0,0,0,0.0263250909614279,0,0,0,0,0.386032934023506,0,0,0,0.289649215153144,0,0,0.0860916468534142,0,0,0,0,0,0,0.125666191784802,0,0,0,0.000324179027376763,-0.0187428483605718,0,-0.00838109645805062,-0.0190461655131696,0,0.106575525326378,0,0,0
X002736.CH.EQUITY,0,0,-0.0963875712329287,0,0,0,0,-0.0874730818392821,0,0,0,0.075779743309932,0,0,0,0,0,0,0,0,0.0124197614526434,0,0,0,0.0575110739505841,0,0,0.458717865105888,0,0,0,0,0,0,0,0,0,0.192380344645576,0,0,0.0921117188019315,0,0,0,0.187270742941189,0,0.0754811328624159,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0531500156353458,0,0,0,0,0,0.0772126540991732,0,0,0.129182323127909,0,0,0,0.618932364573813,0,0.0300840314229376,0,0,0,0.0111352994247918,-0.106557494692645,0,0,0,0,0,0,0,0,0,0,0.0942993145472258,0,0,0,-0.0303786608175719,-0.0220916756190219,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826243605006767,0,0,0.0647957892750305,0,0,0,0,0,0,0.155113955998174,0,0.00790542559073049,0.150436766468933,0,0,0.0270773783623295,0,0,0,0.0766094469653882,0.123268166986243,0,0.10708695173095
X2881.TT.EQUITY,0,0,0,0,-0.0145425741291919,0,-0.0489701689242303,0,0,0,0,0,0,-0.0490637457663626,0,0,0,0.220026073606388,0,0,-0.0383102488358112,-0.0684275053111211,0,0,0,0,0.173041440488717,0,0,0,0,0,0,0.502768897375345,-0.0837281274930999,0,0,0,0,0,0,0,0.238048998142836,-0.0531600615722908,0,0.133890943958851,0.019238025972488,0
X600919.CH.EQUITY,0,0,0,0,0,0.187050987473264,0,0,0.021823711310041,0,0,0.0718570977702008,0,0,0,0,0,0,0,0,0,0,0,0,0.287681992872711,0,0,0,0,0,0.365559236286943,0,0,0,0,0,0,0,0,0,0,0,0,0.0195481799374547,0,0,0,0
X2891.TT.EQUITY,0,0,-0.0602401824994841,0,0,0,0,0,0,0,0,0,0,0,0.083806336821946,0,0.346915027417556,0,0,0,0,0,-0.0202104193911907,0,0,0,0,0,0,0,0,0,0,0.237946290170195,0,-0.030183014986285,0,0,0,0.227916564530623,0,0,0.111124857483341,0,0,0,0,-0.0308728232440219
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.071357326860556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00757945232157969,0,-0.100886608353959,0,0,0,0,0,0,0.0447948625408061,0,0,0.104399267260171,-0.0630789968472137,0,0.450581682671979,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0309987127798239,0,0,0,0,0,0,0,0,0.29225953063209,0,0,0,0,0,0,0.334578710175009,0,0,0,0,0,0,0,0,0,0,0,0.307573197454828,0,0,0,0,0,0,0,0,0,0,0.0169135947924191,0,0,0,0.0068711452815837,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392899859430974,0,0,0,0,0,0,0,0,0,0,0.310366461747349,3.46944695195361e-18,0,0,0,0,0,0.130299049909528,0,0,0,0.136761604598329,0,0,0,0,0,0,0,0.022802186107615,0,0,0.0433451177662099,0.233204906253019
X000069.CH.EQUITY,0,0,0,0,0.0915807187978112,0,0,0,-0.0554088246321012,0,0,0,0,0,0,0,0.0607651416141954,0,0,0.393486502488179,0,0,0,0,0,0,0,0,0,0,0,0,0.0303143803637405,0,-0.240399551648014,0,0,0,0.266567881481125,0,0,0.0767526966473039,0.199200733350482,0,0,0,0,0.135699393508511
X601901.CH.EQUITY,0,0,0,0.0727662265986107,0,0.0886926750333784,0,-0.0450871005407843,0,0.0180856643972345,0,0,0,0,0,0.140872580339445,0,0,0,0,0,-0.637047916920207,0,0,0,0.166736454365589,0,0,0,0,0,0.241495750990955,0.102768649223786,0,0.322313908384065,0,0.0549524001013664,0,0.112546922578972,0,0,0,0,0,0.0203595064248374,0,0,0
X600061.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.268226319983378,0,0,0,0.0620170136526129,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.103054009013307,0.11567338531619,0.226221302022941,0,0,0,0,0,0,0,0.143054382216011,0,0,0.0771628253441035,0,0,0,0.0379431015993729,0,0.304562769121237,0.0799746009235328,0,0
