,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X000001.CH.EQUITY,0,0,0,0,0,0.0608403548454317,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.186260201692858,0,0,0.00614198670261177,0,-0.0243747144434838,0,0,0,0,0,0.12103966114076,0.380799486149943,0,0,0,0,0,0,0,-0.0399569634413806,0,0.204315712603202,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.103042936989509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502904858720525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0409171821678298,0,0.190450869316178,0,0,0,0,0,0,0,0.253951789401096,0,0,0,0,0,0,0.231784233528968,-0.126307510210903,0.123497833424915,0,0,-0.0314625630872464,0.311620982783969,0,0.0808829969137891,0,0,0,0,0,0,0,0,-0.0662424829760926,0,0
X267.HK.EQUITY,0.0231960118253728,0,0,0,0,0,0,0,0,0.139398657722348,0,0,0,0,0,0,0.463611769966157,0,0,0,0,0,-0.0802509617008156,0,0,0,0,0.287244389317717,0,0,0,0,-0.19308534403387,-0.00454687797454972,0,0,0,0,0,-0.0199975185877713,0.0361890124138825,0,0.142117195394704,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.270191341863212,0,0.236873467867691,0.413315788809521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867810392065214,0,0.100663513635479,0,0,0,0,0.0428333855729315,0,0,-0.183971712544495,0,0,0,0,0,0.199539443296315,0,0,0,0,0,0.0383419465645931
X601688.CH.EQUITY,0,0,0,-0.0800442411666034,0,0,0,0,0,0.0237516614843552,0,0,0,0,0.117857019738678,0,0,0,0,0,0,0,-0.109097541071344,0,0,0,0,0,0,0,0.224439470752616,0,0,-0.0637004540641527,0.0896609084851132,0,0.218560370419077,-0.0578797600094093,0.204660747418339,0.023601972374163,0,0.29761133132301,0,0,0,0,0,0
X601211.CH.EQUITY,0.0166206553902916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392688021302655,0.00192166383878871,0,0.00769068826969384,0,0.0488558007471513,0,0,0,0.0177150669695627,0,0,0,0,0,0,0,0,0,0.263271577470001,0,0,0.274056498369497,0,0,0.250095539540436,0,0.0424407955793421,0,0,0,0
X601336.CH.EQUITY,0,0,-0.222458933166549,0,0,0,0,0,0.482592085228618,0,0,0,0,0.165840530055856,0,0.160217939904548,0,0,0,0,0,0,0,0,0.191424449040943,0,0,0,0,0.104740032501072,0,0,0,-0.019438777170886,0,0,0,0,0,0,0,0,0,0,0,-0.0473861238190242,0,0
X600837.CH.EQUITY,0.0486444542706215,0,0,0,0,0,0,0,0.215521032284728,0,0,0,0,0,0,-0.0196908302096678,0,0.0979675759944427,0,0,0,0,0,0,0,0,0,0.0991769977789482,0,0,0,0.169864648459316,0,0,0,0,0.123194660896637,0,0,0,0,0.15269391718494,0,0,0,0,0,0
X601066.CH.EQUITY,-0.108156526679323,0,0,0,-0.318926551873523,0,-0.119232119951787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330323959139631,0.0540037480303081,0,0,0,0,0,-0.0284631906807728,0,0,0,0,0,0.138563359558775,0,-0.20236319004491,0,0,0,0,0.0129658626545579,0,0,0.122550627066866,0.00881300948410566,0
X601229.CH.EQUITY,0.44745692324201,0.24078312644762,0,-0.0819254167249486,-0.0553680673359969,0,0,0,0,-0.127235823679292,0,0.125894662145427,0,-0.0817616379806817,-0.102893823670753,0,0,0,0.132418919498618,0,0.0268664852048063,0,0,0,0,0,0,0,0,0.0366396240060953,0,0,0,0,0,0.166335362194199,0,0.162548775673832,0,0,0,0,0,0.112354727122627,0,0,0,0
X002142.CH.EQUITY,-0.0237211804531329,0.403766377145475,0.278712097093169,-0.0387961583647631,0,0.0295343101826073,0.0695440611434181,0,0,0,0,0,0,0,0,0,0,0,0.377843174886328,0,0,0,0,0,0,0.107561297032578,0,-0.0276834188650089,0,0,0,0,0,-0.0663881678034998,0,0,0,0.0283205825414388,0,0,0,0,0,0,0,-0.11300724941718,-0.107954466348223,0
X000166.CH.EQUITY,0.0100720665986272,0,0,0.0148785707598239,0,0,0.0424281719237172,0,0.0634588654966801,0,0,0,6.93889390390723e-18,0.0510839453308325,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.01098843308354,0,0,0.195915950444205,0.174356053945199,0,0.203090362215504,0,0,0,0,0.249676007815756,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.000820599849915758,0,0,0,0,0,0,0,0,0,0.363464297993638,0.0162369473460061,0,0.103035427237353,0,0,0,0,0,0,0,0,0.0300780540064604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340104247097318,0,0.114067335455204,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.137144667102596,0,0,0.0438756946209755,0,0,0.206794745883122,0,0.189012812454739,0.0244001989519329,0,0,0,0,0,0,0.026904484087068,0.00381255824671496,0,0,0,0,0,0.454888761811075,0,0.0727033095292184,0,0,0,0,0,0,0,0.0427751357245711,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.127298250551851,0,0,-0.0991875249718783,0,0,0,0,0,0,0,-0.0978556395138958,0,0.0318018334897121,0,0,0,0,0,0,0.0153644215900807,0,0,0,0,-0.0753403173435907,0,0,0,0,0,0,0,0.277770017486996,0,0,0,0.150188369488028,0,0.204770234071739,0,-0.0816711460446972,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.110118115738807,0,0,-0.477462626190659,0,0,-0.0707236045405858,-0.0456955817404338,0,0.185035427471717,0,0,0,0,0,0,0,0,0,0,0,0,0.132196080205605,0,0,0,-0.0421981658564749,1.12928663286559,0,0,0,0,0,0,0,0,0,0,0,-0.132012772369312,-0.2426368926076,0.195641579482516,0
X600999.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0,0.0261894076437495,0,0,0,0,0,0,0,0,0.0669919710038859,0.0460164784940982,0,0,0,0,0,0,0.375496752680337,0,0,0.115632154685417,0.0971667328580599,0,0,0.213651109476421,0,0.0498674312292175,0,0,0.074623413258712,0,0.0497503529819732,0,0,0,0,0,0.0796557783927734,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0967391082681087,0,0,0,0,0,0.166092111081603,0,0,0,0,0,0,0.0892421640352252,0,0,0,0,0,0.248178631794054,0,0.00355699939774529,0,0.100410258171688,0,0,0.0549168383633286,0,0,0,0,0,0,-0.0251802449146694,0.13013264375403,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.147142882778762,0,-0.137237974713415,0.209250918732948,-0.47389819210745,0,0,0,0,0,0,-0.116527712406855,0,0,0,0,0.82660654999624,0,0,0.358734965529613,0.228207109229954,0,0,0,0,-0.214805447086678,0.250841519291238,0,0,0,0,0,0,0,0,-0.334050508171449,-0.0797988906281879,0,-0.0548150537172728
X000776.CH.EQUITY,0,0,0,0,0,0.000920055738728554,0,0,0,0,0,0,-0.0412003782221449,0,0,0.0162163844974227,0,0,0,0,0,0,0,0.366871717387835,0.179130596971534,0.0693397118287924,0,-0.0215928678803381,0,0,0.294956615775714,0,0,-0.0707290875629502,0,0,0.186488408295197,0,0,0,-0.0282226959613001,0,-0.0872179961404134,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.0972691806611697,0,0,0,0,0,0,0,0,0.0326096784958846,0,0.293077827017877,0,0,0.568524571357042,0,0,0.12126642759769,0,0,-0.0776982963867765,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-1.15119089202084,0,0,0,0,0,0.0756580195168492,0,0,0,0,0
X2886.TT.EQUITY,-0.300498839280351,0,0,0,0,0,0,0,0,0,0,-0.0776208925155402,0,0,0.0759041854556948,0,0,0,0,0,0,0,0,0,0,0.121727507635722,0,0,0,0.0691325264759523,0,0,-0.114307587914474,0,0,0,0,0.166368614695043,0,0,0,0,0,0,0,0,0.78435862972578,0
X601881.CH.EQUITY,-0.0229309654085582,0,0,0,0,0,0,-0.218439768646726,0,0,0,0,0,0,0,0,0.22231049724769,0,0,0.0873921748347814,0,0,0.160267140383588,0,0,0,0.345812754482762,0,0,0,0,-0.0539011888747048,0,-0.123422732782995,0,0,0,0,0.204807641162166,0,0,0,0,0.200527337215973,0.0387773741573935,0,0,0
X600919.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,1.16933020789661,0,-0.721068208031945,0,0,0,0,0,0,-0.110369836828408,0,0,0,0,0,0.143838068513718,0,0,0,0,0,0.034323005288495,0,-0.355057475881089,0,0,0,0.0506607937003853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0.00944234342519226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-8.67361737988404e-19,0,0,0,0,0,0,0.180246075931266,0.0721040219624094,0.416513129863399,0,0.0481313119602203,0,0,0.171592023929791,0,0,0,0.054747954120337,0.211330924010177,0,0,-0.000648201414149141,0,0,0
X601009.CH.EQUITY,0,0.224286460848361,0,0,0,0,0,0,0,0,0.242932976890278,0,0.0621776507447138,0,0,0,0.0546883134198236,0,0.442764419075376,0,0,0.300075000485513,0,0,0,0,0,0.235517981736904,0,0,0,0,0,0,0,0,0,0,0,0.0909767089920459,0,0,0,-0.260398491050137,0,-0.439388447814207,-0.124715027014414,0
X2884.TT.EQUITY,0.0758000416613282,0,0,0,0,0,0,0,0,0,0,-0.110115728588393,0,0,0.0422888455017661,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0863718536803587,0,0.0576560170109829,0,0.0408814921943074,0,0,0,0,0,0,0.441027236850299,0,0,0,0,0,0.144395822786425,0.416041400797231
X2892.TT.EQUITY,0.0428125635682783,0,0,-0.170943523156066,0.133818095893605,0.0781963974781842,0.0837287482419163,0,0,-0.0601080975162135,0,0,0,0,0,0,0.0948963996838059,0,-0.155364688091116,-0.0175274740692447,0,0.0720358432736816,0,0,0,0.103372388246703,0,0,-0.0433568707524111,0,0,-0.0295471715570784,0,0,0.148443386982185,0,0,0,0,0,0.554238880205458,-0.11487455987476,-0.0760036804681527,0,0,0.281154082065902,0,0
X5880.TT.EQUITY,0,0,0,0,0,0.0403052197197352,0,0,0,0,0.129445215440902,0.0943856930484567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172310168778612,0,0,0,0,0,0,0,0,0,0.425071265394104,0,0,0,0.0308623476226393,0.231112335037423,0,0
