,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY,X5880.TT.EQUITY,X601901.CH.EQUITY
X601328.CH.EQUITY,0,0.00504113361605809,0.0162964533809188,0,0,0,0,0,0,0,0,0,0.645876703825127,0,0,0,0,0,0,0,0,0.062404124319093,0,0,0,0,0,0,0,0,0,0.183989207061563,4.33680868994202e-19,0,0,0,0,0,0,0.0384852217830285,0,0,0,0,0,0,0,0,0.0377922518683132,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.407083080448048,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0918274998686377,0,0,0,0,0,0,0,0,0,0,0,0,0.0260242617074556,0,0,0,0,0,0.0748065278344575,0,0,0,0.360604264660186,0.097992627578529,-0.0337353771960737
X600000.CH.EQUITY,0,0,0,0,0,0,0.033524259085519,0,0,0,0.168194089045248,0,0,0,0.261596251041926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309947600326119,0.103686126494239,0.111213268961733,0,0,0,0,0,0,0,0,0,0,0,0.0607882501914324,0,0,0
X388.HK.EQUITY,0,0,0,0.202502865460248,0.189439543567216,0,0,0.142030983289682,0,0,0,0,0,0,0,0,0,0,0,0.280898343854063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455063156308198,0.00510368587895544,0,0,0,0.0404969432611936,0,0,0,0.152875716643779,0.0392646406662894
X000001.CH.EQUITY,0,0,0,0,0,0,0.289448173906229,0,-0.12993761435516,0,0,0,0,0.00350485350013289,0,0,0,0.127136488334287,-0.00413224513175505,0,0,0,0.0553557182389889,0,0.278995046200239,0,0,0.24604314930079,0,0,0,0,0,0,0.172656444364828,0,0,0,0,0,0,0,0.0836917662479277,0,-0.0310707786950312,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.0973463987321593,0.0495598004102231,0,0,0.370741529652025,0,0,0,0,0,0,0,0,0,0,0,0.35323831886404,0,0,0.0450031901702314,0,-0.0502792571558946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679130765536778,0,0,0
X601601.CH.EQUITY,0,0,0.00525089238244229,0,0,0,0,0.200499521177814,0.0868438932933555,0.0270439696378645,0,0.486949545907118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000669742267133555,0,0,0,0.20762708408821,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0476353255453987,0,0,0,0,0,0,0,0,0,0,0,0.186014188227111,0,0,0,0,0,0,0,0,0.188902335852124,0,0,0,-0.125449093814541,0,0,0.473713597875751,0,0,0,0,0,0,0.028798126881199,0,0,0,0.118503963161156,0,0,0,0,0,0,-0.0217580811912645,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442277582169832,0,0,0,0,0.077370717974504,0.538556098278531,0,0,0,0,0,0,0,0,0,0.109975726265118,0,0,0,0.0460955859923226,0,0,0,0,0.0036481277739652,0,0,0,0
X2388.HK.EQUITY,0,0,0.00947762943182089,0,0.192859011928565,0,0,0,0,0,0.0193324384838797,0,-3.46944695195361e-18,-1.73472347597681e-18,0,0.481201175083897,0,0,0,0,0.0443850341662698,0,0.0979435444393819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10884667182891,0,0,0,0,0,0,0,0,0,0.071709390896808,0,0
X600016.CH.EQUITY,0,0,0.0173757427595427,0.0165001717747225,0,0,0,0,0,0,0.328481322073156,0,0,0,0,0,0,0,0,0,0,0,0.0553354567730503,0,0,0,0.212011314029966,0,0,0,0,0.21024745973407,0,1.38777878078145e-17,0,0,0.00802794955584313,0,0,0,0,0,0.0694452074577298,0,0.0202977400449741,0.0883081237555688,0,0,0,0
X601998.CH.EQUITY,0,0,0.181772331712358,0,0,0.0614484264371765,0,0,0,-0.00018791818598932,0.103838264939826,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.112812388799857,0,0,0,0.103275759275737,0,0.0586272186256832,0,0,0.255851405985,0,0,0,0,0,0,0,0,0.202142179055716,0,0,1.73472347597681e-18,0,0,0,-0.0814188158896382
X267.HK.EQUITY,0,0,0,0,0.337507675380516,0,0,0.0690691581783149,0,0,0.18812726685022,0,0,0,0,0.0666085075010335,0,0,0,0.0746723458218376,0,0,0,-0.0237440365098521,0,0,0,0,0,0.0256547132832801,0,0,0,0,0,0,0,0,0,0,0,0,0.154143730291049,0,0,0,0,0,0.0721718575181531,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.049727067067025,0,0.26550988386713,-0.15558950138277,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681099022758927,0,0,0,0,0.0830998756064338,0,0,0,0,0,0,0.117136470671047,0,0,0,0,0,0.69292736532543,0,-0.0415365208660582,0,-0.123968543737755,0,-0.0755217855828957,0,0,0.29619519685632
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00651195467750445,0,0,0,0,0,0,0,0,0,0.00256494406950222,0,0,0,-0.065162818416618,0,-0.0933856138593901,0.135863847551161,0,0,0,0,0.0786113579228015,0,-0.212375466733385,0,0,0,0,0,0,0,0,0,0.958610769064523,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18624851400847,0,0.0649851775276575,0,0,0,0,0,0.00555207557253402,0,0,0,0,0.0592402371267652,0,0,0.0932468175356016,0,0.120079814779636,0,0,0,0.173766232415753,0,0,0,0,0,0,0.224719655018958,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337752456147536,0.351316454185121,0,0,0,0,0.182302069472369,0,0,0,0,0,0,0,0,0.172329592474251,0,0,0,0,0.0709125456115461,0,0.13120715630806,0.0602857075641742,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.310198259844916,0,0,0,0,0.401955040274903,-0.0418156100293347,0,0,0,0,0,0.0651909717237025,0,0,0,0,0,0,0,-0.0165758704916801,0,8.67361737988404e-19,0,-0.186709294645035,0,0,0,-0.0503692636252807,0.515605374639875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229925893188418,0.0623346081880011,-0.0944074678755495,-0.071837397056034
X600837.CH.EQUITY,0,0,0.0491329421814963,0,0,0.0545096596473601,0.0173282202121821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249820711139133,0.219296997039352,0,0,0,0,0,0,0,0,0,0.134384270125424,0,0,0,0.134247921502645,0,0,0.118857233772021,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0687322801986154,0,0,0,0,0.0588450058421234,0,0,0,0.217954115818285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166987605578621,0,0,0,0,0.231105543307454,0,-0.00566593026714627,0.202333272109508,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579289472726832,0,0,0,0,0,0.0404776313577004,0.0416434781698835,0,0,0.0370626778817645,0,0,0,0,0,0.503463595379706,0,0.126030782710893,0,0,0,0.136586662856711,0,0,0,0,0,0,0,0.0954303818972013,-0.0123268509342791,0
X601229.CH.EQUITY,0,0,0.12833314966394,0,0.128590519621786,0,0,0,0,0.145730834579987,0.552038309039771,0,0,0,0,0,0.06001658476187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156065264570914,0,0,0,0,0,0,0,0,0,0,0.0435723169861022
X601169.CH.EQUITY,0.134208870314564,0,0,0,0,0,0,0,0,0,0.365144142469146,0,0.138661047794369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837321173348085,0,0,0,0,0.104722417157064,0,0,0,0,0,0,0.144481810143041,0,0.00472422457453359,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.319562431124003,0,0,0,0.0290758519596717,0,0,0,0,0,0,0,0.120730904628106,0,2.16840434497101e-19,0,0,0,0.26141281731966,0,0,0,0,0,0.0746160811572728,0,0,0,0,0,0.000542814297271866,0,0,0.105366399524206,0,0.0463500019652063,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0525567175618271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254443529083202,0,0,0.65988334240671,-0.0932432909051612,0,0.0473979955757358,0,0,0,0,0,0,0,0,0,0,0,0.239823929603195,0.0327696892422673,0,-0.0529554257190812,0,0,0,0,0
X2881.TT.EQUITY,0.355697018005532,0,0,0,0,0,0,0,0,-0.0337182916804395,0,0,0,0,0,-0.0290349699034821,0,0,0,0,0,0,0,-0.069299589664744,0.0116365480202221,0,0,0,0,0.37191420523497,0.433898673981299,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.32918568584932,0.0197960381789926,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350739308280923,0,0,0,0,0.0132495786012465,0,0.00706868989410719,0,0,0.447706201447217,0,0,0,0.149604132939081,0,0.22566709993891,0,0,0,0,0.106682713199135,0,0,0,0.0747438525856021,-0.0184452504164601,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.127222509115484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096162264732241,0,0,0,0,0,0,0,0,0.0478328595221836,0,0,0,0.474475162418203,0
X2886.TT.EQUITY,0,0,0,0,0.124463297098785,0,0,0.132550357146911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.188328376024685,0,0,0,0,0,0,-0.374867768152137,0.0824314123354659,0,0.327127272475717,0,0,0,0,0.301507489670525,0,0.506927348606826,-0.0752302051726863,0,-0.204614037643423,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350236632400783,0,0,0,0,0.0599447162847757,0,0,-3.46944695195361e-18,0.0674038866323385,0.821486316237958,-0.0330083251936638,0,0,0,0,0,-0.00505566838313798,1.38777878078145e-17,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130250331388109,0,0,-8.67361737988404e-19,0,0.173032621641702,0,0,0,0.159151075800288,0,0.0301361162380625,0,0.189697778381577,0,0,0,0,0,0,0,0,0.229370420713541,0,0.0519703027961562,0,0.0225714998567559
X002736.CH.EQUITY,0,0,0,0,0,0,0.0553572916851762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117650923411817,0,0.0828597168986104,0.0413021174126209,0.0608226630404747,0,0,0,0,0,0,0.118667169804077,0,0.411313478515921,0,0,0,0,0,0.0820905003371389,0,0,0,0.058824207699499,0,0,0
X601916.CH.Equity,0,0.0743679466106955,0,0,0,0,-0.272624918724005,0,0,0.0827531097355429,0,0,0,0,0,0,0,0,0,0,0,0.803071699217581,0,0.128815403978177,0,0,0,0.000109787850520942,0,0,0,0,0,0.125111505907106,0.0029799434563203,0.0518952007607221,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.246500680600686,0,0,0,0,0,0,0.345378569137899,0,-0.0541104549866559,0,0,0,0,0.418301741549731,0,0,0,0,0.0712407288627113,0,0.00413688304693808,0,0,0,0,0,0,0,0,0,-0.524572042775172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235728499263789
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.108831510652272,0,0,0,0,0,0,-0.0782689640020691,0,0,0,0,0,0,-0.141213118880878,0.0322511398326431,0.279985551254981,0,0,0,0,0,0,0,0,0,0,0,0,0.126471356595628,0.501146700296911,0.0880517558466673,0,0,0,0,0,0,0.123289971420279,0,0,0
X600919.CH.EQUITY,0,0,0.125899303516118,0,0,0,0,0,0,0,0.499044260089783,0.0948607282470691,0,0,0,0,0,0,0,0,0.025111043312663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.149876799096784,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0427672250291206,0.406099086632179,0,0,0,0,0,0,0.116433118930764,0,0,0,0,0,0,0,0,0.126878785200925,-0.154100356650901,0,0,0.62261720623365,0
X601009.CH.EQUITY,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.000281961723966393,0.110906622290245,0,0,0,0,0,0.00618224337602115,0,0,0,0,0.224490347955312,0,0,0,0,0.0152688701716355,0,0.116701102400711,0.283465320169641,0.183349980874943,0,0,0,0,0,0,0.0421570927042136,0,0,0,0.0138228740423324,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.020704212512474,0,0,0,0.161526126698524,0,0,0,0,0,0,0,0,0.0607700366642228,-0.0330955963561906,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0256015576103802,0,0.614458602526795,0,0.0897216426454566,-6.93889390390723e-18,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,-0.114518263236431,0,0,0,0,0,0,0,0,0,0,-0.117761957733595,1.00374407580938,0,0,0,0,0.119069793661136,0,0,0,-0.0704689802970704,0,0,0,0,0,-0.168179781141762,0,0,0,0.0202508978448942,0,0.0461362705972954,-5.55111512312578e-17,0,0,0,0,0,0,-0.102002914403915,0.283394628026098,0
