,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0480785838351203,0,0,0,0.861086354437247,0,0.200808956697547,0,0,0,0,0,0,0.144503266010225,-0.32572482838987,-0.13252774877583,0,0,0,-0.125042725500333,0,0.0973159619556631,0,0,0.324738153122374,0,0,0.0131850134952433,0,0,0,-0.0129941332965608,0,0,0,-0.455580016880976,0,0,0,0,0,0,0,0,0,0,0,-0.0435785813499184
X601939.CH.EQUITY,0.0532040973801924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0606411944214222,0,0,0,0.149832599017665,0.879246025213795,-0.0673982580605453,0,-0.02326634853473,0,0,0,0,0,0,-0.0510796055976532,0,0,0,0,0.0122020875621809,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.345653651844854,0,0,0.402529021927999,-0.104814536469684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436435769530693,0,0,0,0,0,0,0,0.0387902006352576,-0.144390347700494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507540069802796,0,0
X601988.CH.EQUITY,0,0,0.704254466232164,0,0,0,0,0,0,0,0.0987729118709371,0,0,0,0,-0.00211656216573654,0,0,0.284184618991782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105169995059717,-0.0623975146419599,0,0,0,0,0,0,0,0,0,0,0,-0.0167750116710981,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.141368929424928,0,0,0,0,0,0,0.188413640958679,0,0,0.11452626852615,0,0,0.0607838777581393,0.123865107489848,0,0,0,0,0,0.583208962247109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.1624091177803,0,0,0,0,0.301703432737118,0,0.0293482137111364,0,0.0645917728585724,0,0,0,0,0,0.170573659694165,0,0,0,0,0,0,0.180991788351725,0,0,0,0,0,0.0393744413666404,0,0.03422424035921,0,0,0,0.00870049070441977,0,0,0,0.0360959509592234,0.163787858783043,-0.0275787740351956,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.897238088029757,0,0,0,0,0.0310398287471545,0,0,0,0,0,0,0.0217512194345185,0,0,0,0,0,0,0,0,0,0.0571496242179581,0,0,0,0,0,0,0,0.0476921775611868,0.0605629332745623,0,0.0100342887386245,0,0,0,0,0,0,0,0,0,0,0,0.118061538832399,0.0508195905368775,0,0,0.114602124263369
X601318.CH.EQUITY,0,0,0,0,0,0.0135385348469342,0,0,0,0,0,0,0,0,0,0.663746114479349,0.0400028501905745,0,0,0,0,0,0.107060754086131,0,0.158325993099624,0,0,0,0.0343651128335218,0.0125244317063957,0,0,0,0,0,0,0,0,0,0,0.0778065249258099,0,0,0,0,0.0987781097549014,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.259369207524459,0,0,0.695705506903912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0167036319878236,0.0198620814933345,0,0,0,0,0.117768843133293,0.0444594900265579,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,1.03369701041357,0,0,0,0,0,0,0,0,0,0,0,0.00970288136671803,-0.0336691269172184,0,0,0,0,0,0,0,0,0.0789238303010213,0,-1.73472347597681e-18,0,0,0,0,0,-0.0500068224947305,0,0,0,0,0,0,0,0,0.0921550746383824
X601166.CH.EQUITY,0,0,0,0.0554167497397135,0,0.108557712991727,0,0,0,0.424579484605334,0,0,0,0,0,0,0.44599664420457,0,0,0,0,0,0,0,0,0,0,0.193396521008414,0,0,0,0,0,0,-0.0691189286750565,0,0,0,-6.93889390390723e-18,0,0,-0.017223393332487,0,-0.041159755250364,0,0,0,0,-0.0320643894741702,0
X600000.CH.EQUITY,0,0,0,0,0,0.0402729555045062,0,0,0.149138438233165,0,0.0513679128983927,0,0.269496770012534,0,0,0,0.00722038178126232,0,0,0,0.0369269642131232,0,0.185686215773384,0.176717773645372,0,0.00712059374925763,0,0.0840354195320729,0,0,0,0.00262045248516229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0.494875188880028,0,0.154114993509751,0,0,0.281742125655326,0,0,0,0,0,0,-8.67361737988404e-19,-0.240308546476985,0,0,0.0053096825904687,0,0,0,0,0,0,-0.11109320509554,0,0,0,0,0,0.190586229375189,0,0,0,0,0,0,0,0,0.0497196544906834,0,0,0.142688807612733,0,0
X600016.CH.EQUITY,0,0,0.049517274270678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.18986535569291,0,0,0,0.0441074027925657,0.0788918226667563,0,0,0,0,0,0,0,0,0,0,0,-0.0684160348090604,0,0,0.101793192247876,0,0,0,0,0.254901491864866,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00334156939644656,0.164145222672321,0,0.0245042721326384,0,0,0,0.204371797879163,0,0,0,0.108998707154126,0,0,-0.351892483349594,-0.173695359688842,0,0,0,0,0,0,0,0,-0.0862793680299186,0.777742685360962,0.0873735233786617,0,0,-0.083167436717695,0,0,0,0,0,-0.000742298281326222,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-0.044312486212645,0,0,0.217013537436256,0,0,0,0,0,0,0.258355979995642,0,0.0499226836447852,0,0,0,0,0,0,0,0,0.0520939899007237,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0306605119815042,0,0,0,-0.0919473584475187,-0.0416847656367045,0,0.224700384734191,0,0,0.191361680685794,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.144761302292062,0,0.516098913470135,0,0,0,0,0,0,0,0,0,0.0933338261801601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530017830966856,0,-0.161843137301758,0,0.278354788661456,0,0.0266741120158413,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0871459449379985,0.156494081321025,0,0,0,0,0,0,0,0.0648197896161561,0,0,0,0,0,0,0,0,0.0369862402258874,0,0,0,0,0,0.114832568822956,0,0,0,0,0.3255587162603,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.080124242211268,0.734142295116638,0,0,0,0,4.33680868994202e-19,0,0,0,0.120556129541098,0,0,0,0,0,0,0,0,0,0,0.0525813954642002,0,0,0,0,0,0,0,0,0,0,0,0.115599379196021,0,0,0.0453360848834938,0,0,0,0,0,0,0,0,0.0144839950431326,0,0.0938369026220718
X2388.HK.EQUITY,0,0,0,0.0820170152693392,0.550344980724049,0,-0.0376268367859515,0,0,0,0,0,0,-0.0752424783313738,0.018726471840705,0,0,0.104787246646527,0,0,0,0,0,0,0,0,0.139881740632302,0,0,0,0,0,0,0.0471117808592247,0.0954533723303721,-0.361780727046093,-0.00670707464769168,0,0.148698777144712,0,0.0492803901907646,0,0,0,0.0479005903051706,0,0,0,0,0
X600919.CH.EQUITY,0,8.67361737988404e-19,0,0,0,0,0.422371032554921,0,0,0.316700256390017,0,0,0,0,0,0,0.232903376646521,0,0,0,0,0,0,0.0214067725436311,0,0,-0.0456561860839298,0,0,0,0,0.19908958196305,0,0,0,0,0,0,0.0427729177227596,0,0,0,0,0.210153633668454,0,0,0,0,0,0
X601229.CH.EQUITY,-0.171614267677771,0.910447031962184,-0.176943546151676,0,0,0,0,0,0,0,0,0.142223748347439,0,0,0,0,0,0,0,0,0,0,0.126571893149489,0.0752059825095207,0.0636929284866333,0.122492521029592,-0.051899359683277,-0.0226500238226368,0,-0.0145757259955292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0410376109724101,0
X1299.HK.EQUITY,0,-0.120568643305396,0,0,0.047473834027693,0,0,0.160045449008419,0.286776386472252,0,0,0.0933242462458391,0.0681351379818972,0,-0.253300045217611,0,0,0,0,0,0,0,0,0,0.159450503741311,3.46944695195361e-18,0.152496455330125,0,0,0,0.00515618320653433,0,0,0,0,0,0,0,0,0,0,0.184535540052397,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.245742155752969,0.103150131647629,0.129796145177468,0,0.0328565182123652,0.351764451435361,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108237202248842,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,-0.252352031995445,0,0,0,0.373891440734988,0,-0.144844524427674,0,0,0,0
X601916.CH.Equity,0,0,0,-0.0948833711426796,-0.124897020795462,-0.133066243671785,-0.180268174141165,0.204890920989349,0,0,0,0,0,0.370190322738856,0,0,0,0.0419216220993915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531791637916588,0.215120776158797,0,0,0,0,0.0409664236965086,0,0,0,-0.0395663369282496,0.309854588897993,0,0,0,0.347153093020094,0,-0.106083311449064,-0.294057882920069
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.160786355829799,0,0,0,0,0,0.0544639321905589,0,0.101906810746418,0,0,0,0,0,0,0.104142394892376,0.327717091929932,0,0,0,0,0,0,0,0,0,0.308729590984304,0,0.0232211180653577,0,0,0,0,0,0,0,0,0,0,0.0727282110142397,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.180817285227337,0,0,0,0,0,0.00810187346546719,0,-0.0838779372007683,0,0,0,0,0,0.0108413536564627,0,0,0,0,0.0297255791014086,0.080918805099676,0,0.446231663918998,0,0,0,0,0,0,0,0.183324258616191,0,0,0,0,0,0.429190318507572,0,0,0,0.00995357204645762,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,-0.451478023170339,0.518524053112778,0,0.242829448110331,0.0647732618547327,0,0,-0.161362197975059,0,0,0,0,0,0,-0.359834264803926,0,0.116193074637366,0,0.566390635524377,0,0,0,0,0.249960443209395,0,0,0,-0.103876562634364,-0.113474639099062,0,0,0,0.28015142423738,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.307483678361365,0,0,0,0.00613332406595702,0.365465587168184,0,0,0,0,0.0647597293189555,0,0,0,0,0,0,-0.0723322197634855,0,0,0,0,-2.71050543121376e-20,0,0.0871477514094001,0,0,0.0415437576939359,0,-0.118946849140457,0,0,0,0,0,0.452418003747036,0,0,0,0,0,0,0,0,0,0,0.0474781274612031,0.185299854502359
X11.HK.EQUITY,0,0,0,0.165903879011371,0.523474243363591,0.154487830373855,0,0,0,0,0,0,0,0,0,0,-0.0339394606753238,0,0,0,0,0,-0.0330320746878636,-0.0538939605245665,-0.125181519034194,0,0,0,0.246156994466212,0,0.0776668237711003,-0.260612137565947,0,0,0,0.349742645825638,0,0,0,0,0,0,-0.104331623049105,-0.235045703464651,0,0,0,0,0,0
