,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.145321196965747,0.0052376566511847,0,0,0.166113517497829,0,0,0,-0.0313775978433113,0.242435965152917,0,0.00833926471898573,0.101396171678918,0,0,0,0,-0.0949433476522234,0,0.179075383274471,0.112366342793085,0.119147581219995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963176898301265,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0102437994421447,0,0.00755531216816388,0,0,0.077027988214006,0,0.0323684579803813,0,0,0.243568766268444,0.050029651869322,0.0190426102242451,0,0,0,0.0691597934037495,0,0.312706027978027,0.0269913860848847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.194770234840222,0,0,0.356245246523244,0,0,0,0,0,0,0,0,0,0.178012055289168,0.00533228192364464,0,0,0,0,0,-0.0206117006223718,0,0,0,0,0,0.0407628932608324,0,0,0,0,0.0451324501911979,0,0,0,0,0,0,0,0,0,0.0321047024475738,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.223888441923136,0,0,0.0671492870495918,0,0,0,0,0,0,0.117499756628986,0.126173658005015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222312144973417,0,0,0.249966002890294,0,0,0,0,-0.0751835049859695,0,0,0,0,0,0,0,0,0.0374535740892364,0,0.085056141114246,0
X5.HK.EQUITY,0,-0.0992669549488112,0,0,0,-0.0448870438051742,-0.0175208681386587,0,0,0,0.116921349448423,0,0,0,0,0,0,0,0,0.270941950234747,-0.0949551010843411,0,0,0.430187000935185,0,0,0,2.77555756156289e-17,0,0.110414548119043,0,0,0,0,0,0,0,-0.100224422030241,0,0.134522648802927,0,0,0.107003392999577,0,-0.161767196923222,-0.048705153238977,0,0,0,0
X601658.CH.Equity,0,0.0296501897224885,0,0,0,0,0,0.186353535399045,0,0,0.0314413174775296,0,0.294803995161251,0,0.514702928712789,0,-0.0500891926907038,0,-0.136655355559125,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0305584005785808,0,0,0,0,0,0,0,-0.00751159271495623,6.93889390390723e-18,0,0,-0.229558356708234,0,0,0,0,0,0,-0.0373106659587122,0
X601328.CH.EQUITY,0.559226988932977,0,0,0,0,0,0,0,0,0.241120293760328,0.144185867827619,0,0,0,0.0603368882456556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822429653419404,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0490153641287067,0,0,0,0,0,-0.087127023898857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677530789901948,0,-0.0299862945886454,0,0.149249342084233,0,0,0,0.0764795994169941,0,-0.0198710576464133,-0.0431286868099058,0,0,0,0,0,0,0,0,0,-0.0181258218869982,0,0
X600036.CH.EQUITY,0.130672192429595,0,0,0,0,0,0,0,0,0,0.06454048616698,0.0698655211644754,0,0.00142662087359872,0,0.00561234918022576,0.342193817900348,0,0,0,0,0.0323604098966993,0,0.0558275479414038,0,0.00512767557496264,0,0.246772616085572,0,0,0,0,0,0,0,0,0,-0.180762873179534,0.0452301910413765,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.182812004300795,0,0,0,0,0.0506384289945607,0.149815245733938,0,0,0,0.211341643913629,0,0,0,0,0.121748516886335,0,0.0489189995418526,0,0,0.0693272912877156,0.157321029020378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
