,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601916.CH.Equity,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X601688.CH.EQUITY,0,0,-0.0295399738203668,0,0,0,0,0,-0.390024891364538,0,0,0,0,0,-0.0251106894889319,0,0,0,-0.418374259488115,0,0.483538105643348,0,0,0,0,0,0.194762362752736,0,-0.013667162809757,0.052148503005899,0,0,0,0,0,0,0,0,0.157149316368513,0,0,0,0.316223323063872,0,0.0674523792104014,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0739308588784474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249452153514329,0,0,0,0,0.0873519934457213,0,0,0,0.0337444591210706,0,0,0,0,0,0.339819150520696,-0.100603631403697,0.233657521455301,0,0,0,0,0.110575169256808,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0188821265648637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138414565665191,0,0,-0.0514794362733879,0.0380779393992568,0,0.235060915249646,0,0,0,0,0,0,0.275888822471469,0,0,-0.154236730062052,0,0,0,0,-6.93889390390723e-18,0.18763236293359,0,0,0,0,0,0
X601229.CH.EQUITY,0.290607703946514,0,0.191873741726917,0,0,0,0,0,-0.0970964608839851,-0.0245361515974123,0,0,0,0.101392913954349,0,0,0,0.0413514682189649,0,0,0,0,0,0,0.318974027690678,0,0,0,0,-0.138552269657922,0,0,0,0,0,0.0239777431272725,-0.0853526039618603,0,0,0,0,0,0,0,0,0,-0.188138911121184,0.178231505177526,0
X2882.TT.EQUITY,-0.0378416210244104,0,0,0,0.0352355455338342,-0.0706006158256651,0.0687962387209521,0.0756836856307225,0,0,0,0,0,0,0,0,0,0,0,0.0872663914036778,0,0,0,0,0.0923165402124089,0,0,0,0,0,0,0,0,-0.0800565095571324,0.401608419011425,0,0,0,0,0,-0.10363265496454,0,0,0,0.106121510168762,0,0,0,0
X601336.CH.EQUITY,-0.114835904152728,0,0,0,0,0,0,-0.289666251397912,0,0.195434139448023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146351536196214,0,0,0,0,0,0,0,0,0.173550457899021,0.226693183642788,0.342126113392404,0,0,0.030053178046773,0,0,0,-0.0725062748093274,0,0,0,0,0,0,0.196035431639279
X601169.CH.EQUITY,0,0.0452640852820409,0,0,0,0,0,0,0,0,0.264984372784884,0.315209354022273,0,0,0,0,0,0,0,0,0,0,0,0.0103514016118199,0,0,0,0,0,0,0,0,0.437196301301975,0,0,0,0,0,0,0,0,0.0111681831240167,0,0,0,0,0,-0.103084349090067,0
X600015.CH.EQUITY,0,0,0,0,0.00331915891073955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169926725665688,0,0.134921014262032,0,0.306608878645717,0,0.0559571475981795,0,0,0,0,0,0.119257887465387,0.126533237618334,0,0,0.0346213319944288,0,0,0,0,0.0137094029559936,0.0165722501240714,0,0,0.123435366555888,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0570764513319169,0,-0.00799685419303375,0,0,0,0,0.0731421516393825,0,0,0,0,0,0,0,0.00880206407972392,0,0,0,0,0,0,0,0,0,0.0868612004983205,0,0,0.0172145105697493,0,0,0,0,0.141816360445005,0,0.0826701125711779,0.397458447816587,0.0265975150809665,0,-0.0274841527858236,0,0,0,0,0,0,0.187246802152173
X2881.TT.EQUITY,0.0332144564603944,0,0,0,0,0,0,0,-0.0311257849832528,0,0,0,-0.290532814761103,-0.105510226533578,0,0.0114791302985825,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149622143540181,0.45003193951432,0.326323107160272,0,0.206373972856077,0,0,0,0.232385503017395,0,-0.276334976417862,0,0,0,0,0,0,0.0602087890508387,0,0.248606733242611,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.131585520412557,0,0,0,0,0,0,0,0.279253919176877,-0.102970314836573,0,0,0,0,0,0,-0.184891011106208,0.775270610817062,0.0511064920663071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168935209626596,0,0,-0.0238429672275377,0,0,-0.0426889988055233,0.0183568275021808
X2891.TT.EQUITY,0,0.0507883176144436,0.390210124415876,0,0,0,0,0,0,0,0,0.0810231651779941,0,0,0,0,0,-0.039028884377316,0,0,0,0,0,0.118787894548803,0,0,0,0,0.0538407250366276,0,0,0,0,0,0,0,0,0,0,0,0,0.385564469833204,0,0,0.130791746880847,0,0.0659128150332684,0.325842788395733,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464998492136121,0,0,0,0.181935341102316,0,0,0,0,-0.13883396770336,0.0817490554355376,0,0,0.047490173307536,-0.175798435970807,0,0,0,0,0.188476110678231,0,0,0,0,0,0.00529812936999375,0,0,0.252728624386678
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080349481848638,0,0.0550756759967649,-0.0446771561218589,0.105464758581842,0,0.0177479340567481,0,0,0,0,0,0.493088071958339,0,0,0,0,0,0,0,0,0,0,-0.0419280292982169,0,0.0597032447264094,0,0.36429408223684
X000776.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.182479184240876,0,0,0,0,0,0.366682659978748,0,0,0,0,0,0,0.126680183835138,0,-0.0570062633415685,0,0,0,0.102174033373716,0,0,0,0.135115397306936,0.0216003155131052,0,0,0,0,0,0.106560672664884,0,0,0,0
X601916.CH.Equity,-0.890094515030894,0,-0.380358496709622,-8.67361737988404e-19,0,0.987287270569601,-0.244350770439773,0,0,0,0,0,0,-0.0971284253708273,0,0,0,0,0.65143657477606,0.299878083270317,0,0,0,0,0.012418048071122,0,0,0,0,0,0,0,0,0,0.163876560920682,0,0,0,0,0,0,0,-0.194303643709299,0,0,0,0.0553022102486009,0,0
X2886.TT.EQUITY,4.33680868994202e-19,-0.192800528242364,0,0,0,0,0,0,0.333567020407875,0,0,0,-0.0478056030489512,0.019116524558698,0.0351464802363365,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.162208305049777,0,0,0,-0.132051478939558,0,0,0.393139003495183,0,0,0,0.134492230446611,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.0773519181792938,0,0.142784378538411,0,0,0,0,0,0,0,0,0,0,0.462543361470234,0,0,0,0,0,0.0587573430646678,0,0,0.0396901760830132,0,0,0,0.178379799416227,0,0.0567938372915779,0,0.0258835430114759,0,0,0,0,0,0,0.197995700010905,0,0,0,0
X600919.CH.EQUITY,0,0,0.106283422515265,0,0,0,0,0,0,0.136352309138379,0,0,0,0,0,0,0,0,0.00149367936650306,0,0,0,0,0.126787559792274,0,0,0,0,0.0725848408474449,0,0,0,0,0,0,0,0.044661384990459,0,0.242147600725089,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.216865787126115,0,0,0,0,0,0,0,0.0813139036966078,0,-0.227058231411394,0,-0.200353352452315,0,0,0,0,0,0,0,0,0.00167622962895168,0,0,0,0,0.230218220708144,0,0,0,0,0,0,0,0,0,0.120708053809001,0,0.0491362599889279,0,0,0,0,0,0.135077435136599,0
X601009.CH.EQUITY,0.176659469649739,0,0,0.102887116634057,0,0,0,0,0,0,0,0,0.300221752995663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123881734649266,0,0.0470757067508864,0,0,0,0.107299820295931,0,0.0757532934398261,0,0,0.0918071620327312,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.0553683699892419,0
X601077.CH.Equity,0,0,0,0,0,0,8.67361737988404e-19,0,-0.377605853031975,-0.106056759718825,0,0.0889257566747122,0.00201553186721097,0,0,0,0,0,0,0.114409166367691,0,0,0,0,0,0,0,0,0,0.0957651170323539,0,0,0,0,0,0.115894432024927,-0.0143223954944115,0,0.302779008192354,0,0,0,0,-0.069323513799174,-0.0600745114572917,0,0,0,0
X2892.TT.EQUITY,-0.0185516352855524,0,0,-0.0574596009616898,0,-0.219261667587244,0,0.103964127445715,0,0,0,0,0,0.0506756146226377,0.0800268181296069,0,0,0,0,3.46944695195361e-18,0,0.397519237292304,0,0,0,0,0,0,0,0.0605545135517213,0,0,0,0,0.0766904444680798,0,0.104246731548484,0,0,0,0,0.046702615308276,-0.0930082093237501,0,0.325150013097556,0,0,0,-8.67361737988404e-19
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35832860360827,0,0.107181429169162,0,0,0.155834698666939,0,0,0.150572765786488,0,0.262934892538838,0,0,0.00204459868843559,0,0.00458339465147949,0,0,0,0,0,0,0,0
