,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0.0330452096569017,0,0.00887668755327981,0,0,0,0,0,0,0,0.0630099818122584,0,0,0.0390045504662976,0,0,0.258333862276309,0,0,0,0,0.136390780367322,0.0706808018245803,0,0,0,0.0530936272796348,0.0538443110179814,0,0,0,0,0,0,0,0,0.0395074283430769,0,0,0,0.0788904753096101,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.00998410240711165,0,0,0.118918770599418,-0.0955449234555326,0,0,0,0,0.703446779793215,0.116507370256808,0,0,0,-0.0109943592585827,0.117804926901682,0,0,0.0357840871830415,0,0,0,0,0,-0.122089004650968,0,0,0.0396609503276092,0,0,0,-0.020156920907772,0,-0.0760035367748237,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.174009360905885,0,0,0,0,0,0,0,0,-0.0874308581691936,0,0,0,0,0,0,0,0,0,0,-0.115183790693127,0,0,0,0,0,0.0322615253338819,0,0,0,0,0,0.282575859386106,0,0,0,0,0.0179780315359555,0,0.21031174128489,0,0,0,0,0,0,0.0390551128925055,0,0,0
X600016.CH.EQUITY,0,0.0122973973422539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2102601723158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161434687556136,0,0,0,0,0,0,0.124770978924441,0.144729796735954,0,0,0.410653834575666,0,-0.257086955050216,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0895493191140311,0,1.10138006651561,0,0,0,-0.186666075343186,0.0353691338998468,0.00133029516942316,0,0.0622356304641244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968635422423676,0.0283529654944931,0
X601628.CH.EQUITY,0,0.0746518738697223,0,0,0.0105524428900497,0,0,0,0,0.030772167419351,0,0,0,0,0,0,0.244129706624487,0,0,0.00423661852788149,0,0,0,0,0,0,0.0647377137583063,-0.0437388526244553,0,0,0,0,0.217927364156552,0,0.138166263673025,0,0,0,0,0,0,0,0,0,0,0,-0.0740680643662447,0.140926369568042,0,0.239035939374517
X000001.CH.EQUITY,0,0,0,0,0,0.0018506397720806,0,0.228288017294176,0.190395091389969,0,0.0930509203739797,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0612190802172971,0,0,0,0,0.101547820335843,0,0,0,0,0,0,-3.46944695195361e-18,0,0.23178381603393,0,-0.0141599588914437,0,0,0,0,-0.0670456936013108,0,0,0,0,0,0.128596136598222,0,0
X600015.CH.EQUITY,0,0,-0.0573166400372977,0,0,0,0,0,0,0,0,0,0.0730224026892838,0.106848694117724,0,0,0.0567165664340534,0,0.0152918749611376,0,0,0.176111591340989,0,0,0,0,0,0,3.46944695195361e-18,0,0.0223026279331414,0,0,0,0,0,-0.100326303355496,0,-0.0372244756087582,0,0,0,0,0.166713304283198,0,0,0,0,0.950680593392298,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0792032671710632,0,0,0,0,5.42101086242752e-20,0,0,0.174187850264553,0,0,0,0.0884799820195513,0,0,0.0971058767228621,0,0.133184804245272,0,0,-0.0176975799567909,0,0,-0.212253564572885,0,0,6.93889390390723e-18,0.141623459741307,0,0,0.286827634042255,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549120381116913,0
X2388.HK.EQUITY,0.0109140698672923,0,0,0.0499581018290758,0.0704642142911117,0,0,0.247546228655804,0,0.178485996706444,0,0,0,0,0,0,0,0,0,0,0.0353524225229556,0,0,-0.137797490830461,0,0,0.130822326902552,0,0,0.284037881595707,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.135794772972622,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.143764822194853,0,0.147474192587672,-0.344172789845678,0,0,0,0,0.171862129777588,0,0,0.370986885439209,0,0,0.246863927697106,0,0,0,0,0.147346293218641,0,0,0,0,0,0.111685205735038,0,0.0719567198131958,0,0,0,0,0,0,0,0.119025831583002,0,0,0,0,0.00824592486803665,0,0.039295793852713,0.0632283944020575,0,0,0,0
X601229.CH.EQUITY,0.758420420347306,0,0,0,0,0,-0.171541079617001,0,0,0.26139241841129,0,0,0,-1.73472347597681e-18,0,0.0354437248151192,0.143074749381652,0,-0.0506917985393886,0.0310567627388652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352349154129311,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.237582825663373,0.309011068869316
X600919.CH.EQUITY,0,0,0.164910652266108,0,0.133929571472035,0,0,0.0278938039216965,0,-0.105158910287487,0.0405647928874866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196476076355048,0,0.0727588154026954,-0.14780001894287,0.0445465106830385,0,0,0,0,0.128169650593109,0,0.245287706276401,0,0,0,0,0.186453324741187,0,0,0,0.346830567958832,0,-0.0489834368486668
X601916.CH.Equity,0,0,0,0,0,0.0841384193496224,0,0,0,0.233529665763719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00554708992348966,-0.0645923267061001,0,0,0,0,0,0.985546233055268,0,0,0,0,0,0.262260271580849,0,0,0,0,0,0,0,0,0,0,0.0547659848687542
X2882.TT.EQUITY,0,-0.133808471636328,0,0,0.144349184977745,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0486499831771581,0,0,0.00516985744085358,0,0.755027984050521,0,0,0,0,0,0,0,0,0,0,0.108292094184195,0,0.12971969026375,0,0,0,0,0.0530230609410012,0,0.0371686442011888,0
X002142.CH.EQUITY,0,0,0,0,0,0.3070365196106,0,0,0.317335529560236,-0.0496923392550534,0,0,0,0,0,0,0,0,0,-0.0443265637870801,0,0,0,0,0,0,0,0,0,0,0.084879234633905,0.124431053730061,0,0,0,0.174889106369453,0,0,0,0,0,0,0.0513015819992352,0,0,0.00541407745758197,0,0,0,0
X601601.CH.EQUITY,0,-0.00106968168595603,0.0893786387976034,0,0.167240105239369,0,0,0.273902740990208,0,0,-0.429421063327332,0,0.073300976209897,0,0,0.156688051835648,0.0737311590645243,0,0.183682492681442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797251844574432,0,0,0,0,0,0,0,0,0,0.113190467583509,0.076437103586557,0,0,0,0.317477163286825,-0.0996338846974579,0
X601009.CH.EQUITY,0,0,0,0.0680630879637222,0.0840888313180624,0,0,-1.73472347597681e-18,0,0.0574274890732936,0,0,0,0,0,0.0346943225562403,0,0.0123600115683579,0,0,0,0.0106967683871042,0,0,0,0.18040665828824,0,0,0,0,0,0,0.279797859322678,0,0,0,0,0,0.0661234630369041,0,0.00282672775187887,0,0,0.194117148726276,0,0,0,0,0.00846866561054145,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0210133597361312,0.0361582323196162,0,0,-0.0144397699978493,0,0,0,0,0,0,-0.0123456593116583,0,0.0034325105806337,0,0.701070136347885,0,0,0,0,-0.0557076952136842,0.023483669023749,0,0.214277869207102,0,0,0,0,0,4.33680868994202e-19,0,0.0856341613321426,0.0449960926313606,0,0,0,-0.0537981431252404,0,0,0,0
X11.HK.EQUITY,0,0.0402616701657517,0.052968837992725,-0.0123520721688509,0.546144940197964,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502847371128647,0,0.293210066695639,0.0908350620564267,0,0.0476853979284155,-0.0659223032870814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343350663714019,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313639595500528,-0.110436283345805,-0.212388455185458,0,0,-0.0790096525372583,-0.093432123350012,0,0,0,0,0,0.00913690165369479,0.409104451949113,0,0,0,0,0,0,0,0,0,0,0.203280822937436,0,0,0,0.271424238099119,0.0468292632054572,0,0.0417696940646775,0.53824106366868,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,-0.0594151679017912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24019647547342,0,0.0556198993847074,0,0,0,0,0,-0.0681786218043037,0,-0.077200199455683,0,0,0,0,0,0,-0.085059682558555,0,0,0,0,0.202206832076972,0.357369813687106,-0.0241721481205039,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,-0.0805549074624834,0,0,0,0,0,0,0.277848604374363,0.160810523843428,0.110198842222342,0,0,0.222808527512993,0,0,0.0859892906521849,0,0,0,0,0.222639166782148,0,0,0,0,0.35185916536532,0,0,0.0763516717024525,0,0,0,0.0943447976532723,0.0573286437667964,0,0,0,0,0,0,0,0,0,0.111380281411666,0,0,0
X601077.CH.Equity,0,0,0,0,0.0799989572071958,0,0,0,0.15008352929219,0,0.0563949411997873,0,0,0.0944445192936763,0,0,0,0,0,0.0294638898766705,-0.0880734754755261,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0.0473082721399334,0,0,0,0,0,0,0,0.103028748086758,0.0729767966140374,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146425662723271,0.224159989312748,0,0,-0.100386234306032,0,0,0,0,0,0,0,0,0,0,0.0206173596639919,0,0,0,0,0.0134243330319431,0,0,0,0,0,0,0,0,0,0,0.276379329125293,0.216246798684812,0,0.244085838899345
X601336.CH.EQUITY,0,0,0,0,0.0584942030843659,0,0,0.17999752536219,0,0,0,0,0,0.046038112234526,0,0,0,0,0,0,0,0,0,-0.282075167493095,0,0.256313585907285,0,0,0,0,0,0,0.255583146973947,0.00802422593880011,-0.138362606358968,0,0,0,0,0,-0.11990100496925,0,0,0,0,0.476906957432574,0,0,0,0
X5880.TT.EQUITY,-0.0358781611946926,-0.17157718498365,0,0,0,0,0,0,0,0,0,0,0.039362469462793,0,-0.183148517375432,0,0,0,-0.0747477589573067,0,0,0,0.247830385409984,0,-0.0404518920125549,0,0,0,-0.253067564219931,0,0.0719814933316875,0,0,0,0,0,0,0.0901017367726613,0,0,0,0.0658038557911787,0,0,0.257153190032442,-0.104714525845184,0,0,0.681138765342478,0
X2886.TT.EQUITY,0,0.0445508980386338,0,0,-0.129333712811845,0.205982947108923,0.0710489736178192,0,-0.0778805970767336,0,0,0,0.113570072999902,0,0,0.19480707659391,0,0,0,0,0.590235734372912,0,0,0,0,0,0,0,0,0,0,-0.258609163482282,-0.253493097887756,0,0,0,0.176620862212878,0,0,0,0,0.183668119194596,0,0.0220101329397202,0,0,0,0,-0.0665472275943142,0
X2892.TT.EQUITY,0,0,0,0,0,0.111253866651645,0,0,0,0,0,0,0,0,0,0.140031432712858,0,0,0,0,0,0,0,0.116672368009225,0,0,0,0,0,0,0,0.159776786353137,0,0,0,0,0.127545873387812,0,0,0,0.0047762940541843,0.39671929771113,0,-0.412603074429618,1.38777878078145e-17,0.0497955972474026,0,0,0.0456985976090874,0
X2888.TT.EQUITY,0,0,0,0,0,0.311252575471992,0,0,0,0.0216241427776714,0,0.0559229068139917,0.31764007122132,0,0.00199482418341882,0,6.93889390390723e-18,0,0,0,-0.0589179943582418,0,0,0,0.33209395096409,-0.126739684294563,0,0,0,0,0,-0.28934721006664,0,0,0,0,1.38777878078145e-17,0,0,0,0.117372533328929,0,0,0,0.0785157297010497,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0,0.106827101714736,0,0.0161281318117875,0,0,0,0,0,0,0,0,0.226629968353458,0,0,0,-0.153800065587985,0,0.0491251967665724,0,0,0,0.20882776652949,0.051045829828261,0.386788995063372,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0914292475971655,0,0,0,0,0,0.069870003623746,0
X2880.TT.EQUITY,0,0,0,0.0243128130643371,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00744199024256662,0,0,0.360682782255849,0.178961827865816,0.0482352973073023,0,0.0470627046236736,0,-0.166176733587188,0,0,0,0.271341125967015,0,0,0.0997735276837611
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.168769686046883,0,0,0,0.00515657460496298,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.103141133448231,0,0,0,0.269345486503006,0,0,0,0.531247664905797,0,0,0,0,0.099338252500834,0,0,0,0,-0.19923831276324,0,0.05206879360836,0,0,-0.136392277089015,0,0,0
X601838.CH.EQUITY,0,0.270362142730938,0,0,0,0.199628571178413,0.00646927275212426,0,0,0,0,0,0,-0.0465115402246696,0,0,0,0,0,0,0.083289388814635,0,0.264130238978538,0.0445071006757676,0,0,0.263238317943732,0,0,-0.108910776380673,0.356932124315097,0.112341710950224,0,0,0,0,0,0,-0.274718597166295,0,0,0,0.0671345287704445,0,0,-0.0189769076152619,0,0,0.0263600812555817,0
X2884.TT.EQUITY,-0.0222408422906304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560648011816724,0,-6.93889390390723e-18,0,0,0,0.0176295400538855,0,-0.118213557193962,0,0,0,0,-0.284140436599315,0.055533533777291,0,8.67361737988404e-19,0,0,0,0,0,0.366374999666465,0,0.00218653415688098,0,0.168345503853322,0.275346570417151,0,0,0,0,0,0,0,0.13659649602592
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177178225747122,0,0,0,-0.0315550798855837,0,0.23804730645494,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.326010645013268,0,0,0,0,0.100760169026898,0,0,-0.207290772780742,0.175690761132172,0,0,0,0,0.468961694312708
X600837.CH.EQUITY,0,0,0.00484519549011437,-0.0170719678949856,0,0.0914924107031423,0,0,0,0,-4.33680868994202e-19,0.116195028008093,0.0332482868544088,0,0,0.159932564949288,0,0,0,0,0,0,0,-0.0627158207097142,0,0,0,0,0,0,0,0,0.162333809376288,0,0.16077727926188,0,0,0,0,0,-0.0349341102219338,0,0,0,0,0.0721592388108172,0,0.0548636942060407,0,0.0860772373246527
X601211.CH.EQUITY,-0.157859559279426,0,0,0,-0.0887707328218315,0,-0.0511869324601196,0,0,-0.196789279124322,0,0,0,0,0,0,0,0,0,0.178350495415592,0,0,0.19473181698641,0,0,0,0,-0.0214077335614817,0,0,0,0,0,0,0.743340353124322,0,0,0,0,0.25013976573341,-0.0566020477156941,0,0,0,0,0,0,0,-0.0740510353018467,-0.172213145093327
X2885.TT.EQUITY,-0.0292563136704605,-0.000339246119786307,-0.172910494987598,0,0,0,0,0.0510707521593278,0,0,0,0,0,0,0.0230296271057766,0,0,0.641344760352223,0,0.0602083400532973,-0.219109426976918,0,0,0,0,0,0,0,-0.0206078300028798,0.0810935283232289,0,-0.163365967268315,0,0,-0.251601995480418,0,0.634014686893357,0,-0.0231326255626837,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,-0.0860580504115354,0,0,0,0,0.0156012081734541,0,0,0,0,0,0,0,0,0,0.0210873967707442,0,0,0,0,0,0,0,0.236173581913828,0,-3.46944695195361e-18,0,0,0,0.075453192377472,0,0,0,0,0.613734445420403,0,-0.0597229028949316,0,0,0,0.0658978973602351,0,0,0,0,0.0761647853493305,0,0,0,0
