,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.30794840323121,0.11071899608965,-0.0342827925843599,0.0154809602168164,0,0,0,0,0,0.284479659716285,0,0.0965951024850033,0,0,-0.0951767844127442,0,0,0.0153538509187183,0,0,0,0,0.0674806456446608,0,0,0,-0.031263396517299,0,0,0.291056451890354,0,0,0,0,0.0994940859753932,0,0,0,0.119340440759458,0,0,0.0215628582040722,0,0,0,0,0,-0.297558500484779
X601288.CH.EQUITY,0,0,0.257076252417127,0,0,0.0854213548638471,0.0122888982642497,0,0,0,0,0,0.379520572516381,0,0,-0.21475761231556,0,0,0,0,0,0,-0.0527038371021425,0,0,0,0,0.0501957251069654,0,0,0.205187131441713,0,0,0,0,0,0,-0.124396789278469,0,0,0,0,0,0,0,0,0,0.158351113402432,0,0
X601939.CH.EQUITY,0.2569177423926,0.318073162667645,0,0.0912757443369044,-0.0376691462418777,0.021119070228242,0,0,0,-0.0143184021911052,0,0,0,0,0.164880668217986,0,0,-1.73472347597681e-18,0,-0.0785097916195149,0,0,-0.041279373743394,0,0,0,0,0,-0.0173827193635182,0,0,0,0,0,0,0.210654460040701,0.0527150439541573,0,0,0,0,0,0,0,0,0,0,0,-0.00431446573442464,0
X601988.CH.EQUITY,0.196527169360559,0.221251581955697,0,0,0,0,0,0,0,0.245251072102434,0,0,0,0,0,0,0,0,0,0.0402639479426378,0,0,-0.0852309353399283,0,-0.114215297170352,0,-0.0280640382883286,0.191475365447441,0,0,0.26752027522324,0,0,0,-0.101765927052593,0,0,0,0,0,0,0,0,0,0,0.185589075507778,0,0,-0.129042585817006,0
X5.HK.EQUITY,0,0,0,0,0,0.39074453194583,0,0.0944964913848963,-1.38777878078145e-17,0.0161492281814021,0,0,0.165960718562805,0,-0.0908624332944973,0,0,0,0,0.0701802067332454,0,0,0,0,0,0,0.367490828728251,0,0.0745943325094139,0,0.279232013621206,0,0,-0.226753267309256,0,0,0,0,0,0,0,0,0,-0.071081126507106,0,0,-0.172911775607395,0,0,0
X601658.CH.Equity,0,0,0.0577088422027718,0,0,0,0.194766682498781,0,0,0,0.0333704289993261,0,0,0,0,0,0.280153605100451,0,0,0,0,0,0,0.103841643655367,0.021465180679467,0,0.037532401817201,0,0,0.0353087972642234,0,0,0.0801078670695956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.25702691539763,0,0,0,0,0,0,0,0,0,0,0,0,0.117075064513066,-0.218793911540728,0,0,0,0,0.147117617563136,0.354703644983284,0,0,0.113422858755194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362738750332777,0,0,0.0803075188325957,0,0
X601318.CH.EQUITY,0,-0.0156169139847956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417689878643851,0,0,0,0,0,0.0754448278954166,0,0,0.130360096503916,0,0,0.0393943499817636,0,0,0.0713267948570368,0.21750575363567,0,0,0,0,0,0,0,0,0.287470398706129,0,0,2.16840434497101e-19,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0507145748414341,0,0,0.0254211740577318,0.0438077164362861,0,0.186366926679068,0,0,0.171768045580609,0,0,0,0.312491545414149,0,0,0,0,0,0,0,0,0,0,0.00852078920127594,0.105040813811604,0,0,0,0,0,0,0,0.128814776209887,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,2.16840434497101e-19,0,0.194208149493865,0,0,0,0,0.148030666234588,0,0,0,0,0,0,0,0,0,0,0.0876504222914733,0,0,0,0,0.0413766786541691,0.0800482080993311,0,0,0,0,0,0.125176943090004,0,0,0.0114490926373424,0.262320845678737,0,0,0,0,0.0245717895076017,0.118555045957335,0,0,0,0,0
