,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X600919.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY
X601166.CH.EQUITY,0,0,0.138605122210738,0.125831406450199,0,0,0.04331750987351,0,0,0.241617848029771,0,0.288787032935805,0.0136388356760576,-0.0386920993201967,0,0,-0.0213314717241086,0,0,0,0,0.0942468882195861,0,0,0,0,0,0,0,0,0,0.00334278934926911,0,0,0,0,0,0,0,0,0,0,0,0.115926071915796,-0.103693530247645,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0601332349482914,0,0.0809907735853574,0,0,0,0.324102006843607,0,0.03836754928081,0,0,0,0.00998318054845943,0,0,0,0,0,0,0,0,0,0,0,0.370269809505323,0,0,0,0,0,0,0,0,0.14455005153643,0,0,0,0,0,0,0,0,0.0204432866989409,0
X11.HK.EQUITY,0,0.0943379019546046,0,0,0.114598274854139,0,0,0,0,-0.141090576641747,0,0,0,0,0.343764912930158,0.136929140266079,0,0.305439615073362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326058416460719,0,0,-6.93889390390723e-18,-0.0948718395321102,-0.123673299786425,0,0.274028752402318,0,0,0,0,0,0,0.0529898975105297
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.24801930021913,0,0,0,0,0,0,0,0,0,0,0,0,0.298256722604006,0,0,0.458850110856041,0,0.0179921965165501,0,0,0,0,-0.284583396573091,0,0,0,0,0,0,0,0,0,0,0,0.121526917192376,0.344699983369835,0,0,0,0
X601601.CH.EQUITY,0,0.0865197168290652,0,0,0,0,0,0,0.229025667860636,0,0.0698796951167284,0,0,0,0,0,0,0,0,0,0,0.0465125231125392,0,0,0,0,0.0954378663675147,0,0,0,0,0.0174355921629724,0,0,0,0,0,0,0,0,0,0,0,0.145276118257268,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.269681636897236,-0.28064168205443,0,0.040344236071961,0,0,0,0,0,0,0,0,0.390820338284092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267733377295791,0,-0.122003776917237,0,0.177286783942134,0,0,0.206364714017063,-0.0153190490791546,0,-0.0521473583628383,-0.421639624016286
X388.HK.EQUITY,0,0,0,0,0,0,0,0.42087805409724,0.225314553166261,0,0,0.170302074894378,0.0196338775793655,0,0,0.263471021832827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535160888231258,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.436753881811227,-0.517044223944408,-0.0879747753014592,-0.0915405385459061,0,0,0,0,-0.0546809483542914,0,0,0,0.211540550547068,0,0,0,0,0,0,0.0330582650200321,0,0,0,0,0.210315378838691,0,0,0,-0.345093953086597,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.178726572071726,0.390372517369325,0,0,0.0104700170152904
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.0943912021442984,0,0,0,0,0,0.220055587089453,0,0.201078988947278,0,0,0.0970811682015754,0,0,0,0,0,0,0.0883324328251268,0.0261523989075869,0,0,0,0,0,0.120794978405203,0.0350091492156598,0.167361878734561,0.00431872235368852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.00883125756587948,0.132279373215614,0,0,0,0,0,0.541238736120887,0,0,0.0191321429075401,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.118056817797867,0,0,0,0,0,0,0.0421860945618573,0,0,0,0,0,0,0,0.0986144988829654,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00234375666180462,0,0,0,0,0.0588859117177634,0,0,0,0,0,0.0428738034517093,0.424733321780981,0.119813360419698,0,0,0,0,0,0,0,0.143492507107242,0.0526211863866974,0,0.00119176541369573,0,0,0,0,0.128957634796776,0,0,0.0475606003865426,0,0,0
X000001.CH.EQUITY,0,0.160185489186975,0,0,0,0.0987991127120558,0,0,0.0978129657091605,0,0,0,0,0,0.0329894111167326,0,0.0176980847643301,0,0.0477086040372411,0,0,0,0,0,0,0.00489170644468136,0,0,0,0,0.108577233137617,0.198667623614673,0,0,0,0,0.0828071412182309,0,0,0,0,0,0,0.050943185103217,0,0,0,0
X601818.CH.EQUITY,0,-0.0786892833532041,0,0.163684573736781,0,0,0.144520218151695,0,0,0.210544856454302,0,0,-0.0288757705136872,0,0,0,0,0,0.53661141928326,0,0,0,0,-0.0657347204759882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529486479709635,0,0,0,0.0932526808619064,-0.0492461235400357,0,0,0,0
X601066.CH.EQUITY,0,0,-0.0115393449467036,0,0,0,0,0,0,0,0,0,0,0.404850852139555,0,0,0,0.120636412410303,0,0,0,0,0,0,0,0,0,0,0,0,0.184922191236732,0,0,0,0,0,0,-0.108021112750519,-0.0285708467360146,0,-0.219808823396689,0.205092036595262,0,0,-0.157391018210236,0,0.240717218322192,0
X601688.CH.EQUITY,0,0,0,0.0304238072644806,-0.00609709639116608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263238310396474,0,0,0,0,0,0.113637281449855,0,0,0,0,0.0269134670172858,0,0.0677995937585209,0,0,0.0938009441344921,0,-0.0253739040311843,0.0309946912382758,0,0,0.0821907549164205,0,0,0.215967153987914,0.0363615207833428,0.102813655907609
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0168311607364842,0,0,0,0,0.16841431952895,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.180440222205558,0,0,0.0821471551305789,0,0,0,0,0.0568786659862526,0.363521407874695,0,0,0.104081754981545,0.0630631239919794,0,0,0,0,0.0510851721193229,0.0386368702993274,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.169025770038986,0,0,0,0,0,0,0.0424202402987247,0.107503309825651,0,0.255813181535305,0,0,0.0456917671438413,0,0.0958840254303045,0,0,0,0,0,0,0,0,0,0.117163443535287,0,0,0,0,0,0,0,0,0,0.0919169053123442,0.172816539755904,0,0,0,-0.00298633360109691,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121241567269849,0,0,0,0,0,0.275875075697528,0,0,0,0,0.110222402594604,0,0,0,0,0,0,0,0,0,0.14530034236875,0.157363976807269,0,-0.00285437802461004,0,-0.0279161818502209,0,0,0,0,0.0470722407623366,0,0
X601229.CH.EQUITY,0.0216584309730586,0.0781546618671428,0,0,0,0,0,0,0,0,0,0.362048047926722,0,0,0,0,0,0,0,0.0311137383616759,0,0,0,0,0,0,0,0,0,0.0233049882198776,0.463506373118104,0,0,0,0,0,0,0,0.0602632164989294,0,0,0,0.068894148907901,0,0,0,0,-1.73472347597681e-18
X601169.CH.EQUITY,0,0,0,0.330839713889024,0,0,0.149782567307234,0,0.0556637099069604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343085000758339,0,0.129183959901269,0,0.0133763703955757,0,0.0571001500917371,0,0,0.109081477966154,0,0,0,0,0,0,-0.101289970778267,0,0,0
X600015.CH.EQUITY,0,0,0,0,-0.0202611251607713,0,0.158441108920872,-0.0721329194584934,0,0.189793917107746,0,-0.366417745590843,0,0,0,0,0,0,0,0.441276458429188,0,0,0.484808359572156,0,0,0,0,0,0.0935763687144553,0,0,0,-0.00798416150768422,0,0,0,0,-0.0147338741564204,-0.184803492538826,0,0,0,0,0,0,0,-0.0123006103733294,0
X002142.CH.EQUITY,0,0,0,0,0,0.0695682896977721,0,0.176503379081143,0.0178169589050061,0,0,0,0,0.209108397765154,0,0,0,0,0,0,0,0.0848186529363512,0,0,0.141662667315624,0,0.160192036473165,0,0,0,0,0,0,0,0,0,0.0352338440057188,0,0,0.109515680184509,0,0,0,0.151850665096302,0,0.017854775664891,-0.116554055875676,0
X2882.TT.EQUITY,0.215489775003989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115619777535111,-0.265267252420361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923745395257579,0.111117108326097,0,0,-0.101482751090377,0,-0.0536332281276952,0,0,0,0,0,0.113440047045579,0
X000166.CH.EQUITY,0,0,0,0,0,0,-0.0174641604530445,0,0,0,0,0,0.00743562205190941,0,0,0,0,0,0,0,0.0435807719577124,0,0,0.0455499364875925,0.215553461779832,0,0,0,0,0,0,0,0,0,0,0.04668781434194,0.0031213059472343,0,-0.0303537664507232,0.423830552536946,0,0.196893714705005,0.0472958899537588,0,0,0,0,0.059467402706009
X2881.TT.EQUITY,0,0,0,0,0.0614734998967288,-0.158545395893548,0,-0.0751389158139676,0,0,0,0,-0.00329225561142798,0,-0.0953522027802733,0,0,-0.167502164541281,0,0,0,0,0,0.0485421171353249,0,0,0,0,0,0,-0.00126667921255461,0,0.761756940169896,0,0,0,0,0,0.05655185112279,0,0.0950738475955491,0,0,0,0.322294222665662,0,0,0
X002736.CH.EQUITY,0,-0.0196999606239203,0,0,0,0,0,0,0,0,0,0,0,0.133059735627814,0,0,0,0,0,0,0,0,0,-0.0200189760037348,-6.93889390390723e-18,0,0,0.193199091830995,0,0,0,0,0,0,0,0,0,0,0,0,0.000264500196169871,0,0,0.0454293265372553,0,0.530952068982381,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241426931792643,0,0,0.014784199791776,0,0,0,0,0.211566372237189,0,0,0,0,0.148987451609243,0,0,0,0,0,0.0159983248771704,0,0.351543482836767,0,0,0,0,0,0.0681712061134084,0.0549263607745664,0,0,0,0,0.101734736066771,0.0262440617257899,0
X2886.TT.EQUITY,0,0,0,-0.33076648562311,0,0,0,0,0,0,0,0,0.330375752083811,0,0,0,0.0317966381052228,0.0156869467541292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229514051101428,0,0,0,0,0,0,0,0.128492790651656,-0.140954815480418,0,0.0747100659460298,0,0,0.229940222315743,0
X2891.TT.EQUITY,0,-0.114566313399084,0,0,0.0547250213085891,0,0,0,0,0.257558703789067,0,0.0409943187076556,0,0,-0.226032895456516,-0.133344704928594,0,0.474152958688445,0,0,0,0,0.105236097084225,0,0,0,0,0,0,0,0,0,0.0102440940307482,0,0.173461085977913,0,-0.355383825554377,0.27814072400708,0,0,0,0,0,0,0.0215924456804847,0,0.0970249210309245,0.07689141862907
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184320756937869,0,0,0,0,0,0,0,0.0940904440123852,0.369350186107459,0.197316360056225,0.0539774231129136,0.0160843369974934,0,0,0,0,0,0.228753852848616,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.123324398690657,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.102837771113774,0,0,-0.221737810270994,0,0,0,0.192521462454141,0,0,0,0,0,0,-0.0231939632433004,0,0.396844467423537,0,-0.017895780390273,0,0,0,0,0,0,0,0,0.166617042115743,0,0,0,0,0,0,0.35307830170205,0.22817363633676,1.73472347597681e-18,0,0
X300059.CH.EQUITY,0,-0.0782977395519594,0,0,0,0,0,0,0,0,0,0,0.169025316650519,0,0,0,0.152156472372635,0,0,0,0.463589037104526,0,0,0,0.0325318255507212,0,0.0730224879049198,-0.103680949425528,0,0,0,0,0,0,0,0,0,0,-0.193974924180314,0,0,0,0.293308302404342,-0.0535642789179573,-0.114527819430166,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147549097920464,0,0,0,0,0,0,0,0.0364998072447951,0,0,0,0,0,0.167321638709031,0,0,0,0.147856701965734,0,0.32427605808517
X601009.CH.EQUITY,0,0,0,0,0,0,0.184782469762807,0,0,0,0.284601838852176,0,-0.0453359719952293,0,0,0.241394252647056,0,0.19632614214555,0,0,0,0.138480361869035,0,-0.0560091606682514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646318338376699,0,0.120880903008513,0,-0.0172817642713784,0,-0.0459799826084387,0,0,0
X2884.TT.EQUITY,-0.0152698648774171,0,0,0,-0.00289035209138864,0,0,0,0,-0.0623507070673875,0,0,0,0,-0.024393078672167,0,0,0,0,0,0,0,0,0.0941003158779394,0.131164031897729,0,0,0,0,0,0,0.049640558703608,0.0792024676890259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292214984331003,0
X600958.CH.EQUITY,0,0,0,0,0,0.00901454124828868,0,0,0,0,0,0,-0.0356569045700551,0,0,0,0,0,0,0,0.165860899033072,0,0,0,0.250410944269754,0.0462358184569495,0,0,0,0,0,0,0,0.417721551978874,0.0299808890040354,0.077381239379776,0,0.0440781734542077,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.199590397649087,0,0,0,0,0,0.0711406389307025,0.151895520775635,-0.0605207262849752,0,0,-0.367111149650507,0,0,0,0,0,0,0,0,0,0,0,0,0.123230089260014,0,0.209296068440606,0,0,0,0,0,0.223575480765644,0,0,0,0,0,0,0.437236816272658,0,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0635999898679066,0,-0.00877198486018084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431627079025148,0,0.0580394868688414,0,0,-0.0254132010886879,0.226275517594741,0,0.156318465064513,0,0,0,0.392745909894798,-0.16393370655944,0
