,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY,X600958.CH.EQUITY
X601818.CH.EQUITY,0,0.0853352397685418,0,0.311914643815633,0,0,0,0,0,0,0,0,0,0,0.0434864296086195,0.0909565946380741,0,0.040990555719264,0,0,0,0.0283660377796871,0,0,0,0,0,0.0513624073006748,-0.0256125568807135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979237808104054,0,0.0883074732837978,0,0.129636670997007,0
X601688.CH.EQUITY,0.0681911597340314,0,0,0,0,0,0,0.0209126597685492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195607864922088,0,0,0,0,0,0,0,0.266747812618903,0.349638947814915,0,0,0,0,0.0199711491294931,0.104067322028533,0.0455017448128279,0,-4.33680868994202e-19,0,0,0,0.0489631425173258,-0.00251136286688541,0,0,0,0.0192760455596093,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.177451725954,0,0,0,-0.148349520840925,0,0,0,0,0.00190396577916578,0,0,0,0.203423240199678,0.47158544514091,0,0.0158311895587318,0,0,0,0,0,0.0461173760146097,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0388551934727179,0,0,0.355350201588865,0
X600999.CH.EQUITY,0,-0.246910190273953,0,0,0,0,0,0,-0.242910674163586,0,0,0,0.0371663075877248,0,0,0,0,0,0,0.0307573210746184,0,0.0473821004002171,0,0,0,0,0,0,0,0.374612744403099,0,0,-0.109520921364734,0,0,0.0843577726326213,0,0,0,0,-0.0212731422948226,0,0.169448692209651,0,0,0,0.0280766079487406,0.506364648707537,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0931671049654751,0,0,0,0,0,0,0,0,0,0,0.0771406873564894,0,0,0.0501373337092519,0,0.531358490047518,0,0,0,0,0.0153005194949085,0,0,0,0,0,0.0127414944386757,0,0.167215989009012,-0.00666188575294052,0,0,0,0,0,0,0,0.0282261783617432,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,-0.155091778407657,0,-6.93889390390723e-18,0,0,0,0,0,0,0.14711906138029,0,0,0,0.177997306378744,0,0,0,0,0.193382101120103,0,0,0,0,0,0.0284086560273004,0.047723220287284,0,0,0,0.0193999974014019,0,0,0,0,0.0097875984464171,0,0,0,0,0,0.10205899316786,0
X601336.CH.EQUITY,0,0.13823070773637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178324456959558,0,0,0.245127033066693,0,0,0,0,0.15387965566668,0.07690393699228,0,0,0,0,0,0.0329434764660087,0,0,1.38777878078145e-17,0.104266467000686,0,0,0,0.078145598834407,0,0,0,0,0,0,0.0340931525069537,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.153302163070065,0,0.0298309539087661,0,0,0,0,0,0,0,0.0978950943912456,0,0,0,0,0,0,0,0,0,0,0.122214511243748,0,0,0,0,0.162518441664417,0,0,0,0.0213700934528464,0,0.0886045787065838,0,0,0,0,0.351534476052484
X000166.CH.EQUITY,0,0,0.0160074903596662,0.0193543485230433,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0955930128390877,0,0,0,0,0,0,0,0,0,0,0,0,0.128540691922996,0.192547601809239,0,0,0,0,0,0.137357895794595,0.128402131243364,0,0.112111319951325,0.0219839281388647,0,0,0,0,0,0,0,0,0.043431706811524
X2882.TT.EQUITY,0.0518775679487825,0,0,0,0,0,0,0,0.140980503313371,0.151020458095029,0.323416601489351,0,0.188936387454159,0,0,0,0,0,0.129839278150737,0,0,0,-0.0894398038537298,0.040315436412822,0,-0.273787924981529,-0.189016780755106,0,0,0,0,0,0,0,0,-0.136032487725456,0,0,0,0,0.684388990505,0,-0.07985231413142,0,0.176014682597432,0,0,0,0.0737801633796496,0
X601229.CH.EQUITY,0.762291491616957,0,0,0,0,0.232485545207647,0,0,0.420832679241671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836448944283951,0,0.203243642038148,-0.192692867030358,0,0,0,0,0,0,-0.150947672436988,0,0,0,0,-0.152777260655389,0,0,0,0,0,0,0,-3.48966228170579e-06,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432174784774384,0,0.164113180817721,0.0635406187976516,0,0,0,0,0,0.135171133547025,0,0.00297048319642396,0.15519725408396,0.0999120235895462,0,0,0.00790322096660494,0,0.032280808372933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192970465574906
X600918.CH.Equity,0,0,0,0,0,0,0,0.0796105443848577,0,0,0,0,-0.0498768765041393,0,0,-0.0479568661491208,0,0,0,0,0,-6.93889390390723e-18,-0.108515809824558,0,0,0,0.105265567703797,0,0,0.113898162906822,0,0.0210555977719152,0,0.066902774657416,0,0,0,0,0,0,0.0307032402045062,0.014248053418197,0,0,0,0,0.125166141628865,0,0.075322376578254,0.388391231815079
X601169.CH.EQUITY,0,0,0,0,0,0,0.7487177911558,0.070594236458842,0,0.000264187132795748,0,0,0,0,0,0,0,0,0,0,0.112703949978481,0.0127929095251608,-0.0200198375629367,0,0,0,-8.67361737988404e-19,0,-0.0441860692872425,0,0,0,0.0267255025817301,0,0,0,0,0,0,0,0,0,0,-0.0290083681768678,0,0,0,0,0.0582514191902465,0
X601881.CH.EQUITY,0.102800351235158,0,-3.46944695195361e-18,0,0,0,0.0787901616038808,0,-0.0426046840508965,0,0.00375142291550289,0,0,0.0240621097929589,0,0,0,0,0,0,0,0.114154594226298,0,0,0,0,0,0,0,0,0,0.000307099457260438,0,0.594773257138602,0.000731039608587982,0,0,0.0542586190953976,0,0,0,0,0,0,0,0,0,0,0.0359455264225797,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.100581143549321,0,0,0,0,0,-0.080950756904786,0,0,0,-0.314334314877953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137259284550719,0.076336456578213,0.61871247632972,0,0,0.123277066152283,0,0,0,0,0,0,0.162242372121229,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,1.38777878078145e-17,-0.0253212606140448,0,0,0,0,0,0,0,-0.108816861088111,0,0.0489394454030759,0,0,0,0,0,0.276142727588547,0,0,-0.0623297729517243,-0.00865083424417884,0,0,0,0,0,0,0,0,0,0.0880490531075716,0,0.0544547044219481,0,0,-0.0457420719990413,0,0,0,0.169760110923193,0.0118054653428525,0.525733035490351,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186797596279614,0,0,0,0,0,0,0,0,0.335297086833697,0.346608900580789,0,0,0,0,0,0,0,0,0.100126144619634,0,0,0.0415111736400456
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.168905953073034,0,0,0,0.166327867834497,0,0,0,0,0,0,0,0,0,0.329819685855475,-0.230306940351559,0,0,0.195372727435412,0,0,0,-0.780355263821731,0,0,0,0,0,0,0.0837768171954389,0,0,0,0.198433884329316,0,0,0.0421690153244046,0,0,0,0,0.380797530570465
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.311907087235775,-0.166609833280325,-0.214514308166722,0,0,0,0.910666550116546,0,-0.00977078766520658,0,0,0.17955026586785,0,0,0.0570954792978558,0,0,0,0,0,0,0,0,0,-0.248199851019321,0,0,0.377867535696352,0,0,0.171770282189898,0,0,0,0.1205038376595,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.0773641202045263,0,0.0581976676199328,0,-0.168869121227378,0,0,0,-0.105110518319728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113669265459744,0.0773221461580063,0,-0.0157830124360012,0,0,0,0,0,-0.00632835378398973,0.810972206046471,0,0,0,0,0,-0.0642612574149064,0,0
X601696.CH.Equity,0,0,0,0,0,-0.00491643401006371,0,0,0,-0.105810842306262,0,0,0,0,0,0,0,0,0,0.0452673068249348,0,0.192897678726233,0,0,0,0,0,0,0.0830100491445872,0,0,0,0,0,-0.0299516579451046,0,0.245269971810968,0.0925450200645527,0.147248207166267,0,0,0,0,0,0,0,0,0.0601643527786017,0.0773956820958221,0.0318990024097609
X2884.TT.EQUITY,0,0,0,0,0,0,-0.173566127672359,-0.050855520338647,0,0,0,0,0,0,0,0,0,-0.0484429632908231,0,0,0,0,0,0,-0.0529483031758826,0,0,0.0878396029603467,1.09924816256441,0,-0.0909370515095767,0,0,-0.226198210778506,0,0,0,0,0,-0.087254493928747,0,0,0,0,-0.0395330606326159,0,0.0158613384423734,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0.107195605597932,0,0,0,0,0,0.13641554262147,0,0,0,0,0,0,0,0,0.221549258479408,-0.153918355544204,0,0.028545454535212,0.14573673374684,0.347340527485601,0.068873462880593,0,0,0,0,0,0,0,0,0,0.0309070108432107,0.0453397436779596,0,0,0,-0.139729546623458,0,0,0,0.149354682281379,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,-0.0601894747582696,0,0,0,0,0.318223232032384,0,0,0,0,0,0,0,0,0,0,0.123936196173366,0,0,0,0,0,-0.0143605164956359,0,0,0.0410926649358182,0.00432343468159141,0,0.0529169604757493,0,0,0.177964598213963,0.0569194488732421,0,0,0,0.134565581181616,0.201906762001393,0,0,0,0.128470568884393,0,0,0
