,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY
X601166.CH.EQUITY,0,0,0.125114631120686,0.119206909376746,0,0,0.0171208370614314,0,0,0.254742546387319,0,0.244623430805284,-0.0349278412657336,0,0,0,0,0,0,0,0,0.052627281397782,0,0,0,0,0,0,0,0,0,0.0123160843923095,0,0,0,0,0,0,0,0,0,0,0,0.114126878590887,0,-0.0878387100289945,0,0
X600000.CH.EQUITY,0,0,-6.93889390390723e-18,0,0.0719818851506533,0,0.0810488555586339,0,0,0,0.359865740935258,0,0,0.0172180058090993,0,0.0318139879962966,0,0,0,0,0,0,0,0,0,0,0,0,0.362136225346099,0,0,0,0,0,0,0,0,0.127626980834675,0,0,0,0,0,0,0,0,0.0281918609036089,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.230410937820985,0,0,0,0,0,0,0,0,0,0,0,0,0.273538220811858,0,0,0.425572365409979,0,0.0164502837226435,0,0,0,0,-0.267123142146904,0,0,0,0,0,0,0,0,0,0,0,0.112702920412063,0.320052602430084,0,0,0,0
X11.HK.EQUITY,0,0.281670295863771,0,0,0.190628469477606,0,0,0,0,-0.374213542022081,0,0,0,0,0.298261736118929,0.163701238421142,0,0.408134408902612,0,0,0,0,0,0.0511289084552605,0,0,0,0,0,0,0,0,0,0.109258441533081,0,0.0373364715042432,0,-0.139608586993966,-0.0609929747617265,0,0,0,0,0,0,0.11695046040967,0,0.248455992413091
X601601.CH.EQUITY,0.108107911288111,0,0,0,0,0,0.00801736898734589,0.00791858419381068,0.100118584674198,0,0,-3.46944695195361e-18,0,0.0268601499287958,0,0,0,0,0,0,0,0.040743605243191,0,0,0,0,0.176831615724167,0,0,0,0,0.123018581573476,0,0,0,0,0,0,0,0,0,0,0,0.114599991970583,0,0,0,0
X2388.HK.EQUITY,0,0,0,-0.0213267324959973,0.259934871073115,-0.250719264083429,0,0,0,0,-0.171526733497997,-2.16840434497101e-19,0,0.149569658892325,0,0,0.363552948563767,0,0,0,0,0,0,0.0513006089289948,0,0,0,0,0,0,0,0,0,0.0999666550148637,0,0.0219009972509179,0.392106939331284,0,0,0,0,0.131184000327862,0,0.252048555830326,0,0,-0.131070406843031,-0.602372876382029
X388.HK.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0.426107174004714,0.201029980204975,0,0,0.188338079638781,0,0,0,0.23768851121397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239517683651166,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.420991813308775,-0.546705820865617,-0.055794896546017,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.038389322750774,0,0,0,0,0,0,0,0,0,0,0,0.165147682950764,0,0,0,-0.366292275090857,0,0,0,0,0,0.0513636557430667,0,-0.00534049086109237,0,0,0.180989716029676,0,0.469369911915671,0,0.176752511594193
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.047105944480444,0,0,0,0,0,0.108658611492052,0.131402715264549,0.209403988330928,0,0,0.115665007195076,0,0,0.0455476735753596,0,0,0,0.0256577878019205,0.00998349471109683,-0.0145003047431801,0,0,0,0,0.057794165671211,0.141972998844698,0.185795448937499,0.0377173150618514,0,0,0,0,0,0,0.0351414903473709,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.0575071413752422,0,0,0.117505508413607,0,0,0,0,0,0.517344114218847,0,0,0,0.0155742479648048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108882666825761,0,0,0,0,0,0,0.0337958752977354,0,0,0,0,0.0516078835163579,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611765136354568,0,0,0,0,0,0.0427062703657701,0.443428626848628,0.0863456226982362,0,0.012657889135521,0,0,0,0,0,0.155778698185915,0,0.0549865826652668,0,0,0,0,0.132590935714442,0,0,0,0,0.0388278757019989,0,0
X000001.CH.EQUITY,0,0.157443852129598,6.93889390390723e-18,0,0,0.0951528370145963,0,0,0.098898839517292,0,0,0,0,0,0.0325952562046438,0,0.017123672429907,0,0.0470895737031405,0,0,0,0,0,0,0.00306819561475074,0,0,0,0,0.107187125812678,0.198176122275602,0,0,0,0,0.0825760666015466,0,0,0,0,0,0,0.0502310227666089,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.191359667836942,0,0,0.383032537392753,0,0,0,-0.00235004307708153,0,0,0,0,0.293990511735545,0,0,0,0,-0.0610327024599154,0,0,0,0,0,0,0,0.0595157184209695,0,0,0.0275676655639347,0,0,0,0,0,0,0,0.0962856161139282,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.407449369951068,0,0,0,0,0.0417020005903725,0,0,0,0,0,0,0,0,0,0,0,0,0.0914957943712864,0,0,0,0,0,0,-0.131448808262901,0,0,0.220575764409722,-0.0766155786614509,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0163302772005315,0,0,0,0,0,0,0,0,-0.0374981090950721,0,0,0,0,0,0,0,0.308666649438335,0,0,0,0,0,0.105465383858936,0,0,0,0,0.0477857021771834,0.0133494813334163,0.147312588901971,0,0,0.0879589823161426,0,0,0.0429180089529592,0,0,0.0469884176147505,0,0.163485991717955,0,0.00315105412854441,0.110574806337819
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0575379621800054,0,0.0499836720653265,0,0.0166389549300378,0,0,0.0201573872985312,0,0,0,0,0,0,0,0,0,0.159488619869188,0,0,0.0811224433576409,0,0,0,0.100758566204654,0,0.326913191494357,0.0602832243192135,0,0.163456282597502,0,0.0170182825245331,0.0993733632239361,0,0.0504665146713287,0,0.0688944098843968,0
X601336.CH.EQUITY,0,0.136822502172158,0,0,0,0,0.0297697835208311,0,0,0,0,0,0.115212537840945,0.0211376885692307,0,0,0.276304103541627,0,0,0,0,0.191437796605208,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0669057598867954,0,0,0,0,0,0,0,0,0.0537462690053561,0,0.131558359227082,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102048282304948,0,0,0,0,0,0.278179831638116,0,0,0,0,0.130759582832666,0,0,0,0,0,0,0,0.0414871347675814,0.133075465378884,0,0.145423552212079,0,-0.0128507775890695,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0922383824682425,0,0,0,0,0,0,0,0,0,0,0.291501520699034,0,0,0.0342861020641757,0,0,0.0597780558937572,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0280276989276404,0.432181448470274,0,0,0,0,0,0.0771544309245166,0,0.0840854023626029,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.298701453268315,0,0,0.158623230110749,0,0.0810841329933597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323796292007879,0,0.138843315837044,0,0.0468678888971491,0,0,0,0,0.06905112441277,0,0,0,0,0,0,0,-0.060777136920666,0,0
X600015.CH.EQUITY,0,0,0.452417111952364,0,0,0,0.255006728420048,0,0,0.061114970001393,0,-0.224954050908923,0,0,0,0,0,0,0,0.260655826517738,0,0,0.108721750108555,0.168189255828508,0.060581355024678,0,0,0,0,0,0,0,0,0.0369289810182266,0,0,0,0,0,0,0,0,0,0,0,0,-0.173842810116623,0
X002142.CH.EQUITY,0,0,0,0,0,0.0691462632175234,0,0.171924828057367,0.0170802067576182,0,0,0,0.224843824116304,0,0,0,0,0,0,0,0,0.0874017256942569,0,0,0.136704624218552,0,0.159490704749565,0,0,0,0,0,0,0,0,0,0.0403468967178749,0,0,0.104449243643277,0,0,0,0.152485764623018,0.0116602059704184,0,-0.114134739609308,0
X2882.TT.EQUITY,0.204133672206893,0,0,0,0,0,0,-0.136175959990306,0,0,0,0,0,0,0,0,0,-0.287482270467152,0,0,0,-0.207359197639967,0,0,0,0,0,0,0,0.239210470541676,0,0,0,0,0,0.792410608642119,0,0.00857742032320444,-0.0621843909946926,0,0,0,0,0,0,0.0199723993405899,0.185113515716166,0
X000166.CH.EQUITY,0,-0.0663320729970246,0,0,0,0,0,0,-0.0326478195746791,0,-0.0173214590913902,0,0,0.0423040145767943,0,0,-0.035062067810236,0,0,0,0,0,0,0.0865466343854565,0.152575139768174,0.0280323209935002,0,0,0,0,0,0,0,0,0.130715889392794,0,0,0,0,0.502040758382107,0,0,0.00575792082601814,-0.0379014882326086,0.125762611532711,0,0,0.156213487343061
X002736.CH.EQUITY,0,-0.0290916800363151,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.151227192028419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205488854672278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119935610860168,0,0.0453943042507763,0.488359663861423,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0633740654000397,-0.157890014219805,0,-0.0789642313864969,0,0,0,0,0,-0.00357927881617416,-0.0942839090444187,0,0,-0.168640297404953,0,0,0,0,0,0.050000025333479,0,0,0,0,0,0,0,0,0.758177570223708,0,0,0,0,0,0.0574148230581999,0,0,0.100520406661255,0,0,0,0.319854536362585,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247492867758039,0,0.0147554618993654,0,0,0,0,0.21253311069641,0,0,0,0,0.149207646978643,0,0,0,0,0,0.0164073574943602,0,0.351849548184453,0,0,0,0,0,0.068300178076665,0,0.058549491438731,0,0,0.101766548797114,0,0.0261582645915813,0
X2886.TT.EQUITY,0,0,0,-0.455199135504398,0,0,0,0,0,0,0,0.126969446851701,0,0.332408141435871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218745799222332,0,0,0,0,0,0,0,-0.230969613285775,0.182285668044038,0,0.104329237238194,0,0,0.209084002796764,0
X2891.TT.EQUITY,0,-0.14859455287982,0,0,0,0.0692431788701348,0,0,0,0,0,0.165481634654744,0,-0.0541309964258186,-0.0979737702038549,-0.104931708751118,0,0.414253075293655,0,0,0,0,0.124412021519357,0,0,0,0,0,0,0,0,0,0,0,0,0.270189690330798,-0.140573956495896,0.0726138584722913,0,0,0,0,0,-0.044899354109477,0,0.104481777030011,0,0
X000776.CH.EQUITY,-0.0257742612935134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381238907599747,0,0,0.124276427499936,0.303636064964077,0.148269239059749,0.0739062073122373,0,0,0,0,0,0,0.209534874111159,0,0,0.0882940972434592,0,0,0,0,0,0,0.148406570606538,0,0,-0.00271149240066064,0
X300059.CH.EQUITY,0,-0.00553314344442323,0,0,0,0,0,0,0,0,0,0,0.0162049628558651,0,0,0,0.0418431611574581,0,0,0,0.379229266420697,0,0,0,0.256528634883761,0,0.115581249089208,-0.190736464853986,-0.204908444660118,0,0,0,0,0,0,0,0,0,-0.163483763557811,0,0,0,0.365814262063689,0,0,-0.00556648508010869,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.114998772972825,0,0,0,-0.21438884149322,0,0,0.184661941376162,0,0,0,0,0,0.00544175560887464,-0.0088678491505203,0,0.340397972986362,0,0,0,0,0,0,0,0,0,0,0.159196447314651,0,0,0,0,0,0,0.341717902117073,0,0.221450622622635,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174506127064413,0,0,0,0,0,0,0.032137028828896,0,0,0,0,0,0.195303328354846,0,0,0,0.156545830693214,0,0,0.283912373133421
X601009.CH.EQUITY,0,0,0,0,0,0,0.186191609936089,0,0,0,0.321463570874097,0,0,-0.0457023712730453,0,0.236895213468663,0,0.194408591003616,0,0,0,0.140765120733792,0,-0.0559557861903088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636729189382989,0,0,0.126683561021824,-0.017260056963177,0,0,-0.0452537701326902,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222037857923342,0,0,0,0.225875375796426,0.0240494060286718,0,0,0,0,0,0,0,0.32128330808682,0.102013198526627,0.0417205498199883,0.0809151407411488,0.0118642251285778,0,0,0,0,0.0112842906254202,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0420608169208563,0,0,-0.0211855543598211,0,0,0,0,0,0,0,0,0,0,0.185576990731357,0,0,0,0,0,0,0,0.0467413101353124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307074610084436,0
X2892.TT.EQUITY,0,0,0,0,0,0.201696298146915,0,0,0,0,0,0.0721859912188518,-0.0665099940609015,0.156216605303113,0,0,-0.394890799748663,0,0,0,0,0,0,0,0,0,0,0,0,0.127322655299783,0,0.215333955244142,0,0,0,0,0,0.211236941789821,0,0,0,0,0,0,0,0.439138123583857,0,0
X601901.CH.EQUITY,0.0868448346489481,0,0,0,0,0,0,0,0,0,0,0,0,0.0568962714544418,-0.0478223935234668,-0.0418813438303845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521095889533464,0.061032086478875,0,0,0,-0.0728654764607222,0.0533193362281104,0.151415614394033,0,0.0427326273066796,0,0.535081136496786,0,-0.116644575387097,0
