,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY
X601658.CH.Equity,0,0,0,0.218509958738079,0,0,0,0,0,0,0,0,0,0,0,0,0.200662686748866,0.219290920932127,0.00196626204315966,0,0,0,0,0,0,0.016985141804683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347502040180315,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.093752607224859,0,0,0,-0.0934479035067636,0.080755751271059,0,0,0.265232755715104,0,0,0,0,0,0,0,0,-0.0386886391658729,0,0,0.002293338496375,0,0,0,0,0.0846609925237835,0,0,0.198734082357024,0.116515449103625,0.0830643469301654,0,0.0556916563006775,0,0,0,0.0567661317762373,0,0,0,0,0,0,0,0.185205999330083,0
X601066.CH.EQUITY,0,0,0,0,-0.00596409652760769,0,0,0,0,0.00983516664822513,0,0.423078802250521,0,0,0,0,0,0,0,0.0204985955074465,0,0,0,0,0.0934994739257907,0,0,0,0,0.258059147367225,0,0,0.0587874230612224,0,0.130003746875447,0,0,0,0,0,0,0,0.0738553412590674,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0314512399854324,0,0.162032803773389,0.234279428710212,0,0,0,0.0543998721352146,0,0,0,0,0.0408070550417363,0,0,0,0.0673575668264296,0,0,0,0,0,0,0,0,0,0,0.000424050097049394,0,0,0,0,0,-0.0132760823110661,0,0.367060886320213,0.0495125608776828,0,0,0,0,0,0,0,0.0445743106138023,0,0
X601328.CH.EQUITY,0,0,0,0.0462918101518111,0,0.114053114489058,0.0205279763791579,0,0,0,0,0,0,0,0,0.0291499121687271,0,0,0,0.373426307806883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249010926020092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.131480196539925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282558521436758,0.0520442156631894,0,0.17885408320447,0,0,0,0,0,0,0.0208978822647741,0,0,0,0,0,0,0,0,0,0,0.403867296854928,0.0695139968237384,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.179053765269613,0,0,0,0,0,-0.0358477695339814,0,0,0,0,0,0,0,0,0.207264152847756,0,0.0913578373900709,0,0,0,0.0257504431793159,0,0,0.0101206616377056,0,0,0,0,0,0,0,0,0,0.284280700597766,0,0,0,0,0,0,0,0.0769577655586259,0,-0.0278622599175446,0,0
X000001.CH.EQUITY,0,0.0313646370464185,0,0,0,0.132765683252414,0,0.0211311403993718,0,0,0,0,0,0.0877083341220843,0,0.0943551574258953,0,0,0.0628328024728223,0,0,0.0258200527638359,0,0.131187520460788,0,0,0,0,0,0,0,0,0.0147672271928492,0,0,0,0,0,0,0,0.134099738660396,0,0,0,0,0.220126899404059,0,0,0,0
X601601.CH.EQUITY,0,0.301929798869724,0,0,0.346909743567294,0,0,0,0,0,0,0,0,0,0,0,0.236735928140482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21860236335484,0,-0.164542805722969,0,0,0,0,0,0.0144984792810602,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.104700893087195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220332501133069,0,0,0,0,0,0,0,0,0,0,-0.224298137307279,0,0,0,0,0.0719325717325544,-0.0640715212562187,0,-0.0764567043157466,-0.0241875507289805,0.672558865085483,0,0,0,0,-0.061135524113673
X601998.CH.EQUITY,0.223141155632538,0,0,0,0,-0.112262126788214,0,0,0,0,0,0,0,0,0,0,0.127037435891999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111153236174786,0.509362978710519,0,0,0.0550428363383863,0.028839563090763,-0.0573070066963503,0,0.112696848879858,0,0,0.0693639574841529,0.00905799371647796
X2388.HK.EQUITY,0,0,0,0,-0.0272794307319816,0,0,0.440845294183719,0,0,0,-0.16288748309713,0,0,0,0,0,0,0,0.0478544374962585,0,0,0.447870688988024,0,0,0.194243849748088,0,0,0,0,0,0,0,0.244580524312832,0,0,0,0,0,0,0,0,-0.100443242096108,-0.180694320859435,-0.103245196469255,0,0.0344595818561682,0,0.112323342936851,-0.0477549741968503
X11.HK.EQUITY,-0.0812669223165585,0,0,0,0,0,0,0.0832617187103376,0.349823855397276,-0.141612044559894,0,0,0,0,0,-0.0412239197006027,0,0,0,0,0,0.362974378237365,0,0.0704671750435405,0,0,-0.0604586358824332,0,0,0.14826584035436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074894176504158,0,0
X002142.CH.EQUITY,0,0.028627770956131,0,0,0,0.262720092776014,0,0,0,0.0849919596048396,0,0,0,0,0,0,0,0.129113515429377,0,0.18524401612797,0,0,0,0,0,-0.209201308546718,0,0,0.02255651422566,0,0.0769158736574849,0,0,-0.106344360455191,0,0,0,0,0,0,0,0,0.418562071625998,0.100530349192874,0,0,0,0.0694078843041758,0,0
X300059.CH.EQUITY,0,0,0,0.057137447162773,0,-0.00580531026254796,0,0,0,0.242468230209633,0,-3.46944695195361e-18,0,0,0,0,0.139271074320972,-0.206299654992693,0,0,0,0,0,0,0,0,0,0.272225398760961,0,0.111883685853047,0,0,0.0311478494230982,0,0.0280813965875206,0,0.133390159663584,0,0.0113253189787859,0,0,0,0,0.195022715530932,-0.173442150370887,0,0,0,0.152733256557238,0
X267.HK.EQUITY,0,0.186200336823958,0,0,0,0,0,4.33680868994202e-19,0,0.20270112266281,0,0,0,0,0,0,0,0,0,0,0,0.233847306059649,0,0.0173664147063258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103048329920668,0,0,0,0.254961442601187,0.0300748133455992
X601818.CH.EQUITY,0,0,0,0.100652172530238,0,0,0,0,0,0,0,0,0,0,0.00779012047903746,0.040998006671952,0,0,0.0646967785673923,0,0,0,0,0,0,0.0730254201705508,0,0,0,0,0,0,0,0,0,0.0959896005846061,0,0,0,0,0,0,0,0,0,0,0.234701939586304,0,0.15551924042339,0
X601688.CH.EQUITY,0.0636148111106614,0,0,0,0,0,0,0.0178509288005149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210578628503691,0,0,0,0,0.228695974582018,0,0.345171230493636,0,0,0,0.0146333898936266,0.0674126025302232,0.0896380649679775,0,-6.93889390390723e-18,0,0,0.0481564698063748,0,0,0,0,0,0.075607109174706,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532325817239819,0,0,0,0,0,0,0,0,0,0.171294618170032,0,0,0,0,0,0,-0.0382937139801726,0,0,0,-0.00503590214707123,0,-0.0906097293209855,0.133341963354557,0,0,0,0,0,0.558560824356927
X600837.CH.EQUITY,0,0,0,0,0.0301512637645244,0,0,0,0,-0.0421029488280427,0,0.121762971874693,0,0,0,0,0,0,0,0,0,0,0.0765535749979952,0,0.0756482983558129,0,0,0.461385790497613,0,0,0.0173099709059408,0,-0.00454941197080209,0,0,0,0.0272245226549148,0,0,0.170210950342269,0,0,0,0,0,0,0,8.67361737988404e-19,0.0262609731990941,0
X601336.CH.EQUITY,0,0.213265174884045,0,0,0.203187052740774,0,0,0.000628833992993707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187627077120543,0,0,0,0,0,0,0,0,0.0471423035887672,0.00547313301617264,0,-3.46944695195361e-18,0,0.0467156691246439,0,0.106564916859699,0,0,0,0.0770010783625226,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.219434908699851,0,0,0,0,0,-0.140488754063195,0,0.176242018911621,0,0,0.00433423159662464,0.0893507798634533,0,0,0,0.042820933117095,0,0,0,0,0,0,0.0926197297199796,0,0,0,-4.33680868994202e-19,0,0,0,0,0.244866748800278,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.145305248735524,0,0,0.21136113170418,0,0,0.140790317682468,0,0,0,0,0,0,0,0,0,0.165456626534551,0,0,0,0,0,0,0,0,0.0537756966615564,0,0,0,0,0,0.112867742121361,0.199169294310882,0,0,0.0265424380547501,0,0.23761611530489,0,0.0915912511640622,0,0
X000166.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269104233613251,0,0.165315393191049,0,0,0,0,0.0313932766926293,0.0368697018121724,0,0.0372892445820629,0.0645300469031987,0,0,0.0717479689138639,0,0,0.0820825611794073,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240743146480935,0,0,0,0,0,0.117706352392006,0,0,0,0,0.0797763779188261,0.0309440101580922,0,0,0,0,0,0,0,0,0,0,-0.217034661857315,0,0,0,0,0.888532844997138,0,0,0,0.0194123768568291,0,-0.1055240914344,0,0,0
X601229.CH.EQUITY,0.457068661730194,0,0.324781720853324,0,0,0,0,0,0.170352907259954,0,0,0,0,0,0,0.160582984659488,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.152262473564997,0,0,0,0,0.0826212635749017,0,0,0,0,0,0.0738532614820517,0,0,0,0,0,0,0.0354131472940543,0,0,-0.447897513747541,0,0,-0.051554423927602
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0198293834581527,0,0,0,0,0,0,0,0,0,0,0,-0.084968120763123,0,-0.165887746412556,0,0,0.0431208784081394,0.413443364839226,0,0,0.106769952624557,0,0,0,0,0,0,0.0528045043404312,0,0,0.0226387334554331,0,0,0.0693211256252976,0,0.0490042515569657,0,0.082764567869531,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431590601348568,0,0,0.170630731002709,0.0671043220721827,0,0,0,3.46944695195361e-18,0,0,0.113570469570311,0.00281624297403893,0.188188071386665,0,0.111382364245797,0,0.0248442077301389,0,0,0,0,0,0,0,0.00381493100088297,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.73782689955684,0.0757014352980181,0,0,0,0,0,0.000359513513610488,0,0,-0.00897173438179039,0,0,0,0.114566840335618,0,0,-0.0192495866338722,0,0,0,4.33680868994202e-19,-0.0483376305896142,0,0,0,0.0496566277954788,0,0,0,0,0,0,0,0,0,-0.0190660901885936,0,-0.0206488540982545,0,0,0,0.0694117927505861,0
X601881.CH.EQUITY,0.0647439913551499,0,0,0,0,0,0,0,-0.0731202963270396,0,0,4.33680868994202e-19,-0.0137060572817386,0.0803564437705372,0,0,0,0,0,0,0,0,0,0,0.067003334533192,0,0,0.0176716613763501,0,0,0.0336938524972465,0,0,0.527756673172975,0.0116086945519495,-0.0590320625922349,0,0,0,0,0.0751153873880363,0,0,0,0,0,0.104758090967924,0,0.167503881478795,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.149096056823881,0,-0.0208448886473528,0,0,0,0,0,0,0,-0.125304847424731,0,-0.206733560327563,0,0,0,0,0,0,0.148580119177082,-0.0428970384385252,0,0,0,0,0,0.229045158966097,0.180837906056004,0.705512638090136,0,0,0,0,0,0,0,0,0,0.148095136800055,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,-1.38777878078145e-17,-0.0933010394631023,0,0,0,0,0,0,0,-0.0436777368733004,0,0.0656695410549914,0,0,0,0,0,0,-0.00569763682017555,-0.0152073884406479,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.207591582705617,0,0,0.0374879049368316,0,0.280970742140886,0,0,0.628747282339157,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.103550269784135,0,0,0.193449021599672,0.224152974531547,0,0,0,0,0,0,0,0,0,0,0.246004113003525,0,0,0,0,0,0,0,-0.264731949404075,0,0,0,0,0.24664985731602,0,0,-0.285115500218446,0,0.0728900555477872,0,0,0.123385000742129,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.146324670654326,0,0,0,-0.139374499269414,0,0,0,0,0,0,0,0,0,0,-0.115294065757887,0.120552972489152,-0.187743479915788,0,0,0.231782547267984,0,0,0,0,0,0,0,0.114581409497334,0.535214980225413,0,0,0.0688257826254423,0,0,0,0,0,0.0979462286222556,0.173726590088341,0,-0.116954290857257
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204414038338612,0,-0.243936402778177,0,0,0,0.859563331766071,0,0,0.153209114867287,0,-0.129683313978196,0.0822431257092645,0,0,0,0,0,0,0,0,0,-0.218994352957648,0,0,0,0,0.50782241353815,0,0.0603641372757235,0,0,0,0,0,0,0
X601009.CH.EQUITY,-0.0845050416905035,0,0,0,0,0,0,0.0258436156124149,0,-0.0585398873483575,0.0310478070354811,0,0,0,0,0,0,0.132876565174544,0,0,0,0,0,0,0,-0.0655584640934826,0,0,-0.0758694608802403,0,0,0,0,0,0,0.115971801352175,0,0,0,0,0,0.799814983669626,0,0,0.0743712964746103,0,0,0,0,-0.00802940046738019
X601916.CH.Equity,0,0,0,0.649154264173695,0,0,-3.46944695195361e-18,-0.00803054899094585,0,0,0.212247349968243,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.109514983622621,0,0,0,0,0,0,0,0.135403165677261,-0.0177041434731994,0,0.0108790535401411,0,0,0,-0.0822314711242466,0,0,0,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,-0.0492486772325677,0,0,0,-0.048887223564745,0,0,0,0,0,0,0,0,0,0.129487983757393,0,0,0,0,0.11620150768717,0,0,0,0.0926201700706571,0,0,0,0,0,0,0,0.187619909720551,0,0.131889207842326,0,0,0,0,0.0952519948119009,0,0,0,0,0.184631517681868,0.0636996244111136
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.124292095697786,0,0,0,0,0,0,0,0,0.0836833411499391,0,0,0.302617031869593,0,0.107280560940562,0.0675265531354333,-0.0817994271898932,0.21146951777413,0,0,0,0.0967766490731543,0,0,0,0,0.0786650584386043,0,0,0,0,-0.0755467391614286,0,0,0,0.113274037254198,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0992708796111207,0,0,0,0,0,-0.0392073994172937,0,-0.0521392378213169,0,0,0,0,0,0,0.435605506172161,0,0,1.0887627315165,0,0,-0.0918465966015505,-0.203062173572226,-0.266630404142528,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.111038636595492,0,0,0,0,0,0
