,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.12494385046925,0,0,0.22448237264363,0,0,0,0,0,0,-1.73472347597681e-18,0.0759710934762813,0,0,0.184923417069396,0,0,0.286154301362688,0,0.0507080444925916,0,0,0,0,0,-0.0174248100877067,0,0,0,0.0298368217024012,0,0,0,0,0,0,0,0,0,0,0.0816858305208782,0,0.0298896757078159,0,0,0,0
X601939.CH.EQUITY,-4.33680868994202e-19,0,0,0,0.0228623628140061,0,0,0,0.136958749451557,0,0,0.129745589409706,0,0.197732837289641,0,0.0412235015074201,0,0,0,0.0706886134859993,0.318995956283053,0,0,0,0,0,0,0,0.0761034482094469,0,0,0,0,0,0,0.00941890219995623,0,0,0,0,0,0,0,0,0.077568255555952,0,0,0,0,0.0208292151616045
X601288.CH.EQUITY,0.212874531927317,0,0,0.320839721269222,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.168901881139826,0,0,0,0,0,0,0,-0.016674211381757,0,0,0,0,0.0459170537201982,0,0,0,0,0.047627627951623,0,0,0,0,0,0,0,0,0,0.0323275573434766,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,8.67361737988404e-19,0,0.348713907391231,0,0,0,0,0,0,0,0,0,0.137465228682217,0.0700018148161141,0.0160003764517667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251980548681548,0,0,0,0,0,0,0.0741606216814152,0,0,0,0,0,0,0.0104357692862804,0,0,0
X5.HK.EQUITY,-0.150927817948051,-0.0304836148519826,0,-0.0885414912341585,0,0,-1.73472347597681e-18,0,0,0,0,0.153204677293614,0,0,0,0,0,0,0,0.512940961641835,0,0,0,0.293820888558782,0,0,0,0,-0.0184103933069387,0,0,0,0,0,0,0,0,0,0.0547031416918123,0.266714895315828,0,0,0.0547543753945646,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.0909512987310134,0,0,0,0,0,0,0.0109654033303408,0,0,0.129582730188391,0.1431379805872,0,0.236447128291479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070655991116018,0
X601328.CH.EQUITY,0.49178554242605,0,0,0,0,0,0,0,0,0.169169206457566,0.0687893738460588,0.108326316754057,0,0,0.054701929207119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523386734984713,0,0,0,0,-0.00267626031493988,0,0,0,0
X601318.CH.EQUITY,0.04928303692364,0,0,-0.0558665824978838,0,0,0,0,0.0181596570362932,0,0,-0.0578190617875546,0,0,0,-6.93889390390723e-18,0,0,0,0.0433852779275941,0,0,0,0,0,0,0.496130483559436,0,-0.0695580942576007,0,0,0,0,-0.060846049144042,0,0,0,-0.102383301208659,0,0,0,0.0395016674330565,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.192386484720947,0,0,0,0,0.26319585433925,0.194413978086858,-0.0731588645684208,0,0,0,0.0271993178838821,0,0.180564490666633,0,0.12942675150796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0536831176189262,-0.159400313144398,0,0,0,0,0,0,0.217158630737883,0,0.288184412470128,0.0688083265957626,0.0248464071117294,0,0,0,0.18594884670584,0,0,0,0,0,0,0,0,0,0.222880404014107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179610981459289,0,0.0296228187420553,0.00871101043963964,-0.0178909404975249,0
X600000.CH.EQUITY,0,0,0,0,0.100548866193641,0,-0.295318571101601,0,0.22557633653341,0,0,0,0.0765796931344462,0,0.269363481437094,0,0.578102342268558,0,0,0,0,0,-0.402574064374574,0,0,0,0,0,0,0,0,0,0.0888146185731104,0.0863485728745669,0,0,0,0.0250193149849279,0,0,0,0,-0.120916639504875,0,0,0,0,0,0.0356716695050937,0.0314425481061967
X267.HK.EQUITY,0,0.370073056615476,0.230699376331124,0,-0.12591957259497,0,0.327466447527045,-0.375396114585984,0,0.167820582948166,0,0,0,0,0,0,0.116266765507879,0,0,0,0,0,0,0,-0.32673360455069,0,0,0,0,6.93889390390723e-18,0,-0.200130742112819,0,0.199907367625293,0,0.0758073999013941,0,0,0.0239341279919219,0,0.0146714065809327,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0611484893175548,0,0,0,0.157093907273026,0,0,0,0.0806363655288391,0,0.0564301365584394,0,0.292160349666058,0,0,0,0,0.122494509213935,0.180621216081099,0.0387570734404636,0,0.00267759142454302,0,0,0,0,0,0.0900210278536681,0,0,0,0,0,0,0.0844072595947174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.119644445976684,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0698412238654329,0,0.11422781159744,0,0,0,0,0,0.331689108262178,0,0,0,0,0,0,0,-0.09457256247096,0,-0.00568613994053329,0,0,0,0.420180380600705,0,0,-0.0867003064743035,0,0,0,0.0100093231794833,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.192713879453066,0,0,0,0.197573919408922,0,0,0,0.26169471337939,0.0399689566754037,0,0.216796043475021,0,0,0,0.0519685204187014,0,0,0,0.0500908961284638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.153481929145324,0,0,0,0.160476919398663,0,0,0,0,0,0,0,0,0,0.0346319686254819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607572623687105,0,0,-0.0111434203045586,0.023447053829011,0,0.196610681776936,0,0.0969098504135579,-0.10550198272933,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,-0.242211490303721,0,0,0.234828532065562,0,0,0,0.364607816112949,0.0849365096385655,0,0,0,0,0,0,0,0,0,0,0.118072614408565,0,0,0,0,0.253524848463598,-0.075535022510712,0,0,-0.0364396676622327,0,-0.0551579514514169,0,0,0,0,0,0,-0.0463115615683651,6.93889390390723e-18,0,0,-0.0198885061648769,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.00898995680752764,0,0.134883911475627,0,0.0505035813430904,-0.0598523838316699,0,0,0.147930814508151,0,0,0,-0.016631971419421,0,0.136152003481842,0,0,0,0,0,0,0,0,0.0431646393252935,0.384016738934038,0,-0.0207280624623613,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0690907045840496,0.114584256634928,0,0,0,0,0.0332542502187254,0.0783478871977151,0.0153617588024752,0.0553862714435246,0,0.190911856371367,0.151843890859995,0,0,0.122558247191942,0,0,0.0554215220246775,0,0,0.00473100579469153,0,0,0,0,0,0,0,0.0498317998622455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.282891166975835,0,0,0.245246586211091,0,0,0,0,0.13522785788383,0.0994666412047101,0,0,0.138850333556396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186765300527118,-0.00349494117521258,0,0,0.0304874219976161,0,0,0,0,0,-0.0305144244623937,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X601229.CH.EQUITY,0.207749938646482,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.12146463254711,0,0,0,0,0.0422425749470279,0,0,0,0,0.0599809776694046,0,0,0,0,0,0,0,0,0.103470038095081,0,0,0,0,0.125362452994382,0,0,0,0,0.303698758941571,0,0,0,0,0,0,0,0.168968643425454
X1299.HK.EQUITY,0.470691872800197,0,0,0,2.71050543121376e-20,0,0,0,0.00234877802032801,0,0,-0.0606269342675373,0.0967432205417418,0,0,0,0,0,0,0.103708753772349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113373613949958,0,0,0.314497785291267,-0.008406842767891,0,0,0,0
X600919.CH.EQUITY,0.0836103766735842,0,0.0853382033567033,0,0,0.122535453398635,0,0,0,0,0,0.0141338647294476,0,0,0,0,0.648554037985738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396320456101355,0,0,0,0,0,0,0,0,0,0,-0.0133737956804758,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.229286186571124,0,0,0,0,0,0.0191125898464101,0,0,0,0,0,0,0,0,0,0.0203300075229448,0,0,-0.10194465266373,0,0,0,0,0.0068223213781728,0.122190763273171,0,-0.180479244585462,0,0.276066897993814,0,0,0,0,0,0.0699778074432304,0,-0.0223034609846839,0,0,0,0.0291109262411348,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0.129712060252708,0,0,0,0,0,0,0,0.139571457344967,0,0,0.263077693652242,0.182727010956808,0,0,0,0,0,0.0544284336305071,0.0761867574405478,0.0826542431384458,-0.0204489732719325,0,0,0.0818890755813826,0,0.0898146740866422,0,0,0,0,0,0.238824691635708,0.137936300966902,0,0,0,-0.102463192153634,0.192139517213255,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379582736404553,0,0,0.0772194140287774,0,0,0,0,0,0.367661987060552,0,0,0,0,0,0,0,0.278887261831736,0,0,0.0951282580807608,0.0408428959282796,0,0.118667736935489,0.256262534877008,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.181184169596001,0,0.0491297318755342,0,0,0,0,0.030970789963758,0,0,0,0,0,0,-0.0292719211139465,0.0205276347153774,0,0,0,0,0,0,0,0.0170600532175578,0,0,0,0,0.57603981644304,0,0.0146317424040929,0,-0.0304127320904646,0,0.0822785411082491,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.0222677394453339,4.33680868994202e-19,0,0,0,0,0,0,0.261884724080614,0,0,0,0,0.226786077865512,0,0,0,0,0,0,0,0,0,0.0843467035507358,0,0,0,0,0.0176135727292878,0,0.0347852244141857,0,0,0,0.0369304889882681,0,0,0,0,0,0,0,0.281062726616804,0,0,0,0.00213162224369318,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0163811928792663,0,0,0,0,0.0269181455243018,0,0,0,0,0.104619734346055,0.125851335605385,0,0,0.339716227386906,0,0,0,0,0,0,0,0,0,0,0.159984659636385,0,0.166287691688654,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0836329077950156,0.0217967120153325,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0523999640048118,0,0,0,0,0,0,0,0,0,0.0567029722947971,0,0,0,0,0,0,0.15041342827646,0,0.145037586065926,0,0.0530054011501584,0,0,0,0.0762094459550848,0,0.187206484598169,0.40660212784751,0.00853079644532346,0,0,-0.0956434048251168,0,0.124069257365152,0,0,0,0
X11.HK.EQUITY,0,0,0.268938717036082,0.0155184406732407,0.225272471029499,0,0,0,0,0,-0.147937881324628,0.0185563923508273,-0.183128969296294,0,0,0,0,0,0,0.334106491778472,0,0,0,0.039168168995265,0,0,0,-0.277468576918514,0,0.0183010865077217,0,0,0,0,0.0632120243368891,0,0,0,0,0,0,0,-0.0665498928273477,0,0,0.0473768953553604,0,0,0.127934568989888,0
X600926.CH.EQUITY,0,0,0,0.0527943260279923,0,0,0,0,0,0,0,0,-0.0131949850058604,0,0.00701261164615279,0,0,0,0,0,0,-0.141277209086656,0.0748698936469887,0.303844272641699,0,0,0,0.100128247925308,-0.0197945145522131,0,-0.24978906880953,0,0.236716618779239,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.30441331576947,0.0925799646433713,-1.0842021724855e-19,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.114319243619956,0.0382615435865787,0,0,0,0,0,0.0822669795979235,0,0.1345417490346,0,0,0,0,0,0,0.147589267568992,0,0,0,0.0228418726878606,0,0,0,0,0.0331975526834803,-0.236735083930816,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.223316013312306,0.0703871870389417
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0377499228582171,0,0,0,0,0,0,0,0,0,0,0.0114635831950775,0,0,0.372376753968402,0,0,0,0,0,0,0,0,0,0,0,0,-0.208260988867489,0,0,0,0,0,0,0.114765338957293,0,0.487361626390773,0.0442881240062995,0,0.0169008798511696
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0629635300058319,0.17976211581981,0,0,0.0692196059433812,0,0,0.0209676056418272,0,0,0,0,0.0870612457095939,0,0.0293598067023373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265457626771668,0.128560265501564,0,0,0.205623084507061,0,0
X601336.CH.EQUITY,0,0,0,0,0,-0.00795079159960352,-0.0835669808726578,0,0,0,0.0216139171875801,0,0,0,0,0.324959863061281,0,0,0,0,0,0.125972428077619,0,0,0.010252636773209,0,0.678888817763046,0,-0.000200014736688726,0.0687099289938584,0,0,0,0,0,0,0.052453483100171,0.0863515772780056,0,0,0,0,0,0,0,0,-0.0228042548336178,0,0,0
X5880.TT.EQUITY,0,0,0,-0.0759347531786304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251867041175758,0,0,0,0.161643103931774,0,0.0912019822513728,0,0,0,0.0431073893941036,0,0,0,0.0627843148783743,0.0902093564540406,0.298090955155959,0.200213566830338,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0.50444278030082,0,0,0,0,0,0.0614959047020575,0,0,0,0,0,-0.153837856154515,0,0.0520003324480888,-0.348254380397986,0,0,0.314314780837844,0,0,0.279360287727423,0,0,0,0,0,0,0,0,0,0,0.113740327394809,0,0.0736518938222423,-0.0100760415177715,0.0338780234852064,0.0737613642645262,0,0,0,0,0,0,0,-0.272791565387847
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0727099017037669,0,0,0,0,0,0,0,0,0,0,0,-0.0370413548959402,0,0,0,0,0.0124908575895092,0.166291504941311,0,-0.012645357676945,-0.0267193929286904,0,0,0,0.146944116379127,0.0457824053944837,0,0.272986719380794,0.0651550066986074,0,0,0,0,0,0.128166209658825,-0.0138900706461676,0.334532304387198,0
X2888.TT.EQUITY,0,0,0,0.101029031716239,-1.38777878078145e-17,0,0,0.0746856983938027,0,0,0,-0.10346444797468,0,0,0,0,0,0,0,0.11428828347583,0,0,0,0,0,0.417981652153939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269882006142536,0,0.201137541257894,0,0,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538133076860919,0,0,0,0,0,0,0,0,0,0,-0.0964283587255419,0,0.27377880912113,0.0305940139965217,0,0,0,0,0,-0.0245492812923811,0,0.104011022736991,0.123653180023255,0.102663267868102,0,0.0853791387141411,0,0,0,0.177797783838052,0,0,0.260182921976564,0
X601577.CH.EQUITY,0,0,0,0,-0.172265106013991,0,0,0,0,0,0,-0.0269512121159655,0,0,0,0,0.0451240045985923,0,0,0,0.163561006168043,0,0,0,0.323740469247027,0.107424223235809,0,0,0,0.257025415457584,0,0,0.12244644061789,0,0,0,0,0,0,0,-0.0768855924199145,0,0,-0.0701591775396481,0,0,0,0,-0.0601334805351344,0.385021096216618
X2883.TT.EQUITY,0,0,0,0,0,0,0.0428320643546945,0,0,0,0,0,0,0,0,0,0,0,0,0.0466409714850995,0,0,0,0,0,0.158446944878162,0.017939361052554,0,0,0,0,0,0,0,0,0,0,0.276388212806758,0,0.066173817428202,0,0,0,0.0350244018848498,0,0,0,-0.0748277465013422,0,-0.109663766276343
X601838.CH.EQUITY,0.0135094092592686,0,0,0,0,0,-0.19874369156371,0,0.096228270667559,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226183922393525,0.206672804950205,0.282702906335248,0,0,0,0,0,0,0,0,0.161729045961037,0,0.431050210358346,0.168377155543371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0257321312556027,0,0,0,0,0,0,0,0.0744757980966952,0,0,0,0,0,0,0,0,0.00851411005233994,0,0,0,0,0,0,0,0,-0.0516124587369916,0,-0.0335668795825114,0.477235273705543,0,0,0,0.0957258216976718,0,0,0,-0.0925377145349406,0,0.0855310317433405,0,0,0,0.513933218734041,0,0
