,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.246077837675161,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0387051254635806,0.0067541249605132,0.0567687239274226,0,0.077051713400751,0,0.0718096242000278,0,0,0,0.432138429774975,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0499318299330546,0,0,0,0,0,0,0,0,0,0,0.0688695685762965,0,0,0,0,0,0
X601939.CH.EQUITY,0.0984130985112978,0,0.0665268147455079,0,0.00135101272835179,0.145099485633594,0,0,0,0,0,0,0,0,0,0,0.0618757593803658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187670224836966,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.131399034657936,0,0.00617720336791226,0,0,0.0407897925875601,0.107443623072192,0,0.0907408662846079,0,0,0,0.252680090728931,0,0,0,0,0.234495861660294,0,0,0,0,-0.0300383645539385,0,0.0239582496811075,0,-0.0713394989955013,0,0,0,0,0,0,0,0,0,0.0903982153810583,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.432212226138657,0.276840806152933,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,-0.0453911286850657,0.0633977927700387,0,0.0852271134976967,0.1518338456236,0,0,0.0641933228667363,0.0415977921709976,0,0,0,0,0.0687969052580805,0,0,0.0186849528428677,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295558583939981,0,0,0,0,0.578333508544815,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0178860741483122,0,0,0.0778553474324177,0,0.329287134553372,0.119002127337688,0,0.192468647177469,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.233905372837977,0,0,0,0,0,0,0.00739707444357006,0,0.114851236049242,0,0,0,0.362555970923084,0,0,0,0,0,0,0.0789770639555711,0,0,0,-0.00626470109553838,0,0,0,0,0,0,0,0.0204955921399999,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.189780998167382,0,0.0822259528804314,0,0,0,0,0,0.00244539428020036,0.0503046734282763,0.045861951080887,0,0,0,0.276265072013774,0,0.137321814855511,0,0,0,0.0435517155229378,0,0,0,0,0,0,0,0,0,0,0,0,0.0286576571527757,0,0,0,0,0,0,0,0,0,0.0765226308104264,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470653064395019,0,0.0386310354239129,0.191567555576412,0,0,0,0,0.122087322260705,0,0,0.131120768169276,0,0,0,0,0,0.158587348564702,0,0.0585738689006091,0,0,0,0,0,0,0,0,0,0,0,0.0808653645640423,0,0,0
X600036.CH.EQUITY,0.0195476815679747,0,0,0.167535714037315,0,0,0,0,0,0,0,0.128734837571109,0,0,0,0,0.155918266103738,0,0,0,0.13078013628791,0,0,0,0.155952364352077,0,0,0,0,0,0,0.0985522984864372,0,0,0,0,0,0.00598196782412325,0,0,0,0,0,0,0,0,0.250255569510953,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.104862681853998,0,0,0,0.0132821443334974,0,0,0,0,0,0.195325606254577,0.0425750549314481,0.024520017405439,0,0,0,0.244241799621272,0,0.0251248827755481,0,0,0.223636021096376,0,0,0,0,0,-0.0795907496053767,0,0,-0.0602697419037002,0,0,0,0,0,0,0.0934913740008407,0,0,0,0,0,0
X267.HK.EQUITY,0.721887212232615,0,0,0,0,0.268962711187701,0.0436556008558169,0,0,0.352139727383914,0,0,0.0698516564852225,0,0,0,0,0,0,0.060887625738637,-0.205421426503816,0,0,-0.359777780501476,0,0,-0.412196769649642,0,-0.0489556449163467,0,0,0,-0.0188596095216785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590489571673113,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.091197996123231,0,0,0,0,0,0,0,0,0.0811465127492133,0,0,0.128693727888764,-0.112527719453127,0,0,0,0,-0.380276859130109,0,0,0,0.0835927610768258,0,0.599391377996553,0,0,0,0,0.0252428511153398,0,0,0,0.376189150447839,-0.0582094503480671,0.0394680449534101,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0968575513785742,0,0,0,0,0,0,0.0280745827852383,0,0,0,0,0,0,0,0,0.057252006203711,0.513511598674482,0,0,0.0357505648941156,0.0578693803845125,0,0,0,0,0.00552555934257319,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0911290819753383,0
X600016.CH.EQUITY,0,0,0.313676492866738,0.155061459556144,0,0,0,0,0,0,0,0,0.00188579609788114,0,0,0.052781159321985,0,0.0163101666857208,0,0,0,0,0.378912826441067,0,0.122126998210219,0,0,0,0,0,-0.0465166204124498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0453033981683095,0,0,0.0744117168248358,0.189429545605271,0,0,0,0.147904267029603,0,0,0.271738606524337,0,0,1.73472347597681e-18,0.265575246348079,0,0,0,0,0,0,0.0788469540340718,0,0,0.0244530971240501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557423030838648,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.205052347049265,0,0.123932481739918,-0.0595634293288695,0,0,0.261225178450342,0,0,0,0.132428616456761,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.103886304843621,0,0,0,0,0,-0.00666022922862048,0,0,0,0,0,0,0.230805299907296,0,0,-0.226488158585544,0,0.0122865756422593,0,0,0.202822968617534,0.0288544235830117,0,0,0
X000001.CH.EQUITY,0.0887150526785661,0.0650292419090997,0,0,0,0,0,0,0.0266729312939033,0.666502189437377,0.0223025695819523,0,0,0,0,0,0,0,0,0,0,-0.0705477572574643,0,0,0,0,0,0,0.103100955999372,0,0.0698755549522488,0,0.0307544608416253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347771511977941,0,0.0069937612660167
X600015.CH.EQUITY,0,0,0.0275062348848167,0.149675698152809,0,0,0,0.153473467849538,0,0,0,0,0.139028304835413,0.0334319968084242,0.213043571816376,0,0,0,0.0186225018560858,0,0,0,0,0.114066653777061,0,0,0,0,0,0,0.0990413168421806,0,0,0,0,0,0,0,0,0,0,0.0307045846775476,-0.0323950030952797,0.0157908531261144,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.206003152825412,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.177103480534893,0,0.0619086965605754,1.0842021724855e-19,0.0169254717516658,0,0,0,0,0.0421520105225704,0.163441756310198,0,0,0,0,0,0,0,0,0,0,0.00593639483913553,0,0,0,0,0,0,0,0.244170158607628,0,0,0.0319029034301621,0,0.0764487996953851,0,0,0.00718847029663307
X2388.HK.EQUITY,0,0,0,0,0.0717913281890002,0,0,0,0,0,0.378670776427336,0,0,0,0,0,0,0,0,0,0.11481631340291,0,0,0,-3.46944695195361e-18,-0.1003982353604,0,0,0,0,0.16564078366372,0,0,-0.00229665840968681,0,0,-0.0482626205374847,0,0,0,0,0,0,0,0,0,0.199442201631974,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0249248274894995,0,0.327042775624245,0.0994105147003036,0.205561612757022,0,0.108168700313251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652324447548094,0,0,0,0,0,0,-0.385684474981386,0,0,0,0.25001615574779,0,0,0,0,0,0,0,0,0,0,0.0746309528135632,0,0,0
X600919.CH.EQUITY,0,0,0,0.185147310887335,0,0.153242671948779,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.0294889748330747,0,0,0,0,0,0,0,-0.068728940068219,0,0,0,0.288209978172768,0,-0.126293595083127,0,0,0,0,0,0,0.260448314559448,0,0,-0.0553091745067772,0,0,0,0.268842649430067,0.0586484341735415,0,0.0666099845439042,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0581371516458491,0,0,0,0,0.267396466152268,0,0,0,0,0,0.103009824756643,0,0,0.325299926380562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266920283786289,0,0,0.0645242574530161,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0.0764825684852239,0,0,0,0,0,0,0.679065423435555,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00333353336116448,0,-0.085927298174931,0,0.163093795821138,0,0.00200483370430071,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.157501774269052,0,0,0,6.93889390390723e-18
X002142.CH.EQUITY,0,0,0,0,0,0,0.0604721540098314,0,0.208199532879901,0,-0.048423307520146,0,0,0,0,0,-0.0740696404242735,0.172251306611711,0,0,0,0,0,-0.0607837229807171,0,0,0,0.23625609392421,-0.187224377709128,0,0,0,0,-0.0808257519588359,0,0,0,0.0218996815215676,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.029517328690344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388529837963878,0,0,0.026747787264034,0,0,0,0,0,0.259409836795557,0,0,0,0,0,0,0.0516802038879475,0.12042106467102,0,0.224219430685635,0,0.102992629858873,0.211430360688905,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.212638131019143,0.11527837831125,0,0,0,0,0,0,0.0500719651847528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187574099565012,0,0,0,0,0,0,0,0,0,0,0.02096088661892,0,0.0895166813024169,0,0.135172447984437,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,-0.185811184228023,0,0.191980847301504,0,0,0,0,0.149480764182725,0,0.194655301297967,0,0,0,0,0.273607015144252,0,0,0.119100632973998,0,0,0,0,0.0516472767491471,0,0,0,0.0789632398311597,0,0,0,0,0,0,0,0.156242695919647,0,0,0,0,0,-0.0624686955834159,0,-0.0558452689495922
X2891.TT.EQUITY,0,0,0,0.0082415808980054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121605191582615,0,0.0390530646996336,0,0.0262610572405471,0,0.296502290592324,-0.0306557137806092,0,0,0,0,0,0,0,0.348363770072951,0,0.0192228066968654,0,0.0544607266090636,0,0.165606560996262,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499698197454531,0,0,0,0,0,0,0,0.325065207660144,0,0.0298946559251538,0.373464876679771,0,0.0356085022281924,0.00778747895763014,0.0801309513028626,0,0,0,0,-0.137327461754534,0,0.163634130473669,0,0,0,0.0138966925502013,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0953836796966515,0.241652879691262,0,0,0.130140480629276,0,0,0,-0.0716292716406399,0,0,0,0.0271755422221397,0,0,0.548095892038894,0,0,0,-0.237129148904567,0,0,0,-0.0786982296468366,0,0,0,0,0,0,0,0,0,-0.0106917422158513,0,0,0,0,0,0,0.0800739605918944,0,0,0,0.0240598762670396,0
