,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X2801.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY
X2881.TT.EQUITY,0,0,0,0,-4.33680868994202e-19,0.220865829128531,0,0,0,0.00387828987222511,0,0,0,0,0,0,0,0.0705078352572759,0,0,0,0.0182796001042132,0.624868090473101,0,0,0.113168112350618,0,0,-0.00452789645595343,0,0,0.123389437499078,0,0,0,0,0.0987690975013428,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0918186690733796,0,0,0,0,0,0,0,0.347368842538404,0,0,0,0.0131401522723055,0,0,0,0,-0.156833237875224,0,0,0,0.214344627070402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314071968551313,0.203772942995026,0.0322500280473993
X600030.CH.EQUITY,0,0,0,0,0,0,0.0132092396417106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290294272190104,0,0,0,0.0100112865764832,0,0.0865522873442134,0,0,0.0322025761577321,0,0,0,0,0,0,0,0,0,0.0784811562390751,0.156671201770068,0.328675853817224,0,0,0,0,0,0,0.207080603476399
X601077.CH.Equity,-0.0509496517700145,0,0,0,0,0,-0.0260758608293655,0.0085920073008144,0,0,0.157847848929284,0,0.92855404981958,0,0,0,0,0,0,0,-0.084892715753896,0,0,-0.0226953057951952,0,0,0,0,0,0,0.0329308177896933,0,0,0.123352193572021,6.93889390390723e-18,0.0548310309471022,0,0,0,0,0,0,0,0,0,0,-0.123220588462469,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.0930094520528676,0.166980446123077,0,0,0,0,0,0,0,0,0.118577275686149,0,0.258968159787753,0,0,0,0,0.00533495987117971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214178286525981,0,0,0,0.555102699261157,0,0.0317038126949249,0,6.93889390390723e-18,0,0.142584686852687,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122149863323646,0,0,0,0,0,0,0.0650251097716393,0,0,0,0,0,0,0,0.100843908773924,0,0,0.356987274753899,0.1118014194097,0.217638527155286,0,0,0,0,0,0,0.0786880237028593,0,0,-0.186337494458457
X2886.TT.EQUITY,0,0,-0.0737175681821643,0,0,0.0557642396442284,-0.0139173228766458,0,0,0,0,0,0.00448554562009982,0,0,0,0,0,0,0,0.0280253246996829,-0.108370389294659,0,0,0.0765345736278679,0,3.46944695195361e-18,0,0,0.0329446988555508,0,0,0,-0.0760617445101018,0.196545167895417,0,0,0.146019880432137,0.400538046501554,0,0,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0,0.0269473670907503,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0332111443980061,0.112055772696425,0,0,0,0.228399216759396,0.0441098972907253,0,-0.0366540041881237,0,-0.225602261223669,0,0.0617248637695004,0,0.421036503505979,0,0,0,0.00587430300698304,0,0,-0.291091032428526,0,-0.01755893447419,0,0.340796462603368,0,0,0,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,-0.026263697468651,0,0.0340726370357692,0,0,0,0,-0.137997903351829,0,0,0,0,0,-0.0269374929888274,0,0,0,0,0,0,0,0,0,0,0.130998054091514,0.164968769997215,0,0,0,0,0,0.67356891518497,0,0,0,0,0,0,0.314899258104682,0,0,0,0,0.0451618125124292,0,0,-0.132735338443894,0,0,0
X601577.CH.EQUITY,0,0,-0.046461807001511,0.200578900791182,0,0,0,0,0,0,0,0,0,-0.234287737442916,0,0,0,0.113735571897349,0.252777876242813,0,0.130313664043152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608511288111196,0.312464059019426,0,0,0,0.248944814699806,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0.342915634828058,0,0,0.121724345193884,0,0,0.0656748257007107,0,0,0.0586572329328349,-0.376643770119192,0,-0.101781697533931,-0.193473850693144,0,0,0,0,0.150507391269384,0,0,0,0,0,0,0,0.0803105419234198,0,0,0,0.200613142502599,0,0.157717136534882,0,0,0,0.0609377961205563,0,0,0.192564664173794,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0556442937903223,0,0.00121395116542501,0,0,0,0,0,0,0,0,0,0,0.28926104164376,0.14574216783756,0,0.0150556865704693,0.0959162132715024,0.11712836888202,0,0,0.115020754307965,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.0312665502896481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364253828028374,0,0.160158989718949,0,0,0,-0.032960367393649,0.0721540288461169,-0.0437684222965754,0,0,0,-0.0263197306163025,0,0,0.68098833235143,-0.0256923047978667,0,0,0,0.0392010240194647,0,0,0,-0.061134979391973,0,0,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.196586390769796,0,-0.169129206888139,0,0,0,0,0,0,0,0,0.104322559096053,0,0.30875842804001,0,0.0635027538115952,0,0.144917400179133,0,0,0,0,0,0,-0.0716813400991821,0.0109681259835363,0.0506316388108331,0.237266199382168,0,0,0,0,0,0,0.0155361879495046,0,0,-6.93889390390723e-18,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0390365432365535,0.0324600220250862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175070670743482,0.019157373117969,0.099881702022859,0,0,0,0,0,0,0,0,0,0,0.0882100310777131,0.36075718908838,0,0,0.126470221421302,0,0.0162277995381614,0,0.115674001771643
X600837.CH.EQUITY,0,0.0642068055099998,0,0,0,0,0.0736677808845553,0,0,0,0,0,0,0,-0.0571639894629573,0,0,0,0,0,0,0,0,0,0,-0.0305581431178568,0,0,0,0,0.0245202921292124,0,0,0,0,0,0,0,0,0,0.421419798426382,0,0.02275625638839,0,0,0,0,0.0733612972714762,0.00567355336205694,0.382438251137402
X601211.CH.EQUITY,0,0,-0.0182703932260137,0,-0.000733560331337383,0,0,0,0,0,0.0676992162990875,0,4.33680868994202e-19,0.0227924043109284,0,0,0,0,0,0,0.115339211339326,0.0603125951032217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233443037320049,0,0,0,0,0.220623912986495,0.0816711903469655,0.104238853158231,0,0.226533232631996
X2885.TT.EQUITY,-0.0317464819715535,0,0,0,0,0,0,0,0,0,0,0,0.0534870028385896,0.338839362330982,0,-0.139955425728411,0,-0.277670554601566,0,0,0,0,0,0,0.0592797933397461,0,0,3.46944695195361e-18,0,8.67361737988404e-19,0,0,0,0.474745495140531,0,0,0,0,0.3655359308874,0,0,0,0,0,0,0,0.128851774640245,0,0,0
X601997.CH.EQUITY,0,0.0925358173053503,0,0,0,0.0397980324053848,0,0,0,0,0.0206427648718295,0,0,0,0,0,0.225385302724577,0,0,0,0,0,-0.132963951392129,0,0.0985816672690841,0.122155275366162,0,0,0,0,0,0,0,0.0861368897477009,0,0.151073085076358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219521181109564
X601881.CH.EQUITY,0,-0.0467225188546599,-0.0366831769877598,0,0,0.0592833803215217,0,0,0,0,0.103080223765332,-0.0273472629027118,0,0,0,0,0,-0.138349535413027,0.0437894866130356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466544272293316,0,0,0,0,0.0214353567027789,0.162738622588635,0.146553187280491,0.121124704017353
X2801.TT.EQUITY,0,0.0950374173348152,0,0.103316767544149,0,0,0.171894213849167,0,0,-0.0943410913783844,0,0,0,0,0,0,0,0,0,0,0.340616692620153,0,-0.259112944226737,0.244867684892978,0,0,0,0,0,0,0,0,0,0.117264040333449,0,0,0,0.632076807248805,0,0,0,0,0,-0.0289480088612769,0,-0.128894136526304,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663543157371001,0,0,0,0,0,0,0,0.0857213356941872,0,0,0,0,0,0,0,0,0,0,0,0,0.0783928994873278,0.495418026779079,0.0151153703797665,0,0,0.283755823881379,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0.0150542126888912,0,0,0.126803559832249,0,0,0.0762464247776221,0,0,0,0.294435353213509,0,0,0,0,0,-0.0773399780203913,0,0,0,0,0,0,0,0,0,0,0.0147739935308495,0,0,0,0,0,0.380392921985119,0,0,0,0.319623260224758,0,0,0,0.0790648830089554
X000776.CH.EQUITY,-0.0521838141710023,0,0,-0.0126577260244375,0,0,0.170257158774853,0,0,0,0.0607551047691377,0,0.00918892548572543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379268723478757,0,0,-0.107758708415776,0,0,0,0,0,0,0,0,0.0357471431046336,0.0419242237241206,0.144068227594425,0,0,0,0,0.142774788670455,0,0
