,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X601077.CH.Equity,X600958.CH.EQUITY
X601166.CH.EQUITY,0.0182913624896871,0,0.0372621429145228,0,0,0,0.359324361992472,0,0,0,0,0,0,0,0.269480178550091,0,0,0,0,0,0,0,0,0.00470973483091434,0,0,0,0,0,0,0,0,0,0.130694308858117,0,0,0,0,0,0,0,0,0,0.0215156861022109,0,0,0.12402916345986,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.11331392728447,0.11323050384172,0,0,0,0,0,0.250826219439419,0,0,0,0,0,0.116699046688709,-0.127277785488055,0.0682561577878033,0.0130584776464039,0.16133961857918,0,0,0,0,0,0,0,0,0,0.154698564590778,0.0235078202924511,0,0,0,0,0,0,0.0196226477012595,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0785619280825886,0.160045170547915,-0.0347791642139911,0,0,0,0.311274784864456,0,0.0909768571641116,0,0,0,-0.0457760050957315,0,0,0.0576947582137099,0,0,0.17518459694949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208626559177695,0,0,0,0.00692260618498098,0,0,0,0,0,0.0348687158099249,0
X000001.CH.EQUITY,0,0,0.201261943230901,-0.0982588061646426,0,0,0,0,0,0,0.174781004150712,0,0,0,0.197849368237725,0.0150992781994338,0,0,0,0,0,0,0,0,0.0236432456804684,-0.137013121248412,0.143128259795552,0,0,0,-0.0563318691938622,0,0,0,0,0,0.530599620403302,0,0,0,0,0.0731087548687578,0,0,0,0,0,0,0.256834059428086,-0.40389215031127
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.313225033660123,0,0.32857250592473,0,0,0,0,0,0.0231222573875228,0,-0.105994913648067,0.383707203534882,0,0,0,0,0.300818839629117,0,0,0,-0.0461511427136288,0.0518736098699358,0,0,0,0,0,0,0,0,0,0,0,0.0615616974118302,-0.0684274328029979,0,0,-0.0614555189495773,0,0.116569001409295,-0.0139024890801172,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116539577334146,0.074431297275228,0,-1.38777878078145e-17,0,0,0,0,0.0358072657511531,0.353313997354132,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0.0062990937486243,0,0,0.274419475096046,0,0,0,0.326732291016816,0,0,0,0,0,0,0.235129242706375,0,0,0,0,0,0,0,0.0815318125127399,0,0,0,0,0,0,0,0,0.00352050141991442,0,0,0,0,0,0,0.0677186430661864,0,0,0,0,0,0,0,0,0.0225234603431069,0,0
X11.HK.EQUITY,0,0,0,0,0.0552305016935942,0,0.0217002626212379,0.0463593158329319,0,0,0,0,0,0,0,-0.093563778545951,0.18994940458423,0,0,0,0,0,0.703396314414747,0,0,0.229705023341626,0,0,0,-0.104543538109646,0,0,0,0,0,0,0,-0.0227954832693318,0.128637773364009,0,0,0,0,0,0,0,0,0.0242881549338921,0,0
X601998.CH.EQUITY,0,0,0.170852254420676,0,0.0665724165448424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573259926153861,0,0,0.27851584316502,0,0,0.131881544506897,0,0,0,0,0.108894724848697,0,0.12123651023987,0,0,0,0,0,0,0,-0.0194604517651813,0.127087896418711,0,0,0,0,0.0267963606711591,0,0
X267.HK.EQUITY,0,0,0,0,0.250073927057268,0,0,0.489443242946584,0,0,0,0,0,0.0563419640537895,0,0,0.0846873690865725,0.210816771063812,0,0,0,0,0,0.119438762149577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00912229847603228,0.135078331937365,0,0,0,0.0435575320472005,0,0,0,0
X600016.CH.EQUITY,0,0.0935718729347599,0,0,0,0.0744893958153097,0,0,0,0.0124416460071283,0,0.351591254146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127634697658323,0,0,0,0.0420845357619348,1.38777878078145e-17,0,0.38203061819939,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438016334137485,0,0,0.0321071099505337,0,0.196980280030522,0.0498894535101831,0,0,0.0467693864779663,0,0,0,0,0.000736559572673025,0,0,0.271863932491088,0,0,0,0.048010106352158,0,0,0,0,0,0.192638624653935
X2388.HK.EQUITY,0,0,0,0,0.0756344337444818,0,0,0.343095830292676,0,0,0,0.182822645399242,0,0,0,0,0,0.330977261309073,0,0,0,0.136882397905879,0,0,0,0,0,0,0,0,0,0,0,0,0.120777220886464,0,0.0357938039645555,0,0.0795935738930181,1.38777878078145e-17,0,0,-0.0286223925580395,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,-0.308978212077412,0,0,0,0,0,0,0,0,0,0.0392328670902964,0.160729123198014,0.0516033936096367,0,0,0,0.237492583323219,0,0,0,0,0,0,0,0,0,0,0,-0.0101024119444555,0.148980128394488,0,0.348594201315754,0,0,0,0,-0.0123780011470229,0,0,0,0,0,0,0,0.0451422318848856,0,0.0879296019180858,0
X601066.CH.EQUITY,0,0,0.115074378885328,0,0,0,-0.0368436511079866,0,0,-0.00661789612492947,0,0,0,0.00185942805530095,0,0,0,0,0,0.0790553284652766,0,0,-0.25942291776466,0,0,0,0,0,0.342555368547554,0.186795051540265,-0.00340534840911277,0,0,0,0,0,0,0.147597531293873,0,0.0947210450165217,0,0,0,0.107849157868193,0,0,-9.52116312600109e-05,0,-3.46944695195361e-18,0
X601688.CH.EQUITY,0,0,-0.0700384477397414,0,0,0,0,0,-0.354167828566667,0,0,0,0,0,0,0,0,0,-0.390672127669316,0,0,0.369630179412584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34041418742498,0,0,0.346976980950605,0,0.110926424513962,0,0,0,0
X002142.CH.EQUITY,0,0.34751989972835,0,0,0,0,0.144130299366504,-0.0295579319942085,0,0,0,0,0,0.236570358682652,0,0,0,0,-0.0342464076032119,-0.0416085969499496,0,0,0,0,0,0,0,0,0,0,0,0.253659988235449,0,-0.141039957723907,0,0,-0.30008460034797,0.0203429738832053,0,0,0,0,0,-0.00796668038561502,0,-0.116224238535841,0.238832556723946,-0.0433067985396897,0.00662506939787645,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0435724059932101,0,0,0,0,0,0,0,0.0515673280226856,0,0,0,0.394637404458466,0,0,0,0.0500607171414511,0,0,0.00524335258969325,0,0,0,0,0,0,0,0.330512888877883,0,-0.069087645673573,0,0,0,0,0,0,0,0,0,0,0.112054899946157
X600837.CH.EQUITY,0,0,0,0,0,0.0561760783951041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162042743717796,0,0,0.0322246871863184,0,-0.0492592084201953,0.218705831962506,0,0,0,0,0,0,0.306673482991777,0,0,0.0452480618491227,-0.141223206317532,0,0,-0.0336977307668406,0,0.251477122150375,0,-1.73472347597681e-18,-0.0230547521759386,0,0,0
X601229.CH.EQUITY,0.0699643374722196,0,0.412613449360038,0,0,0,0,-0.0843316850921626,-0.00823277916573165,0,0,0,0,0,0,0,0,0,0,0,0.229263703542651,0,0,0,0.0584153239817152,0,0.0782508403141906,0,0,0,-0.0842585166922259,0,0,0,0,0,0,0,-0.149914471198141,0,0.224106278628331,-0.0161715818858904,0,0,0,0,0,0.0594237856279703,-0.196286793323845,0
X2882.TT.EQUITY,-0.0065382439230442,0,0,0,0,-0.140990614125874,0.0759844188160588,0.174052356253799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682578415823648,0,0.00321704257172542,0,0,0,0,0,0,0,0,0,-0.045547905107694,0.381472130600957,0,0,-0.0669197772765526,0,0,0,0,0,0,0.140256571056405,0,0,0.114626062102311,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,-0.121758762401031,0,0,0,0,0,0,0.200911123679037,-0.0885082325923712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697018264597194,0,0,0.476214839803759,0.00112198730939419,0.139246822107182,0,0.154620442258361,0,0,0,0,0,0,0,-0.129825275802074,0,0,0.105858382135586,0.082205595785966
X601169.CH.EQUITY,0,0.0380833007509051,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.238951219023171,0.245838253758433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787828501107038,0,0.452493917979186,0,0,0,0,0,0,-0.01473528415029,0.00578160034492363,0,0,0,0,0,-0.0912227953360357,0,0
X600015.CH.EQUITY,0,0,0.149868642417381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475455142405012,0.0499129979892681,0,0.191864319413044,0.0506758536340227,0,0,0,0.0606373347853825,0,0,0.228037840120718,0.00483045489992487,0,0,0,0,0,0,0,0,0,0.0196738909248156,0,0.0295094871169004,0,4.33680868994202e-19,0,0,0
X000166.CH.EQUITY,0.0505623407176628,0.0439647892620774,0,0,0,0,0,0,0.0336188345151657,0,0,0,0,0,0,0,-0.0347009693784817,0,0,0.0295254650033751,0,0,0,0,0,0,0,0,0.0302002803050961,0,0.0114977794236721,0.00953069433511258,0,0,0,0,0.0111787750945733,0,0,0.177853858019108,0.376765713338316,0,0,0,0,0,0,0,0,0.356018740167526
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.259425718509838,-0.066355691224496,0,0,0,0,0,0,0,0,0,-0.0182057402488161,-0.137768259568156,0,0,0,-0.0683354317396104,0.556323580278353,0.421660213682404,0,0,0,0,-0.0452837846746666,0,0.150825446641718,0,-0.0239946273929415,0,0,0,0,0,0,0.200014726528378,0,-0.0413642753709812
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.00278260740291524,0,0,0,0,0,-0.10866510675511,0,-0.10407973002333,0,0.0955719057125598,0,0,0,0,0,0,0.128119798487434,0,0,0,0,0,0,0.131764221255452,0,0,0,0,0,0,0.134850694172259,0,0,0,-0.175570382657006,0,-0.120248784143105,0,0.627425217566763
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11689230462372,0,0,1.38777878078145e-17,0,0,0,0.244526149953804,0,0,0.278020935794304,0,0,0,-0.12525638758156,0,0,0,0,0,0,-0.100014386248434,0,0,0,0.0135691153900948,0.0109320238711901,-0.0524617752530034,0.427799353021172
X2891.TT.EQUITY,0,0,0.330490734365484,0,0,0,0,0,0,-0.0403949889654217,0,0,0,0,0.0846099313505965,0,0,0,0,0,0,0,0,0,0,0,0.207711304090285,0,0,0,0,0,0,0,0,0.0485960695053447,0,0,0,0,0,0.255314884206896,-0.0440053624791552,0,0,0.113235010905251,0,0.300497894871682,0,0
X000776.CH.EQUITY,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0738251547748125,0.12160428543614,0,0,0,0,0,0,0,0,0,0,0.272888560857515,0.0585801150770403,0,0,0,0.0173443431248997,0,0.277681926323021,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0276344284408465,0.0318688933740395,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.00709414536787219,0,0,0,0,-0.0914848192502187,0,0,0,0,0,0.0378938272462019,0,0,0,0,0,0,0.0374911755762001,0,0,0.100668682555362,0.106345697744381,0.0227467937966744,0.20662423874173,0,0,0,0,0,0.377792678005879,-0.035553098073314,0.0577607401033212,0,0,0,0,0,0,0,0,0,0,0.0758463685278542,0.0899831383891252,0.0918386565936805
X2886.TT.EQUITY,0.23229672540865,-0.213062763829091,0,0,0.0263637405273404,0,0,0,0.108949089656011,0,0,0,0,-0.0449608261815169,0,0,0,0,0,0.288026640834478,0,0,0,0,0,0,-0.114833565667743,0,0,0,0,0,0,0,0,0.0502151240121673,0,0,0.24906990579324,0,0,0,0.0640942075452097,0,-0.0376048524167397,0,0,0,0,0
X601916.CH.Equity,-0.169948541977953,0,0,-0.339747927259562,0,0,-0.666892593404327,0,0,0,0,0,0,0,-0.282485115456397,0,0,0,0.49032032727074,0.255692885579241,0.203923387171768,0,0,0,0.345377387754373,0,0,0,0,0,0,0,0,0,0,0.708510907580322,0,0,0,0,0.269493714833673,-0.119105265890945,0,-0.211672426189002,0,0,0,0,0,0.0178976851191579
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.16664444308856,0,0,0.108429124556103,1.73472347597681e-18,0,0,0,0,0,0,0.0519131368791484,0,0,0,0.125889494193676,0,0,0,0,0,0,0,0,0.0302440635769858,0,0.0379213467927113,0.314531231225236,0.0160023515050782,0,0,0,-0.0694389767830214,0,0,0.0451328696872606,0,0,0,0.319741126963446
X600919.CH.EQUITY,0,0,0.265926036958209,0,0,0,0,0,0,0,0.0337899959223233,0,0,0,0,0,0,0,0,0,0,0,0.0320854597170271,0,0,0,0,0,0,0,-0.0299190787537573,0,0.180011926010245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.261370316149021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130678615207656,0,-0.186178983668041,0,0,0,0,0.337282444374943,0,0,0,0,0,0.143063431910981,0,0,0,0,0,-0.0348075715870109,0,0.133652445782372,0,0,0.170641552591547,0,0,0,0,0,0.172180558138364,0,0
X601009.CH.EQUITY,0,-0.0853111325793069,0,0.154385139069152,0,0,0,0,0,0,0,0,0,0.246729956331728,0,0,0.0859036908601722,0.0113820271302282,0,0,0,0.0769951333314107,6.93889390390723e-18,0,0,0,0,0,0,0.0492325096508629,0,0,0,0.261052485177552,0,0.113567164426022,0,0,0,0.0259485364633187,0,0,0,0,0,0,0,0.0461725625953382,-0.0145662758599299,0
X2892.TT.EQUITY,-0.0229652455834033,0,0,-0.221201269092883,0,0,0,0,0.0688440859286601,0,0,0,0,0,0,0,0.0596159519437146,-4.33680868994202e-19,0,0,0,0,0.437158710346936,0,0,0,0,0,0,0,0,0,0,0,0,0.0732066294305204,0,0,0.1274654532829,0,0,0.0600058839327176,0,-0.0766638534755458,0,0.341016008127972,0.0299815322671463,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.305930586195983,0,0,0,0.0894034735039651,0.0772702642205382,0,0,0,0,0,0.086496400108469,0,0,0,0,0,0,0,0,0,0,0,0,-0.101049740228126,0,0,0.119960868887865,0.184035537986144,0,-0.00684841272964702,0,0.278574035970774,0,0,0,-0.213656566825444,-0.0721078871777904,0,0,0,0.0575147860931998
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.134132557675783,0,0,0,0,0,0,0,0,0,0,0.0535135026467653,0,0,0,0.198115618572891,0,0.0619825392065112,0,0,0,0.241918814958585,0,0,0,0,0.31918744364315,0.0474354910592406,0,0,0.0783463007203951,0,0,0.0791477287779324,0,0,0,0.0325644508962294,0,0
